,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,348.809,210.643,22.709,49.236,1.929,0.065,0.000,0.065,20.243,388.996,-40.187,170.621,130.434,0.470,0.201,0.180,0.177,1.264,0.000,0.000,0.000,1.264,0.213,1.055,4.570,0.213,0.086,0.091,0.035,0.180,0.384,3.512,0.213,0.209,1.558,568.609,105.724,
2015-2045_DJF,284.623,151.285,13.374,61.225,1.943,0.058,0.000,0.057,9.028,331.158,-46.536,122.541,76.005,0.274,0.100,0.102,0.085,1.166,0.000,0.000,0.000,1.166,0.216,0.953,7.234,0.205,0.078,0.095,0.031,0.188,0.403,3.117,0.205,0.214,1.383,504.662,82.172,2030.005
2015-2045_MAM,342.398,238.885,22.375,49.341,2.061,0.101,0.000,0.101,19.781,385.012,-42.614,193.497,150.883,0.543,0.218,0.169,0.201,2.056,0.000,0.000,0.000,2.056,0.466,1.626,6.124,0.454,0.214,0.197,0.044,0.362,0.807,4.360,0.454,0.430,2.426,885.486,126.168,2030.000
2015-2045_JJA,422.160,261.634,31.556,38.776,1.981,0.068,0.000,0.068,31.454,449.798,-27.638,211.924,184.286,0.663,0.308,0.267,0.272,1.202,0.000,0.000,0.000,1.202,0.108,1.087,2.554,0.116,0.040,0.040,0.037,0.106,0.183,3.620,0.116,0.115,1.624,592.590,153.414,2030.000
2015-2045_SON,344.774,189.391,23.359,47.818,1.728,0.033,0.000,0.033,20.496,388.899,-44.125,153.407,109.282,0.393,0.178,0.178,0.148,0.623,0.000,0.000,0.000,0.623,0.061,0.548,2.396,0.074,0.012,0.032,0.030,0.062,0.140,2.939,0.074,0.075,0.787,287.407,60.195,2030.000
2045-2075_annual,355.704,211.292,23.535,49.085,1.881,0.066,0.000,0.066,21.233,394.372,-38.668,171.146,132.478,0.477,0.206,0.188,0.182,1.262,0.000,0.000,0.000,1.262,0.182,1.079,4.047,0.182,0.071,0.077,0.034,0.150,0.331,3.356,0.182,0.183,1.576,575.419,114.992,
2045-2075_DJF,287.620,153.367,14.287,58.543,1.853,0.045,0.000,0.044,9.844,335.011,-47.391,124.227,76.836,0.277,0.105,0.108,0.088,0.876,0.000,0.000,0.000,0.876,0.106,0.759,4.876,0.101,0.030,0.045,0.026,0.092,0.201,2.623,0.100,0.117,1.071,390.828,77.129,2060.000
2045-2075_MAM,349.903,238.681,23.067,49.585,1.995,0.106,0.000,0.106,20.659,389.551,-39.648,193.332,153.684,0.553,0.221,0.175,0.207,2.150,0.000,0.000,0.000,2.150,0.447,1.723,6.052,0.429,0.197,0.192,0.039,0.335,0.793,3.908,0.429,0.428,2.550,930.811,145.438,2060.000
2045-2075_JJA,429.591,263.326,32.636,39.411,1.980,0.074,0.000,0.074,32.763,457.687,-28.097,213.294,185.197,0.667,0.313,0.283,0.276,1.329,0.000,0.000,0.000,1.329,0.106,1.219,2.871,0.113,0.033,0.043,0.038,0.106,0.202,3.723,0.113,0.110,1.776,648.271,162.368,2060.000
2045-2075_SON,354.375,188.428,23.974,48.983,1.695,0.037,0.000,0.037,21.449,394.091,-39.716,152.627,112.910,0.406,0.181,0.184,0.155,0.680,0.000,0.000,0.000,0.680,0.068,0.606,2.386,0.083,0.024,0.028,0.032,0.063,0.122,3.151,0.083,0.074,0.892,325.489,73.858,2060.000
2070-2100_annual,358.274,213.963,24.203,46.911,1.889,0.061,0.000,0.061,21.936,398.161,-39.887,173.310,133.423,0.480,0.213,0.194,0.185,1.188,0.000,0.000,0.000,1.188,0.165,1.023,3.723,0.165,0.062,0.071,0.032,0.139,0.306,3.163,0.165,0.165,1.475,538.376,104.875,
2070-2100_DJF,290.797,155.869,15.142,56.839,1.811,0.036,0.000,0.036,10.688,339.010,-48.212,126.254,78.042,0.281,0.110,0.113,0.091,0.707,0.000,0.000,0.000,0.707,0.075,0.625,3.958,0.078,0.014,0.038,0.026,0.071,0.165,2.568,0.078,0.082,0.856,312.449,55.946,2084.997
2070-2100_MAM,354.405,241.084,23.766,46.153,1.995,0.096,0.000,0.096,21.428,393.693,-39.288,195.278,155.990,0.562,0.232,0.181,0.212,1.943,0.000,0.000,0.000,1.943,0.393,1.568,5.288,0.376,0.180,0.162,0.034,0.292,0.673,3.413,0.376,0.375,2.293,837.010,127.125,2085.000
2070-2100_JJA,432.069,264.261,33.378,38.062,2.027,0.075,0.000,0.075,33.551,462.470,-30.401,214.051,183.650,0.661,0.320,0.293,0.276,1.348,0.000,0.000,0.000,1.348,0.104,1.223,2.845,0.104,0.027,0.043,0.034,0.108,0.200,3.370,0.103,0.125,1.806,659.051,174.888,2085.000
2070-2100_SON,354.481,193.291,24.352,46.780,1.719,0.039,0.000,0.039,21.858,396.309,-41.828,156.566,114.738,0.413,0.188,0.188,0.158,0.739,0.000,0.000,0.000,0.739,0.084,0.664,2.797,0.098,0.024,0.041,0.033,0.084,0.180,3.290,0.098,0.074,0.927,338.464,60.112,2085.000
