,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,341.233,249.518,25.616,24.489,4.853,0.008,0.000,0.008,21.465,395.459,-54.226,202.109,147.884,0.532,0.396,0.214,0.208,0.158,0.003,0.015,0.003,0.161,0.005,0.161,0.734,0.005,0.000,0.002,0.003,0.005,0.010,0.273,0.004,-0.002,0.201,73.459,13.377,
2015-2045_DJF,285.058,177.640,13.819,37.636,4.113,0.013,0.000,0.012,10.136,336.318,-51.259,143.888,92.629,0.333,0.182,0.106,0.104,0.269,0.012,0.060,0.012,0.280,0.008,0.299,1.768,0.005,0.000,0.002,0.003,0.008,0.014,0.318,0.005,-0.030,0.311,113.472,2.590,2030.005
2015-2045_MAM,340.788,271.844,25.716,24.872,4.552,0.014,0.000,0.014,21.764,395.590,-54.803,220.194,165.391,0.595,0.378,0.203,0.229,0.256,0.000,0.000,0.000,0.256,0.010,0.250,0.726,0.009,0.001,0.004,0.004,0.010,0.021,0.401,0.008,0.006,0.332,121.247,27.001,2030.000
2015-2045_JJA,408.181,318.294,36.551,12.612,6.322,0.000,0.000,0.000,32.458,455.892,-47.710,257.818,210.108,0.756,0.662,0.337,0.325,0.001,0.000,0.000,0.000,0.001,0.000,0.005,0.004,0.003,0.000,0.000,0.003,0.000,0.000,0.248,0.002,-0.004,0.008,3.034,0.623,2030.000
2015-2045_SON,329.696,228.680,26.155,23.077,4.407,0.006,0.000,0.006,21.282,392.866,-63.170,185.231,122.061,0.439,0.357,0.208,0.171,0.108,0.000,0.000,0.000,0.108,0.002,0.090,0.454,0.002,0.000,0.001,0.001,0.002,0.004,0.127,0.001,0.018,0.155,56.672,23.191,2030.000
2045-2075_annual,348.603,248.824,26.429,24.085,4.855,0.008,0.000,0.008,22.430,400.825,-52.222,201.548,149.326,0.538,0.407,0.223,0.212,0.152,0.000,0.000,0.000,0.152,0.005,0.148,0.646,0.005,0.001,0.002,0.003,0.005,0.011,0.262,0.005,0.005,0.198,72.356,16.781,
2045-2075_DJF,287.143,178.965,14.484,36.369,3.969,0.012,0.000,0.012,10.683,338.916,-51.773,144.962,93.189,0.335,0.187,0.110,0.107,0.235,0.000,0.000,0.000,0.235,0.006,0.235,1.316,0.006,0.000,0.003,0.003,0.006,0.015,0.295,0.005,-0.000,0.299,109.091,21.247,2060.000
2045-2075_MAM,345.769,271.318,26.488,25.062,4.534,0.015,0.000,0.015,22.603,400.044,-54.274,219.767,165.493,0.596,0.384,0.210,0.232,0.262,0.000,0.000,0.000,0.262,0.006,0.267,0.767,0.006,0.000,0.002,0.004,0.006,0.011,0.401,0.005,-0.004,0.356,129.773,30.457,2060.000
2045-2075_JJA,422.170,315.129,37.473,12.594,6.403,0.000,0.000,0.000,33.920,464.718,-42.548,255.255,212.707,0.766,0.680,0.352,0.331,0.002,0.000,0.000,0.000,0.002,0.000,0.002,0.003,0.002,0.000,0.000,0.002,0.000,0.000,0.225,0.001,-0.000,0.005,1.814,0.633,2060.000
2045-2075_SON,338.030,228.315,27.049,22.534,4.492,0.006,0.000,0.006,22.284,398.402,-60.373,184.935,124.562,0.448,0.372,0.218,0.177,0.111,0.000,0.000,0.000,0.111,0.008,0.088,0.511,0.007,0.002,0.004,0.001,0.009,0.018,0.127,0.006,0.023,0.135,49.203,14.853,2060.000
2070-2100_annual,351.135,250.317,26.947,22.820,4.883,0.007,0.000,0.007,23.026,404.143,-53.008,202.756,149.749,0.539,0.415,0.229,0.214,0.122,0.000,0.000,0.000,0.122,0.004,0.118,0.512,0.004,0.001,0.002,0.002,0.004,0.008,0.171,0.003,0.004,0.159,57.903,13.744,
2070-2100_DJF,289.045,180.520,15.261,34.481,3.931,0.011,0.000,0.011,11.339,342.030,-52.984,146.221,93.237,0.336,0.195,0.114,0.108,0.206,0.000,0.000,0.000,0.206,0.004,0.203,1.107,0.003,0.000,0.002,0.002,0.004,0.009,0.169,0.003,0.003,0.256,93.340,18.397,2084.997
2070-2100_MAM,349.095,274.277,27.239,23.037,4.602,0.010,0.000,0.010,23.450,404.750,-55.654,222.164,166.510,0.599,0.398,0.219,0.235,0.190,0.000,0.000,0.000,0.190,0.005,0.192,0.563,0.005,0.000,0.002,0.003,0.005,0.011,0.276,0.004,-0.002,0.249,90.865,19.272,2085.000
2070-2100_JJA,428.983,313.861,38.056,12.329,6.291,0.000,0.000,0.000,34.910,470.759,-41.776,254.227,212.451,0.765,0.683,0.362,0.332,0.002,0.000,0.000,0.000,0.002,0.000,0.002,0.004,0.001,0.000,0.000,0.001,0.000,0.000,0.145,0.001,-0.000,0.005,1.763,0.617,2085.000
2070-2100_SON,336.054,231.053,27.007,21.647,4.687,0.005,0.000,0.005,22.168,397.765,-61.711,187.153,125.442,0.452,0.380,0.218,0.178,0.089,0.000,0.000,0.000,0.089,0.007,0.075,0.382,0.007,0.003,0.003,0.001,0.008,0.013,0.092,0.006,0.014,0.127,46.199,16.813,2085.000
