,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,352.767,242.485,25.582,42.490,3.986,0.010,0.000,0.010,22.175,397.927,-45.161,196.413,151.252,0.545,0.290,0.201,0.211,0.171,0.000,0.000,0.000,0.171,0.019,0.156,0.796,0.019,0.009,0.006,0.003,0.017,0.027,0.343,0.018,0.014,0.240,87.541,23.946,
2015-2045_DJF,297.808,193.878,18.946,38.360,3.322,0.009,0.000,0.009,13.995,354.890,-57.082,157.041,99.959,0.360,0.201,0.138,0.125,0.266,0.000,0.000,0.000,0.266,0.030,0.249,1.608,0.025,0.012,0.008,0.004,0.026,0.036,0.441,0.022,0.017,0.208,75.783,-23.307,2030.005
2015-2045_MAM,345.955,277.183,26.407,32.237,4.240,0.010,0.000,0.010,22.586,399.490,-53.536,224.518,170.983,0.616,0.353,0.206,0.239,0.193,0.000,0.000,0.000,0.193,0.008,0.204,0.648,0.013,0.002,0.006,0.005,0.009,0.028,0.487,0.014,-0.012,0.236,86.166,6.427,2030.000
2015-2045_JJA,413.101,274.118,30.150,59.174,5.096,0.009,0.000,0.009,28.831,433.991,-20.890,222.035,201.145,0.724,0.333,0.248,0.293,0.036,0.000,0.000,0.000,0.036,0.000,0.037,0.057,0.003,0.000,0.000,0.003,0.000,0.000,0.265,0.002,-0.001,0.219,80.054,65.739,2030.000
2015-2045_SON,353.148,223.618,26.711,40.083,3.265,0.012,0.000,0.012,23.142,402.559,-49.411,181.130,131.720,0.474,0.271,0.209,0.186,0.190,0.000,0.000,0.000,0.190,0.038,0.135,0.886,0.035,0.023,0.010,0.002,0.035,0.045,0.180,0.034,0.054,0.296,108.160,46.257,2030.000
2045-2075_annual,360.462,241.493,26.148,43.318,3.986,0.010,0.000,0.010,22.870,401.686,-41.225,195.609,154.384,0.556,0.293,0.206,0.217,0.163,0.000,0.000,0.000,0.163,0.012,0.152,0.587,0.012,0.005,0.004,0.003,0.012,0.019,0.283,0.011,0.012,0.248,90.661,31.361,
2045-2075_DJF,300.907,195.058,19.654,36.055,3.303,0.007,0.000,0.007,14.616,357.975,-57.068,157.997,100.929,0.363,0.211,0.144,0.128,0.170,0.000,0.000,0.000,0.170,0.004,0.182,0.889,0.003,0.000,0.001,0.002,0.004,0.007,0.213,0.003,-0.012,0.164,59.948,-7.483,2060.000
2045-2075_MAM,351.760,275.466,26.908,33.913,4.197,0.013,0.000,0.013,23.228,402.922,-51.162,223.128,171.965,0.619,0.353,0.211,0.242,0.366,0.000,0.000,0.000,0.366,0.041,0.328,1.146,0.037,0.018,0.015,0.004,0.043,0.067,0.441,0.037,0.038,0.322,117.699,-15.277,2060.000
2045-2075_JJA,423.880,272.543,30.640,60.412,5.113,0.011,0.000,0.011,29.479,437.725,-13.846,220.760,206.914,0.745,0.336,0.254,0.303,0.032,0.000,0.000,0.000,0.032,0.000,0.031,0.047,0.003,0.000,0.000,0.003,0.000,0.000,0.329,0.003,0.000,0.261,95.257,82.687,2060.000
2045-2075_SON,364.193,221.793,27.279,42.746,3.310,0.010,0.000,0.010,24.011,407.341,-43.149,179.652,136.504,0.491,0.271,0.215,0.194,0.084,0.000,0.000,0.000,0.084,0.002,0.064,0.267,0.002,0.000,0.001,0.001,0.002,0.003,0.145,0.001,0.019,0.244,89.131,65.135,2060.000
2070-2100_annual,362.739,244.224,26.584,42.080,4.008,0.010,0.000,0.010,23.260,403.776,-41.037,197.821,156.785,0.564,0.302,0.211,0.222,0.148,0.000,0.000,0.000,0.148,0.011,0.136,0.566,0.011,0.005,0.004,0.002,0.012,0.019,0.247,0.011,0.011,0.241,87.906,34.196,
2070-2100_DJF,303.840,196.913,20.265,35.332,3.185,0.007,0.000,0.007,15.220,360.964,-57.124,159.499,102.375,0.369,0.215,0.148,0.131,0.179,0.000,0.000,0.000,0.179,0.004,0.182,0.911,0.005,0.000,0.002,0.003,0.004,0.011,0.267,0.004,-0.002,0.166,60.631,-7.300,2084.997
2070-2100_MAM,353.649,279.981,27.375,32.093,4.310,0.010,0.000,0.010,23.637,405.176,-51.527,226.785,175.258,0.631,0.367,0.216,0.248,0.230,0.000,0.000,0.000,0.230,0.024,0.206,0.703,0.023,0.013,0.008,0.003,0.028,0.034,0.325,0.022,0.024,0.229,83.454,0.248,2085.000
2070-2100_JJA,428.538,272.691,31.018,60.144,5.173,0.011,0.000,0.011,29.826,439.737,-11.200,220.879,209.680,0.755,0.344,0.259,0.308,0.028,0.000,0.000,0.000,0.028,0.000,0.028,0.041,0.002,0.000,0.000,0.002,0.000,0.000,0.214,0.002,-0.000,0.263,95.912,85.072,2085.000
2070-2100_SON,363.805,226.203,27.568,40.606,3.340,0.013,0.000,0.013,24.213,408.451,-44.646,183.224,138.578,0.499,0.281,0.218,0.197,0.154,0.000,0.000,0.000,0.154,0.016,0.131,0.617,0.015,0.006,0.007,0.002,0.015,0.031,0.180,0.014,0.023,0.305,111.357,58.227,2085.000
