,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,322.248,251.781,23.989,23.950,4.477,0.011,0.000,0.011,19.177,382.968,-60.719,203.943,143.223,0.516,0.366,0.196,0.197,0.206,0.001,0.011,0.001,0.208,0.008,0.204,0.973,0.008,0.001,0.003,0.004,0.008,0.016,0.432,0.007,0.002,0.267,97.534,20.395,
2015-2045_DJF,274.683,178.955,12.596,37.821,3.991,0.020,0.000,0.020,8.430,328.287,-53.604,144.954,91.350,0.329,0.174,0.099,0.100,0.382,0.006,0.045,0.006,0.388,0.014,0.397,2.433,0.010,0.000,0.005,0.005,0.014,0.027,0.521,0.009,-0.015,0.478,174.345,26.257,2030.005
2015-2045_MAM,322.400,274.838,24.107,24.045,4.421,0.017,0.000,0.017,19.587,383.841,-61.441,222.619,161.178,0.580,0.360,0.187,0.218,0.321,0.000,0.000,0.000,0.321,0.016,0.315,0.956,0.016,0.003,0.006,0.007,0.014,0.030,0.650,0.015,0.007,0.409,149.244,28.874,2030.000
2015-2045_JJA,375.015,320.363,34.531,12.140,5.361,0.001,0.000,0.001,29.215,436.516,-61.501,259.494,197.993,0.713,0.588,0.306,0.301,0.006,0.000,0.000,0.000,0.006,0.000,0.012,0.027,0.004,0.000,0.000,0.004,0.000,0.001,0.376,0.003,-0.006,0.014,5.009,-0.759,2030.000
2015-2045_SON,315.909,231.341,24.506,22.040,4.120,0.007,0.000,0.007,19.272,382.164,-66.254,187.386,121.132,0.436,0.337,0.190,0.166,0.118,0.000,0.000,0.000,0.118,0.003,0.095,0.499,0.003,0.000,0.001,0.002,0.003,0.005,0.181,0.001,0.023,0.172,62.641,27.397,2030.000
2045-2075_annual,328.620,250.527,24.757,23.334,4.405,0.011,0.000,0.010,20.030,387.534,-58.914,202.927,144.013,0.518,0.373,0.204,0.200,0.192,0.000,0.000,0.000,0.192,0.007,0.185,0.821,0.008,0.001,0.003,0.004,0.007,0.016,0.380,0.007,0.007,0.252,92.045,22.084,
2045-2075_DJF,276.330,180.637,13.297,35.695,3.882,0.017,0.000,0.017,9.032,331.089,-54.759,146.316,91.557,0.330,0.181,0.103,0.102,0.312,0.000,0.000,0.000,0.312,0.009,0.317,1.804,0.007,0.000,0.003,0.004,0.009,0.019,0.377,0.006,-0.006,0.400,146.043,27.883,2060.000
2045-2075_MAM,326.515,273.918,24.793,24.386,4.327,0.019,0.000,0.019,20.332,387.676,-61.161,221.874,160.713,0.579,0.363,0.192,0.220,0.336,0.000,0.000,0.000,0.336,0.013,0.335,0.991,0.012,0.000,0.006,0.006,0.013,0.030,0.615,0.011,0.001,0.449,164.066,37.534,2060.000
2045-2075_JJA,387.814,316.131,35.403,12.168,5.309,0.000,0.000,0.000,30.356,443.196,-55.381,256.066,200.685,0.722,0.599,0.319,0.307,0.004,0.000,0.000,0.000,0.004,0.000,0.005,0.012,0.004,0.000,0.000,0.004,0.000,0.000,0.349,0.002,-0.000,0.011,4.049,1.494,2060.000
2045-2075_SON,322.750,229.847,25.320,21.302,4.087,0.006,0.000,0.006,20.191,387.082,-64.332,186.176,121.845,0.439,0.345,0.199,0.169,0.116,0.000,0.000,0.000,0.116,0.008,0.084,0.493,0.008,0.002,0.003,0.002,0.007,0.015,0.175,0.007,0.032,0.150,54.657,21.531,2060.000
2070-2100_annual,331.031,251.634,25.234,22.041,4.403,0.009,0.000,0.009,20.531,390.214,-59.183,203.824,144.641,0.521,0.380,0.209,0.202,0.157,0.000,0.000,0.000,0.157,0.006,0.151,0.653,0.006,0.001,0.002,0.003,0.005,0.012,0.268,0.005,0.005,0.207,75.436,18.577,
2070-2100_DJF,278.142,182.592,14.063,33.533,3.854,0.014,0.000,0.014,9.697,334.185,-56.044,147.899,91.856,0.331,0.190,0.107,0.104,0.265,0.000,0.000,0.000,0.265,0.006,0.260,1.411,0.004,0.000,0.002,0.002,0.006,0.011,0.237,0.003,0.005,0.329,120.071,23.871,2084.997
2070-2100_MAM,329.536,275.838,25.440,22.378,4.338,0.014,0.000,0.014,21.003,391.295,-61.760,223.429,161.669,0.582,0.375,0.199,0.223,0.261,0.000,0.000,0.000,0.261,0.010,0.258,0.785,0.010,0.000,0.005,0.005,0.010,0.025,0.452,0.009,0.002,0.346,126.179,28.659,2085.000
2070-2100_JJA,394.098,314.174,35.958,11.893,5.213,0.000,0.000,0.000,31.113,447.662,-53.565,254.481,200.916,0.723,0.602,0.328,0.309,0.005,0.000,0.000,0.000,0.005,0.000,0.006,0.013,0.002,0.000,0.000,0.002,0.000,0.000,0.247,0.002,-0.000,0.012,4.278,1.704,2085.000
2070-2100_SON,321.221,232.393,25.260,20.565,4.193,0.006,0.000,0.006,20.099,386.592,-65.371,188.238,122.867,0.442,0.351,0.198,0.170,0.097,0.000,0.000,0.000,0.097,0.006,0.082,0.414,0.006,0.002,0.003,0.001,0.005,0.013,0.135,0.005,0.015,0.142,51.820,20.194,2085.000
