,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,275.262,246.899,14.616,36.420,3.058,0.031,0.002,0.030,10.958,341.792,-66.530,199.988,133.459,0.480,0.209,0.119,0.158,0.467,0.051,0.784,0.051,0.518,0.045,0.477,2.758,0.045,0.008,0.021,0.016,0.043,0.094,1.612,0.045,-0.010,0.749,273.314,82.871,
2015-2045_DJF,232.927,174.223,3.467,45.299,3.336,0.041,0.006,0.035,-0.106,290.178,-57.251,141.121,83.870,0.302,0.099,0.057,0.071,0.542,0.198,3.076,0.177,0.719,0.060,0.634,5.561,0.045,0.008,0.025,0.013,0.056,0.117,1.285,0.045,-0.093,0.988,360.640,112.578,2030.005
2015-2045_MAM,274.667,267.637,14.108,44.290,3.390,0.062,0.000,0.061,10.738,339.462,-64.795,216.786,151.991,0.547,0.203,0.109,0.173,1.046,0.007,0.095,0.028,1.074,0.106,1.018,4.177,0.100,0.021,0.053,0.027,0.104,0.230,2.628,0.100,0.029,1.480,540.251,132.171,2030.000
2015-2045_JJA,324.050,314.051,24.839,24.733,2.774,0.009,0.000,0.009,21.577,393.775,-69.725,254.381,184.656,0.665,0.331,0.188,0.253,0.087,0.000,0.000,0.000,0.087,0.003,0.095,0.218,0.020,0.001,0.002,0.018,0.003,0.007,1.739,0.020,-0.008,0.226,82.406,40.316,2030.000
2015-2045_SON,268.514,230.102,15.850,31.476,2.735,0.013,0.000,0.013,11.412,342.766,-74.252,186.383,112.130,0.404,0.199,0.120,0.134,0.193,0.000,0.000,0.000,0.193,0.011,0.161,1.114,0.014,0.001,0.005,0.008,0.011,0.023,0.782,0.013,0.032,0.301,109.869,46.598,2030.000
2045-2075_annual,280.918,245.376,15.531,36.080,2.927,0.031,0.001,0.031,11.892,346.318,-65.400,198.754,133.354,0.480,0.212,0.124,0.161,0.487,0.021,0.152,0.021,0.508,0.038,0.469,2.513,0.038,0.005,0.019,0.014,0.037,0.084,1.405,0.038,0.018,0.754,275.148,89.963,
2045-2075_DJF,234.901,175.457,4.669,41.835,3.193,0.033,0.002,0.030,0.764,293.876,-58.975,142.120,83.145,0.299,0.107,0.061,0.074,0.484,0.083,0.616,0.081,0.565,0.029,0.545,4.378,0.022,0.000,0.012,0.010,0.029,0.061,0.996,0.022,-0.061,0.791,288.677,81.602,2060.000
2045-2075_MAM,279.304,266.015,14.982,44.446,3.196,0.063,0.000,0.063,11.575,343.376,-64.072,215.472,151.400,0.545,0.205,0.114,0.176,1.066,0.000,0.000,0.002,1.068,0.105,0.995,4.060,0.095,0.017,0.056,0.023,0.101,0.242,2.247,0.095,0.071,1.524,556.164,158.136,2060.000
2045-2075_JJA,332.437,311.000,25.571,25.817,2.701,0.014,0.000,0.014,22.557,399.070,-66.632,251.910,185.278,0.667,0.333,0.196,0.256,0.152,0.000,0.000,0.000,0.152,0.002,0.162,0.349,0.017,0.000,0.000,0.016,0.002,0.003,1.622,0.017,-0.011,0.336,122.632,57.283,2060.000
2045-2075_SON,276.089,227.488,16.703,32.294,2.618,0.015,0.000,0.015,12.465,347.957,-71.868,184.265,112.397,0.405,0.200,0.126,0.137,0.243,0.001,0.001,0.001,0.244,0.016,0.173,1.289,0.018,0.004,0.007,0.007,0.015,0.029,0.738,0.018,0.070,0.361,131.823,62.370,2060.000
2070-2100_annual,283.292,247.314,16.307,33.790,2.870,0.028,0.000,0.028,12.549,349.483,-66.191,200.324,134.134,0.483,0.220,0.129,0.164,0.441,0.016,0.134,0.016,0.457,0.036,0.421,2.162,0.036,0.006,0.016,0.013,0.033,0.075,1.279,0.036,0.020,0.674,246.111,79.377,
2070-2100_DJF,237.041,177.327,5.885,38.423,3.046,0.026,0.002,0.025,1.655,297.692,-60.651,143.635,82.984,0.299,0.115,0.066,0.076,0.408,0.063,0.542,0.063,0.471,0.024,0.431,3.337,0.018,0.000,0.009,0.009,0.024,0.049,0.886,0.018,-0.024,0.635,231.727,67.681,2084.997
2070-2100_MAM,282.061,268.009,15.822,41.765,3.139,0.058,0.000,0.058,12.285,346.819,-64.759,217.087,152.328,0.548,0.216,0.119,0.180,0.996,0.000,0.000,0.000,0.996,0.100,0.933,3.724,0.091,0.022,0.049,0.020,0.091,0.213,2.017,0.091,0.062,1.400,510.946,137.112,2085.000
2070-2100_JJA,337.356,311.431,26.218,24.779,2.711,0.013,0.000,0.013,23.242,402.812,-65.456,252.259,186.803,0.672,0.341,0.202,0.260,0.136,0.000,0.000,0.000,0.136,0.004,0.136,0.313,0.017,0.000,0.002,0.015,0.004,0.008,1.481,0.017,0.000,0.314,114.746,59.204,2085.000
2070-2100_SON,275.736,230.962,17.109,30.243,2.586,0.014,0.000,0.014,12.806,349.609,-73.873,187.079,113.206,0.408,0.205,0.128,0.139,0.221,0.001,0.001,0.000,0.221,0.015,0.182,1.290,0.016,0.003,0.006,0.007,0.014,0.030,0.719,0.017,0.039,0.344,125.436,52.997,2085.000
