,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,308.412,253.263,21.980,26.874,2.798,0.017,0.000,0.017,17.781,376.196,-67.784,205.143,137.359,0.494,0.273,0.177,0.183,0.231,0.000,0.000,0.000,0.231,0.010,0.225,1.116,0.010,0.001,0.004,0.005,0.010,0.021,0.510,0.009,0.006,0.413,150.693,65.171,
2015-2045_DJF,259.823,186.480,11.259,40.083,2.755,0.025,0.001,0.024,6.529,319.682,-59.859,151.049,91.189,0.328,0.141,0.092,0.097,0.433,0.000,0.002,0.000,0.433,0.021,0.425,2.700,0.015,0.001,0.008,0.006,0.020,0.039,0.586,0.014,0.008,0.599,218.804,58.659,2030.005
2015-2045_MAM,304.538,280.862,22.076,25.355,3.045,0.022,0.000,0.022,17.695,374.372,-69.834,227.498,157.664,0.568,0.293,0.169,0.207,0.354,0.000,0.000,0.000,0.354,0.015,0.353,1.176,0.017,0.002,0.006,0.008,0.015,0.033,0.785,0.016,0.001,0.522,190.592,55.718,2030.000
2015-2045_JJA,366.284,309.486,31.621,17.598,2.885,0.011,0.000,0.011,28.566,433.020,-66.736,250.684,183.948,0.662,0.405,0.269,0.272,0.019,0.000,0.000,0.000,0.019,0.001,0.024,0.043,0.005,0.000,0.000,0.005,0.001,0.002,0.447,0.004,-0.005,0.260,95.073,85.021,2030.000
2015-2045_SON,301.994,234.733,22.764,24.689,2.503,0.011,0.000,0.011,18.120,376.623,-74.629,190.134,115.505,0.416,0.250,0.175,0.154,0.120,0.000,0.000,0.000,0.120,0.004,0.101,0.570,0.004,0.000,0.002,0.002,0.004,0.009,0.219,0.003,0.019,0.271,99.057,61.115,2030.000
2045-2075_annual,315.744,251.744,22.774,26.637,2.719,0.017,0.000,0.017,18.715,381.121,-65.378,203.912,138.535,0.499,0.276,0.184,0.187,0.201,0.000,0.000,0.000,0.201,0.006,0.195,0.872,0.006,0.000,0.002,0.004,0.006,0.013,0.397,0.005,0.006,0.415,151.502,78.374,
2045-2075_DJF,261.812,188.392,12.113,37.239,2.681,0.019,0.001,0.019,7.265,323.080,-61.268,152.598,91.330,0.329,0.148,0.096,0.099,0.324,0.000,0.000,0.000,0.324,0.009,0.324,1.848,0.006,0.000,0.003,0.003,0.009,0.017,0.315,0.005,-0.000,0.459,167.468,47.168,2060.000
2045-2075_MAM,309.968,279.124,22.795,26.171,2.932,0.028,0.000,0.028,18.493,378.425,-68.457,226.090,157.633,0.567,0.294,0.175,0.209,0.359,0.000,0.000,0.000,0.359,0.014,0.359,1.139,0.012,0.000,0.005,0.007,0.014,0.028,0.694,0.012,-0.000,0.660,241.041,105.769,2060.000
2045-2075_JJA,378.763,306.038,32.363,18.143,2.844,0.013,0.000,0.013,29.632,439.213,-60.450,247.891,187.441,0.675,0.410,0.279,0.279,0.011,0.000,0.000,0.000,0.011,0.000,0.011,0.020,0.004,0.000,0.000,0.004,0.000,0.000,0.395,0.003,-0.000,0.308,112.258,106.952,2060.000
2045-2075_SON,311.344,231.983,23.630,25.183,2.414,0.010,0.000,0.010,19.254,382.665,-71.321,187.906,116.585,0.420,0.251,0.184,0.158,0.112,0.000,0.000,0.000,0.112,0.003,0.086,0.495,0.003,0.000,0.001,0.002,0.003,0.006,0.181,0.002,0.026,0.232,84.824,52.726,2060.000
2070-2100_annual,318.144,253.513,23.298,25.165,2.734,0.015,0.000,0.015,19.229,383.789,-65.645,205.345,139.700,0.503,0.284,0.189,0.190,0.174,0.000,0.000,0.000,0.174,0.006,0.167,0.748,0.006,0.001,0.002,0.003,0.006,0.012,0.305,0.005,0.006,0.350,127.873,64.821,
2070-2100_DJF,263.753,190.679,12.922,35.496,2.633,0.014,0.000,0.014,7.987,326.376,-62.623,154.450,91.827,0.331,0.154,0.101,0.102,0.249,0.000,0.000,0.000,0.249,0.004,0.247,1.397,0.003,0.000,0.001,0.003,0.004,0.007,0.251,0.002,0.001,0.348,126.901,35.672,2084.997
2070-2100_MAM,312.635,281.677,23.471,23.512,2.931,0.020,0.000,0.020,19.190,382.102,-69.467,228.158,158.691,0.571,0.304,0.181,0.213,0.315,0.000,0.000,0.000,0.315,0.017,0.304,1.042,0.016,0.004,0.007,0.005,0.016,0.032,0.510,0.014,0.011,0.483,176.275,60.103,2085.000
2070-2100_JJA,384.656,305.020,32.884,17.774,2.888,0.012,0.000,0.012,30.213,442.617,-57.961,247.066,189.106,0.681,0.419,0.286,0.283,0.017,0.000,0.000,0.000,0.017,0.000,0.017,0.031,0.003,0.000,0.000,0.003,0.000,0.000,0.293,0.002,-0.000,0.297,108.509,101.471,2085.000
2070-2100_SON,310.400,235.264,23.722,24.063,2.480,0.011,0.000,0.011,19.313,382.946,-72.546,190.563,118.018,0.425,0.257,0.185,0.160,0.115,0.000,0.000,0.000,0.115,0.004,0.102,0.534,0.003,0.000,0.002,0.002,0.004,0.009,0.163,0.002,0.013,0.273,99.481,61.441,2085.000
