,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,350.649,212.641,22.289,53.340,2.412,0.052,0.000,0.052,19.879,386.777,-36.127,172.239,136.112,0.490,0.211,0.175,0.184,1.264,0.000,0.000,0.000,1.264,0.213,1.055,4.570,0.213,0.086,0.091,0.035,0.180,0.384,3.512,0.213,0.209,1.239,452.059,-10.826,
2015-2045_DJF,284.367,155.896,13.023,67.723,2.247,0.043,0.000,0.043,9.013,330.896,-46.529,126.276,79.747,0.287,0.097,0.099,0.089,1.166,0.000,0.000,0.000,1.166,0.216,0.953,7.234,0.205,0.078,0.095,0.031,0.188,0.403,3.117,0.205,0.214,1.041,380.066,-42.423,2030.005
2015-2045_MAM,341.297,244.319,22.048,50.506,2.617,0.076,0.000,0.076,19.345,382.470,-41.173,197.899,156.726,0.564,0.231,0.165,0.207,2.056,0.000,0.000,0.000,2.056,0.466,1.626,6.124,0.454,0.214,0.197,0.044,0.362,0.807,4.360,0.454,0.430,1.813,661.627,-97.692,2030.000
2015-2045_JJA,429.631,258.000,31.135,42.738,2.647,0.060,0.000,0.060,31.003,446.871,-17.240,208.980,191.740,0.690,0.328,0.261,0.282,1.202,0.000,0.000,0.000,1.202,0.108,1.087,2.554,0.116,0.040,0.040,0.037,0.106,0.183,3.620,0.116,0.115,1.433,523.139,83.962,2030.000
2015-2045_SON,345.974,191.019,22.774,52.664,2.133,0.027,0.000,0.027,19.947,385.782,-39.808,154.726,114.918,0.414,0.184,0.172,0.155,0.623,0.000,0.000,0.000,0.623,0.061,0.548,2.396,0.074,0.012,0.032,0.030,0.062,0.140,2.939,0.074,0.075,0.657,239.706,12.493,2030.000
2045-2075_annual,357.757,213.418,23.087,53.470,2.386,0.053,0.000,0.053,20.855,392.071,-34.314,172.868,138.554,0.499,0.215,0.182,0.189,1.262,0.000,0.000,0.000,1.262,0.182,1.079,4.047,0.182,0.071,0.077,0.034,0.150,0.331,3.356,0.182,0.183,1.275,465.453,5.027,
2045-2075_DJF,287.565,157.869,13.849,65.227,2.167,0.034,0.000,0.034,9.740,334.323,-46.758,127.874,81.116,0.292,0.103,0.104,0.092,0.876,0.000,0.000,0.000,0.876,0.106,0.759,4.876,0.101,0.030,0.045,0.026,0.092,0.201,2.623,0.100,0.117,0.826,301.642,-12.057,2060.000
2045-2075_MAM,349.015,243.378,22.712,51.142,2.559,0.080,0.000,0.080,20.189,386.833,-37.818,197.137,159.319,0.574,0.234,0.171,0.213,2.150,0.000,0.000,0.000,2.150,0.447,1.723,6.052,0.429,0.197,0.192,0.039,0.335,0.793,3.908,0.429,0.428,1.912,697.876,-87.498,2060.000
2045-2075_JJA,436.806,260.692,32.200,43.499,2.683,0.066,0.000,0.066,32.340,454.846,-18.039,211.160,193.121,0.695,0.334,0.275,0.287,1.329,0.000,0.000,0.000,1.329,0.106,1.219,2.871,0.113,0.033,0.043,0.038,0.106,0.202,3.723,0.113,0.110,1.578,576.145,90.242,2060.000
2045-2075_SON,356.272,190.410,23.414,54.250,2.127,0.032,0.000,0.032,20.937,391.159,-34.886,154.232,119.345,0.430,0.188,0.178,0.162,0.680,0.000,0.000,0.000,0.680,0.068,0.606,2.386,0.083,0.024,0.028,0.032,0.063,0.122,3.151,0.083,0.074,0.770,280.987,29.355,2060.000
2070-2100_annual,360.158,216.591,23.743,50.944,2.402,0.050,0.000,0.050,21.510,395.591,-35.433,175.439,140.006,0.504,0.225,0.189,0.192,1.188,0.000,0.000,0.000,1.188,0.165,1.023,3.723,0.165,0.062,0.071,0.032,0.139,0.306,3.163,0.165,0.165,1.191,434.853,1.353,
2070-2100_DJF,290.722,160.638,14.646,63.223,2.132,0.027,0.000,0.026,10.498,337.897,-47.175,130.116,82.941,0.299,0.109,0.109,0.096,0.707,0.000,0.000,0.000,0.707,0.075,0.625,3.958,0.078,0.014,0.038,0.026,0.071,0.165,2.568,0.078,0.082,0.636,232.279,-24.224,2084.997
2070-2100_MAM,353.752,246.230,23.409,47.226,2.565,0.071,0.000,0.071,20.900,390.642,-36.890,199.446,162.556,0.585,0.249,0.177,0.219,1.943,0.000,0.000,0.000,1.943,0.393,1.568,5.288,0.376,0.180,0.162,0.034,0.292,0.673,3.413,0.376,0.375,1.695,618.778,-91.107,2085.000
2070-2100_JJA,438.381,262.202,32.948,41.909,2.762,0.068,0.000,0.068,33.105,459.459,-21.078,212.384,191.306,0.689,0.344,0.286,0.286,1.348,0.000,0.000,0.000,1.348,0.104,1.223,2.845,0.104,0.027,0.043,0.034,0.108,0.200,3.370,0.103,0.125,1.632,595.529,111.366,2085.000
2070-2100_SON,356.395,195.991,23.795,51.663,2.143,0.033,0.000,0.033,21.322,393.226,-36.831,158.753,121.922,0.439,0.197,0.182,0.167,0.739,0.000,0.000,0.000,0.739,0.084,0.664,2.797,0.098,0.024,0.041,0.033,0.084,0.180,3.290,0.098,0.074,0.787,287.317,8.966,2085.000
