,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,356.558,230.692,24.439,49.522,3.944,0.016,0.000,0.016,21.737,395.542,-38.984,186.860,147.877,0.532,0.274,0.190,0.204,0.380,0.000,0.000,0.000,0.380,0.020,0.365,1.287,0.020,0.002,0.009,0.009,0.020,0.044,0.866,0.020,0.016,0.389,141.957,1.606,
2015-2045_DJF,302.056,178.422,17.257,62.042,3.063,0.012,0.000,0.012,13.971,354.651,-52.594,144.522,91.928,0.331,0.144,0.126,0.112,0.275,0.000,0.000,0.000,0.275,0.021,0.284,1.789,0.023,0.003,0.011,0.009,0.020,0.051,0.897,0.023,-0.009,0.276,100.837,-11.379,2030.005
2015-2045_MAM,346.401,277.100,24.791,36.611,3.808,0.016,0.000,0.016,21.531,393.631,-47.230,224.451,177.221,0.638,0.329,0.189,0.243,0.420,0.000,0.000,0.000,0.420,0.022,0.404,1.084,0.021,0.001,0.011,0.009,0.021,0.050,0.871,0.021,0.016,0.393,143.387,-11.506,2030.000
2015-2045_JJA,423.155,258.100,30.856,49.575,5.544,0.022,0.000,0.022,29.685,438.936,-15.781,209.061,193.280,0.696,0.379,0.256,0.284,0.529,0.000,0.000,0.000,0.529,0.020,0.507,1.109,0.017,0.003,0.006,0.008,0.019,0.035,0.813,0.017,0.023,0.533,194.610,3.603,2030.000
2015-2045_SON,353.537,207.889,24.718,50.106,3.338,0.015,0.000,0.015,21.609,394.147,-40.610,168.390,127.780,0.460,0.241,0.188,0.176,0.294,0.000,0.000,0.000,0.294,0.019,0.261,1.177,0.020,0.002,0.008,0.009,0.019,0.041,0.883,0.020,0.034,0.351,128.052,25.720,2030.000
2045-2075_annual,361.008,233.398,25.039,50.270,3.976,0.019,0.000,0.019,22.502,399.747,-38.740,189.052,150.312,0.541,0.278,0.196,0.209,0.416,0.000,0.000,0.000,0.416,0.033,0.383,1.247,0.033,0.014,0.010,0.009,0.033,0.049,0.855,0.033,0.033,0.454,165.848,14.107,
2045-2075_DJF,304.756,181.378,17.836,60.685,3.013,0.012,0.000,0.012,14.513,357.325,-52.569,146.916,94.347,0.340,0.149,0.130,0.116,0.251,0.000,0.000,0.000,0.251,0.016,0.235,1.346,0.018,0.004,0.007,0.008,0.014,0.032,0.745,0.017,0.015,0.283,103.339,11.190,2060.000
2045-2075_MAM,351.550,276.178,25.270,37.728,3.787,0.018,0.000,0.018,22.094,396.633,-45.083,223.704,178.621,0.643,0.330,0.193,0.247,0.464,0.000,0.000,0.000,0.464,0.015,0.442,1.098,0.014,0.001,0.004,0.008,0.016,0.026,0.815,0.014,0.022,0.428,156.301,-10.242,2060.000
2045-2075_JJA,425.170,266.115,31.587,50.742,5.662,0.028,0.000,0.028,30.791,445.415,-20.245,215.553,195.308,0.703,0.385,0.266,0.289,0.611,0.000,0.000,0.000,0.611,0.058,0.545,1.332,0.053,0.029,0.016,0.008,0.056,0.075,0.815,0.052,0.065,0.678,247.504,29.342,2060.000
2045-2075_SON,361.476,208.648,25.328,52.146,3.419,0.018,0.000,0.018,22.452,398.788,-37.313,169.005,131.692,0.474,0.244,0.195,0.183,0.336,0.000,0.000,0.000,0.336,0.042,0.306,1.213,0.047,0.022,0.014,0.011,0.045,0.063,1.046,0.047,0.030,0.424,154.925,26.213,2060.000
2070-2100_annual,362.360,238.742,25.496,48.404,3.996,0.017,0.000,0.017,22.937,402.116,-39.756,193.381,153.625,0.553,0.289,0.201,0.215,0.384,0.000,0.000,0.000,0.384,0.033,0.351,1.047,0.033,0.015,0.010,0.008,0.032,0.046,0.794,0.032,0.033,0.418,152.599,12.664,
2070-2100_DJF,307.115,185.348,18.417,58.162,2.944,0.007,0.000,0.007,15.032,359.885,-52.770,150.132,97.362,0.351,0.159,0.134,0.121,0.155,0.000,0.000,0.000,0.155,0.005,0.155,0.819,0.009,0.000,0.001,0.007,0.005,0.010,0.736,0.008,0.000,0.159,57.939,-1.492,2084.997
2070-2100_MAM,354.195,280.507,25.749,35.199,3.864,0.015,0.000,0.015,22.505,398.877,-44.682,227.211,182.529,0.657,0.347,0.199,0.253,0.401,0.000,0.000,0.000,0.401,0.013,0.374,0.902,0.011,0.000,0.005,0.007,0.013,0.025,0.651,0.011,0.026,0.352,128.478,-12.027,2085.000
2070-2100_JJA,425.607,270.491,32.107,50.036,5.754,0.033,0.000,0.033,31.381,448.887,-23.280,219.097,195.818,0.705,0.394,0.272,0.291,0.672,0.000,0.000,0.000,0.672,0.095,0.563,1.426,0.087,0.058,0.021,0.007,0.092,0.096,0.723,0.086,0.109,0.782,285.411,48.469,2085.000
2070-2100_SON,361.446,217.359,25.576,50.429,3.397,0.016,0.000,0.016,22.673,399.977,-38.532,176.061,137.529,0.495,0.255,0.197,0.192,0.302,0.000,0.000,0.000,0.302,0.017,0.309,1.037,0.023,0.001,0.012,0.011,0.017,0.054,1.069,0.023,-0.006,0.374,136.568,15.464,2085.000
