,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,352.963,237.484,25.167,46.209,3.798,0.013,0.000,0.013,22.044,397.226,-44.263,192.362,148.099,0.533,0.262,0.196,0.206,0.180,0.000,0.000,0.000,0.180,0.012,0.173,0.666,0.012,0.005,0.004,0.003,0.012,0.019,0.338,0.011,0.008,0.316,115.205,48.072,
2015-2045_DJF,298.078,190.154,18.914,43.477,2.737,0.007,0.000,0.007,13.802,353.925,-55.847,154.025,98.178,0.353,0.180,0.138,0.123,0.152,0.000,0.000,0.000,0.152,0.007,0.156,0.819,0.005,0.000,0.001,0.004,0.007,0.004,0.402,0.004,-0.004,0.160,58.281,0.120,2030.005
2015-2045_MAM,346.888,274.968,26.161,31.972,3.891,0.010,0.000,0.010,22.679,400.002,-53.115,222.724,169.609,0.611,0.334,0.203,0.237,0.178,0.000,0.000,0.000,0.178,0.007,0.182,0.550,0.011,0.003,0.005,0.004,0.008,0.022,0.352,0.010,-0.004,0.240,87.419,17.210,2030.000
2015-2045_JJA,411.121,268.037,29.473,63.769,5.529,0.020,0.000,0.020,28.612,432.739,-21.618,217.110,195.492,0.704,0.297,0.240,0.283,0.181,0.000,0.000,0.000,0.181,0.004,0.176,0.382,0.004,0.000,0.001,0.003,0.004,0.007,0.248,0.003,0.005,0.476,173.905,108.427,2030.000
2015-2045_SON,354.726,215.626,26.008,45.558,3.005,0.016,0.000,0.016,22.934,401.447,-46.721,174.657,127.936,0.461,0.236,0.201,0.179,0.211,0.000,0.000,0.000,0.211,0.031,0.176,0.919,0.029,0.016,0.010,0.004,0.029,0.043,0.350,0.028,0.035,0.385,140.392,65.799,2030.000
2045-2075_annual,359.956,236.689,25.733,47.121,3.819,0.015,0.000,0.015,22.706,400.796,-40.840,191.718,150.878,0.543,0.266,0.202,0.211,0.189,0.000,0.000,0.000,0.189,0.007,0.182,0.574,0.007,0.001,0.003,0.003,0.006,0.013,0.296,0.006,0.007,0.357,130.197,61.755,
2045-2075_DJF,301.390,191.400,19.552,42.552,2.700,0.007,0.000,0.007,14.434,357.057,-55.667,155.034,99.366,0.358,0.185,0.143,0.126,0.126,0.000,0.000,0.000,0.126,0.002,0.128,0.570,0.003,0.000,0.001,0.002,0.002,0.004,0.245,0.002,-0.002,0.172,62.638,15.220,2060.000
2045-2075_MAM,352.727,272.756,26.635,33.406,3.913,0.012,0.000,0.012,23.301,403.339,-50.611,220.933,170.321,0.613,0.336,0.208,0.239,0.244,0.000,0.000,0.000,0.244,0.009,0.233,0.658,0.008,0.000,0.004,0.003,0.009,0.021,0.343,0.007,0.011,0.299,109.098,21.556,2060.000
2045-2075_JJA,420.031,267.280,30.047,64.503,5.548,0.023,0.000,0.023,29.224,436.252,-16.221,216.497,200.276,0.721,0.302,0.247,0.291,0.224,0.000,0.000,0.000,0.224,0.006,0.213,0.503,0.005,0.000,0.003,0.003,0.006,0.013,0.273,0.005,0.011,0.553,201.849,122.517,2060.000
2045-2075_SON,364.598,214.201,26.587,47.944,3.083,0.017,0.000,0.017,23.717,405.747,-41.149,173.503,132.354,0.476,0.238,0.208,0.186,0.159,0.000,0.000,0.000,0.159,0.009,0.153,0.564,0.010,0.003,0.003,0.003,0.009,0.015,0.323,0.009,0.007,0.400,146.070,87.104,2060.000
2070-2100_annual,361.962,239.805,26.136,46.060,3.823,0.015,0.000,0.015,23.101,402.917,-40.955,194.242,153.287,0.552,0.273,0.206,0.215,0.184,0.000,0.000,0.000,0.184,0.013,0.171,0.564,0.013,0.006,0.004,0.003,0.013,0.018,0.301,0.012,0.013,0.350,127.931,61.105,
2070-2100_DJF,303.966,193.182,20.099,41.690,2.617,0.006,0.000,0.006,14.990,359.798,-55.832,156.478,100.646,0.362,0.189,0.147,0.128,0.114,0.000,0.000,0.000,0.114,0.003,0.114,0.521,0.005,0.000,0.001,0.003,0.003,0.007,0.317,0.004,-0.000,0.153,55.926,12.973,2084.997
2070-2100_MAM,354.763,276.880,27.047,32.080,4.025,0.009,0.000,0.009,23.704,405.557,-50.794,224.272,173.478,0.625,0.347,0.213,0.245,0.182,0.000,0.000,0.000,0.182,0.007,0.175,0.496,0.007,0.001,0.003,0.003,0.007,0.014,0.298,0.006,0.007,0.218,79.586,13.561,2085.000
2070-2100_JJA,423.586,268.619,30.421,64.278,5.576,0.023,0.000,0.023,29.589,438.364,-14.778,217.581,202.803,0.730,0.308,0.251,0.296,0.222,0.000,0.000,0.000,0.222,0.006,0.205,0.490,0.005,0.000,0.003,0.002,0.006,0.014,0.220,0.004,0.017,0.548,200.057,123.857,2085.000
2070-2100_SON,364.441,219.417,26.871,46.108,3.044,0.020,0.000,0.020,23.976,407.161,-42.720,177.728,135.007,0.486,0.246,0.211,0.191,0.218,0.000,0.000,0.000,0.218,0.037,0.189,0.752,0.036,0.024,0.008,0.004,0.037,0.039,0.371,0.035,0.029,0.480,175.283,93.452,2085.000
