,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,277.495,244.959,14.704,37.591,2.984,0.034,0.002,0.032,11.120,342.603,-65.108,198.417,133.309,0.480,0.205,0.119,0.158,0.557,0.034,0.477,0.034,0.592,0.080,0.516,4.038,0.080,0.021,0.036,0.023,0.072,0.157,2.292,0.080,0.042,0.810,295.531,78.248,
2015-2045_DJF,233.682,174.110,3.769,46.522,3.255,0.042,0.006,0.036,0.076,290.993,-57.312,141.029,83.717,0.301,0.097,0.058,0.072,0.944,0.136,1.925,0.135,1.079,0.170,0.883,10.198,0.140,0.044,0.072,0.024,0.155,0.315,2.342,0.138,0.061,1.010,368.716,-3.985,2030.005
2015-2045_MAM,276.583,265.799,14.239,44.919,3.267,0.064,0.000,0.064,10.926,340.405,-63.822,215.297,151.475,0.545,0.200,0.110,0.173,1.061,0.003,0.008,0.004,1.065,0.135,0.992,4.632,0.138,0.037,0.064,0.037,0.119,0.274,3.682,0.140,0.069,1.547,564.532,151.348,2030.000
2015-2045_JJA,327.868,310.268,24.693,26.128,2.743,0.014,0.000,0.014,21.690,394.424,-66.556,251.317,184.761,0.665,0.326,0.187,0.252,0.016,0.000,0.000,0.000,0.016,0.001,0.031,0.081,0.025,0.001,0.002,0.022,0.001,0.008,2.157,0.025,-0.015,0.347,126.559,106.245,2030.000
2015-2045_SON,270.932,228.111,15.917,32.916,2.670,0.014,0.000,0.014,11.579,343.605,-72.673,184.770,112.097,0.404,0.196,0.120,0.134,0.212,0.000,0.000,0.000,0.212,0.014,0.160,1.330,0.016,0.000,0.006,0.010,0.014,0.031,0.973,0.016,0.053,0.334,121.839,57.572,2030.000
2045-2075_annual,283.212,243.529,15.596,37.321,2.860,0.034,0.001,0.033,12.049,347.105,-63.893,197.258,133.365,0.480,0.208,0.125,0.161,0.530,0.016,0.137,0.017,0.547,0.071,0.478,3.454,0.072,0.020,0.033,0.019,0.064,0.141,1.898,0.071,0.052,0.817,298.115,97.702,
2045-2075_DJF,235.751,175.365,4.933,43.192,3.111,0.034,0.003,0.031,0.953,294.728,-58.978,142.046,83.068,0.299,0.105,0.062,0.074,0.692,0.064,0.549,0.066,0.758,0.074,0.738,7.320,0.062,0.006,0.037,0.019,0.072,0.172,1.877,0.062,-0.046,0.808,294.748,2.801,2060.000
2045-2075_MAM,281.387,264.171,15.089,45.146,3.086,0.067,0.000,0.067,11.763,344.321,-62.934,213.978,151.044,0.544,0.202,0.114,0.176,1.062,0.001,0.003,0.002,1.064,0.152,0.965,4.580,0.150,0.046,0.073,0.031,0.133,0.306,3.064,0.150,0.097,1.600,584.136,177.107,2060.000
2045-2075_JJA,336.121,307.502,25.435,27.190,2.682,0.019,0.000,0.019,22.657,399.656,-63.534,249.077,185.542,0.668,0.328,0.195,0.256,0.029,0.000,0.000,0.000,0.029,0.000,0.031,0.068,0.018,0.000,0.000,0.018,0.000,0.000,1.819,0.018,-0.002,0.452,164.859,146.905,2060.000
2045-2075_SON,278.625,225.568,16.733,33.831,2.560,0.017,0.000,0.017,12.616,348.723,-70.098,182.710,112.612,0.405,0.196,0.126,0.137,0.339,0.001,0.001,0.001,0.339,0.060,0.178,1.907,0.056,0.027,0.021,0.008,0.049,0.087,0.818,0.055,0.160,0.403,147.012,61.774,2060.000
2070-2100_annual,285.533,245.447,16.332,35.150,2.811,0.031,0.000,0.030,12.693,350.205,-64.672,198.812,134.140,0.483,0.216,0.129,0.164,0.473,0.008,0.048,0.008,0.481,0.056,0.426,2.889,0.056,0.015,0.025,0.016,0.050,0.110,1.579,0.056,0.047,0.735,268.354,92.605,
2070-2100_DJF,238.016,177.225,6.101,40.036,2.972,0.027,0.002,0.025,1.842,298.540,-60.524,143.552,83.028,0.299,0.113,0.067,0.077,0.662,0.030,0.191,0.030,0.692,0.073,0.611,5.960,0.061,0.018,0.028,0.015,0.070,0.132,1.477,0.061,0.051,0.653,238.368,-7.024,2084.997
2070-2100_MAM,284.185,266.110,15.888,42.535,3.037,0.061,0.000,0.061,12.467,347.748,-63.563,215.549,151.986,0.547,0.213,0.119,0.180,0.945,0.000,0.001,0.001,0.946,0.119,0.878,3.892,0.118,0.036,0.057,0.025,0.101,0.241,2.507,0.117,0.066,1.468,535.837,172.369,2085.000
2070-2100_JJA,340.740,307.919,26.050,26.214,2.698,0.018,0.000,0.018,23.311,403.222,-62.481,249.414,186.933,0.673,0.336,0.201,0.260,0.032,0.000,0.000,0.000,0.032,0.001,0.034,0.078,0.016,0.000,0.000,0.016,0.001,0.001,1.579,0.016,-0.002,0.429,156.607,138.239,2085.000
2070-2100_SON,278.193,229.042,17.101,31.875,2.535,0.016,0.000,0.016,12.944,350.314,-72.121,185.524,113.403,0.408,0.201,0.128,0.139,0.254,0.001,0.001,0.001,0.254,0.030,0.179,1.674,0.029,0.005,0.016,0.008,0.030,0.067,0.744,0.029,0.074,0.385,140.636,64.610,2085.000
