,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,335.620,234.866,23.294,37.321,2.492,0.022,0.000,0.022,20.110,388.146,-52.526,190.242,137.716,0.496,0.247,0.185,0.188,0.457,0.039,0.327,0.039,0.496,0.037,0.463,2.693,0.037,0.006,0.017,0.015,0.036,0.077,1.445,0.037,-0.006,0.532,194.335,11.685,
2015-2045_DJF,279.907,176.159,14.269,50.469,2.395,0.023,0.001,0.022,9.805,335.136,-55.229,142.689,87.460,0.315,0.132,0.109,0.100,0.376,0.152,1.310,0.152,0.528,0.055,0.507,5.239,0.049,0.009,0.027,0.014,0.052,0.120,1.419,0.050,-0.131,0.553,201.717,-1.441,2030.005
2015-2045_MAM,327.696,267.627,23.465,30.658,2.677,0.025,0.000,0.025,19.852,385.497,-57.801,216.778,158.977,0.572,0.281,0.180,0.214,0.655,0.006,0.013,0.006,0.661,0.049,0.628,2.516,0.048,0.006,0.023,0.019,0.048,0.106,1.882,0.049,0.027,0.597,217.960,-29.090,2030.000
2015-2045_JJA,402.577,279.501,31.393,32.661,2.714,0.025,0.000,0.025,30.288,442.955,-40.378,226.396,186.018,0.670,0.351,0.264,0.274,0.528,0.000,0.000,0.000,0.528,0.022,0.501,1.372,0.025,0.004,0.007,0.014,0.023,0.038,1.376,0.025,0.027,0.597,217.747,25.667,2030.000
2015-2045_SON,331.178,214.829,23.882,35.729,2.176,0.016,0.000,0.016,20.300,387.971,-56.794,174.012,117.218,0.422,0.222,0.184,0.160,0.265,0.000,0.000,0.000,0.265,0.023,0.214,1.685,0.026,0.005,0.010,0.011,0.023,0.044,1.100,0.026,0.051,0.382,139.463,51.789,2030.000
2045-2075_annual,341.811,233.805,24.002,37.776,2.456,0.023,0.000,0.023,20.962,392.721,-50.910,189.382,138.472,0.498,0.249,0.191,0.190,0.507,0.020,0.144,0.019,0.526,0.037,0.488,2.371,0.037,0.005,0.017,0.014,0.036,0.079,1.423,0.037,0.019,0.557,203.326,11.596,
2045-2075_DJF,282.808,177.795,15.085,47.680,2.359,0.019,0.000,0.019,10.512,338.496,-55.688,144.014,88.326,0.318,0.139,0.114,0.103,0.362,0.079,0.580,0.076,0.438,0.039,0.387,3.593,0.035,0.008,0.016,0.010,0.035,0.075,1.007,0.035,-0.024,0.459,167.695,13.949,2060.000
2045-2075_MAM,333.671,265.370,24.023,32.173,2.583,0.030,0.000,0.030,20.563,389.184,-55.513,214.950,159.437,0.574,0.280,0.185,0.216,0.801,0.000,0.000,0.000,0.802,0.076,0.744,3.084,0.069,0.009,0.041,0.019,0.074,0.180,1.839,0.069,0.057,0.731,266.698,-30.213,2060.000
2045-2075_JJA,407.753,278.276,32.161,33.531,2.734,0.028,0.000,0.028,31.253,448.655,-40.902,225.404,184.502,0.664,0.352,0.275,0.274,0.594,0.000,0.000,0.000,0.594,0.025,0.565,1.516,0.028,0.004,0.009,0.016,0.026,0.044,1.563,0.029,0.029,0.677,247.097,30.420,2060.000
2045-2075_SON,341.876,212.465,24.573,37.911,2.143,0.015,0.000,0.015,21.322,393.514,-51.638,172.097,120.459,0.434,0.223,0.191,0.166,0.264,0.000,0.001,0.000,0.264,0.008,0.252,1.302,0.015,0.000,0.002,0.013,0.008,0.015,1.274,0.016,0.012,0.357,130.333,32.500,2060.000
2070-2100_annual,343.686,236.700,24.493,36.229,2.463,0.021,0.000,0.021,21.457,395.343,-51.658,191.727,140.069,0.504,0.257,0.196,0.194,0.466,0.010,0.042,0.010,0.476,0.030,0.446,2.107,0.030,0.003,0.014,0.012,0.030,0.066,1.233,0.030,0.020,0.504,183.832,10.078,
2070-2100_DJF,285.157,179.993,15.783,46.365,2.291,0.014,0.000,0.014,11.178,341.647,-56.489,145.795,89.305,0.321,0.144,0.118,0.105,0.267,0.042,0.171,0.042,0.309,0.013,0.294,2.636,0.015,0.000,0.005,0.010,0.013,0.027,0.989,0.015,-0.027,0.342,124.774,11.987,2084.997
2070-2100_MAM,336.623,268.987,24.616,29.083,2.592,0.023,0.000,0.023,21.184,392.522,-55.899,217.879,161.980,0.583,0.292,0.191,0.222,0.681,0.000,0.000,0.000,0.681,0.059,0.627,2.567,0.053,0.006,0.033,0.014,0.058,0.141,1.411,0.052,0.054,0.561,204.843,-43.250,2085.000
2070-2100_JJA,410.752,279.228,32.642,33.251,2.797,0.028,0.000,0.028,31.745,451.572,-40.820,226.174,185.354,0.667,0.360,0.281,0.277,0.595,0.000,0.000,0.000,0.595,0.023,0.551,1.476,0.023,0.002,0.009,0.013,0.023,0.046,1.280,0.023,0.044,0.684,249.538,39.828,2085.000
2070-2100_SON,341.055,217.286,24.769,36.413,2.165,0.018,0.000,0.018,21.525,394.590,-53.535,176.002,122.467,0.441,0.229,0.192,0.169,0.314,0.000,0.001,0.000,0.314,0.024,0.308,1.753,0.029,0.006,0.010,0.013,0.025,0.050,1.247,0.029,0.006,0.424,154.718,32.022,2085.000
