,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,361.208,235.199,24.923,43.477,2.812,0.018,0.000,0.018,22.504,400.347,-39.140,190.511,151.371,0.545,0.269,0.197,0.211,0.362,0.000,0.000,0.000,0.362,0.027,0.339,1.342,0.027,0.009,0.010,0.008,0.027,0.047,0.801,0.026,0.022,0.443,161.681,28.246,
2015-2045_DJF,297.199,178.742,16.760,58.766,2.576,0.018,0.000,0.018,12.855,349.286,-52.087,144.781,92.694,0.334,0.139,0.123,0.112,0.361,0.000,0.000,0.000,0.361,0.033,0.351,2.336,0.032,0.010,0.013,0.009,0.028,0.060,0.890,0.032,0.010,0.430,157.040,17.251,2030.005
2015-2045_MAM,347.753,271.367,25.074,33.064,2.956,0.019,0.000,0.019,21.891,395.788,-48.035,219.807,171.772,0.618,0.310,0.192,0.237,0.370,0.000,0.000,0.000,0.370,0.018,0.361,1.091,0.020,0.002,0.008,0.009,0.018,0.040,0.900,0.019,0.009,0.448,163.480,24.636,2030.000
2015-2045_JJA,443.348,275.153,32.469,40.431,3.299,0.022,0.000,0.022,32.707,456.778,-13.430,222.874,209.445,0.754,0.384,0.277,0.312,0.459,0.000,0.000,0.000,0.459,0.036,0.420,0.842,0.035,0.018,0.009,0.007,0.043,0.046,0.705,0.035,0.038,0.537,195.918,29.870,2030.000
2015-2045_SON,355.233,214.217,25.234,41.925,2.408,0.015,0.000,0.015,22.374,398.534,-43.302,173.516,130.214,0.469,0.239,0.194,0.181,0.256,0.000,0.000,0.000,0.256,0.021,0.223,1.115,0.021,0.005,0.009,0.007,0.021,0.043,0.710,0.020,0.033,0.356,129.853,41.155,2030.000
2045-2075_annual,366.979,234.573,25.607,44.122,2.798,0.019,0.000,0.019,23.389,405.257,-38.279,190.004,151.725,0.546,0.270,0.204,0.213,0.376,0.000,0.000,0.000,0.376,0.025,0.350,1.144,0.024,0.008,0.009,0.008,0.024,0.043,0.783,0.024,0.025,0.467,170.425,33.877,
2045-2075_DJF,300.528,180.492,17.508,55.606,2.540,0.016,0.000,0.016,13.507,352.474,-51.945,146.199,94.253,0.339,0.148,0.128,0.115,0.305,0.000,0.000,0.000,0.305,0.024,0.274,1.660,0.023,0.006,0.011,0.006,0.025,0.051,0.579,0.022,0.032,0.382,139.427,31.472,2060.000
2045-2075_MAM,354.390,269.020,25.543,35.106,2.866,0.024,0.000,0.024,22.568,399.395,-45.005,217.906,172.902,0.622,0.307,0.197,0.240,0.496,0.000,0.000,0.000,0.496,0.034,0.470,1.387,0.032,0.009,0.013,0.010,0.036,0.060,0.957,0.031,0.026,0.571,208.579,25.591,2060.000
2045-2075_JJA,443.487,275.222,33.327,41.203,3.357,0.025,0.000,0.025,33.836,463.592,-20.105,222.930,202.825,0.730,0.382,0.289,0.305,0.473,0.000,0.000,0.000,0.473,0.033,0.427,0.852,0.032,0.015,0.009,0.008,0.028,0.044,0.771,0.031,0.046,0.605,220.743,53.704,2060.000
2045-2075_SON,368.241,212.271,25.899,44.801,2.421,0.013,0.000,0.013,23.454,404.543,-36.302,171.940,135.638,0.488,0.241,0.201,0.190,0.225,0.000,0.000,0.000,0.225,0.007,0.227,0.682,0.011,0.000,0.003,0.008,0.007,0.017,0.823,0.011,-0.003,0.306,111.714,24.593,2060.000
2070-2100_annual,368.865,238.008,26.057,42.511,2.804,0.018,0.000,0.018,23.857,407.813,-38.948,192.787,153.838,0.554,0.279,0.209,0.217,0.346,0.000,0.000,0.000,0.346,0.022,0.324,1.048,0.022,0.007,0.008,0.007,0.023,0.042,0.725,0.022,0.022,0.434,158.397,32.108,
2070-2100_DJF,303.101,182.902,18.105,54.368,2.459,0.011,0.000,0.011,14.104,355.395,-52.294,148.150,95.856,0.345,0.153,0.132,0.118,0.205,0.000,0.000,0.000,0.205,0.006,0.198,1.127,0.009,0.000,0.002,0.007,0.006,0.014,0.682,0.009,0.007,0.264,96.251,20.818,2084.997
2070-2100_MAM,358.015,273.085,26.093,31.650,2.872,0.018,0.000,0.018,23.145,402.575,-44.560,221.199,176.639,0.636,0.322,0.203,0.247,0.384,0.000,0.000,0.000,0.384,0.021,0.363,1.066,0.020,0.003,0.010,0.007,0.021,0.045,0.739,0.020,0.021,0.422,154.009,14.403,2085.000
2070-2100_JJA,445.782,276.822,33.796,40.991,3.455,0.027,0.000,0.027,34.317,466.524,-20.743,224.226,203.484,0.733,0.391,0.296,0.307,0.511,0.000,0.000,0.000,0.511,0.034,0.452,0.938,0.031,0.015,0.010,0.006,0.038,0.048,0.633,0.031,0.060,0.639,233.377,57.251,2085.000
2070-2100_SON,367.277,217.942,26.083,43.273,2.421,0.017,0.000,0.017,23.673,405.725,-38.448,176.533,138.086,0.497,0.247,0.203,0.194,0.281,0.000,0.000,0.000,0.281,0.027,0.280,1.061,0.030,0.009,0.012,0.009,0.025,0.060,0.847,0.029,0.001,0.407,148.647,35.783,2085.000
