,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,337.053,253.193,25.958,24.750,3.705,0.010,0.000,0.010,21.915,397.681,-60.628,205.087,144.458,0.520,0.346,0.213,0.203,0.192,0.000,0.000,0.000,0.192,0.012,0.184,0.879,0.012,0.003,0.005,0.004,0.014,0.023,0.402,0.012,0.008,0.244,89.219,17.797,
2015-2045_DJF,282.401,188.794,15.508,36.916,3.486,0.016,0.000,0.016,10.939,340.110,-57.709,152.923,95.214,0.343,0.185,0.116,0.111,0.360,0.000,0.000,0.000,0.360,0.015,0.369,2.037,0.013,0.002,0.005,0.005,0.016,0.027,0.533,0.012,-0.008,0.391,142.695,3.775,2030.005
2015-2045_MAM,333.843,279.489,26.388,22.520,3.763,0.012,0.000,0.012,22.046,396.977,-63.134,226.386,163.252,0.588,0.363,0.209,0.228,0.239,0.000,0.000,0.000,0.239,0.019,0.228,0.712,0.020,0.007,0.007,0.006,0.022,0.033,0.566,0.020,0.011,0.286,104.392,13.738,2030.000
2015-2045_JJA,402.622,308.331,34.998,17.744,4.144,0.004,0.000,0.004,32.529,456.145,-53.523,249.748,196.225,0.706,0.507,0.314,0.300,0.031,0.000,0.000,0.000,0.031,0.001,0.034,0.066,0.004,0.000,0.001,0.003,0.001,0.004,0.332,0.003,-0.004,0.099,36.082,22.373,2030.000
2015-2045_SON,328.195,234.716,26.744,22.026,3.420,0.009,0.000,0.009,21.935,396.366,-68.172,190.120,121.949,0.439,0.326,0.213,0.172,0.141,0.000,0.000,0.000,0.141,0.014,0.108,0.722,0.012,0.004,0.007,0.002,0.015,0.030,0.179,0.011,0.033,0.204,74.578,31.177,2030.000
2045-2075_annual,345.527,251.815,26.688,24.639,3.633,0.010,0.000,0.010,22.904,403.165,-57.638,203.970,146.332,0.527,0.350,0.221,0.208,0.191,0.000,0.000,0.000,0.191,0.013,0.177,0.739,0.013,0.005,0.005,0.003,0.013,0.023,0.340,0.013,0.014,0.249,90.917,21.663,
2045-2075_DJF,284.661,190.518,16.301,34.386,3.410,0.012,0.000,0.012,11.626,343.422,-58.760,154.320,95.560,0.344,0.193,0.121,0.114,0.258,0.000,0.000,0.000,0.258,0.009,0.258,1.314,0.008,0.002,0.004,0.003,0.010,0.019,0.269,0.007,0.000,0.281,102.705,5.802,2060.000
2045-2075_MAM,340.202,277.610,27.029,23.561,3.670,0.019,0.000,0.019,22.834,401.180,-60.978,224.864,163.886,0.590,0.364,0.215,0.231,0.368,0.000,0.000,0.000,0.368,0.040,0.333,1.177,0.039,0.018,0.015,0.006,0.040,0.067,0.579,0.038,0.035,0.458,167.083,31.934,2060.000
2045-2075_JJA,417.400,305.030,35.674,18.399,4.063,0.005,0.000,0.005,33.817,463.909,-46.510,247.075,200.565,0.722,0.511,0.324,0.308,0.032,0.000,0.000,0.000,0.032,0.000,0.032,0.060,0.003,0.000,0.000,0.003,0.000,0.000,0.338,0.003,0.000,0.115,42.039,29.346,2060.000
2045-2075_SON,338.594,232.711,27.558,22.375,3.381,0.006,0.000,0.006,23.125,402.994,-64.399,188.496,124.097,0.447,0.330,0.222,0.177,0.105,0.000,0.000,0.000,0.105,0.004,0.086,0.414,0.003,0.000,0.002,0.002,0.004,0.008,0.170,0.002,0.019,0.141,51.641,19.237,2060.000
2070-2100_annual,348.121,253.467,27.173,23.486,3.698,0.009,0.000,0.009,23.400,405.891,-57.770,205.309,147.538,0.531,0.361,0.226,0.211,0.151,0.000,0.000,0.000,0.151,0.006,0.145,0.572,0.006,0.001,0.003,0.003,0.006,0.013,0.252,0.006,0.006,0.206,75.201,20.218,
2070-2100_DJF,286.862,192.633,17.051,32.919,3.388,0.009,0.000,0.009,12.284,346.571,-59.709,156.032,96.323,0.347,0.201,0.126,0.116,0.200,0.000,0.000,0.000,0.200,0.003,0.200,0.967,0.003,0.000,0.000,0.002,0.003,0.004,0.243,0.003,0.001,0.225,81.980,8.128,2084.997
2070-2100_MAM,343.792,281.079,27.655,21.351,3.697,0.013,0.000,0.013,23.529,405.037,-61.245,227.674,166.429,0.599,0.378,0.222,0.236,0.246,0.000,0.000,0.000,0.246,0.016,0.234,0.776,0.015,0.004,0.007,0.004,0.015,0.031,0.390,0.014,0.013,0.301,109.946,19.533,2085.000
2070-2100_JJA,423.109,303.355,36.196,18.298,4.175,0.005,0.000,0.005,34.495,468.062,-44.953,245.717,200.764,0.723,0.522,0.332,0.309,0.033,0.000,0.000,0.000,0.033,0.000,0.032,0.057,0.002,0.000,0.000,0.002,0.000,0.000,0.209,0.001,0.000,0.113,41.163,28.943,2085.000
2070-2100_SON,337.422,235.434,27.600,21.537,3.522,0.008,0.000,0.008,23.075,402.715,-65.293,190.701,125.409,0.451,0.339,0.222,0.179,0.127,0.000,0.000,0.000,0.127,0.007,0.115,0.495,0.005,0.000,0.003,0.002,0.007,0.015,0.166,0.004,0.011,0.186,67.764,24.078,2085.000
