,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,294.096,233.494,17.288,40.753,2.565,0.044,0.001,0.043,13.701,355.239,-61.143,189.130,127.987,0.461,0.202,0.135,0.159,0.467,0.051,0.784,0.051,0.518,0.045,0.477,2.758,0.045,0.008,0.021,0.016,0.043,0.094,1.612,0.045,-0.010,1.050,383.144,192.701,
2015-2045_DJF,243.906,169.377,7.173,49.070,2.725,0.041,0.003,0.038,2.701,302.391,-58.485,137.196,78.710,0.283,0.102,0.072,0.075,0.542,0.198,3.076,0.177,0.719,0.060,0.634,5.561,0.045,0.008,0.025,0.013,0.056,0.117,1.285,0.045,-0.093,0.987,360.344,112.282,2030.005
2015-2045_MAM,291.132,257.642,17.060,44.502,2.774,0.070,0.000,0.070,13.574,353.326,-62.194,208.690,146.496,0.527,0.208,0.128,0.178,1.046,0.007,0.095,0.028,1.074,0.106,1.018,4.177,0.100,0.021,0.053,0.027,0.104,0.230,2.628,0.100,0.029,1.683,614.398,206.319,2030.000
2015-2045_JJA,351.365,289.428,26.386,31.962,2.417,0.043,0.000,0.043,24.183,408.046,-56.681,234.437,177.756,0.640,0.307,0.205,0.248,0.087,0.000,0.000,0.000,0.087,0.003,0.095,0.218,0.020,0.001,0.002,0.018,0.003,0.007,1.739,0.020,-0.008,1.021,372.546,330.457,2030.000
2015-2045_SON,288.957,216.102,18.348,37.605,2.346,0.021,0.000,0.021,14.138,356.185,-67.228,175.043,107.815,0.388,0.190,0.137,0.135,0.193,0.000,0.000,0.000,0.193,0.011,0.161,1.114,0.014,0.001,0.005,0.008,0.011,0.023,0.782,0.013,0.032,0.500,182.668,119.397,2030.000
2045-2075_annual,299.967,232.345,18.082,41.104,2.480,0.045,0.000,0.045,14.580,359.616,-59.649,188.199,128.550,0.463,0.204,0.141,0.162,0.487,0.021,0.152,0.021,0.508,0.038,0.469,2.513,0.038,0.005,0.019,0.014,0.037,0.084,1.405,0.038,0.018,1.082,395.081,209.896,
2045-2075_DJF,246.509,170.639,8.204,46.699,2.615,0.034,0.002,0.032,3.550,306.126,-59.617,138.218,78.601,0.283,0.108,0.076,0.077,0.484,0.083,0.616,0.081,0.565,0.029,0.545,4.378,0.022,0.000,0.012,0.010,0.029,0.061,0.996,0.022,-0.061,0.810,295.768,88.694,2060.000
2045-2075_MAM,296.411,255.713,17.766,45.382,2.647,0.075,0.000,0.075,14.356,357.088,-60.677,207.128,146.451,0.527,0.209,0.132,0.180,1.066,0.000,0.000,0.002,1.068,0.105,0.995,4.060,0.095,0.017,0.056,0.023,0.101,0.242,2.247,0.095,0.071,1.803,657.948,259.920,2060.000
2045-2075_JJA,358.749,287.933,27.152,33.170,2.389,0.046,0.000,0.046,25.116,413.224,-54.475,233.225,178.750,0.644,0.309,0.213,0.252,0.152,0.000,0.000,0.000,0.152,0.002,0.162,0.349,0.017,0.000,0.000,0.016,0.002,0.003,1.622,0.017,-0.011,1.113,406.366,341.017,2060.000
2045-2075_SON,297.138,213.701,19.027,39.252,2.268,0.025,0.000,0.025,15.091,361.009,-63.871,173.098,109.227,0.393,0.189,0.142,0.139,0.243,0.001,0.001,0.001,0.244,0.016,0.173,1.289,0.018,0.004,0.007,0.007,0.015,0.029,0.738,0.018,0.070,0.593,216.386,146.932,2060.000
2070-2100_annual,302.235,234.698,18.753,38.991,2.472,0.041,0.000,0.041,15.190,362.622,-60.387,190.105,129.718,0.467,0.213,0.146,0.166,0.441,0.016,0.134,0.016,0.457,0.036,0.421,2.162,0.036,0.006,0.016,0.013,0.033,0.075,1.279,0.036,0.020,0.989,360.976,194.241,
2070-2100_DJF,249.031,172.654,9.216,44.721,2.545,0.027,0.001,0.026,4.405,309.900,-60.869,139.850,78.981,0.284,0.114,0.080,0.080,0.408,0.063,0.542,0.063,0.471,0.024,0.431,3.337,0.018,0.000,0.009,0.009,0.024,0.049,0.886,0.018,-0.024,0.643,234.851,70.805,2084.997
2070-2100_MAM,299.603,258.177,18.508,42.140,2.634,0.068,0.000,0.068,15.055,360.592,-60.988,209.123,148.135,0.533,0.220,0.138,0.184,0.996,0.000,0.000,0.000,0.996,0.100,0.933,3.724,0.091,0.022,0.049,0.020,0.091,0.213,2.017,0.091,0.062,1.627,593.857,220.024,2085.000
2070-2100_JJA,362.557,288.722,27.742,32.083,2.435,0.045,0.000,0.045,25.690,416.424,-53.867,233.865,179.998,0.648,0.318,0.220,0.255,0.136,0.000,0.000,0.000,0.136,0.004,0.136,0.313,0.017,0.000,0.002,0.015,0.004,0.008,1.481,0.017,0.000,1.089,397.580,342.038,2085.000
2070-2100_SON,296.661,217.859,19.368,37.108,2.273,0.024,0.000,0.024,15.403,362.556,-65.894,176.466,110.571,0.398,0.196,0.144,0.141,0.221,0.001,0.001,0.000,0.221,0.015,0.182,1.290,0.016,0.003,0.006,0.007,0.014,0.030,0.719,0.017,0.039,0.585,213.580,141.141,2085.000
