,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,355.142,249.432,26.843,35.838,3.835,0.011,0.000,0.011,23.164,403.397,-48.254,202.040,153.785,0.554,0.327,0.215,0.219,0.184,0.000,0.000,0.000,0.184,0.012,0.176,0.654,0.012,0.005,0.004,0.003,0.012,0.019,0.329,0.011,0.008,0.263,95.878,27.459,
2015-2045_DJF,297.076,199.060,19.101,41.641,3.599,0.009,0.000,0.009,14.286,356.258,-59.181,161.239,102.058,0.367,0.206,0.139,0.128,0.153,0.000,0.000,0.000,0.153,0.006,0.156,0.808,0.005,0.000,0.001,0.004,0.006,0.004,0.391,0.004,-0.003,0.218,79.522,21.326,2030.005
2015-2045_MAM,347.582,279.365,27.573,24.663,4.018,0.011,0.000,0.011,23.465,404.212,-56.630,226.285,169.656,0.611,0.385,0.218,0.241,0.179,0.000,0.000,0.000,0.179,0.007,0.183,0.553,0.011,0.003,0.005,0.004,0.008,0.022,0.347,0.010,-0.005,0.256,93.281,22.657,2030.000
2015-2045_JJA,422.995,286.782,32.903,43.981,4.471,0.011,0.000,0.011,30.825,445.496,-22.501,232.294,209.793,0.755,0.411,0.283,0.314,0.192,0.000,0.000,0.000,0.192,0.004,0.188,0.351,0.004,0.000,0.001,0.002,0.004,0.007,0.245,0.003,0.004,0.274,100.192,30.329,2030.000
2015-2045_SON,351.760,231.351,27.653,33.150,3.240,0.013,0.000,0.013,23.916,406.750,-54.990,187.394,132.405,0.477,0.302,0.219,0.189,0.212,0.000,0.000,0.000,0.212,0.031,0.177,0.909,0.029,0.016,0.009,0.003,0.028,0.043,0.335,0.028,0.035,0.302,110.359,35.492,2030.000
2045-2075_annual,363.899,247.992,27.426,36.660,3.820,0.011,0.000,0.011,23.882,407.326,-43.427,200.874,157.447,0.567,0.330,0.221,0.225,0.192,0.000,0.000,0.000,0.192,0.006,0.186,0.545,0.006,0.001,0.002,0.003,0.006,0.013,0.285,0.005,0.006,0.275,100.324,30.506,
2045-2075_DJF,300.262,200.368,19.891,38.875,3.599,0.008,0.000,0.008,14.933,359.484,-59.222,162.298,103.076,0.371,0.218,0.145,0.131,0.126,0.000,0.000,0.000,0.126,0.002,0.128,0.564,0.003,0.000,0.001,0.002,0.002,0.004,0.236,0.002,-0.002,0.180,65.846,18.347,2060.000
2045-2075_MAM,353.456,276.983,28.077,26.091,3.919,0.015,0.000,0.015,24.116,407.707,-54.250,224.356,170.106,0.612,0.383,0.224,0.243,0.245,0.000,0.000,0.000,0.245,0.009,0.233,0.658,0.008,0.000,0.004,0.003,0.009,0.021,0.339,0.007,0.011,0.350,127.604,39.896,2060.000
2045-2075_JJA,436.972,284.226,33.351,45.741,4.528,0.014,0.000,0.014,31.515,449.568,-12.596,230.223,217.627,0.783,0.414,0.289,0.327,0.235,0.000,0.000,0.000,0.235,0.005,0.227,0.412,0.005,0.000,0.002,0.003,0.005,0.011,0.265,0.004,0.008,0.336,122.617,38.366,2060.000
2045-2075_SON,363.677,229.270,28.249,35.969,3.224,0.010,0.000,0.010,24.800,411.670,-47.994,185.709,137.715,0.496,0.301,0.226,0.198,0.162,0.000,0.000,0.000,0.162,0.009,0.154,0.546,0.009,0.003,0.003,0.003,0.009,0.015,0.299,0.008,0.008,0.231,84.390,25.122,2060.000
2070-2100_annual,366.704,250.409,27.854,35.575,3.836,0.011,0.000,0.011,24.282,409.491,-42.787,202.832,160.044,0.576,0.340,0.226,0.230,0.188,0.000,0.000,0.000,0.188,0.013,0.175,0.536,0.013,0.006,0.004,0.003,0.013,0.018,0.291,0.012,0.013,0.269,98.067,29.726,
2070-2100_DJF,303.026,201.915,20.518,38.222,3.478,0.007,0.000,0.007,15.547,362.528,-59.502,163.551,104.049,0.375,0.222,0.150,0.134,0.115,0.000,0.000,0.000,0.115,0.003,0.115,0.517,0.004,0.000,0.001,0.003,0.003,0.007,0.308,0.004,-0.000,0.164,59.847,16.643,2084.997
2070-2100_MAM,355.671,281.184,28.580,23.729,3.989,0.011,0.000,0.011,24.556,410.163,-54.491,227.759,173.268,0.624,0.400,0.230,0.249,0.182,0.000,0.000,0.000,0.182,0.007,0.176,0.497,0.007,0.001,0.003,0.003,0.007,0.014,0.295,0.006,0.007,0.261,95.106,28.812,2085.000
2070-2100_JJA,443.415,284.331,33.724,45.886,4.575,0.014,0.000,0.014,31.889,451.784,-8.369,230.308,221.939,0.799,0.423,0.295,0.335,0.235,0.000,0.000,0.000,0.235,0.005,0.221,0.402,0.005,0.000,0.002,0.002,0.005,0.012,0.214,0.004,0.014,0.335,122.451,40.390,2085.000
2070-2100_SON,363.440,233.084,28.460,34.502,3.291,0.013,0.000,0.013,24.972,412.620,-49.179,188.798,139.618,0.503,0.311,0.228,0.201,0.219,0.000,0.000,0.000,0.219,0.037,0.188,0.730,0.036,0.024,0.008,0.004,0.037,0.039,0.348,0.035,0.031,0.313,114.305,32.839,2085.000
