,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,353.676,245.479,26.457,38.023,3.541,0.011,0.000,0.011,23.007,402.532,-48.856,198.838,149.982,0.540,0.305,0.211,0.212,0.210,0.000,0.000,0.000,0.210,0.015,0.199,0.784,0.015,0.006,0.005,0.004,0.015,0.024,0.391,0.015,0.011,0.272,99.148,21.329,
2015-2045_DJF,298.168,193.572,18.967,42.922,3.366,0.011,0.000,0.011,14.252,356.136,-57.969,156.793,98.825,0.356,0.193,0.139,0.124,0.308,0.000,0.000,0.000,0.308,0.025,0.288,1.478,0.019,0.010,0.004,0.005,0.019,0.020,0.492,0.016,0.020,0.268,97.717,-13.148,2030.005
2015-2045_MAM,349.147,276.221,27.185,28.484,3.647,0.011,0.000,0.011,23.469,404.268,-55.120,223.739,168.618,0.607,0.356,0.214,0.238,0.232,0.000,0.000,0.000,0.232,0.011,0.230,0.703,0.016,0.003,0.008,0.005,0.011,0.033,0.519,0.017,0.003,0.268,97.722,7.632,2030.000
2015-2045_JJA,414.108,283.738,32.146,45.955,4.018,0.011,0.000,0.011,30.370,442.857,-28.748,229.828,201.080,0.724,0.378,0.273,0.299,0.115,0.000,0.000,0.000,0.115,0.002,0.128,0.246,0.005,0.000,0.001,0.003,0.002,0.006,0.326,0.004,-0.012,0.256,93.531,45.469,2030.000
2015-2045_SON,352.196,227.184,27.396,34.788,3.124,0.012,0.000,0.012,23.777,406.011,-53.815,184.019,130.204,0.469,0.290,0.216,0.185,0.185,0.000,0.000,0.000,0.185,0.025,0.150,0.723,0.023,0.011,0.009,0.002,0.028,0.039,0.227,0.022,0.035,0.295,107.686,44.957,2030.000
2045-2075_annual,361.032,244.108,27.020,38.798,3.511,0.012,0.000,0.012,23.710,406.358,-45.326,197.728,152.401,0.549,0.307,0.217,0.217,0.210,0.000,0.000,0.000,0.210,0.008,0.200,0.659,0.008,0.001,0.004,0.003,0.009,0.018,0.335,0.008,0.009,0.284,103.744,27.813,
2045-2075_DJF,301.152,194.909,19.732,40.179,3.375,0.008,0.000,0.008,14.899,359.363,-58.211,157.876,99.666,0.359,0.205,0.144,0.126,0.209,0.000,0.000,0.000,0.209,0.004,0.212,0.915,0.003,0.000,0.001,0.002,0.004,0.006,0.232,0.002,-0.003,0.201,73.256,-4.761,2060.000
2045-2075_MAM,354.937,274.122,27.672,30.017,3.563,0.016,0.000,0.016,24.132,407.830,-52.893,222.039,169.146,0.609,0.354,0.219,0.241,0.396,0.000,0.000,0.000,0.396,0.027,0.369,1.173,0.024,0.006,0.013,0.005,0.030,0.058,0.535,0.023,0.028,0.395,144.162,1.178,2060.000
2045-2075_JJA,424.020,281.235,32.585,47.633,4.030,0.013,0.000,0.013,30.986,446.467,-22.447,227.800,205.353,0.739,0.379,0.279,0.306,0.117,0.000,0.000,0.000,0.117,0.000,0.117,0.208,0.004,0.000,0.000,0.004,0.000,0.000,0.377,0.003,-0.000,0.312,113.733,69.870,2060.000
2045-2075_SON,362.883,225.010,27.962,37.375,3.067,0.009,0.000,0.009,24.662,410.916,-48.033,182.258,134.226,0.483,0.287,0.223,0.192,0.115,0.000,0.000,0.000,0.115,0.002,0.103,0.343,0.003,0.000,0.001,0.002,0.002,0.005,0.192,0.002,0.011,0.227,83.012,44.519,2060.000
2070-2100_annual,363.190,246.612,27.439,37.581,3.547,0.011,0.000,0.011,24.089,408.407,-45.217,199.756,154.539,0.556,0.316,0.221,0.221,0.182,0.000,0.000,0.000,0.182,0.007,0.175,0.571,0.007,0.001,0.003,0.003,0.007,0.016,0.285,0.006,0.007,0.272,99.130,32.969,
2070-2100_DJF,303.963,196.708,20.371,39.358,3.286,0.008,0.000,0.008,15.520,362.441,-58.478,159.334,100.855,0.363,0.209,0.149,0.129,0.202,0.000,0.000,0.000,0.202,0.003,0.200,0.884,0.004,0.000,0.001,0.003,0.003,0.006,0.284,0.003,0.002,0.190,69.201,-5.124,2084.997
2070-2100_MAM,356.919,278.619,28.148,27.666,3.639,0.012,0.000,0.012,24.563,410.234,-53.315,225.681,172.366,0.621,0.369,0.225,0.246,0.270,0.000,0.000,0.000,0.270,0.015,0.256,0.756,0.013,0.003,0.006,0.004,0.016,0.031,0.399,0.013,0.014,0.289,105.386,7.514,2085.000
2070-2100_JJA,428.486,281.042,32.945,47.625,4.072,0.013,0.000,0.013,31.346,448.592,-20.105,227.644,207.539,0.747,0.385,0.284,0.311,0.117,0.000,0.000,0.000,0.117,0.000,0.114,0.201,0.003,0.000,0.000,0.003,0.000,0.000,0.250,0.001,0.003,0.311,113.429,71.291,2085.000
2070-2100_SON,362.239,228.926,28.164,35.689,3.183,0.012,0.000,0.012,24.768,411.507,-49.269,185.430,136.161,0.490,0.299,0.225,0.195,0.139,0.000,0.000,0.000,0.139,0.009,0.131,0.448,0.008,0.001,0.005,0.002,0.009,0.025,0.206,0.007,0.008,0.296,108.025,57.731,2085.000
