,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,352.365,232.739,25.015,43.286,2.918,0.025,0.000,0.025,21.989,397.493,-45.127,188.519,143.391,0.516,0.261,0.199,0.200,0.253,0.000,0.000,0.000,0.253,0.009,0.248,0.853,0.009,0.000,0.004,0.005,0.009,0.020,0.534,0.009,0.005,0.599,218.741,124.989,
2015-2045_DJF,292.146,178.521,16.531,55.271,2.433,0.018,0.000,0.018,12.241,346.317,-54.171,144.602,90.431,0.326,0.139,0.121,0.108,0.176,0.000,0.000,0.000,0.176,0.008,0.196,1.163,0.010,0.000,0.004,0.006,0.008,0.019,0.624,0.009,-0.020,0.444,161.880,87.001,2030.005
2015-2045_MAM,343.756,273.548,25.384,32.709,2.929,0.027,0.000,0.027,22.016,396.541,-52.785,221.574,168.789,0.608,0.308,0.196,0.233,0.239,0.000,0.000,0.000,0.239,0.007,0.239,0.582,0.008,0.000,0.002,0.005,0.007,0.013,0.510,0.007,0.000,0.655,239.172,149.243,2030.000
2015-2045_JJA,422.306,267.037,32.476,42.503,3.760,0.036,0.000,0.036,31.222,447.995,-25.689,216.300,190.611,0.686,0.363,0.278,0.284,0.350,0.000,0.000,0.000,0.350,0.010,0.337,0.710,0.008,0.000,0.003,0.004,0.010,0.017,0.428,0.007,0.013,0.853,311.400,185.754,2030.000
2015-2045_SON,350.068,210.563,25.509,42.888,2.534,0.018,0.000,0.018,22.294,398.139,-48.071,170.556,122.485,0.441,0.231,0.198,0.171,0.245,0.000,0.000,0.000,0.245,0.014,0.219,0.962,0.012,0.000,0.006,0.006,0.014,0.031,0.577,0.012,0.026,0.441,160.786,76.701,2030.000
2045-2075_annual,358.469,233.350,25.697,43.917,2.943,0.027,0.000,0.027,22.795,401.883,-43.415,189.014,145.599,0.524,0.265,0.206,0.204,0.305,0.000,0.000,0.000,0.305,0.031,0.274,0.919,0.031,0.018,0.007,0.006,0.024,0.035,0.573,0.030,0.031,0.654,238.727,127.653,
2045-2075_DJF,295.460,180.740,17.259,53.394,2.406,0.017,0.000,0.017,12.946,349.743,-54.282,146.400,92.117,0.332,0.146,0.126,0.112,0.191,0.000,0.000,0.000,0.191,0.015,0.179,1.040,0.017,0.006,0.005,0.006,0.013,0.025,0.607,0.016,0.011,0.409,149.139,77.782,2060.000
2045-2075_MAM,349.978,271.690,25.942,34.092,2.906,0.031,0.000,0.031,22.724,400.311,-50.334,220.069,169.735,0.611,0.308,0.201,0.236,0.261,0.000,0.000,0.000,0.261,0.005,0.248,0.579,0.006,0.000,0.001,0.005,0.005,0.008,0.471,0.005,0.013,0.744,271.478,179.007,2060.000
2045-2075_JJA,427.864,269.883,33.257,43.362,3.852,0.040,0.000,0.040,32.159,453.553,-25.688,218.605,192.917,0.695,0.370,0.289,0.290,0.463,0.000,0.000,0.000,0.463,0.058,0.398,0.959,0.053,0.037,0.012,0.005,0.041,0.054,0.449,0.052,0.065,0.966,352.628,188.353,2060.000
2045-2075_SON,359.368,209.817,26.174,45.015,2.593,0.020,0.000,0.020,23.164,402.933,-43.565,169.951,126.386,0.455,0.235,0.205,0.178,0.306,0.000,0.000,0.000,0.306,0.045,0.270,1.102,0.047,0.027,0.012,0.008,0.036,0.055,0.768,0.046,0.036,0.491,179.288,63.814,2060.000
2070-2100_annual,360.178,237.415,26.184,42.409,2.937,0.025,0.000,0.025,23.301,404.618,-44.440,192.306,147.866,0.532,0.274,0.211,0.209,0.281,0.000,0.000,0.000,0.281,0.032,0.249,0.769,0.032,0.018,0.009,0.005,0.024,0.040,0.517,0.032,0.032,0.595,217.192,114.842,
2070-2100_DJF,298.049,183.689,17.904,51.768,2.351,0.011,0.000,0.011,13.585,352.845,-54.796,148.788,93.992,0.338,0.152,0.131,0.116,0.102,0.000,0.000,0.000,0.102,0.003,0.103,0.531,0.007,0.000,0.001,0.006,0.003,0.006,0.557,0.006,-0.001,0.257,93.870,53.849,2084.997
2070-2100_MAM,352.980,275.678,26.507,31.537,2.923,0.026,0.000,0.026,23.317,403.569,-50.589,223.299,172.710,0.622,0.321,0.208,0.242,0.208,0.000,0.000,0.000,0.208,0.003,0.198,0.447,0.004,0.000,0.001,0.004,0.003,0.006,0.357,0.003,0.010,0.626,228.479,155.055,2085.000
2070-2100_JJA,429.498,272.518,33.756,42.844,3.896,0.042,0.000,0.042,32.676,456.635,-27.137,220.740,193.603,0.697,0.377,0.296,0.292,0.544,0.000,0.000,0.000,0.544,0.104,0.414,1.143,0.094,0.070,0.020,0.004,0.070,0.089,0.357,0.093,0.130,1.018,371.430,186.406,2085.000
2070-2100_SON,358.973,216.512,26.411,43.680,2.563,0.020,0.000,0.020,23.440,404.421,-45.449,175.375,129.926,0.468,0.242,0.207,0.183,0.267,0.000,0.000,0.000,0.267,0.018,0.277,0.952,0.024,0.003,0.013,0.008,0.019,0.058,0.799,0.023,-0.011,0.472,172.122,62.310,2085.000
