,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,286.922,247.180,17.693,31.913,2.770,0.029,0.001,0.028,13.568,354.709,-67.787,200.216,132.428,0.477,0.228,0.141,0.166,0.676,0.027,0.218,0.027,0.703,0.099,0.607,4.025,0.099,0.028,0.045,0.026,0.089,0.196,2.529,0.099,0.068,0.695,253.665,-4.332,
2015-2045_DJF,244.164,175.790,6.814,43.044,2.882,0.041,0.003,0.038,2.455,301.324,-57.160,142.390,85.230,0.307,0.112,0.070,0.080,1.153,0.106,0.873,0.105,1.258,0.206,1.025,9.792,0.175,0.062,0.087,0.026,0.183,0.377,2.559,0.173,0.128,0.993,362.619,-74.721,2030.005
2015-2045_MAM,284.849,271.262,17.352,35.141,3.129,0.046,0.000,0.046,13.217,351.608,-66.759,219.722,152.963,0.551,0.237,0.131,0.186,1.272,0.004,0.009,0.005,1.277,0.172,1.167,4.906,0.174,0.050,0.083,0.041,0.151,0.352,4.030,0.175,0.104,1.115,407.138,-82.887,2030.000
2015-2045_JJA,336.591,310.226,27.746,21.186,2.651,0.014,0.000,0.014,24.387,409.267,-72.676,251.283,178.607,0.643,0.348,0.220,0.253,0.022,0.000,0.000,0.000,0.022,0.002,0.037,0.089,0.028,0.001,0.002,0.024,0.002,0.010,2.418,0.028,-0.016,0.340,123.975,100.007,2030.000
2015-2045_SON,281.197,229.877,18.660,28.457,2.415,0.014,0.000,0.014,14.003,355.618,-74.422,186.201,111.779,0.402,0.210,0.140,0.141,0.261,0.000,0.000,0.000,0.261,0.019,0.204,1.395,0.021,0.000,0.010,0.011,0.019,0.046,1.095,0.022,0.058,0.333,121.593,39.389,2030.000
2045-2075_annual,292.791,245.683,18.545,31.647,2.683,0.029,0.000,0.028,14.446,359.090,-66.299,199.003,132.704,0.478,0.231,0.147,0.168,0.634,0.016,0.130,0.016,0.650,0.088,0.564,3.445,0.089,0.026,0.041,0.021,0.079,0.175,2.128,0.089,0.070,0.690,251.689,13.560,
2045-2075_DJF,245.896,177.334,7.802,40.128,2.780,0.032,0.002,0.031,3.225,304.694,-58.799,143.640,84.842,0.305,0.119,0.074,0.082,0.841,0.062,0.520,0.062,0.903,0.092,0.862,6.995,0.079,0.010,0.048,0.021,0.090,0.216,2.068,0.079,-0.021,0.775,282.958,-60.371,2060.000
2045-2075_MAM,289.392,270.227,18.151,35.337,2.994,0.050,0.000,0.050,13.991,355.327,-65.934,218.884,152.950,0.551,0.240,0.136,0.189,1.262,0.001,0.003,0.001,1.264,0.190,1.129,4.804,0.188,0.062,0.091,0.035,0.168,0.381,3.425,0.188,0.133,1.195,436.223,-44.462,2060.000
2045-2075_JJA,345.849,306.626,28.510,21.980,2.623,0.018,0.000,0.018,25.331,414.501,-68.652,248.367,179.715,0.647,0.352,0.229,0.257,0.039,0.000,0.000,0.000,0.039,0.000,0.041,0.083,0.021,0.000,0.000,0.021,0.000,0.000,2.075,0.021,-0.002,0.426,155.424,132.665,2060.000
2045-2075_SON,289.084,227.022,19.522,29.282,2.331,0.015,0.000,0.015,15.026,360.809,-71.725,183.888,112.163,0.404,0.211,0.147,0.143,0.396,0.001,0.001,0.001,0.397,0.072,0.225,1.951,0.067,0.033,0.025,0.009,0.059,0.104,0.931,0.066,0.171,0.360,131.447,25.107,2060.000
2070-2100_annual,294.631,248.041,19.191,29.690,2.673,0.025,0.000,0.025,15.014,361.891,-67.261,200.914,133.653,0.481,0.239,0.152,0.171,0.565,0.007,0.046,0.007,0.572,0.071,0.502,2.892,0.071,0.021,0.032,0.018,0.061,0.138,1.797,0.071,0.063,0.601,219.341,10.237,
2070-2100_DJF,247.546,179.946,8.799,37.585,2.704,0.025,0.001,0.024,4.026,308.209,-60.663,145.756,85.093,0.306,0.126,0.079,0.085,0.791,0.026,0.185,0.026,0.817,0.090,0.713,5.702,0.076,0.025,0.034,0.017,0.079,0.158,1.668,0.076,0.078,0.600,218.898,-69.322,2084.997
2070-2100_MAM,291.956,272.677,18.935,32.337,2.975,0.043,0.000,0.043,14.693,358.844,-66.889,220.868,153.980,0.554,0.251,0.142,0.193,1.126,0.001,0.001,0.001,1.127,0.151,1.029,4.099,0.149,0.049,0.072,0.029,0.130,0.306,2.822,0.149,0.097,1.029,375.637,-54.313,2085.000
2070-2100_JJA,349.722,306.997,29.056,21.367,2.667,0.017,0.000,0.017,25.880,417.574,-67.852,248.668,180.816,0.651,0.361,0.236,0.260,0.043,0.000,0.000,0.000,0.043,0.001,0.045,0.095,0.019,0.000,0.001,0.018,0.001,0.002,1.827,0.019,-0.002,0.413,150.646,127.564,2085.000
2070-2100_SON,288.322,231.048,19.779,27.599,2.343,0.015,0.000,0.015,15.248,361.903,-73.581,187.149,113.568,0.409,0.217,0.149,0.146,0.303,0.001,0.001,0.001,0.303,0.040,0.223,1.715,0.039,0.010,0.020,0.009,0.035,0.084,0.858,0.039,0.080,0.359,131.214,35.762,2085.000
