,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,366.043,235.912,25.897,44.095,2.834,0.015,0.000,0.015,23.588,405.799,-39.756,191.089,151.332,0.545,0.272,0.205,0.213,0.275,0.000,0.000,0.000,0.275,0.021,0.259,1.024,0.021,0.006,0.008,0.006,0.020,0.039,0.570,0.020,0.016,0.354,129.100,27.381,
2015-2045_DJF,307.104,181.356,18.661,57.952,2.461,0.014,0.000,0.014,14.994,359.770,-52.666,146.898,94.232,0.339,0.148,0.136,0.117,0.265,0.000,0.000,0.000,0.265,0.020,0.261,1.545,0.018,0.002,0.009,0.007,0.019,0.041,0.680,0.017,0.004,0.326,118.935,17.529,2030.005
2015-2045_MAM,354.428,273.177,26.242,32.534,2.888,0.015,0.000,0.015,23.244,402.942,-48.514,221.274,172.759,0.622,0.318,0.203,0.242,0.276,0.000,0.000,0.000,0.276,0.013,0.278,0.812,0.016,0.003,0.006,0.007,0.013,0.030,0.661,0.016,-0.002,0.349,127.313,20.257,2030.000
2015-2045_JJA,439.500,273.573,32.353,43.039,3.575,0.017,0.000,0.017,32.408,454.937,-15.437,221.594,206.157,0.742,0.379,0.275,0.307,0.320,0.000,0.000,0.000,0.320,0.024,0.294,0.643,0.023,0.012,0.007,0.004,0.024,0.033,0.440,0.022,0.026,0.410,149.583,34.008,2030.000
2015-2045_SON,361.960,214.254,26.194,43.113,2.401,0.014,0.000,0.014,23.538,404.648,-42.688,173.545,130.857,0.471,0.241,0.203,0.184,0.239,0.000,0.000,0.000,0.239,0.027,0.202,1.109,0.025,0.008,0.012,0.005,0.023,0.054,0.502,0.024,0.036,0.330,120.279,37.653,2030.000
2045-2075_annual,371.102,235.565,26.530,44.571,2.845,0.016,0.000,0.016,24.414,410.425,-39.323,190.807,151.484,0.545,0.275,0.212,0.215,0.292,0.000,0.000,0.000,0.292,0.017,0.274,0.896,0.017,0.005,0.006,0.006,0.017,0.031,0.577,0.017,0.018,0.375,136.779,30.745,
2045-2075_DJF,310.368,183.260,19.364,55.119,2.436,0.013,0.000,0.013,15.630,362.949,-52.581,148.441,95.860,0.345,0.156,0.141,0.121,0.242,0.000,0.000,0.000,0.242,0.018,0.228,1.234,0.017,0.005,0.007,0.005,0.018,0.034,0.492,0.016,0.014,0.307,111.878,23.015,2060.000
2045-2075_MAM,360.496,271.050,26.667,34.222,2.824,0.018,0.000,0.018,23.854,406.243,-45.746,219.550,173.804,0.626,0.316,0.208,0.244,0.341,0.000,0.000,0.000,0.341,0.016,0.325,0.902,0.016,0.004,0.006,0.007,0.016,0.028,0.671,0.016,0.016,0.424,154.683,30.399,2060.000
2045-2075_JJA,439.283,274.043,33.142,43.788,3.642,0.020,0.000,0.020,33.507,461.552,-22.269,221.975,199.706,0.719,0.378,0.286,0.300,0.380,0.000,0.000,0.000,0.380,0.028,0.337,0.787,0.026,0.012,0.009,0.005,0.026,0.041,0.507,0.025,0.044,0.490,178.910,46.927,2060.000
2045-2075_SON,373.110,212.647,26.810,45.366,2.463,0.012,0.000,0.012,24.497,410.036,-36.926,172.244,135.318,0.487,0.245,0.210,0.192,0.202,0.000,0.000,0.000,0.202,0.008,0.205,0.663,0.010,0.000,0.003,0.006,0.008,0.019,0.636,0.009,-0.004,0.276,100.774,22.399,2060.000
2070-2100_annual,372.429,239.225,26.942,43.210,2.842,0.015,0.000,0.015,24.862,412.897,-40.469,193.772,153.303,0.552,0.282,0.216,0.218,0.273,0.000,0.000,0.000,0.273,0.025,0.248,0.830,0.025,0.013,0.008,0.005,0.024,0.036,0.527,0.025,0.025,0.356,129.792,30.273,
2070-2100_DJF,312.947,185.670,19.933,54.073,2.360,0.009,0.000,0.009,16.222,365.910,-52.963,150.393,97.430,0.351,0.161,0.145,0.124,0.169,0.000,0.000,0.000,0.169,0.005,0.166,0.839,0.008,0.000,0.002,0.006,0.005,0.011,0.575,0.007,0.004,0.215,78.549,15.439,2084.997
2070-2100_MAM,363.508,275.332,27.124,31.343,2.842,0.013,0.000,0.013,24.321,408.852,-45.344,223.019,177.675,0.640,0.330,0.213,0.251,0.243,0.000,0.000,0.000,0.243,0.009,0.234,0.615,0.009,0.001,0.003,0.005,0.008,0.017,0.503,0.009,0.009,0.302,110.367,21.710,2085.000
2070-2100_JJA,439.595,275.986,33.600,43.496,3.717,0.021,0.000,0.021,34.022,464.682,-25.086,223.549,198.462,0.714,0.383,0.293,0.299,0.400,0.000,0.000,0.000,0.400,0.043,0.340,0.790,0.040,0.026,0.011,0.004,0.039,0.051,0.387,0.039,0.060,0.516,188.256,49.944,2085.000
2070-2100_SON,372.518,218.654,26.977,44.150,2.437,0.016,0.000,0.016,24.714,411.221,-38.704,177.110,138.406,0.498,0.250,0.212,0.196,0.279,0.000,0.000,0.000,0.279,0.044,0.251,1.080,0.044,0.023,0.014,0.007,0.046,0.064,0.645,0.043,0.028,0.387,141.132,33.750,2085.000
