,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,349.484,245.070,25.366,40.791,4.117,0.011,0.000,0.011,21.758,395.554,-46.070,198.506,152.436,0.549,0.305,0.198,0.212,0.250,0.000,0.000,0.000,0.250,0.019,0.236,1.095,0.019,0.005,0.008,0.006,0.018,0.037,0.553,0.018,0.014,0.259,94.592,1.945,
2015-2045_DJF,297.662,193.444,18.855,42.262,3.968,0.015,0.000,0.015,14.145,355.565,-57.903,156.690,98.786,0.356,0.206,0.137,0.123,0.393,0.000,0.000,0.000,0.393,0.031,0.376,2.264,0.025,0.007,0.011,0.007,0.028,0.053,0.679,0.024,0.017,0.364,132.918,-12.892,2030.005
2015-2045_MAM,343.066,273.358,25.861,32.718,4.288,0.012,0.000,0.012,21.914,395.759,-52.693,221.420,168.728,0.607,0.352,0.200,0.235,0.321,0.000,0.000,0.000,0.321,0.016,0.322,1.057,0.019,0.001,0.010,0.008,0.016,0.045,0.771,0.019,-0.002,0.289,105.451,-19.101,2030.000
2015-2045_JJA,409.536,283.702,30.260,51.662,4.566,0.005,0.000,0.005,28.488,431.995,-22.459,229.799,207.340,0.746,0.362,0.249,0.302,0.088,0.000,0.000,0.000,0.088,0.002,0.093,0.194,0.006,0.000,0.001,0.005,0.002,0.005,0.467,0.005,-0.005,0.112,40.940,5.096,2030.000
2015-2045_SON,346.640,228.599,26.370,36.505,3.638,0.011,0.000,0.011,22.345,398.153,-51.513,185.165,133.652,0.481,0.296,0.205,0.188,0.202,0.000,0.000,0.000,0.202,0.027,0.155,0.886,0.025,0.011,0.010,0.003,0.026,0.044,0.294,0.024,0.048,0.274,99.856,34.745,2030.000
2045-2075_annual,357.068,244.046,25.859,41.347,4.101,0.011,0.000,0.011,22.393,398.990,-41.921,197.678,155.756,0.561,0.308,0.203,0.218,0.251,0.000,0.000,0.000,0.251,0.018,0.233,0.936,0.018,0.007,0.007,0.005,0.016,0.030,0.467,0.017,0.018,0.252,92.065,0.809,
2045-2075_DJF,299.978,194.874,19.507,39.119,3.996,0.010,0.000,0.010,14.640,358.017,-58.039,157.848,99.810,0.359,0.219,0.142,0.126,0.289,0.000,0.000,0.000,0.289,0.009,0.299,1.505,0.008,0.000,0.004,0.004,0.009,0.020,0.402,0.007,-0.010,0.237,86.348,-25.079,2060.000
2045-2075_MAM,348.062,271.914,26.269,34.625,4.216,0.021,0.000,0.021,22.476,398.751,-50.688,220.250,169.562,0.610,0.349,0.204,0.237,0.492,0.000,0.000,0.000,0.492,0.052,0.444,1.572,0.048,0.022,0.020,0.007,0.047,0.087,0.732,0.048,0.048,0.503,183.529,4.216,2060.000
2045-2075_JJA,421.813,281.408,30.685,52.830,4.558,0.005,0.000,0.005,29.158,435.852,-14.039,227.941,213.901,0.770,0.365,0.255,0.313,0.078,0.000,0.000,0.000,0.078,0.000,0.079,0.152,0.005,0.000,0.000,0.005,0.000,0.000,0.496,0.004,-0.000,0.123,44.751,14.499,2060.000
2045-2075_SON,357.323,226.854,26.866,38.744,3.628,0.006,0.000,0.006,23.157,402.589,-45.267,183.751,138.485,0.499,0.296,0.210,0.196,0.144,0.000,0.000,0.000,0.144,0.010,0.111,0.520,0.010,0.004,0.003,0.002,0.007,0.014,0.236,0.009,0.033,0.145,53.097,9.192,2060.000
2070-2100_annual,359.311,246.749,26.270,39.663,4.184,0.009,0.000,0.009,22.706,400.666,-41.355,199.867,158.512,0.571,0.321,0.207,0.223,0.205,0.000,0.000,0.000,0.205,0.012,0.192,0.764,0.012,0.004,0.004,0.004,0.010,0.022,0.365,0.012,0.012,0.225,82.062,7.625,
2070-2100_DJF,302.502,197.267,20.086,38.372,3.900,0.010,0.000,0.010,15.162,360.602,-58.100,159.786,101.686,0.366,0.225,0.147,0.130,0.256,0.000,0.000,0.000,0.256,0.005,0.256,1.264,0.005,0.000,0.002,0.004,0.005,0.010,0.354,0.004,0.000,0.243,88.847,-6.132,2084.997
2070-2100_MAM,349.932,277.047,26.745,31.919,4.320,0.014,0.000,0.014,22.852,400.813,-50.881,224.408,173.527,0.625,0.366,0.209,0.244,0.316,0.000,0.000,0.000,0.316,0.020,0.297,0.979,0.018,0.005,0.009,0.005,0.019,0.043,0.521,0.018,0.019,0.328,119.900,5.110,2085.000
2070-2100_JJA,427.847,280.920,31.063,52.262,4.670,0.005,0.000,0.005,29.513,437.905,-10.057,227.545,217.488,0.783,0.377,0.259,0.319,0.075,0.000,0.000,0.000,0.075,0.000,0.074,0.140,0.003,0.000,0.000,0.003,0.000,0.000,0.340,0.003,0.001,0.116,42.258,14.336,2085.000
2070-2100_SON,355.831,230.632,27.074,36.034,3.837,0.009,0.000,0.009,23.156,402.593,-46.762,186.812,140.049,0.504,0.313,0.213,0.198,0.173,0.000,0.000,0.000,0.173,0.024,0.144,0.680,0.022,0.012,0.008,0.002,0.016,0.035,0.245,0.021,0.029,0.212,77.323,17.024,2085.000
