,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,309.235,253.170,21.727,30.501,3.160,0.015,0.000,0.015,17.585,374.420,-65.185,205.068,139.883,0.504,0.276,0.169,0.186,0.184,0.000,0.000,0.000,0.184,0.009,0.179,0.805,0.009,0.001,0.005,0.004,0.009,0.023,0.375,0.009,0.005,0.365,133.280,64.855,
2015-2045_DJF,261.175,193.048,11.986,42.703,3.187,0.018,0.000,0.018,7.362,323.247,-62.072,156.369,94.297,0.339,0.149,0.094,0.102,0.289,0.000,0.001,0.000,0.290,0.013,0.285,1.657,0.011,0.003,0.003,0.005,0.011,0.018,0.474,0.009,0.005,0.425,155.047,47.746,2030.005
2015-2045_MAM,306.310,282.145,22.011,26.652,3.405,0.017,0.000,0.017,17.664,373.707,-67.397,228.537,161.141,0.580,0.305,0.165,0.212,0.204,0.000,0.000,0.000,0.204,0.010,0.210,0.680,0.013,0.000,0.008,0.005,0.010,0.035,0.502,0.013,-0.007,0.409,149.184,67.690,2030.000
2015-2045_JJA,362.829,301.617,30.140,24.420,3.176,0.014,0.000,0.014,27.143,424.349,-61.520,244.310,182.790,0.658,0.387,0.246,0.267,0.091,0.000,0.000,0.000,0.091,0.002,0.091,0.186,0.003,0.000,0.000,0.003,0.002,0.002,0.303,0.002,0.000,0.339,123.740,89.697,2030.000
2015-2045_SON,305.660,234.510,22.594,28.441,2.871,0.012,0.000,0.012,17.977,375.400,-69.740,189.953,120.213,0.433,0.259,0.170,0.161,0.153,0.000,0.000,0.000,0.153,0.013,0.131,0.711,0.011,0.001,0.008,0.002,0.013,0.035,0.221,0.010,0.022,0.288,105.262,53.835,2030.000
2045-2075_annual,315.577,251.608,22.431,30.831,3.085,0.016,0.000,0.016,18.389,378.589,-63.012,203.803,140.791,0.507,0.277,0.175,0.189,0.194,0.000,0.000,0.000,0.194,0.010,0.184,0.707,0.010,0.002,0.005,0.003,0.010,0.021,0.329,0.009,0.010,0.379,138.503,68.194,
2045-2075_DJF,263.601,194.767,12.810,39.969,3.161,0.013,0.000,0.013,8.041,326.400,-62.799,157.761,94.962,0.342,0.158,0.099,0.105,0.196,0.000,0.000,0.000,0.196,0.004,0.200,1.020,0.004,0.000,0.001,0.002,0.004,0.007,0.228,0.003,-0.004,0.314,114.468,40.526,2060.000
2045-2075_MAM,311.479,279.782,22.636,27.979,3.291,0.023,0.000,0.023,18.378,377.310,-65.830,226.623,160.793,0.579,0.304,0.170,0.214,0.356,0.000,0.000,0.000,0.356,0.029,0.329,1.197,0.026,0.007,0.015,0.005,0.031,0.064,0.518,0.025,0.027,0.564,205.771,76.581,2060.000
2045-2075_JJA,371.331,298.615,30.750,25.835,3.145,0.017,0.000,0.017,27.899,428.635,-57.303,241.878,184.575,0.664,0.388,0.254,0.271,0.118,0.000,0.000,0.000,0.118,0.003,0.114,0.240,0.005,0.000,0.002,0.003,0.003,0.008,0.342,0.005,0.005,0.407,148.483,105.306,2060.000
2045-2075_SON,314.886,231.961,23.350,29.704,2.741,0.010,0.000,0.010,19.046,381.033,-66.147,187.888,121.741,0.438,0.257,0.178,0.165,0.104,0.000,0.000,0.000,0.104,0.003,0.092,0.375,0.003,0.000,0.001,0.002,0.003,0.006,0.227,0.002,0.012,0.231,84.238,49.627,2060.000
2070-2100_annual,317.633,253.768,22.920,29.582,3.113,0.014,0.000,0.014,18.825,380.822,-63.189,205.552,142.363,0.513,0.286,0.180,0.192,0.165,0.000,0.000,0.000,0.165,0.006,0.158,0.589,0.006,0.002,0.002,0.003,0.007,0.012,0.253,0.006,0.006,0.343,125.099,65.334,
2070-2100_DJF,265.908,196.604,13.555,39.004,3.090,0.011,0.000,0.011,8.701,329.436,-63.528,159.249,95.721,0.345,0.163,0.103,0.108,0.168,0.000,0.000,0.000,0.168,0.002,0.167,0.839,0.003,0.000,0.000,0.002,0.002,0.002,0.243,0.002,0.001,0.266,97.183,35.397,2084.997
2070-2100_MAM,313.560,283.940,23.239,25.204,3.315,0.017,0.000,0.017,18.949,380.311,-66.751,229.992,163.241,0.588,0.317,0.176,0.219,0.231,0.000,0.000,0.000,0.231,0.014,0.219,0.722,0.012,0.004,0.005,0.004,0.015,0.025,0.350,0.012,0.012,0.402,146.654,62.351,2085.000
2070-2100_JJA,375.942,297.936,31.231,25.782,3.195,0.017,0.000,0.017,28.353,431.234,-55.292,241.328,186.036,0.670,0.396,0.260,0.274,0.113,0.000,0.000,0.000,0.113,0.001,0.109,0.213,0.002,0.000,0.000,0.002,0.001,0.001,0.208,0.001,0.004,0.405,147.742,107.401,2085.000
2070-2100_SON,314.086,235.288,23.482,28.508,2.851,0.012,0.000,0.012,19.104,381.321,-67.235,190.583,123.348,0.444,0.266,0.179,0.167,0.145,0.000,0.000,0.000,0.145,0.010,0.136,0.587,0.008,0.003,0.004,0.002,0.009,0.019,0.212,0.008,0.009,0.296,108.095,55.502,2085.000
