,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,350.278,240.079,24.701,46.892,4.032,0.012,0.000,0.012,21.552,394.472,-44.194,194.464,150.270,0.541,0.261,0.191,0.207,0.180,0.000,0.000,0.000,0.180,0.010,0.174,0.693,0.010,0.003,0.004,0.003,0.010,0.018,0.337,0.010,0.006,0.292,106.539,39.479,
2015-2045_DJF,296.988,194.657,19.020,40.225,2.813,0.006,0.000,0.006,13.835,354.083,-57.095,157.673,100.578,0.362,0.190,0.139,0.126,0.225,0.000,0.000,0.000,0.225,0.015,0.215,1.154,0.012,0.007,0.001,0.004,0.010,0.008,0.422,0.010,0.010,0.145,52.841,-29.284,2030.005
2015-2045_MAM,342.901,277.995,25.586,32.974,4.189,0.009,0.000,0.009,21.993,396.250,-53.349,225.176,171.827,0.619,0.336,0.197,0.238,0.187,0.000,0.000,0.000,0.187,0.008,0.193,0.607,0.012,0.002,0.006,0.004,0.009,0.026,0.407,0.013,-0.006,0.224,81.714,6.418,2030.000
2015-2045_JJA,408.413,267.913,28.587,67.867,5.974,0.018,0.000,0.018,27.861,428.429,-20.016,217.009,196.994,0.709,0.282,0.229,0.282,0.129,0.000,0.000,0.000,0.129,0.001,0.130,0.248,0.003,0.000,0.000,0.003,0.001,0.002,0.255,0.002,-0.001,0.430,156.959,108.820,2030.000
2015-2045_SON,351.799,218.640,25.508,46.367,3.120,0.015,0.000,0.015,22.378,398.389,-46.590,177.098,130.509,0.470,0.235,0.196,0.181,0.181,0.000,0.000,0.000,0.181,0.017,0.159,0.774,0.014,0.003,0.008,0.003,0.018,0.037,0.266,0.013,0.022,0.367,133.906,70.979,2030.000
2045-2075_annual,357.748,239.391,25.260,47.795,4.055,0.014,0.000,0.014,22.218,398.059,-40.311,193.906,153.596,0.553,0.265,0.196,0.213,0.187,0.000,0.000,0.000,0.187,0.006,0.181,0.571,0.006,0.001,0.002,0.003,0.006,0.012,0.281,0.006,0.007,0.329,120.046,52.128,
2045-2075_DJF,300.226,195.879,19.595,39.405,2.771,0.007,0.000,0.007,14.412,356.938,-56.712,158.662,101.950,0.367,0.195,0.143,0.129,0.151,0.000,0.000,0.000,0.151,0.002,0.153,0.692,0.002,0.000,0.000,0.002,0.002,0.002,0.190,0.001,-0.002,0.156,57.072,0.950,2060.000
2045-2075_MAM,348.457,275.923,26.051,34.559,4.216,0.011,0.000,0.011,22.585,399.403,-50.947,223.497,172.551,0.621,0.337,0.202,0.240,0.309,0.000,0.000,0.000,0.309,0.019,0.289,0.888,0.016,0.005,0.007,0.004,0.018,0.035,0.408,0.016,0.020,0.273,99.640,-11.445,2060.000
2045-2075_JJA,419.301,267.328,29.195,68.404,5.988,0.021,0.000,0.021,28.541,432.304,-13.003,216.536,203.533,0.733,0.289,0.236,0.293,0.164,0.000,0.000,0.000,0.164,0.002,0.161,0.302,0.003,0.000,0.000,0.003,0.002,0.003,0.297,0.003,0.003,0.493,179.850,119.926,2060.000
2045-2075_SON,361.946,217.353,26.101,48.660,3.209,0.016,0.000,0.016,23.193,402.851,-40.905,176.056,135.151,0.487,0.237,0.202,0.189,0.124,0.000,0.000,0.000,0.124,0.003,0.118,0.404,0.004,0.000,0.001,0.002,0.003,0.007,0.227,0.003,0.006,0.391,142.651,98.597,2060.000
2070-2100_annual,359.931,242.470,25.660,46.705,4.064,0.013,0.000,0.013,22.600,400.103,-40.172,196.400,156.228,0.562,0.272,0.200,0.218,0.175,0.000,0.000,0.000,0.175,0.007,0.168,0.557,0.007,0.002,0.003,0.003,0.007,0.013,0.264,0.006,0.007,0.323,117.764,54.231,
2070-2100_DJF,302.778,197.669,20.100,38.506,2.675,0.006,0.000,0.006,14.923,359.448,-56.670,160.112,103.443,0.372,0.198,0.147,0.132,0.143,0.000,0.000,0.000,0.143,0.003,0.141,0.682,0.004,0.000,0.001,0.003,0.003,0.007,0.271,0.003,0.002,0.142,51.888,-0.697,2084.997
2070-2100_MAM,350.385,280.021,26.458,33.356,4.348,0.008,0.000,0.008,22.971,401.517,-51.132,226.817,175.685,0.632,0.349,0.206,0.246,0.227,0.000,0.000,0.000,0.227,0.012,0.215,0.657,0.011,0.004,0.004,0.003,0.011,0.021,0.323,0.011,0.012,0.197,71.775,-10.725,2085.000
2070-2100_JJA,423.570,268.586,29.578,68.132,6.029,0.020,0.000,0.020,28.910,434.424,-10.854,217.554,206.701,0.744,0.296,0.241,0.299,0.163,0.000,0.000,0.000,0.163,0.001,0.156,0.289,0.002,0.000,0.000,0.002,0.001,0.002,0.211,0.002,0.007,0.491,179.370,121.914,2085.000
2070-2100_SON,361.912,222.521,26.405,46.668,3.167,0.019,0.000,0.019,23.457,404.286,-42.374,180.242,137.868,0.496,0.245,0.206,0.194,0.165,0.000,0.000,0.000,0.165,0.011,0.159,0.602,0.010,0.003,0.004,0.003,0.011,0.022,0.252,0.009,0.006,0.458,167.289,105.933,2085.000
