,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,313.401,251.204,22.293,31.229,2.948,0.016,0.000,0.016,18.321,378.261,-64.860,203.476,138.616,0.499,0.269,0.174,0.186,0.169,0.000,0.001,0.000,0.170,0.014,0.160,0.761,0.014,0.006,0.005,0.003,0.013,0.021,0.333,0.013,0.009,0.387,141.297,78.013,
2015-2045_DJF,264.223,192.801,12.774,42.914,2.968,0.018,0.000,0.018,8.059,326.508,-62.285,156.169,93.884,0.338,0.149,0.099,0.104,0.258,0.001,0.005,0.001,0.259,0.022,0.245,1.506,0.017,0.009,0.003,0.004,0.017,0.018,0.427,0.014,0.013,0.421,153.775,59.123,2030.005
2015-2045_MAM,310.111,280.191,22.617,26.680,3.179,0.018,0.000,0.018,18.411,377.608,-67.497,226.955,159.458,0.574,0.300,0.171,0.212,0.196,0.000,0.000,0.000,0.196,0.009,0.195,0.655,0.013,0.002,0.006,0.004,0.009,0.028,0.443,0.015,0.001,0.423,154.383,78.020,2030.000
2015-2045_JJA,368.264,297.879,30.457,26.232,2.977,0.016,0.000,0.016,27.860,428.444,-60.180,241.282,181.102,0.652,0.374,0.250,0.265,0.064,0.000,0.000,0.000,0.064,0.001,0.077,0.163,0.004,0.000,0.001,0.003,0.001,0.005,0.275,0.003,-0.013,0.395,144.039,114.764,2030.000
2015-2045_SON,310.020,232.618,23.151,29.295,2.666,0.013,0.000,0.013,18.760,379.497,-69.477,188.420,118.943,0.428,0.252,0.175,0.160,0.162,0.000,0.000,0.000,0.162,0.023,0.126,0.735,0.021,0.011,0.008,0.002,0.027,0.036,0.187,0.020,0.036,0.309,112.923,59.580,2030.000
2045-2075_annual,319.828,249.683,22.984,31.639,2.882,0.017,0.000,0.017,19.120,382.429,-62.601,202.243,139.642,0.503,0.271,0.180,0.189,0.169,0.000,0.000,0.000,0.169,0.007,0.161,0.615,0.007,0.001,0.003,0.003,0.008,0.015,0.280,0.006,0.008,0.404,147.627,86.508,
2045-2075_DJF,266.762,194.484,13.597,40.260,2.947,0.013,0.000,0.013,8.749,329.735,-62.974,157.532,94.559,0.340,0.157,0.103,0.106,0.174,0.000,0.000,0.000,0.174,0.003,0.177,0.905,0.002,0.000,0.001,0.002,0.003,0.005,0.184,0.001,-0.003,0.317,115.852,50.774,2060.000
2045-2075_MAM,315.424,277.813,23.229,28.005,3.072,0.024,0.000,0.024,19.131,381.270,-65.846,225.028,159.182,0.573,0.300,0.176,0.213,0.349,0.000,0.000,0.000,0.349,0.024,0.326,1.128,0.020,0.005,0.011,0.005,0.026,0.049,0.457,0.020,0.023,0.571,208.532,82.280,2060.000
2045-2075_JJA,376.670,295.043,31.060,27.666,2.955,0.020,0.000,0.020,28.599,432.666,-55.996,238.985,182.988,0.659,0.375,0.258,0.269,0.062,0.000,0.000,0.000,0.062,0.000,0.063,0.118,0.003,0.000,0.000,0.003,0.000,0.000,0.320,0.003,-0.000,0.469,171.098,147.198,2060.000
2045-2075_SON,319.429,230.116,23.880,30.782,2.551,0.011,0.000,0.011,19.808,385.057,-65.628,186.394,120.765,0.435,0.250,0.182,0.164,0.089,0.000,0.000,0.000,0.089,0.002,0.078,0.311,0.002,0.000,0.001,0.002,0.002,0.004,0.156,0.002,0.011,0.257,93.828,64.856,2060.000
2070-2100_annual,321.881,251.884,23.469,30.404,2.906,0.015,0.000,0.015,19.563,384.716,-62.835,204.026,141.191,0.508,0.279,0.185,0.192,0.145,0.000,0.000,0.000,0.145,0.006,0.140,0.533,0.006,0.001,0.003,0.002,0.006,0.013,0.236,0.005,0.006,0.368,134.424,81.584,
2070-2100_DJF,269.111,196.251,14.328,39.369,2.876,0.011,0.000,0.011,9.412,332.808,-63.697,158.964,95.266,0.343,0.162,0.108,0.109,0.168,0.000,0.000,0.000,0.168,0.003,0.167,0.879,0.003,0.000,0.001,0.002,0.003,0.005,0.236,0.002,0.001,0.270,98.506,36.487,2084.997
2070-2100_MAM,317.560,281.908,23.815,25.262,3.099,0.017,0.000,0.017,19.708,384.327,-66.768,228.346,161.578,0.582,0.312,0.181,0.218,0.235,0.000,0.000,0.000,0.235,0.012,0.224,0.714,0.011,0.003,0.005,0.003,0.013,0.026,0.333,0.010,0.012,0.412,150.377,64.965,2085.000
2070-2100_JJA,381.141,294.565,31.535,27.633,2.999,0.019,0.000,0.019,29.048,435.256,-54.115,238.598,184.483,0.664,0.382,0.264,0.273,0.062,0.000,0.000,0.000,0.062,0.000,0.060,0.112,0.002,0.000,0.000,0.002,0.000,0.000,0.202,0.001,0.002,0.466,169.917,147.514,2085.000
2070-2100_SON,318.660,233.538,24.026,29.516,2.646,0.013,0.000,0.013,19.890,385.480,-66.820,189.166,122.346,0.440,0.258,0.184,0.167,0.116,0.000,0.000,0.000,0.116,0.008,0.108,0.432,0.007,0.001,0.004,0.002,0.008,0.022,0.171,0.006,0.008,0.323,118.023,76.446,2085.000
