,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,354.026,246.880,26.145,39.763,3.512,0.011,0.000,0.011,22.715,400.845,-46.819,199.973,153.154,0.551,0.299,0.207,0.215,0.195,0.001,0.006,0.001,0.197,0.010,0.191,0.913,0.009,0.001,0.004,0.004,0.010,0.021,0.418,0.009,0.004,0.273,99.624,26.585,
2015-2045_DJF,302.949,194.043,19.225,44.279,3.391,0.018,0.000,0.018,14.636,358.035,-55.086,157.174,102.089,0.368,0.196,0.140,0.128,0.307,0.005,0.024,0.005,0.312,0.013,0.320,1.931,0.010,0.000,0.005,0.005,0.013,0.025,0.518,0.010,-0.013,0.423,154.382,34.008,2030.005
2015-2045_MAM,347.820,271.647,26.530,32.630,3.692,0.014,0.000,0.014,22.795,400.548,-52.728,220.034,167.306,0.602,0.340,0.207,0.235,0.284,0.000,0.000,0.000,0.284,0.013,0.280,0.927,0.013,0.001,0.007,0.006,0.013,0.031,0.573,0.013,0.004,0.330,120.446,13.414,2030.000
2015-2045_JJA,413.525,289.739,31.594,45.996,3.850,0.003,0.000,0.003,29.923,440.316,-26.791,234.689,207.898,0.748,0.373,0.266,0.307,0.044,0.000,0.000,0.000,0.044,0.001,0.048,0.106,0.004,0.000,0.001,0.004,0.001,0.003,0.361,0.003,-0.005,0.074,27.150,8.303,2030.000
2015-2045_SON,350.791,230.898,27.108,36.193,3.108,0.011,0.000,0.011,23.356,403.687,-52.896,187.027,134.131,0.483,0.285,0.213,0.190,0.148,0.000,0.000,0.000,0.148,0.011,0.119,0.704,0.010,0.002,0.006,0.002,0.011,0.026,0.218,0.009,0.030,0.267,97.552,51.022,2030.000
2045-2075_annual,361.195,245.996,26.643,40.207,3.509,0.011,0.000,0.011,23.357,404.360,-43.165,199.257,156.092,0.562,0.302,0.212,0.221,0.202,0.000,0.000,0.000,0.202,0.011,0.191,0.805,0.011,0.003,0.004,0.004,0.010,0.020,0.369,0.010,0.011,0.268,97.701,24.391,
2045-2075_DJF,305.000,195.616,19.868,41.433,3.393,0.012,0.000,0.012,15.144,360.567,-55.567,158.449,102.882,0.370,0.207,0.145,0.131,0.251,0.000,0.000,0.000,0.251,0.007,0.253,1.372,0.006,0.000,0.002,0.003,0.007,0.014,0.312,0.005,-0.003,0.291,106.195,11.950,2060.000
2045-2075_MAM,352.692,270.289,26.940,34.400,3.643,0.024,0.000,0.024,23.360,403.583,-50.891,218.934,168.043,0.605,0.337,0.211,0.237,0.411,0.000,0.000,0.000,0.411,0.032,0.384,1.358,0.030,0.011,0.013,0.006,0.031,0.057,0.600,0.029,0.027,0.567,206.988,56.097,2060.000
2045-2075_JJA,425.321,287.385,32.037,47.008,3.860,0.003,0.000,0.003,30.637,444.489,-19.169,232.782,213.613,0.769,0.377,0.272,0.316,0.043,0.000,0.000,0.000,0.043,0.000,0.044,0.089,0.004,0.000,0.000,0.004,0.000,0.000,0.380,0.003,-0.000,0.067,24.555,7.535,2060.000
2045-2075_SON,360.679,229.546,27.607,37.989,3.134,0.006,0.000,0.006,24.138,407.997,-47.318,185.932,138.614,0.499,0.287,0.219,0.197,0.102,0.000,0.000,0.000,0.102,0.004,0.082,0.407,0.004,0.000,0.002,0.002,0.004,0.009,0.183,0.003,0.020,0.145,52.743,21.712,2060.000
2070-2100_annual,363.098,248.633,27.058,38.376,3.572,0.010,0.000,0.010,23.686,406.147,-43.049,201.393,158.344,0.570,0.315,0.216,0.225,0.160,0.000,0.000,0.000,0.160,0.006,0.154,0.647,0.006,0.001,0.002,0.003,0.006,0.012,0.262,0.005,0.006,0.230,84.125,26.042,
2070-2100_DJF,307.216,198.103,20.446,40.477,3.332,0.012,0.000,0.012,15.681,363.242,-56.026,160.463,104.437,0.376,0.212,0.150,0.134,0.213,0.000,0.000,0.000,0.213,0.003,0.213,1.122,0.003,0.000,0.001,0.003,0.003,0.006,0.257,0.002,0.001,0.282,102.767,24.270,2084.997
2070-2100_MAM,354.722,275.456,27.441,31.489,3.714,0.015,0.000,0.015,23.783,405.914,-51.192,223.120,171.927,0.619,0.354,0.217,0.244,0.263,0.000,0.000,0.000,0.263,0.011,0.255,0.863,0.010,0.002,0.004,0.004,0.011,0.022,0.388,0.009,0.008,0.359,131.046,34.753,2085.000
2070-2100_JJA,430.525,286.722,32.445,46.310,3.947,0.003,0.000,0.003,31.038,446.851,-16.326,232.245,215.919,0.777,0.388,0.278,0.321,0.042,0.000,0.000,0.000,0.042,0.000,0.042,0.085,0.002,0.000,0.000,0.002,0.000,0.000,0.230,0.002,0.000,0.062,22.783,6.801,2085.000
2070-2100_SON,358.806,233.109,27.782,35.237,3.287,0.009,0.000,0.009,24.093,407.771,-48.965,188.818,139.853,0.503,0.303,0.221,0.200,0.122,0.000,0.000,0.000,0.122,0.010,0.107,0.524,0.008,0.002,0.004,0.002,0.011,0.019,0.174,0.008,0.015,0.220,80.222,38.445,2085.000
