,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,320.072,224.604,20.370,44.042,2.293,0.047,0.000,0.047,17.173,372.875,-52.803,181.929,129.126,0.465,0.207,0.159,0.169,1.988,0.001,0.002,0.001,1.989,0.344,1.649,8.125,0.344,0.092,0.184,0.068,0.293,0.758,6.750,0.344,0.339,1.126,411.069,-316.229,
2015-2045_DJF,263.024,164.729,10.707,54.423,2.314,0.039,0.001,0.038,6.137,317.846,-54.823,133.431,78.608,0.283,0.105,0.088,0.083,1.755,0.006,0.009,0.006,1.761,0.382,1.353,12.668,0.350,0.092,0.197,0.061,0.333,0.814,5.994,0.349,0.402,0.948,345.898,-275.503,2030.005
2015-2045_MAM,314.641,253.312,20.246,43.779,2.453,0.068,0.000,0.068,16.983,370.526,-55.885,205.183,149.298,0.537,0.224,0.152,0.192,3.257,0.000,0.000,0.000,3.257,0.777,2.557,11.396,0.767,0.254,0.430,0.082,0.627,1.741,8.137,0.767,0.700,1.635,596.711,-616.498,2030.000
2015-2045_JJA,385.669,273.697,29.160,36.021,2.316,0.055,0.000,0.055,27.829,428.633,-42.964,221.694,178.730,0.643,0.310,0.237,0.258,1.925,0.000,0.000,0.000,1.925,0.110,1.817,4.042,0.130,0.008,0.049,0.074,0.109,0.222,7.288,0.130,0.109,1.327,484.435,-225.965,2030.000
2015-2045_SON,315.809,205.314,21.191,42.126,2.089,0.024,0.000,0.024,17.534,373.440,-57.632,166.304,108.673,0.391,0.189,0.159,0.143,0.999,0.000,0.000,0.000,0.999,0.105,0.855,4.443,0.127,0.012,0.058,0.056,0.102,0.250,5.554,0.127,0.145,0.586,213.831,-144.297,2030.000
2045-2075_annual,326.381,224.172,21.133,44.512,2.248,0.049,0.000,0.049,18.055,377.456,-51.076,181.580,130.504,0.470,0.210,0.166,0.173,2.013,0.001,0.002,0.001,2.014,0.315,1.698,7.578,0.315,0.081,0.167,0.067,0.270,0.691,6.664,0.315,0.315,1.168,426.426,-308.204,
2045-2075_DJF,266.001,166.258,11.622,52.213,2.233,0.032,0.001,0.032,6.947,321.547,-55.546,134.669,79.123,0.285,0.110,0.093,0.085,1.450,0.004,0.006,0.003,1.454,0.232,1.213,10.040,0.214,0.036,0.121,0.057,0.213,0.510,5.673,0.214,0.237,0.774,282.335,-238.488,2060.000
2045-2075_MAM,320.807,251.560,20.896,44.804,2.372,0.074,0.000,0.074,17.774,374.489,-53.682,203.763,150.081,0.540,0.224,0.157,0.195,3.400,0.000,0.000,0.000,3.400,0.783,2.669,11.358,0.759,0.259,0.423,0.077,0.635,1.711,7.660,0.759,0.731,1.767,645.044,-605.944,2060.000
2045-2075_JJA,392.802,273.964,30.020,37.112,2.328,0.060,0.000,0.060,28.833,434.441,-41.638,221.911,180.272,0.649,0.314,0.248,0.262,2.032,0.000,0.000,0.000,2.032,0.131,1.923,4.281,0.156,0.007,0.073,0.075,0.129,0.321,7.447,0.156,0.109,1.430,521.878,-237.045,2060.000
2045-2075_SON,324.730,203.566,21.818,44.061,2.055,0.029,0.000,0.029,18.455,378.280,-53.550,164.889,111.339,0.401,0.189,0.165,0.148,1.150,0.000,0.000,0.000,1.150,0.110,0.970,4.649,0.126,0.019,0.048,0.059,0.101,0.211,5.850,0.126,0.180,0.690,251.770,-148.257,2060.000
2070-2100_annual,328.678,226.946,21.763,42.385,2.256,0.045,0.000,0.045,18.669,380.614,-51.935,183.826,131.891,0.475,0.219,0.171,0.176,1.867,0.000,0.001,0.000,1.867,0.271,1.596,6.765,0.271,0.070,0.139,0.062,0.232,0.581,6.155,0.271,0.270,1.077,393.099,-288.514,
2070-2100_DJF,268.780,168.586,12.509,50.465,2.194,0.025,0.000,0.025,7.764,325.282,-56.502,136.554,80.052,0.288,0.117,0.098,0.088,1.255,0.002,0.005,0.002,1.257,0.175,1.045,8.322,0.163,0.025,0.088,0.051,0.162,0.379,5.062,0.163,0.210,0.596,217.437,-223.370,2084.997
2070-2100_MAM,324.408,254.343,21.593,41.369,2.373,0.066,0.000,0.066,18.488,378.209,-53.801,206.018,152.216,0.548,0.236,0.162,0.200,3.139,0.000,0.000,0.000,3.139,0.668,2.524,10.199,0.643,0.221,0.352,0.070,0.540,1.433,6.909,0.643,0.615,1.577,575.715,-580.331,2085.000
2070-2100_JJA,395.927,275.150,30.630,35.986,2.384,0.060,0.000,0.060,29.425,437.882,-41.955,222.872,180.916,0.651,0.323,0.256,0.265,2.012,0.000,0.000,0.000,2.012,0.128,1.885,4.138,0.144,0.011,0.063,0.070,0.123,0.281,6.934,0.144,0.127,1.431,522.218,-218.426,2085.000
2070-2100_SON,324.398,208.378,22.144,41.870,2.069,0.029,0.000,0.029,18.789,380.008,-55.610,168.786,113.176,0.407,0.197,0.168,0.151,1.039,0.000,0.000,0.000,1.039,0.110,0.913,4.406,0.131,0.021,0.052,0.057,0.100,0.225,5.690,0.131,0.126,0.691,252.107,-128.938,2085.000
