,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,330.212,251.236,25.052,24.454,3.162,0.013,0.000,0.013,21.000,392.932,-62.720,203.501,140.781,0.507,0.317,0.205,0.196,0.200,0.000,0.000,0.000,0.200,0.009,0.196,0.965,0.009,0.001,0.004,0.004,0.009,0.019,0.415,0.008,0.004,0.304,110.849,36.489,
2015-2045_DJF,277.407,186.000,14.419,37.427,2.956,0.020,0.000,0.020,9.761,334.592,-57.185,150.660,93.476,0.337,0.167,0.109,0.107,0.360,0.000,0.001,0.000,0.361,0.015,0.369,2.271,0.012,0.000,0.006,0.005,0.016,0.032,0.540,0.012,-0.009,0.476,173.791,34.779,2030.005
2015-2045_MAM,326.775,277.068,25.353,22.785,3.262,0.016,0.000,0.016,21.093,392.013,-65.238,224.425,159.187,0.573,0.332,0.199,0.219,0.275,0.000,0.000,0.000,0.275,0.009,0.274,0.867,0.011,0.000,0.004,0.006,0.009,0.021,0.599,0.010,0.001,0.376,137.311,33.843,2030.000
2015-2045_JJA,393.744,307.599,34.470,15.793,3.530,0.006,0.000,0.006,31.776,451.668,-57.925,249.155,191.230,0.688,0.472,0.306,0.291,0.041,0.000,0.000,0.000,0.041,0.001,0.044,0.073,0.004,0.000,0.000,0.003,0.001,0.002,0.337,0.003,-0.003,0.140,51.006,34.017,2030.000
2015-2045_SON,321.812,232.818,25.770,22.037,2.892,0.009,0.000,0.009,21.153,392.323,-70.511,188.583,118.072,0.425,0.293,0.203,0.165,0.127,0.000,0.000,0.000,0.127,0.009,0.100,0.672,0.008,0.001,0.004,0.002,0.009,0.020,0.182,0.006,0.027,0.225,82.190,43.357,2030.000
2045-2075_annual,338.366,249.913,25.808,24.217,3.095,0.013,0.000,0.013,21.967,398.223,-59.856,202.430,142.574,0.513,0.321,0.213,0.200,0.188,0.000,0.000,0.000,0.188,0.009,0.179,0.775,0.009,0.002,0.004,0.003,0.009,0.018,0.330,0.008,0.009,0.304,110.943,42.826,
2045-2075_DJF,279.543,187.864,15.204,34.855,2.875,0.015,0.000,0.015,10.472,337.980,-58.437,152.170,93.734,0.337,0.174,0.114,0.109,0.275,0.000,0.000,0.000,0.275,0.010,0.268,1.529,0.008,0.002,0.004,0.003,0.011,0.020,0.248,0.008,0.007,0.357,130.141,29.568,2060.000
2045-2075_MAM,332.708,275.386,26.021,23.698,3.176,0.022,0.000,0.022,21.891,396.213,-63.504,223.062,159.558,0.574,0.333,0.205,0.222,0.338,0.000,0.000,0.000,0.338,0.021,0.326,1.086,0.020,0.005,0.009,0.006,0.022,0.044,0.571,0.019,0.012,0.525,191.788,66.028,2060.000
2045-2075_JJA,408.166,304.248,35.201,16.261,3.468,0.007,0.000,0.007,32.977,458.845,-50.679,246.441,195.762,0.705,0.477,0.317,0.299,0.039,0.000,0.000,0.000,0.039,0.000,0.039,0.061,0.003,0.000,0.000,0.003,0.000,0.000,0.335,0.003,-0.001,0.157,57.467,42.222,2060.000
2045-2075_SON,331.843,230.750,26.611,22.239,2.856,0.007,0.000,0.007,22.310,398.697,-66.854,186.908,120.054,0.432,0.297,0.212,0.169,0.100,0.000,0.000,0.000,0.100,0.004,0.082,0.433,0.004,0.001,0.001,0.002,0.004,0.007,0.164,0.003,0.018,0.176,64.238,33.124,2060.000
2070-2100_annual,341.123,251.419,26.301,22.987,3.135,0.011,0.000,0.011,22.473,400.966,-59.843,203.650,143.807,0.518,0.330,0.218,0.203,0.155,0.000,0.000,0.000,0.155,0.005,0.150,0.627,0.005,0.001,0.002,0.002,0.005,0.011,0.247,0.005,0.005,0.253,92.501,36.108,
2070-2100_DJF,281.605,189.965,15.952,33.256,2.855,0.012,0.000,0.012,11.150,341.184,-59.579,153.872,94.293,0.339,0.181,0.119,0.111,0.194,0.000,0.000,0.000,0.194,0.002,0.194,1.048,0.003,0.000,0.000,0.002,0.002,0.003,0.218,0.002,0.001,0.280,102.043,30.643,2084.997
2070-2100_MAM,336.151,278.254,26.659,21.433,3.192,0.015,0.000,0.015,22.601,400.109,-63.958,225.386,161.427,0.581,0.345,0.212,0.226,0.257,0.000,0.000,0.000,0.257,0.013,0.248,0.830,0.012,0.002,0.006,0.004,0.013,0.030,0.392,0.011,0.009,0.364,133.000,38.593,2085.000
2070-2100_JJA,414.783,302.612,35.748,16.049,3.536,0.007,0.000,0.007,33.635,462.836,-48.053,245.116,197.063,0.709,0.488,0.325,0.303,0.049,0.000,0.000,0.000,0.049,0.000,0.049,0.079,0.002,0.000,0.000,0.002,0.000,0.000,0.225,0.001,-0.000,0.156,57.071,38.582,2085.000
2070-2100_SON,330.693,233.466,26.648,21.392,2.949,0.009,0.000,0.009,22.286,398.555,-67.862,189.108,121.246,0.436,0.304,0.213,0.171,0.121,0.000,0.000,0.000,0.121,0.006,0.109,0.558,0.005,0.002,0.002,0.002,0.006,0.011,0.150,0.005,0.013,0.213,77.914,36.514,2085.000
