,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,321.802,232.073,21.573,41.965,2.362,0.037,0.000,0.037,18.216,377.979,-56.177,187.979,131.802,0.474,0.222,0.168,0.176,1.384,0.000,0.000,0.000,1.384,0.212,1.177,5.121,0.212,0.075,0.096,0.041,0.181,0.405,4.010,0.212,0.208,0.889,324.632,-182.154,
2015-2045_DJF,263.938,174.014,11.926,52.374,2.279,0.026,0.000,0.026,7.197,322.511,-58.573,140.951,82.378,0.297,0.116,0.094,0.089,1.232,0.000,0.000,0.000,1.232,0.227,1.011,8.009,0.215,0.074,0.105,0.036,0.198,0.442,3.601,0.215,0.221,0.631,230.402,-217.216,2030.005
2015-2045_MAM,316.041,265.988,21.732,37.366,2.481,0.044,0.000,0.044,18.277,376.997,-60.956,215.450,154.494,0.556,0.250,0.163,0.203,2.167,0.000,0.000,0.000,2.167,0.448,1.753,6.734,0.436,0.182,0.204,0.049,0.351,0.837,4.899,0.436,0.413,1.063,387.888,-411.132,2030.000
2015-2045_JJA,386.917,275.140,30.096,37.843,2.514,0.055,0.000,0.055,28.500,432.166,-45.249,222.864,177.614,0.639,0.319,0.247,0.259,1.413,0.000,0.000,0.000,1.413,0.106,1.298,3.036,0.115,0.032,0.041,0.042,0.107,0.188,4.142,0.115,0.115,1.322,482.453,-33.236,2030.000
2015-2045_SON,319.165,211.812,22.360,40.460,2.169,0.022,0.000,0.022,18.681,379.185,-60.019,171.567,111.548,0.402,0.203,0.169,0.149,0.716,0.000,0.000,0.000,0.716,0.065,0.635,2.736,0.080,0.011,0.035,0.034,0.066,0.151,3.383,0.080,0.081,0.533,194.556,-66.451,2030.000
2045-2075_annual,328.013,231.436,22.271,43.003,2.355,0.040,0.000,0.040,19.008,382.098,-54.085,187.464,133.379,0.480,0.225,0.175,0.179,1.385,0.000,0.000,0.000,1.385,0.180,1.205,4.538,0.180,0.059,0.081,0.039,0.150,0.348,3.855,0.180,0.180,0.953,347.824,-157.483,
2045-2075_DJF,267.275,175.557,12.766,50.558,2.232,0.023,0.000,0.023,7.993,326.197,-58.922,142.201,83.279,0.300,0.121,0.098,0.092,0.947,0.000,0.000,0.000,0.947,0.111,0.831,5.472,0.104,0.024,0.049,0.031,0.095,0.218,3.104,0.104,0.116,0.551,201.050,-140.240,2060.000
2045-2075_MAM,322.050,263.389,22.326,39.108,2.431,0.051,0.000,0.051,19.027,380.802,-58.752,213.345,154.593,0.557,0.249,0.168,0.205,2.269,0.000,0.000,0.000,2.269,0.429,1.857,6.673,0.411,0.164,0.203,0.045,0.331,0.832,4.423,0.412,0.411,1.217,444.237,-383.910,2060.000
2045-2075_JJA,393.556,275.474,30.849,39.171,2.574,0.058,0.000,0.058,29.270,436.621,-43.065,223.134,180.069,0.648,0.325,0.257,0.264,1.524,0.000,0.000,0.000,1.524,0.106,1.413,3.271,0.113,0.026,0.044,0.043,0.106,0.208,4.265,0.113,0.111,1.403,512.014,-44.942,2060.000
2045-2075_SON,327.999,210.016,22.967,43.323,2.179,0.026,0.000,0.026,19.536,383.711,-55.712,170.113,114.401,0.412,0.203,0.174,0.154,0.786,0.000,0.000,0.000,0.786,0.071,0.705,2.735,0.087,0.022,0.029,0.036,0.066,0.128,3.610,0.087,0.081,0.630,229.881,-59.443,2060.000
2070-2100_annual,330.043,234.593,22.830,41.075,2.366,0.036,0.000,0.036,19.562,384.953,-54.910,190.020,135.110,0.486,0.234,0.179,0.183,1.305,0.000,0.000,0.000,1.305,0.161,1.144,4.128,0.161,0.052,0.073,0.036,0.137,0.313,3.567,0.161,0.161,0.864,315.475,-160.919,
2070-2100_DJF,269.929,177.924,13.568,48.912,2.219,0.016,0.000,0.016,8.757,329.725,-59.796,144.118,84.322,0.304,0.128,0.103,0.095,0.776,0.000,0.000,0.000,0.776,0.079,0.690,4.427,0.081,0.011,0.040,0.029,0.075,0.176,2.920,0.081,0.086,0.381,139.147,-142.331,2084.997
2070-2100_MAM,325.211,266.797,22.983,35.837,2.436,0.045,0.000,0.045,19.716,384.444,-59.233,216.106,156.873,0.565,0.261,0.174,0.210,2.080,0.000,0.000,0.000,2.080,0.379,1.716,5.883,0.361,0.155,0.167,0.039,0.285,0.692,3.851,0.361,0.364,1.073,391.468,-366.712,2085.000
2070-2100_JJA,396.404,277.239,31.355,38.381,2.624,0.058,0.000,0.058,29.737,439.328,-42.924,224.564,181.640,0.654,0.334,0.263,0.268,1.538,0.000,0.000,0.000,1.538,0.102,1.419,3.170,0.103,0.022,0.042,0.039,0.104,0.195,3.846,0.103,0.120,1.386,505.929,-49.460,2085.000
2070-2100_SON,327.441,215.107,23.239,41.324,2.181,0.025,0.000,0.025,19.835,385.255,-57.814,174.237,116.423,0.419,0.210,0.177,0.158,0.811,0.000,0.000,0.000,0.811,0.083,0.738,3.027,0.098,0.019,0.042,0.037,0.083,0.183,3.642,0.098,0.073,0.605,220.929,-83.978,2085.000
