,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,325.650,253.538,24.198,31.323,4.389,0.010,0.000,0.010,20.012,386.796,-61.147,205.366,144.219,0.519,0.330,0.192,0.198,0.158,0.001,0.009,0.001,0.159,0.008,0.155,0.769,0.008,0.001,0.004,0.003,0.009,0.018,0.302,0.007,0.002,0.243,88.567,29.236,
2015-2045_DJF,276.774,194.338,14.489,41.806,4.435,0.015,0.000,0.015,10.383,337.380,-60.605,157.414,96.809,0.349,0.185,0.109,0.111,0.277,0.005,0.038,0.005,0.282,0.009,0.304,1.734,0.008,0.001,0.003,0.004,0.010,0.017,0.423,0.008,-0.027,0.368,134.459,20.584,2030.005
2015-2045_MAM,325.443,279.391,24.820,26.600,4.320,0.012,0.000,0.012,20.501,388.433,-62.990,226.307,163.317,0.588,0.359,0.191,0.224,0.205,0.000,0.000,0.000,0.205,0.011,0.197,0.666,0.012,0.002,0.006,0.004,0.012,0.026,0.412,0.011,0.008,0.277,101.239,25.019,2030.000
2015-2045_JJA,376.538,302.692,32.058,29.811,4.588,0.004,0.000,0.004,28.535,432.228,-55.691,245.181,189.490,0.682,0.441,0.271,0.282,0.013,0.000,0.000,0.000,0.013,0.000,0.018,0.034,0.002,0.000,0.000,0.002,0.000,0.001,0.237,0.002,-0.005,0.099,36.288,29.041,2030.000
2015-2045_SON,322.871,236.402,25.249,27.234,4.212,0.009,0.000,0.009,20.449,388.207,-65.336,191.486,126.150,0.454,0.331,0.196,0.175,0.136,0.000,0.000,0.000,0.136,0.012,0.103,0.658,0.010,0.003,0.006,0.001,0.012,0.028,0.138,0.009,0.033,0.228,83.108,42.276,2030.000
2045-2075_annual,331.527,252.243,24.834,31.548,4.338,0.010,0.000,0.010,20.701,390.437,-58.911,204.317,145.406,0.523,0.332,0.198,0.202,0.158,0.000,0.000,0.000,0.158,0.008,0.150,0.649,0.008,0.001,0.004,0.003,0.008,0.018,0.283,0.007,0.008,0.248,90.542,33.085,
2045-2075_DJF,279.060,196.116,15.298,38.909,4.447,0.011,0.000,0.011,10.988,340.266,-61.206,158.854,97.648,0.352,0.197,0.114,0.114,0.232,0.000,0.000,0.000,0.232,0.008,0.231,1.229,0.006,0.001,0.003,0.002,0.008,0.017,0.230,0.006,0.001,0.257,93.739,7.415,2060.000
2045-2075_MAM,330.340,277.380,25.377,28.076,4.230,0.020,0.000,0.020,21.143,391.769,-61.429,224.678,163.249,0.588,0.358,0.196,0.225,0.302,0.000,0.000,0.000,0.302,0.021,0.286,0.985,0.019,0.004,0.010,0.005,0.022,0.047,0.480,0.019,0.016,0.487,177.615,66.247,2060.000
2045-2075_JJA,384.790,299.736,32.555,30.954,4.550,0.005,0.000,0.005,29.172,435.897,-51.107,242.786,191.679,0.690,0.441,0.278,0.286,0.010,0.000,0.000,0.000,0.010,0.000,0.010,0.017,0.003,0.000,0.000,0.003,0.000,0.000,0.286,0.002,-0.000,0.113,41.269,36.713,2060.000
2045-2075_SON,330.897,234.465,25.933,28.359,4.124,0.006,0.000,0.006,21.320,392.877,-61.980,189.916,127.936,0.461,0.330,0.203,0.179,0.089,0.000,0.000,0.000,0.089,0.003,0.074,0.372,0.003,0.000,0.001,0.001,0.003,0.006,0.135,0.002,0.015,0.135,49.156,21.343,2060.000
2070-2100_annual,333.290,254.482,25.290,30.165,4.436,0.009,0.000,0.009,21.050,392.257,-58.967,206.131,147.164,0.530,0.344,0.202,0.205,0.127,0.000,0.000,0.000,0.127,0.005,0.121,0.512,0.005,0.001,0.002,0.002,0.006,0.012,0.219,0.005,0.005,0.211,77.133,31.123,
2070-2100_DJF,281.503,198.221,16.035,37.508,4.413,0.010,0.000,0.010,11.599,343.167,-61.664,160.559,98.895,0.356,0.206,0.118,0.117,0.186,0.000,0.000,0.000,0.186,0.004,0.183,0.936,0.004,0.000,0.002,0.002,0.004,0.009,0.221,0.003,0.003,0.235,85.785,17.759,2084.997
2070-2100_MAM,331.989,282.147,25.995,25.282,4.298,0.013,0.000,0.013,21.649,394.497,-62.509,228.539,166.030,0.598,0.375,0.203,0.231,0.202,0.000,0.000,0.000,0.202,0.012,0.193,0.652,0.012,0.003,0.005,0.003,0.013,0.026,0.337,0.011,0.009,0.323,117.942,43.369,2085.000
2070-2100_JJA,388.978,298.547,32.937,31.041,4.660,0.005,0.000,0.005,29.493,437.757,-48.779,241.823,193.044,0.695,0.450,0.283,0.289,0.011,0.000,0.000,0.000,0.011,0.000,0.011,0.018,0.002,0.000,0.000,0.002,0.000,0.000,0.179,0.001,-0.000,0.110,40.009,35.573,2085.000
2070-2100_SON,329.654,237.748,26.024,26.934,4.370,0.007,0.000,0.007,21.278,392.666,-63.012,192.576,129.564,0.466,0.344,0.204,0.181,0.109,0.000,0.000,0.000,0.109,0.006,0.099,0.449,0.004,0.000,0.003,0.001,0.006,0.014,0.137,0.004,0.011,0.178,64.828,27.495,2085.000
