,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,354.629,237.078,25.791,43.641,3.039,0.015,0.000,0.015,22.742,401.102,-46.473,192.033,145.560,0.524,0.259,0.203,0.204,0.158,0.000,0.000,0.000,0.158,0.016,0.147,0.564,0.016,0.009,0.004,0.003,0.013,0.017,0.264,0.015,0.011,0.358,130.785,71.879,
2015-2045_DJF,298.734,187.349,18.913,45.183,2.336,0.008,0.000,0.008,13.940,354.636,-55.902,151.753,95.851,0.345,0.167,0.138,0.120,0.112,0.000,0.000,0.000,0.112,0.002,0.128,0.635,0.003,0.000,0.000,0.003,0.002,0.002,0.305,0.002,-0.016,0.200,72.869,25.243,2030.005
2015-2045_MAM,349.453,273.439,26.761,30.417,3.099,0.012,0.000,0.012,23.487,404.404,-54.951,221.485,166.534,0.600,0.320,0.209,0.234,0.155,0.000,0.000,0.000,0.155,0.011,0.148,0.463,0.012,0.005,0.004,0.003,0.013,0.019,0.277,0.011,0.007,0.287,104.777,46.804,2030.000
2015-2045_JJA,413.297,270.911,30.724,56.164,4.237,0.023,0.000,0.023,29.697,438.982,-25.685,219.438,193.753,0.698,0.315,0.255,0.284,0.149,0.000,0.000,0.000,0.149,0.003,0.146,0.310,0.003,0.000,0.001,0.002,0.003,0.005,0.200,0.002,0.003,0.543,198.146,144.198,2030.000
2015-2045_SON,355.969,215.418,26.643,42.819,2.463,0.017,0.000,0.017,23.684,405.539,-49.570,174.488,124.918,0.450,0.231,0.208,0.176,0.215,0.000,0.000,0.000,0.215,0.047,0.165,0.853,0.045,0.032,0.010,0.003,0.035,0.044,0.276,0.044,0.050,0.401,146.400,70.354,2030.000
2045-2075_annual,361.460,236.082,26.353,44.507,3.058,0.017,0.000,0.017,23.408,404.705,-43.245,191.226,147.981,0.533,0.262,0.209,0.209,0.167,0.000,0.000,0.000,0.167,0.018,0.149,0.507,0.018,0.012,0.003,0.002,0.016,0.015,0.237,0.017,0.018,0.397,144.834,84.260,
2045-2075_DJF,302.151,188.641,19.616,43.824,2.314,0.008,0.000,0.008,14.631,358.068,-55.917,152.799,96.882,0.349,0.173,0.143,0.123,0.105,0.000,0.000,0.000,0.105,0.002,0.106,0.464,0.003,0.000,0.000,0.002,0.002,0.003,0.232,0.002,-0.001,0.200,73.006,33.638,2060.000
2045-2075_MAM,355.432,271.049,27.246,31.709,3.099,0.015,0.000,0.015,24.140,407.928,-52.496,219.549,167.054,0.601,0.321,0.214,0.236,0.187,0.000,0.000,0.000,0.187,0.006,0.181,0.519,0.005,0.000,0.003,0.003,0.006,0.014,0.270,0.005,0.007,0.361,131.813,64.186,2060.000
2045-2075_JJA,421.437,269.787,31.234,57.205,4.272,0.026,0.000,0.026,30.259,442.244,-20.807,218.528,197.720,0.712,0.319,0.261,0.291,0.173,0.000,0.000,0.000,0.173,0.007,0.164,0.368,0.007,0.003,0.002,0.002,0.007,0.011,0.204,0.006,0.010,0.627,228.961,167.040,2060.000
2045-2075_SON,365.722,213.693,27.195,45.287,2.528,0.016,0.000,0.016,24.443,409.736,-44.014,173.091,129.077,0.465,0.233,0.214,0.183,0.201,0.000,0.000,0.000,0.201,0.057,0.144,0.677,0.057,0.047,0.007,0.002,0.050,0.031,0.241,0.056,0.056,0.395,144.162,71.055,2060.000
2070-2100_annual,363.430,239.139,26.753,43.512,3.058,0.016,0.000,0.016,23.820,406.926,-43.497,193.703,150.206,0.541,0.268,0.213,0.213,0.163,0.000,0.000,0.000,0.163,0.016,0.147,0.504,0.016,0.010,0.004,0.003,0.017,0.018,0.262,0.015,0.016,0.390,142.390,83.148,
2070-2100_DJF,304.782,190.338,20.187,43.158,2.249,0.008,0.000,0.008,15.234,361.045,-56.263,154.174,97.911,0.352,0.176,0.148,0.125,0.106,0.000,0.000,0.000,0.106,0.004,0.110,0.507,0.006,0.001,0.001,0.003,0.004,0.008,0.309,0.005,-0.004,0.181,65.925,23.759,2084.997
2070-2100_MAM,357.515,275.214,27.673,30.144,3.175,0.011,0.000,0.011,24.571,410.321,-52.806,222.924,170.117,0.612,0.332,0.219,0.242,0.125,0.000,0.000,0.000,0.125,0.004,0.122,0.335,0.004,0.000,0.002,0.002,0.004,0.009,0.240,0.004,0.003,0.267,97.359,51.571,2085.000
2070-2100_JJA,424.861,271.038,31.594,57.044,4.287,0.026,0.000,0.026,30.618,444.351,-19.491,219.541,200.050,0.720,0.325,0.266,0.296,0.181,0.000,0.000,0.000,0.181,0.007,0.167,0.380,0.007,0.003,0.002,0.002,0.008,0.012,0.170,0.006,0.014,0.617,225.364,162.246,2085.000
2070-2100_SON,365.452,218.804,27.440,43.697,2.502,0.021,0.000,0.021,24.700,411.149,-45.697,177.231,131.534,0.474,0.240,0.217,0.187,0.241,0.000,0.000,0.000,0.241,0.049,0.189,0.798,0.047,0.034,0.010,0.003,0.054,0.045,0.329,0.047,0.052,0.493,179.844,93.988,2085.000
