,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,348.245,240.454,25.384,41.286,2.812,0.016,0.000,0.016,22.256,398.624,-50.380,194.768,144.388,0.520,0.259,0.200,0.201,0.181,0.000,0.000,0.000,0.181,0.011,0.175,0.711,0.011,0.003,0.004,0.003,0.010,0.019,0.345,0.010,0.006,0.382,139.479,71.927,
2015-2045_DJF,292.798,189.863,18.009,45.675,2.319,0.010,0.000,0.010,13.077,350.466,-57.668,153.789,96.122,0.346,0.161,0.132,0.118,0.227,0.000,0.000,0.000,0.227,0.016,0.218,1.190,0.013,0.007,0.001,0.004,0.011,0.009,0.431,0.010,0.010,0.244,89.024,5.820,2030.005
2015-2045_MAM,343.412,274.748,26.252,29.164,2.886,0.014,0.000,0.014,22.913,401.360,-57.948,222.546,164.598,0.593,0.313,0.204,0.230,0.190,0.000,0.000,0.000,0.190,0.009,0.196,0.619,0.013,0.002,0.006,0.004,0.010,0.027,0.417,0.013,-0.006,0.325,118.748,42.589,2030.000
2015-2045_JJA,407.042,276.374,30.925,50.173,3.688,0.023,0.000,0.023,29.742,439.226,-32.184,223.863,191.679,0.690,0.325,0.257,0.282,0.128,0.000,0.000,0.000,0.128,0.002,0.129,0.252,0.003,0.000,0.000,0.003,0.002,0.002,0.262,0.002,-0.001,0.557,203.362,155.566,2030.000
2015-2045_SON,348.661,219.630,26.217,40.206,2.341,0.017,0.000,0.017,23.124,402.560,-53.899,177.900,124.001,0.446,0.233,0.204,0.174,0.182,0.000,0.000,0.000,0.182,0.017,0.159,0.794,0.015,0.003,0.009,0.003,0.018,0.039,0.272,0.014,0.023,0.400,145.880,82.576,2030.000
2045-2075_annual,355.005,239.341,25.959,42.110,2.820,0.017,0.000,0.017,22.939,402.298,-47.293,193.866,146.574,0.528,0.261,0.205,0.206,0.189,0.000,0.000,0.000,0.189,0.007,0.182,0.585,0.007,0.001,0.002,0.003,0.006,0.012,0.288,0.006,0.007,0.418,152.587,84.111,
2045-2075_DJF,296.141,191.253,18.747,43.974,2.302,0.009,0.000,0.009,13.782,353.935,-57.794,154.915,97.121,0.350,0.168,0.137,0.121,0.153,0.000,0.000,0.000,0.153,0.002,0.155,0.714,0.002,0.000,0.000,0.002,0.002,0.003,0.195,0.001,-0.002,0.228,83.084,26.187,2060.000
2045-2075_MAM,349.352,272.266,26.752,30.436,2.865,0.017,0.000,0.017,23.585,404.956,-55.603,220.535,164.932,0.594,0.313,0.209,0.232,0.312,0.000,0.000,0.000,0.312,0.019,0.292,0.904,0.017,0.005,0.008,0.004,0.018,0.036,0.417,0.016,0.021,0.414,151.228,38.942,2060.000
2045-2075_JJA,415.032,274.896,31.428,51.395,3.721,0.027,0.000,0.027,30.311,442.539,-27.507,222.666,195.158,0.703,0.328,0.263,0.288,0.163,0.000,0.000,0.000,0.163,0.002,0.160,0.307,0.004,0.000,0.000,0.003,0.002,0.003,0.304,0.003,0.003,0.646,235.673,176.054,2060.000
2045-2075_SON,358.397,217.789,26.779,42.675,2.379,0.016,0.000,0.016,23.910,406.879,-48.481,176.409,127.928,0.461,0.234,0.210,0.181,0.125,0.000,0.000,0.000,0.125,0.003,0.119,0.416,0.004,0.000,0.001,0.002,0.003,0.007,0.234,0.003,0.006,0.380,138.875,94.254,2060.000
2070-2100_annual,356.985,242.207,26.368,41.085,2.822,0.017,0.000,0.017,23.359,404.552,-47.567,196.188,148.621,0.535,0.268,0.209,0.210,0.176,0.000,0.000,0.000,0.176,0.007,0.169,0.569,0.007,0.002,0.003,0.003,0.007,0.014,0.271,0.006,0.007,0.407,148.481,84.560,
2070-2100_DJF,298.752,192.884,19.341,43.339,2.240,0.008,0.000,0.008,14.401,356.958,-58.206,156.236,98.031,0.353,0.171,0.142,0.123,0.145,0.000,0.000,0.000,0.145,0.003,0.142,0.702,0.004,0.000,0.001,0.003,0.003,0.007,0.277,0.004,0.002,0.203,74.220,20.971,2084.997
2070-2100_MAM,351.486,276.370,27.204,28.585,2.922,0.013,0.000,0.013,24.048,407.511,-56.025,223.860,167.834,0.604,0.324,0.214,0.237,0.230,0.000,0.000,0.000,0.230,0.013,0.218,0.668,0.012,0.004,0.004,0.003,0.011,0.022,0.331,0.011,0.012,0.306,111.849,28.415,2085.000
2070-2100_JJA,418.553,275.887,31.798,51.291,3.737,0.026,0.000,0.026,30.681,444.707,-26.154,223.468,197.314,0.710,0.334,0.268,0.292,0.162,0.000,0.000,0.000,0.162,0.001,0.154,0.293,0.002,0.000,0.000,0.002,0.001,0.002,0.217,0.002,0.008,0.634,231.559,174.721,2085.000
2070-2100_SON,358.037,222.521,27.000,41.171,2.371,0.020,0.000,0.020,24.143,408.152,-50.115,180.242,130.127,0.468,0.240,0.212,0.184,0.166,0.000,0.000,0.000,0.166,0.011,0.160,0.617,0.010,0.003,0.005,0.003,0.012,0.023,0.260,0.009,0.006,0.480,175.152,113.217,2085.000
