,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,352.079,229.029,25.415,39.543,2.139,0.032,0.000,0.032,22.501,400.713,-48.634,185.514,136.880,0.493,0.244,0.205,0.192,1.118,0.000,0.000,0.000,1.118,0.152,0.971,3.993,0.152,0.050,0.070,0.032,0.131,0.299,3.190,0.152,0.148,0.763,278.514,-131.225,
2015-2045_DJF,288.841,170.130,15.909,51.860,1.957,0.026,0.000,0.026,11.274,341.630,-52.789,137.805,85.017,0.306,0.129,0.117,0.101,0.901,0.000,0.000,0.000,0.901,0.163,0.769,6.261,0.158,0.058,0.071,0.029,0.138,0.301,2.918,0.158,0.132,0.616,224.677,-113.542,2030.005
2015-2045_MAM,344.593,267.062,25.712,31.587,2.246,0.035,0.000,0.035,22.530,399.480,-54.888,216.321,161.433,0.581,0.283,0.200,0.224,1.612,0.000,0.000,0.000,1.612,0.291,1.334,4.756,0.282,0.107,0.139,0.036,0.233,0.576,3.575,0.282,0.278,0.832,303.752,-286.092,2030.000
2015-2045_JJA,424.050,270.421,33.811,36.653,2.455,0.045,0.000,0.045,33.008,458.592,-34.542,219.041,184.500,0.664,0.345,0.296,0.279,1.357,0.000,0.000,0.000,1.357,0.105,1.245,2.707,0.103,0.028,0.042,0.033,0.104,0.194,3.256,0.103,0.112,1.080,394.207,-97.957,2030.000
2015-2045_SON,349.584,207.129,26.052,38.296,1.894,0.022,0.000,0.022,22.980,402.024,-52.440,167.774,115.335,0.415,0.217,0.204,0.162,0.595,0.000,0.000,0.000,0.595,0.049,0.527,2.274,0.063,0.005,0.027,0.030,0.049,0.121,3.004,0.063,0.068,0.519,189.415,-25.823,2030.000
2045-2075_annual,358.766,228.535,26.140,40.216,2.138,0.034,0.000,0.034,23.337,405.272,-46.506,185.113,138.607,0.499,0.247,0.212,0.196,1.152,0.000,0.000,0.000,1.152,0.131,1.021,3.608,0.131,0.038,0.062,0.032,0.119,0.265,3.163,0.131,0.132,0.810,295.755,-124.707,
2045-2075_DJF,292.349,171.888,16.737,49.474,1.936,0.022,0.000,0.022,12.081,345.528,-53.179,139.229,86.051,0.310,0.135,0.123,0.104,0.719,0.000,0.000,0.000,0.719,0.086,0.625,4.338,0.085,0.025,0.035,0.025,0.073,0.156,2.493,0.085,0.094,0.533,194.588,-64.578,2060.000
2045-2075_MAM,351.431,264.642,26.299,33.228,2.197,0.041,0.000,0.041,23.311,403.636,-52.205,214.360,162.155,0.584,0.282,0.206,0.227,1.693,0.000,0.000,0.000,1.693,0.253,1.454,4.746,0.239,0.075,0.131,0.034,0.217,0.543,3.388,0.240,0.239,0.988,360.796,-257.517,2060.000
2045-2075_JJA,429.809,270.896,34.622,37.496,2.511,0.048,0.000,0.048,33.839,463.627,-33.819,219.426,185.607,0.668,0.350,0.308,0.282,1.482,0.000,0.000,0.000,1.482,0.111,1.360,2.970,0.107,0.022,0.050,0.034,0.107,0.227,3.414,0.107,0.123,1.163,424.444,-110.860,2060.000
2045-2075_SON,360.208,205.368,26.729,40.850,1.902,0.023,0.000,0.023,23.909,407.165,-46.957,166.348,119.391,0.430,0.219,0.211,0.169,0.702,0.000,0.000,0.000,0.702,0.075,0.632,2.379,0.092,0.027,0.030,0.034,0.076,0.133,3.346,0.092,0.070,0.549,200.203,-64.055,2060.000
2070-2100_annual,360.779,232.033,26.652,38.655,2.141,0.031,0.000,0.031,23.884,408.223,-47.444,187.947,140.502,0.506,0.255,0.218,0.200,1.076,0.000,0.000,0.000,1.076,0.120,0.956,3.271,0.120,0.036,0.056,0.029,0.109,0.241,2.824,0.120,0.120,0.734,268.031,-124.820,
2070-2100_DJF,294.976,174.384,17.439,48.056,1.895,0.015,0.000,0.015,12.799,348.994,-54.017,141.251,87.234,0.314,0.140,0.127,0.106,0.556,0.000,0.000,0.000,0.556,0.051,0.511,3.397,0.058,0.008,0.026,0.024,0.050,0.116,2.342,0.058,0.045,0.359,131.105,-76.369,2084.997
2070-2100_MAM,354.810,268.515,26.927,30.262,2.197,0.034,0.000,0.034,24.039,407.655,-52.845,217.497,164.652,0.593,0.293,0.212,0.232,1.496,0.000,0.000,0.000,1.496,0.223,1.271,4.043,0.210,0.077,0.106,0.027,0.180,0.442,2.714,0.210,0.225,0.826,301.571,-239.154,2085.000
2070-2100_JJA,432.623,272.809,35.100,37.126,2.562,0.050,0.000,0.050,34.291,466.370,-33.747,220.976,187.228,0.674,0.358,0.315,0.286,1.537,0.000,0.000,0.000,1.537,0.133,1.366,3.036,0.121,0.038,0.053,0.030,0.132,0.239,2.975,0.120,0.171,1.188,433.657,-108.701,2085.000
2070-2100_SON,359.422,211.084,26.969,39.364,1.902,0.023,0.000,0.023,24.199,408.737,-49.315,170.978,121.663,0.438,0.225,0.214,0.173,0.702,0.000,0.000,0.000,0.702,0.072,0.665,2.601,0.090,0.020,0.037,0.033,0.070,0.166,3.260,0.091,0.037,0.555,202.436,-73.566,2085.000
