,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,342.297,254.583,26.905,21.609,4.260,0.009,0.000,0.009,22.685,402.008,-59.710,206.213,146.502,0.527,0.388,0.225,0.208,0.192,0.000,0.000,0.000,0.192,0.012,0.184,0.879,0.012,0.003,0.005,0.004,0.014,0.023,0.402,0.012,0.008,0.217,79.270,7.848,
2015-2045_DJF,286.654,188.941,15.998,33.760,3.918,0.016,0.000,0.015,11.525,342.932,-56.278,153.042,96.765,0.348,0.204,0.119,0.114,0.360,0.000,0.000,0.000,0.360,0.015,0.369,2.037,0.013,0.002,0.005,0.005,0.016,0.027,0.533,0.012,-0.008,0.372,135.812,-3.108,2030.005
2015-2045_MAM,341.337,278.750,27.277,20.282,4.222,0.011,0.000,0.011,22.820,401.234,-59.897,225.788,165.891,0.597,0.397,0.219,0.234,0.239,0.000,0.000,0.000,0.239,0.019,0.228,0.712,0.020,0.007,0.007,0.006,0.022,0.033,0.566,0.020,0.011,0.269,98.321,7.666,2030.000
2015-2045_JJA,407.659,312.936,36.571,13.315,4.867,0.002,0.000,0.002,33.856,464.236,-56.577,253.478,196.901,0.709,0.577,0.337,0.304,0.031,0.000,0.000,0.000,0.031,0.001,0.034,0.066,0.004,0.000,0.001,0.003,0.001,0.004,0.332,0.003,-0.004,0.045,16.457,2.748,2030.000
2015-2045_SON,332.358,236.241,27.571,19.287,4.022,0.008,0.000,0.008,22.319,398.451,-66.093,191.355,125.262,0.451,0.369,0.222,0.179,0.141,0.000,0.000,0.000,0.141,0.014,0.108,0.722,0.012,0.004,0.007,0.002,0.015,0.030,0.179,0.011,0.033,0.185,67.452,24.051,2030.000
2045-2075_annual,350.268,253.334,27.653,21.344,4.195,0.009,0.000,0.009,23.718,407.813,-57.545,205.200,147.655,0.532,0.393,0.233,0.212,0.191,0.000,0.000,0.000,0.191,0.013,0.177,0.739,0.013,0.005,0.005,0.003,0.013,0.023,0.340,0.013,0.014,0.219,80.012,10.758,
2045-2075_DJF,288.755,190.650,16.758,31.504,3.840,0.012,0.000,0.012,12.165,346.033,-57.278,154.427,97.148,0.350,0.213,0.124,0.117,0.258,0.000,0.000,0.000,0.258,0.009,0.258,1.314,0.008,0.002,0.004,0.003,0.010,0.019,0.269,0.007,0.000,0.287,104.618,7.715,2060.000
2045-2075_MAM,347.045,277.033,27.923,21.217,4.130,0.018,0.000,0.018,23.625,405.582,-58.537,224.396,165.860,0.597,0.398,0.225,0.236,0.368,0.000,0.000,0.000,0.368,0.040,0.333,1.177,0.039,0.018,0.015,0.006,0.040,0.067,0.579,0.038,0.035,0.423,154.365,19.215,2060.000
2045-2075_JJA,421.797,309.607,37.300,13.659,4.794,0.002,0.000,0.002,35.300,473.009,-51.212,250.781,199.569,0.718,0.582,0.349,0.310,0.032,0.000,0.000,0.000,0.032,0.000,0.032,0.060,0.003,0.000,0.000,0.003,0.000,0.000,0.338,0.003,0.000,0.048,17.353,4.660,2060.000
2045-2075_SON,342.201,234.633,28.428,19.166,4.008,0.005,0.000,0.005,23.556,405.410,-63.208,190.053,126.844,0.457,0.376,0.232,0.183,0.105,0.000,0.000,0.000,0.105,0.004,0.086,0.414,0.003,0.000,0.002,0.002,0.004,0.008,0.170,0.002,0.019,0.120,43.794,11.390,2060.000
2070-2100_annual,352.299,254.813,28.135,20.268,4.268,0.007,0.000,0.007,24.245,410.768,-58.469,206.399,147.929,0.533,0.403,0.239,0.213,0.151,0.000,0.000,0.000,0.151,0.006,0.145,0.572,0.006,0.001,0.003,0.003,0.006,0.013,0.252,0.006,0.006,0.175,63.949,8.967,
2070-2100_DJF,290.821,192.637,17.494,29.942,3.831,0.009,0.000,0.009,12.793,349.051,-58.230,156.036,97.806,0.352,0.222,0.129,0.119,0.200,0.000,0.000,0.000,0.200,0.003,0.200,0.967,0.003,0.000,0.000,0.002,0.003,0.004,0.243,0.003,0.001,0.226,82.419,8.567,2084.997
2070-2100_MAM,350.725,280.343,28.582,19.200,4.174,0.011,0.000,0.011,24.371,409.767,-59.041,227.078,168.037,0.605,0.413,0.233,0.241,0.246,0.000,0.000,0.000,0.246,0.016,0.234,0.776,0.015,0.004,0.007,0.004,0.015,0.031,0.390,0.014,0.013,0.275,100.551,10.138,2085.000
2070-2100_JJA,425.366,307.755,37.852,13.548,4.880,0.002,0.000,0.002,36.147,478.252,-52.886,249.282,196.396,0.707,0.590,0.358,0.306,0.033,0.000,0.000,0.000,0.033,0.000,0.032,0.057,0.002,0.000,0.000,0.002,0.000,0.000,0.209,0.001,0.000,0.046,16.661,4.441,2085.000
2070-2100_SON,340.974,237.127,28.412,18.551,4.179,0.006,0.000,0.006,23.438,404.747,-63.773,192.073,128.300,0.462,0.386,0.232,0.185,0.127,0.000,0.000,0.000,0.127,0.007,0.115,0.495,0.005,0.000,0.003,0.002,0.007,0.015,0.166,0.004,0.011,0.155,56.439,12.753,2085.000
