,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,345.583,241.937,24.903,42.268,3.199,0.015,0.000,0.015,21.696,395.546,-49.963,195.969,146.006,0.526,0.260,0.194,0.202,0.195,0.000,0.000,0.000,0.195,0.011,0.189,0.729,0.011,0.003,0.004,0.004,0.011,0.020,0.365,0.010,0.007,0.367,134.121,61.442,
2015-2045_DJF,290.595,193.008,17.887,43.717,2.524,0.009,0.000,0.009,12.818,349.152,-58.556,156.336,97.780,0.352,0.170,0.131,0.120,0.240,0.000,0.000,0.000,0.240,0.016,0.229,1.200,0.013,0.007,0.001,0.005,0.011,0.009,0.452,0.011,0.011,0.225,82.292,-5.098,2030.005
2015-2045_MAM,339.790,276.782,25.766,29.550,3.300,0.013,0.000,0.013,22.251,397.750,-57.960,224.194,166.234,0.598,0.320,0.199,0.231,0.200,0.000,0.000,0.000,0.200,0.009,0.205,0.635,0.013,0.002,0.007,0.004,0.010,0.028,0.438,0.014,-0.005,0.306,111.702,31.806,2030.000
2015-2045_JJA,404.886,275.663,30.106,54.594,4.334,0.023,0.000,0.023,29.040,435.204,-30.318,223.287,192.968,0.695,0.312,0.247,0.281,0.153,0.000,0.000,0.000,0.153,0.002,0.154,0.293,0.003,0.000,0.000,0.003,0.002,0.002,0.279,0.002,-0.001,0.541,197.332,140.361,2030.000
2015-2045_SON,346.004,221.127,25.728,41.227,2.617,0.016,0.000,0.016,22.514,399.224,-53.220,179.113,125.893,0.453,0.235,0.199,0.175,0.190,0.000,0.000,0.000,0.190,0.018,0.168,0.799,0.015,0.003,0.009,0.003,0.019,0.040,0.291,0.015,0.022,0.395,144.269,77.593,2030.000
2045-2075_annual,352.649,240.911,25.482,43.109,3.210,0.017,0.000,0.017,22.384,399.233,-46.584,195.138,148.554,0.535,0.263,0.200,0.207,0.204,0.000,0.000,0.000,0.204,0.007,0.197,0.611,0.007,0.001,0.002,0.003,0.007,0.013,0.308,0.006,0.007,0.403,147.273,73.152,
2045-2075_DJF,293.883,194.383,18.587,42.187,2.500,0.009,0.000,0.009,13.487,352.427,-58.544,157.451,98.907,0.356,0.177,0.136,0.123,0.162,0.000,0.000,0.000,0.162,0.002,0.164,0.732,0.002,0.000,0.000,0.002,0.002,0.003,0.212,0.001,-0.002,0.213,77.839,17.473,2060.000
2045-2075_MAM,345.635,274.379,26.262,30.920,3.292,0.016,0.000,0.016,22.909,401.251,-55.616,222.247,166.632,0.600,0.321,0.204,0.233,0.326,0.000,0.000,0.000,0.326,0.020,0.303,0.925,0.018,0.005,0.008,0.004,0.019,0.038,0.439,0.017,0.022,0.388,141.559,24.644,2060.000
2045-2075_JJA,413.977,274.350,30.645,55.650,4.362,0.026,0.000,0.026,29.650,438.724,-24.747,222.224,197.477,0.711,0.316,0.254,0.289,0.192,0.000,0.000,0.000,0.192,0.002,0.188,0.351,0.004,0.000,0.001,0.003,0.002,0.004,0.323,0.003,0.004,0.623,227.405,157.534,2060.000
2045-2075_SON,356.003,219.401,26.309,43.668,2.665,0.016,0.000,0.016,23.327,403.677,-47.674,177.715,130.041,0.468,0.236,0.205,0.182,0.136,0.000,0.000,0.000,0.136,0.004,0.130,0.435,0.004,0.000,0.001,0.003,0.004,0.007,0.253,0.003,0.006,0.386,140.881,92.092,2060.000
2070-2100_annual,354.712,243.789,25.894,42.060,3.214,0.016,0.000,0.016,22.794,401.425,-46.713,197.469,150.756,0.543,0.270,0.204,0.211,0.190,0.000,0.000,0.000,0.190,0.007,0.183,0.592,0.007,0.002,0.003,0.003,0.007,0.014,0.288,0.007,0.007,0.393,143.379,74.180,
2070-2100_DJF,296.462,196.021,19.162,41.494,2.429,0.008,0.000,0.008,14.070,355.271,-58.809,158.777,99.968,0.360,0.180,0.140,0.126,0.154,0.000,0.000,0.000,0.154,0.003,0.151,0.718,0.004,0.000,0.001,0.003,0.003,0.008,0.294,0.004,0.003,0.191,69.888,13.432,2084.997
2070-2100_MAM,347.748,278.480,26.711,29.198,3.368,0.012,0.000,0.012,23.361,403.734,-55.986,225.569,169.582,0.610,0.332,0.209,0.238,0.240,0.000,0.000,0.000,0.240,0.013,0.227,0.685,0.012,0.004,0.005,0.004,0.012,0.022,0.350,0.011,0.013,0.286,104.361,17.376,2085.000
2070-2100_JJA,417.821,275.370,31.025,55.513,4.387,0.026,0.000,0.026,30.024,440.903,-23.082,223.050,199.968,0.720,0.322,0.259,0.294,0.191,0.000,0.000,0.000,0.191,0.002,0.183,0.338,0.003,0.000,0.000,0.002,0.002,0.002,0.232,0.002,0.009,0.614,224.119,156.739,2085.000
2070-2100_SON,355.705,224.149,26.554,42.023,2.651,0.020,0.000,0.020,23.560,404.940,-49.234,181.561,132.326,0.476,0.243,0.207,0.186,0.176,0.000,0.000,0.000,0.176,0.012,0.170,0.630,0.011,0.003,0.005,0.003,0.012,0.024,0.278,0.010,0.006,0.477,174.067,108.373,2085.000
