,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,327.548,248.160,23.462,25.285,4.567,0.011,0.000,0.011,19.300,383.988,-56.440,201.010,144.570,0.520,0.362,0.192,0.198,0.252,0.005,0.020,0.005,0.257,0.013,0.249,1.480,0.013,0.001,0.005,0.007,0.013,0.026,0.644,0.012,0.003,0.271,98.995,3.761,
2015-2045_DJF,275.442,176.337,12.013,39.695,3.845,0.018,0.001,0.018,8.268,327.600,-52.158,142.833,90.675,0.326,0.162,0.096,0.098,0.430,0.022,0.079,0.022,0.452,0.026,0.441,3.735,0.020,0.002,0.011,0.007,0.027,0.056,0.699,0.019,-0.011,0.441,160.833,-6.915,2030.005
2015-2045_MAM,326.387,270.346,23.413,25.962,4.229,0.019,0.000,0.019,19.523,383.799,-57.412,218.980,161.568,0.582,0.341,0.182,0.217,0.458,0.000,0.000,0.000,0.458,0.022,0.449,1.572,0.022,0.003,0.009,0.010,0.022,0.043,1.001,0.021,0.009,0.454,165.687,-5.873,2030.000
2015-2045_JJA,389.241,317.192,34.128,12.391,5.968,0.000,0.000,0.000,29.920,441.072,-51.830,256.926,205.095,0.738,0.612,0.303,0.311,0.004,0.000,0.000,0.000,0.004,0.000,0.010,0.015,0.006,0.000,0.000,0.006,0.000,0.000,0.595,0.005,-0.005,0.011,4.086,-1.522,2030.000
2015-2045_SON,318.015,227.151,24.083,23.348,4.208,0.008,0.000,0.008,19.275,382.377,-64.363,183.992,119.630,0.431,0.330,0.188,0.163,0.118,0.000,0.000,0.000,0.118,0.003,0.099,0.631,0.003,0.000,0.000,0.003,0.003,0.004,0.278,0.002,0.019,0.181,66.212,29.428,2030.000
2045-2075_annual,334.650,247.607,24.261,24.673,4.578,0.011,0.000,0.011,20.181,388.774,-54.124,200.562,146.437,0.527,0.374,0.201,0.203,0.233,0.002,0.009,0.002,0.235,0.010,0.225,1.227,0.010,0.001,0.004,0.005,0.010,0.019,0.518,0.009,0.007,0.262,95.469,9.890,
2045-2075_DJF,277.515,177.879,12.710,37.945,3.735,0.016,0.000,0.016,8.829,330.214,-52.698,144.082,91.383,0.329,0.168,0.099,0.101,0.327,0.008,0.038,0.008,0.334,0.011,0.328,2.452,0.010,0.000,0.004,0.006,0.011,0.023,0.560,0.009,-0.001,0.383,139.634,16.651,2060.000
2045-2075_MAM,331.371,270.068,24.180,25.874,4.214,0.020,0.000,0.020,20.296,387.805,-56.434,218.755,162.321,0.584,0.349,0.188,0.220,0.436,0.000,0.000,0.000,0.436,0.014,0.449,1.474,0.014,0.000,0.005,0.008,0.014,0.027,0.795,0.013,-0.013,0.470,171.483,2.921,2060.000
2045-2075_JJA,402.708,314.160,35.011,12.397,6.055,0.001,0.000,0.001,31.178,448.546,-45.837,254.470,208.632,0.751,0.630,0.316,0.318,0.009,0.000,0.000,0.000,0.009,0.000,0.009,0.018,0.005,0.000,0.000,0.005,0.000,0.000,0.468,0.004,-0.000,0.014,5.274,0.379,2060.000
2045-2075_SON,325.805,226.750,24.927,22.709,4.286,0.008,0.000,0.008,20.202,387.386,-61.581,183.667,122.086,0.440,0.344,0.197,0.169,0.160,0.000,0.000,0.000,0.160,0.014,0.116,0.983,0.011,0.003,0.006,0.003,0.013,0.027,0.248,0.010,0.044,0.181,66.018,19.848,2060.000
2070-2100_annual,337.090,248.949,24.773,23.301,4.602,0.009,0.000,0.009,20.733,391.769,-54.679,201.648,146.969,0.529,0.382,0.206,0.205,0.201,0.001,0.001,0.001,0.202,0.009,0.193,1.066,0.009,0.001,0.003,0.004,0.008,0.016,0.413,0.008,0.008,0.212,77.404,3.990,
2070-2100_DJF,279.374,179.394,13.465,35.855,3.699,0.014,0.000,0.014,9.466,333.180,-53.806,145.309,91.503,0.329,0.176,0.104,0.102,0.303,0.002,0.002,0.002,0.305,0.010,0.295,2.153,0.009,0.001,0.003,0.005,0.010,0.018,0.453,0.009,0.008,0.334,121.962,11.322,2084.997
2070-2100_MAM,334.666,272.609,24.913,23.690,4.273,0.014,0.000,0.014,21.086,392.096,-57.431,220.813,163.383,0.588,0.362,0.195,0.224,0.333,0.001,0.001,0.001,0.334,0.009,0.345,1.129,0.009,0.000,0.003,0.006,0.009,0.015,0.637,0.008,-0.012,0.345,125.761,-3.317,2085.000
2070-2100_JJA,408.845,312.826,35.591,12.140,5.941,0.001,0.000,0.001,32.035,453.663,-44.818,253.389,208.571,0.751,0.633,0.325,0.320,0.007,0.000,0.000,0.000,0.007,0.000,0.008,0.015,0.004,0.000,0.000,0.004,0.000,0.000,0.352,0.003,-0.001,0.013,4.809,0.682,2085.000
2070-2100_SON,324.222,229.412,24.907,21.743,4.478,0.007,0.000,0.007,20.123,386.955,-62.733,185.824,123.091,0.443,0.352,0.196,0.170,0.163,0.000,0.000,0.000,0.163,0.015,0.126,0.987,0.013,0.004,0.007,0.002,0.014,0.029,0.207,0.012,0.037,0.158,57.729,7.452,2085.000
