,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,356.853,233.178,25.634,39.975,2.315,0.027,0.000,0.027,22.986,403.282,-46.429,188.874,142.445,0.513,0.254,0.206,0.200,0.697,0.000,0.000,0.000,0.697,0.053,0.649,2.291,0.053,0.011,0.024,0.018,0.050,0.109,1.804,0.053,0.049,0.644,235.093,-21.006,
2015-2045_DJF,293.203,175.884,16.544,53.019,2.136,0.023,0.000,0.023,12.192,346.062,-52.858,142.466,89.608,0.323,0.136,0.121,0.107,0.483,0.000,0.000,0.000,0.483,0.051,0.457,2.993,0.054,0.015,0.022,0.017,0.042,0.096,1.711,0.054,0.026,0.554,202.357,15.857,2030.005
2015-2045_MAM,347.660,269.393,25.869,31.614,2.442,0.029,0.000,0.029,22.758,400.670,-53.010,218.208,165.198,0.595,0.293,0.201,0.230,0.780,0.000,0.000,0.000,0.780,0.056,0.730,2.129,0.054,0.005,0.031,0.017,0.052,0.135,1.713,0.054,0.050,0.690,251.713,-34.178,2030.000
2015-2045_JJA,432.171,273.960,33.778,36.942,2.657,0.036,0.000,0.036,33.515,461.713,-29.542,221.908,192.365,0.693,0.358,0.296,0.290,1.055,0.000,0.000,0.000,1.055,0.069,0.977,2.244,0.061,0.016,0.027,0.018,0.068,0.126,1.782,0.061,0.079,0.874,318.896,-59.744,2030.000
2015-2045_SON,353.109,212.142,26.176,38.561,2.020,0.019,0.000,0.019,23.272,403.583,-50.474,171.835,121.360,0.437,0.226,0.205,0.171,0.465,0.000,0.000,0.000,0.465,0.037,0.425,1.806,0.044,0.007,0.017,0.020,0.036,0.077,2.011,0.044,0.040,0.455,166.022,-5.074,2030.000
2045-2075_annual,363.307,232.554,26.345,40.623,2.306,0.028,0.000,0.028,23.848,408.037,-44.730,188.369,143.639,0.517,0.257,0.214,0.203,0.748,0.000,0.000,0.000,0.748,0.056,0.692,2.170,0.055,0.015,0.022,0.019,0.056,0.101,1.861,0.055,0.056,0.681,248.540,-24.238,
2045-2075_DJF,296.639,177.595,17.351,50.354,2.109,0.020,0.000,0.020,12.955,349.777,-53.138,143.852,90.713,0.327,0.143,0.127,0.110,0.425,0.000,0.000,0.000,0.425,0.036,0.385,2.300,0.038,0.008,0.016,0.015,0.036,0.071,1.458,0.038,0.040,0.481,175.544,21.209,2060.000
2045-2075_MAM,354.484,266.970,26.414,33.390,2.375,0.035,0.000,0.035,23.511,404.697,-50.212,216.246,166.034,0.598,0.292,0.207,0.233,0.886,0.000,0.000,0.000,0.886,0.059,0.827,2.283,0.053,0.008,0.026,0.018,0.059,0.118,1.831,0.053,0.059,0.840,306.505,-14.516,2060.000
2045-2075_JJA,436.118,274.089,34.600,37.756,2.709,0.039,0.000,0.039,34.459,467.462,-31.344,222.012,190.668,0.686,0.361,0.308,0.290,1.142,0.000,0.000,0.000,1.142,0.083,1.039,2.359,0.075,0.026,0.029,0.019,0.084,0.137,1.907,0.075,0.103,0.945,344.980,-61.703,2060.000
2045-2075_SON,364.715,210.260,26.847,41.187,2.023,0.019,0.000,0.019,24.261,409.099,-44.384,170.311,125.927,0.453,0.229,0.212,0.178,0.531,0.000,0.000,0.000,0.531,0.044,0.509,1.735,0.055,0.015,0.017,0.023,0.046,0.079,2.245,0.055,0.022,0.452,164.812,-41.251,2060.000
2070-2100_annual,365.306,235.922,26.836,39.073,2.311,0.026,0.000,0.026,24.370,410.874,-45.568,191.097,145.529,0.524,0.264,0.219,0.207,0.672,0.000,0.000,0.000,0.672,0.049,0.623,1.863,0.049,0.013,0.020,0.016,0.049,0.092,1.633,0.049,0.049,0.622,226.857,-18.241,
2070-2100_DJF,299.230,180.021,18.019,49.032,2.054,0.014,0.000,0.014,13.636,353.093,-53.863,145.817,91.954,0.331,0.148,0.131,0.113,0.281,0.000,0.000,0.000,0.281,0.011,0.273,1.526,0.018,0.000,0.004,0.014,0.011,0.023,1.401,0.018,0.008,0.328,119.876,13.561,2084.997
2070-2100_MAM,357.976,270.832,27.021,30.275,2.377,0.028,0.000,0.028,24.203,408.533,-50.556,219.374,168.817,0.608,0.304,0.213,0.238,0.775,0.000,0.000,0.000,0.775,0.044,0.717,1.922,0.039,0.005,0.020,0.014,0.043,0.090,1.368,0.038,0.058,0.680,248.189,-27.572,2085.000
2070-2100_JJA,438.931,275.774,35.068,37.466,2.778,0.041,0.000,0.041,34.910,470.223,-31.292,223.377,192.084,0.692,0.369,0.315,0.293,1.139,0.000,0.000,0.000,1.139,0.097,1.019,2.334,0.084,0.033,0.035,0.016,0.095,0.158,1.622,0.084,0.120,0.974,355.575,-47.104,2085.000
2070-2100_SON,363.797,215.762,27.067,39.717,2.026,0.021,0.000,0.021,24.524,410.528,-46.731,174.768,128.036,0.461,0.234,0.215,0.182,0.482,0.000,0.000,0.000,0.482,0.044,0.473,1.662,0.054,0.012,0.021,0.022,0.046,0.097,2.141,0.054,0.010,0.497,181.229,-11.160,2085.000
