,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,337.401,247.102,25.077,33.538,3.666,0.013,0.000,0.013,21.223,393.202,-55.801,200.153,144.352,0.520,0.307,0.199,0.201,0.179,0.004,0.027,0.004,0.183,0.007,0.181,0.735,0.007,0.000,0.003,0.003,0.007,0.015,0.332,0.006,-0.002,0.310,113.268,45.139,
2015-2045_DJF,287.692,189.590,16.314,44.420,3.716,0.020,0.000,0.020,11.870,344.553,-56.861,153.568,96.707,0.348,0.179,0.120,0.115,0.270,0.015,0.111,0.015,0.286,0.007,0.306,1.485,0.006,0.000,0.002,0.004,0.007,0.012,0.382,0.005,-0.036,0.476,173.577,59.977,2030.005
2015-2045_MAM,336.054,270.896,25.493,28.383,3.640,0.016,0.000,0.016,21.481,393.640,-57.586,219.426,161.840,0.583,0.337,0.198,0.224,0.288,0.000,0.000,0.000,0.288,0.013,0.279,0.859,0.012,0.000,0.007,0.005,0.013,0.033,0.471,0.012,0.009,0.394,143.675,37.718,2030.000
2015-2045_JJA,390.294,296.232,32.292,32.201,3.814,0.005,0.000,0.005,29.649,438.706,-48.412,239.948,191.536,0.690,0.405,0.274,0.285,0.018,0.000,0.000,0.000,0.018,0.000,0.022,0.043,0.003,0.000,0.000,0.003,0.000,0.000,0.304,0.002,-0.004,0.114,41.739,33.012,2030.000
2015-2045_SON,334.573,230.401,26.052,29.311,3.494,0.011,0.000,0.011,21.716,394.989,-60.416,186.625,126.208,0.454,0.303,0.203,0.177,0.142,0.000,0.000,0.000,0.142,0.007,0.118,0.564,0.005,0.001,0.003,0.002,0.007,0.016,0.170,0.004,0.024,0.260,95.045,50.191,2030.000
2045-2075_annual,343.193,246.072,25.653,33.796,3.642,0.013,0.000,0.013,21.876,396.708,-53.515,199.318,145.803,0.525,0.310,0.205,0.204,0.184,0.002,0.007,0.002,0.186,0.007,0.178,0.676,0.007,0.001,0.003,0.003,0.007,0.016,0.342,0.006,0.005,0.313,114.383,46.962,
2045-2075_DJF,289.714,191.435,17.042,41.542,3.726,0.015,0.000,0.015,12.427,347.256,-57.542,155.062,97.520,0.351,0.191,0.125,0.118,0.245,0.009,0.029,0.008,0.254,0.009,0.251,1.193,0.008,0.001,0.004,0.003,0.009,0.019,0.310,0.007,-0.006,0.352,128.362,34.105,2060.000
2045-2075_MAM,340.952,269.150,25.982,29.842,3.587,0.026,0.000,0.026,22.089,396.842,-55.890,218.011,162.121,0.584,0.335,0.202,0.226,0.356,0.000,0.000,0.000,0.356,0.015,0.347,1.046,0.013,0.001,0.007,0.006,0.015,0.033,0.558,0.012,0.009,0.614,224.157,92.789,2060.000
2045-2075_JJA,398.499,293.498,32.789,33.265,3.796,0.005,0.000,0.005,30.293,442.456,-43.956,237.734,193.777,0.698,0.406,0.281,0.290,0.021,0.000,0.000,0.000,0.021,0.000,0.021,0.038,0.003,0.000,0.000,0.003,0.000,0.000,0.334,0.002,-0.000,0.111,40.389,31.967,2060.000
2045-2075_SON,342.567,228.965,26.645,30.650,3.458,0.007,0.000,0.007,22.522,399.353,-56.786,185.462,128.676,0.463,0.304,0.209,0.181,0.113,0.000,0.000,0.000,0.113,0.005,0.094,0.433,0.005,0.001,0.002,0.002,0.005,0.011,0.163,0.004,0.019,0.176,64.349,28.538,2060.000
2070-2100_annual,344.723,248.330,26.095,32.021,3.734,0.011,0.000,0.011,22.212,398.490,-53.768,201.147,147.379,0.531,0.322,0.209,0.207,0.151,0.000,0.000,0.000,0.151,0.006,0.145,0.553,0.006,0.001,0.002,0.002,0.006,0.012,0.246,0.005,0.006,0.260,94.910,40.143,
2070-2100_DJF,291.901,193.497,17.713,39.916,3.703,0.013,0.000,0.013,13.005,350.048,-58.148,156.732,98.585,0.355,0.199,0.130,0.121,0.215,0.001,0.002,0.001,0.216,0.005,0.211,0.975,0.004,0.000,0.002,0.003,0.005,0.010,0.255,0.004,0.004,0.315,115.122,36.624,2084.997
2070-2100_MAM,342.733,274.002,26.565,26.649,3.660,0.017,0.000,0.017,22.589,399.560,-56.827,221.942,165.115,0.594,0.353,0.208,0.232,0.247,0.000,0.000,0.000,0.247,0.009,0.242,0.725,0.009,0.001,0.004,0.004,0.010,0.020,0.375,0.008,0.005,0.399,145.673,54.346,2085.000
2070-2100_JJA,402.391,292.354,33.189,33.011,3.894,0.004,0.000,0.004,30.635,444.465,-42.075,236.807,194.732,0.701,0.414,0.287,0.292,0.019,0.000,0.000,0.000,0.019,0.000,0.019,0.035,0.002,0.000,0.000,0.002,0.000,0.000,0.208,0.001,-0.000,0.108,39.344,31.778,2085.000
2070-2100_SON,340.804,232.235,26.759,28.621,3.679,0.009,0.000,0.009,22.445,398.959,-58.154,188.110,129.956,0.468,0.319,0.211,0.183,0.122,0.000,0.000,0.000,0.122,0.010,0.108,0.486,0.008,0.003,0.004,0.001,0.009,0.018,0.146,0.007,0.014,0.218,79.725,37.729,2085.000
