,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,366.585,235.977,26.094,44.313,2.871,0.014,0.000,0.014,23.778,406.766,-40.181,191.141,150.960,0.543,0.273,0.206,0.213,0.304,0.000,0.000,0.000,0.304,0.024,0.285,1.133,0.024,0.007,0.010,0.007,0.024,0.045,0.644,0.023,0.019,0.327,119.480,7.061,
2015-2045_DJF,308.731,182.088,18.979,57.292,2.446,0.012,0.000,0.012,15.341,361.495,-52.765,147.491,94.727,0.341,0.151,0.138,0.119,0.289,0.000,0.000,0.000,0.289,0.024,0.282,1.742,0.022,0.003,0.011,0.008,0.023,0.049,0.756,0.021,0.007,0.291,106.276,-4.382,2030.005
2015-2045_MAM,356.017,273.373,26.519,32.578,2.898,0.013,0.000,0.013,23.537,404.521,-48.504,221.432,172.928,0.623,0.320,0.206,0.243,0.306,0.000,0.000,0.000,0.306,0.015,0.306,0.902,0.019,0.004,0.007,0.008,0.016,0.036,0.745,0.018,-0.000,0.319,116.436,-1.959,2030.000
2015-2045_JJA,437.234,273.023,32.314,44.236,3.700,0.016,0.000,0.016,32.280,454.168,-16.934,221.148,204.214,0.735,0.377,0.275,0.304,0.363,0.000,0.000,0.000,0.363,0.026,0.334,0.701,0.026,0.013,0.008,0.005,0.027,0.037,0.507,0.025,0.029,0.377,137.559,6.505,2030.000
2015-2045_SON,363.207,214.147,26.431,43.386,2.427,0.013,0.000,0.013,23.791,405.999,-42.792,173.459,130.667,0.470,0.242,0.205,0.184,0.258,0.000,0.000,0.000,0.258,0.030,0.217,1.201,0.029,0.010,0.013,0.006,0.030,0.060,0.569,0.028,0.041,0.322,117.373,28.086,2030.000
2045-2075_annual,371.778,235.683,26.716,44.749,2.888,0.014,0.000,0.014,24.594,411.334,-39.557,190.903,151.346,0.545,0.276,0.213,0.215,0.324,0.000,0.000,0.000,0.324,0.020,0.303,0.990,0.019,0.006,0.007,0.007,0.019,0.035,0.658,0.019,0.020,0.347,126.714,8.982,
2045-2075_DJF,311.988,183.975,19.680,54.580,2.426,0.012,0.000,0.012,15.976,364.684,-52.696,149.020,96.324,0.347,0.159,0.143,0.122,0.263,0.000,0.000,0.000,0.263,0.020,0.246,1.386,0.019,0.005,0.008,0.006,0.020,0.040,0.558,0.019,0.017,0.281,102.536,5.818,2060.000
2045-2075_MAM,362.030,271.277,26.947,34.126,2.842,0.016,0.000,0.016,24.139,407.788,-45.758,219.734,173.976,0.626,0.319,0.211,0.245,0.379,0.000,0.000,0.000,0.379,0.019,0.360,1.003,0.018,0.004,0.007,0.008,0.019,0.034,0.762,0.018,0.019,0.381,139.099,1.160,2060.000
2045-2075_JJA,438.026,273.563,33.068,45.029,3.773,0.019,0.000,0.019,33.370,460.714,-22.688,221.586,198.898,0.716,0.376,0.285,0.298,0.428,0.000,0.000,0.000,0.428,0.031,0.381,0.847,0.029,0.013,0.009,0.006,0.029,0.045,0.589,0.028,0.047,0.456,166.326,16.882,2060.000
2045-2075_SON,373.936,212.669,27.038,45.457,2.499,0.011,0.000,0.011,24.724,411.251,-37.315,172.262,134.947,0.486,0.246,0.212,0.191,0.223,0.000,0.000,0.000,0.223,0.009,0.225,0.730,0.012,0.001,0.004,0.007,0.009,0.021,0.722,0.011,-0.002,0.269,98.117,12.040,2060.000
2070-2100_annual,372.911,239.383,27.125,43.478,2.883,0.014,0.000,0.014,25.040,413.803,-40.892,193.900,153.008,0.551,0.282,0.218,0.218,0.301,0.000,0.000,0.000,0.301,0.028,0.273,0.907,0.028,0.014,0.008,0.006,0.026,0.039,0.591,0.027,0.028,0.333,121.426,11.685,
2070-2100_DJF,314.561,186.394,20.251,53.591,2.349,0.008,0.000,0.008,16.569,367.662,-53.101,150.979,97.877,0.352,0.163,0.148,0.125,0.185,0.000,0.000,0.000,0.185,0.006,0.180,0.948,0.009,0.000,0.002,0.006,0.006,0.014,0.633,0.008,0.004,0.197,71.974,3.115,2084.997
2070-2100_MAM,364.926,275.563,27.392,31.454,2.861,0.011,0.000,0.011,24.589,410.308,-45.382,223.206,177.824,0.640,0.332,0.216,0.252,0.272,0.000,0.000,0.000,0.272,0.010,0.262,0.691,0.011,0.001,0.004,0.006,0.010,0.020,0.569,0.010,0.011,0.272,99.345,-0.089,2085.000
2070-2100_JJA,437.699,275.599,33.517,44.721,3.839,0.020,0.000,0.020,33.893,463.893,-26.194,223.235,197.041,0.709,0.380,0.292,0.297,0.446,0.000,0.000,0.000,0.446,0.047,0.382,0.848,0.044,0.027,0.012,0.004,0.042,0.056,0.444,0.043,0.064,0.481,175.449,20.556,2085.000
2070-2100_SON,373.339,218.729,27.206,44.353,2.468,0.016,0.000,0.016,24.942,412.446,-39.107,177.171,138.064,0.497,0.251,0.214,0.196,0.300,0.000,0.000,0.000,0.300,0.048,0.268,1.143,0.048,0.026,0.015,0.007,0.045,0.067,0.719,0.047,0.032,0.379,138.165,23.115,2085.000
