,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,347.890,238.032,24.165,49.023,4.803,0.012,0.000,0.012,20.999,391.493,-43.602,192.806,149.204,0.537,0.261,0.185,0.204,0.217,0.000,0.000,0.000,0.217,0.026,0.196,0.621,0.026,0.017,0.006,0.003,0.025,0.026,0.299,0.025,0.021,0.294,107.181,26.649,
2015-2045_DJF,295.964,194.081,18.624,39.554,3.191,0.005,0.000,0.005,13.426,352.072,-56.107,157.206,101.099,0.364,0.198,0.136,0.126,0.059,0.000,0.000,0.000,0.059,0.001,0.078,0.346,0.004,0.000,0.000,0.003,0.001,0.001,0.342,0.003,-0.019,0.117,42.723,13.146,2030.005
2015-2045_MAM,340.512,278.068,25.151,34.355,4.939,0.008,0.000,0.008,21.459,393.383,-52.871,225.235,172.364,0.621,0.346,0.193,0.237,0.097,0.000,0.000,0.000,0.097,0.008,0.089,0.245,0.008,0.004,0.002,0.002,0.010,0.009,0.207,0.007,0.008,0.197,71.770,36.738,2030.000
2015-2045_JJA,403.692,263.486,27.796,73.034,7.359,0.020,0.000,0.020,27.185,424.556,-20.865,213.424,192.559,0.693,0.263,0.220,0.273,0.407,0.000,0.000,0.000,0.407,0.014,0.380,0.947,0.011,0.004,0.005,0.002,0.013,0.023,0.188,0.010,0.026,0.470,171.628,29.218,2030.000
2015-2045_SON,350.420,215.401,24.993,48.964,3.681,0.016,0.000,0.016,21.790,395.239,-44.820,174.475,129.655,0.467,0.235,0.191,0.179,0.303,0.000,0.000,0.000,0.303,0.081,0.234,0.946,0.080,0.060,0.016,0.005,0.075,0.072,0.460,0.080,0.069,0.388,141.737,27.240,2030.000
2045-2075_annual,354.868,237.625,24.759,49.958,4.822,0.014,0.000,0.014,21.671,395.097,-40.230,192.476,152.246,0.548,0.265,0.191,0.210,0.243,0.000,0.000,0.000,0.243,0.033,0.210,0.629,0.033,0.025,0.005,0.003,0.029,0.024,0.312,0.032,0.033,0.346,126.272,37.983,
2045-2075_DJF,299.131,195.300,19.155,39.563,3.131,0.006,0.000,0.006,13.971,354.748,-55.617,158.193,102.577,0.369,0.201,0.139,0.129,0.081,0.000,0.000,0.000,0.081,0.001,0.081,0.330,0.004,0.000,0.000,0.004,0.001,0.001,0.386,0.003,-0.000,0.149,54.248,23.463,2060.000
2045-2075_MAM,345.957,276.130,25.636,35.978,4.995,0.010,0.000,0.010,22.042,396.479,-50.522,223.665,173.143,0.623,0.348,0.198,0.240,0.117,0.000,0.000,0.000,0.117,0.002,0.113,0.281,0.003,0.000,0.001,0.002,0.002,0.005,0.224,0.002,0.004,0.235,85.909,43.695,2060.000
2045-2075_JJA,413.276,263.549,28.500,73.122,7.346,0.023,0.000,0.023,27.900,428.605,-15.328,213.475,198.146,0.713,0.271,0.228,0.284,0.387,0.000,0.000,0.000,0.387,0.005,0.372,0.802,0.003,0.000,0.001,0.002,0.005,0.009,0.203,0.002,0.015,0.541,197.538,60.747,2060.000
2045-2075_SON,360.088,214.452,25.646,50.977,3.770,0.019,0.000,0.019,22.633,399.831,-39.743,173.706,133.963,0.482,0.238,0.198,0.186,0.384,0.000,0.000,0.000,0.384,0.125,0.270,1.103,0.122,0.099,0.019,0.004,0.108,0.082,0.437,0.122,0.114,0.456,166.441,23.590,2060.000
2070-2100_annual,356.905,240.966,25.176,48.828,4.837,0.014,0.000,0.014,22.055,397.145,-40.239,195.183,154.943,0.558,0.273,0.195,0.215,0.227,0.000,0.000,0.000,0.227,0.018,0.209,0.587,0.018,0.010,0.004,0.003,0.021,0.021,0.332,0.017,0.018,0.335,122.162,39.526,
2070-2100_DJF,301.608,197.284,19.667,38.320,3.026,0.005,0.000,0.005,14.457,357.129,-55.521,159.800,104.279,0.375,0.205,0.143,0.132,0.063,0.000,0.000,0.000,0.063,0.001,0.078,0.308,0.004,0.000,0.000,0.004,0.001,0.001,0.386,0.003,-0.015,0.124,45.383,15.827,2084.997
2070-2100_MAM,347.887,280.170,26.039,35.097,5.165,0.007,0.000,0.007,22.430,398.591,-50.705,226.938,176.233,0.634,0.359,0.202,0.245,0.105,0.000,0.000,0.000,0.105,0.003,0.090,0.242,0.003,0.000,0.001,0.002,0.003,0.004,0.206,0.002,0.014,0.169,61.528,27.807,2085.000
2070-2100_JJA,416.917,265.232,28.901,72.837,7.397,0.023,0.000,0.023,28.279,430.760,-13.843,214.838,200.995,0.724,0.277,0.233,0.289,0.422,0.000,0.000,0.000,0.422,0.011,0.411,0.905,0.009,0.004,0.003,0.002,0.012,0.018,0.213,0.008,0.011,0.546,199.405,46.306,2085.000
2070-2100_SON,360.179,220.109,26.000,48.858,3.713,0.021,0.000,0.021,22.917,401.372,-41.193,178.288,137.095,0.494,0.247,0.202,0.191,0.317,0.000,0.000,0.000,0.317,0.058,0.255,0.893,0.057,0.038,0.013,0.005,0.066,0.061,0.524,0.056,0.063,0.497,181.498,68.015,2085.000
