catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
0,343.471,223.300,26.096,34.788,2.353,0.022,0.000,0.022,22.646,400.316,-56.845,180.873,124.028,0.446,0.247,0.205,0.174,0.419,0.000,0.000,0.000,0.419,0.059,0.344,1.279,0.055,0.029,0.019,0.008,0.056,0.085,0.757,0.055,0.075,0.536,195.592,50.252,2085.000
1,390.571,214.335,28.743,46.412,2.561,0.019,0.000,0.019,27.117,424.798,-34.227,173.611,139.384,0.502,0.257,0.232,0.201,0.313,0.000,0.000,0.000,0.313,0.035,0.266,0.860,0.032,0.016,0.009,0.006,0.036,0.045,0.636,0.031,0.047,0.461,168.309,59.741,2085.000
2,387.808,213.596,28.208,46.746,2.498,0.020,0.000,0.020,26.555,421.693,-33.884,173.013,139.128,0.501,0.253,0.226,0.200,0.354,0.000,0.000,0.000,0.354,0.041,0.302,0.948,0.038,0.020,0.011,0.008,0.040,0.053,0.753,0.038,0.053,0.483,176.187,52.362,2085.000
3,382.939,210.659,28.362,44.564,2.336,0.022,0.000,0.022,26.417,420.931,-37.992,170.634,132.642,0.478,0.245,0.228,0.191,0.449,0.000,0.000,0.000,0.449,0.039,0.406,1.318,0.039,0.008,0.017,0.013,0.038,0.081,1.332,0.038,0.043,0.516,188.350,26.325,2085.000
4,354.563,215.264,26.985,36.919,2.123,0.024,0.000,0.024,23.964,407.487,-52.924,174.364,121.440,0.437,0.236,0.214,0.172,0.160,0.000,0.000,0.000,0.160,0.010,0.138,0.671,0.009,0.004,0.003,0.002,0.011,0.017,0.228,0.009,0.023,0.587,214.163,160.791,2085.000
5,385.706,212.246,28.213,45.811,2.396,0.021,0.000,0.021,26.479,421.290,-35.584,171.920,136.336,0.491,0.249,0.226,0.196,0.445,0.000,0.000,0.000,0.445,0.033,0.405,1.200,0.033,0.008,0.013,0.012,0.031,0.063,1.176,0.032,0.040,0.503,183.749,24.257,2085.000
6,389.071,214.088,28.656,46.693,2.606,0.019,0.000,0.019,26.972,423.969,-34.898,173.411,138.513,0.499,0.257,0.231,0.200,0.322,0.000,0.000,0.000,0.322,0.035,0.270,0.920,0.032,0.015,0.010,0.006,0.034,0.049,0.634,0.032,0.051,0.458,167.135,56.994,2085.000
7,388.235,213.695,28.411,46.832,2.538,0.020,0.000,0.020,26.749,422.741,-34.506,173.093,138.587,0.499,0.254,0.228,0.199,0.385,0.000,0.000,0.000,0.385,0.044,0.328,1.033,0.042,0.021,0.012,0.008,0.044,0.059,0.838,0.041,0.057,0.469,171.155,36.527,2085.000
8,388.299,213.601,28.371,46.836,2.522,0.020,0.000,0.020,26.715,422.558,-34.259,173.017,138.758,0.500,0.254,0.228,0.200,0.354,0.000,0.000,0.000,0.354,0.041,0.302,0.948,0.038,0.020,0.011,0.008,0.040,0.053,0.753,0.038,0.053,0.471,172.055,48.229,2085.000
9,386.869,213.549,28.384,47.272,2.714,0.019,0.000,0.019,26.555,421.629,-34.759,172.975,138.215,0.498,0.257,0.228,0.199,0.321,0.000,0.000,0.000,0.321,0.034,0.270,0.916,0.031,0.015,0.010,0.006,0.033,0.047,0.623,0.031,0.050,0.462,168.461,58.520,2085.000
10,382.727,212.630,28.195,46.116,2.574,0.024,0.000,0.024,26.076,419.098,-36.371,172.231,135.859,0.489,0.253,0.227,0.195,0.447,0.000,0.000,0.000,0.447,0.029,0.414,1.419,0.033,0.006,0.011,0.016,0.027,0.053,1.565,0.033,0.033,0.567,206.973,43.813,2085.000
11,386.965,213.515,27.970,46.754,2.488,0.021,0.000,0.021,26.290,420.249,-33.284,172.947,139.663,0.503,0.253,0.223,0.200,0.337,0.000,0.000,0.000,0.337,0.035,0.285,0.967,0.033,0.015,0.010,0.007,0.034,0.050,0.657,0.032,0.051,0.496,181.022,65.187,2085.000
12,357.579,212.121,26.213,39.129,2.145,0.023,0.000,0.023,23.454,405.143,-47.565,171.818,124.253,0.447,0.232,0.207,0.175,0.382,0.000,0.000,0.000,0.382,0.026,0.335,1.744,0.026,0.003,0.010,0.013,0.024,0.049,1.253,0.026,0.047,0.559,204.135,72.526,2085.000
13,379.128,212.273,27.981,43.774,2.239,0.022,0.000,0.022,26.018,418.823,-39.695,171.941,132.245,0.476,0.242,0.224,0.190,0.568,0.000,0.000,0.000,0.568,0.047,0.516,1.530,0.048,0.011,0.020,0.017,0.045,0.092,1.640,0.048,0.051,0.536,195.526,-10.412,2085.000
14,385.840,213.378,27.612,46.746,2.486,0.021,0.000,0.021,25.886,418.071,-32.231,172.836,140.605,0.506,0.252,0.220,0.201,0.355,0.000,0.000,0.000,0.355,0.027,0.319,1.001,0.026,0.006,0.011,0.010,0.027,0.052,0.958,0.025,0.035,0.515,187.795,61.914,2085.000
15,385.992,213.410,27.648,46.720,2.481,0.021,0.000,0.021,25.932,418.319,-32.327,172.862,140.535,0.506,0.252,0.220,0.201,0.355,0.000,0.000,0.000,0.355,0.027,0.319,1.001,0.026,0.006,0.011,0.010,0.027,0.052,0.958,0.025,0.035,0.513,187.243,61.363,2085.000
16,342.316,214.984,26.005,33.994,2.040,0.025,0.000,0.025,22.496,399.595,-57.279,174.137,116.858,0.421,0.230,0.204,0.164,0.301,0.000,0.000,0.000,0.301,0.019,0.230,1.185,0.016,0.003,0.008,0.006,0.018,0.036,0.584,0.015,0.071,0.596,217.637,128.309,2085.000
17,330.322,215.071,24.616,32.422,2.140,0.023,0.000,0.023,20.704,390.108,-59.786,174.208,114.421,0.412,0.229,0.191,0.158,0.229,0.000,0.000,0.000,0.229,0.027,0.194,0.788,0.026,0.012,0.010,0.004,0.024,0.046,0.370,0.025,0.035,0.559,204.133,123.970,2085.000
18,368.816,209.550,27.300,44.229,2.066,0.032,0.000,0.032,24.786,412.051,-43.235,169.736,126.501,0.455,0.228,0.218,0.180,0.304,0.000,0.000,0.000,0.304,0.015,0.275,1.225,0.014,0.000,0.005,0.008,0.015,0.028,0.837,0.014,0.029,0.768,280.192,174.967,2085.000
19,375.588,210.777,27.395,44.773,2.239,0.027,0.000,0.027,25.188,414.299,-38.710,170.729,132.019,0.475,0.238,0.219,0.188,0.558,0.000,0.000,0.000,0.558,0.036,0.496,2.028,0.042,0.003,0.016,0.023,0.034,0.073,2.283,0.042,0.062,0.650,237.120,40.840,2085.000
20,382.042,212.888,28.161,47.622,3.068,0.022,0.000,0.022,25.725,417.076,-35.034,172.439,137.405,0.495,0.264,0.226,0.197,0.453,0.000,0.000,0.000,0.453,0.068,0.368,1.245,0.065,0.044,0.012,0.009,0.069,0.060,0.854,0.064,0.085,0.528,192.545,34.803,2085.000
21,386.009,212.920,27.709,46.077,2.410,0.022,0.000,0.022,26.014,418.881,-32.872,172.465,139.593,0.503,0.250,0.221,0.200,0.431,0.000,0.000,0.000,0.431,0.045,0.374,1.164,0.043,0.020,0.013,0.009,0.036,0.063,0.903,0.042,0.057,0.518,188.914,37.186,2085.000
22,333.890,214.403,24.156,35.195,2.091,0.024,0.000,0.024,20.635,390.179,-56.290,173.666,117.377,0.423,0.221,0.188,0.161,0.468,0.000,0.000,0.000,0.468,0.076,0.266,2.453,0.066,0.033,0.021,0.011,0.066,0.092,1.101,0.066,0.202,0.580,211.741,90.556,2085.000
23,320.081,225.959,23.665,30.822,2.435,0.020,0.000,0.020,19.423,383.196,-63.115,183.027,119.911,0.432,0.244,0.181,0.163,0.382,0.000,0.000,0.000,0.382,0.026,0.335,1.744,0.026,0.003,0.010,0.013,0.024,0.049,1.253,0.026,0.047,0.488,178.179,46.570,2085.000
24,314.844,225.679,22.669,31.436,2.320,0.021,0.000,0.021,18.446,378.170,-63.326,182.800,119.474,0.430,0.232,0.173,0.160,0.468,0.000,0.000,0.000,0.468,0.076,0.266,2.453,0.066,0.033,0.021,0.011,0.066,0.092,1.101,0.066,0.202,0.516,188.167,66.983,2085.000
