catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
0,341.281,244.978,25.513,32.502,2.726,0.018,0.000,0.018,21.964,397.638,-56.358,198.432,142.074,0.511,0.280,0.205,0.199,0.277,0.000,0.000,0.000,0.277,0.027,0.251,0.787,0.027,0.013,0.009,0.005,0.026,0.039,0.487,0.026,0.027,0.422,154.203,53.173,
1,382.427,238.454,28.615,42.954,2.978,0.013,0.000,0.013,26.853,424.124,-41.697,193.148,151.451,0.545,0.292,0.235,0.219,0.236,0.000,0.000,0.000,0.236,0.020,0.216,0.674,0.020,0.009,0.007,0.004,0.019,0.033,0.439,0.019,0.020,0.307,112.054,26.267,
2,380.501,237.584,28.237,42.773,2.889,0.015,0.000,0.015,26.458,422.058,-41.557,192.443,150.886,0.543,0.289,0.232,0.217,0.273,0.000,0.000,0.000,0.273,0.023,0.250,0.773,0.023,0.010,0.008,0.005,0.022,0.038,0.527,0.023,0.023,0.354,129.132,29.813,
3,376.248,234.301,28.202,40.895,2.706,0.016,0.000,0.016,26.082,419.984,-43.736,189.784,146.047,0.526,0.280,0.231,0.211,0.445,0.000,0.000,0.000,0.445,0.039,0.407,1.283,0.039,0.015,0.014,0.010,0.039,0.065,0.982,0.038,0.038,0.377,137.582,-24.885,
4,351.643,237.612,26.540,33.922,2.457,0.019,0.000,0.019,23.392,405.439,-53.796,192.466,138.670,0.499,0.270,0.216,0.196,0.180,0.000,0.000,0.000,0.180,0.008,0.171,0.730,0.008,0.002,0.003,0.003,0.008,0.016,0.328,0.008,0.008,0.466,170.056,104.681,
5,378.882,236.106,28.208,41.812,2.768,0.016,0.000,0.016,26.341,421.479,-42.597,191.246,148.649,0.535,0.284,0.232,0.214,0.417,0.000,0.000,0.000,0.417,0.024,0.393,1.044,0.024,0.006,0.010,0.008,0.024,0.047,0.840,0.023,0.024,0.379,138.210,-13.922,
6,381.050,238.226,28.551,43.196,3.022,0.013,0.000,0.013,26.741,423.472,-42.422,192.963,150.541,0.542,0.291,0.234,0.218,0.218,0.000,0.000,0.000,0.218,0.017,0.201,0.627,0.017,0.006,0.006,0.004,0.017,0.030,0.427,0.016,0.017,0.307,112.150,33.018,
7,380.583,237.732,28.393,43.056,2.935,0.014,0.000,0.014,26.606,422.800,-42.216,192.563,150.346,0.541,0.289,0.233,0.217,0.301,0.000,0.000,0.000,0.301,0.026,0.276,0.848,0.026,0.011,0.009,0.006,0.024,0.042,0.591,0.025,0.025,0.330,120.575,10.719,
8,380.758,237.647,28.366,43.006,2.914,0.014,0.000,0.014,26.588,422.714,-41.957,192.494,150.538,0.542,0.289,0.233,0.217,0.273,0.000,0.000,0.000,0.273,0.023,0.250,0.773,0.023,0.010,0.008,0.005,0.022,0.038,0.527,0.023,0.023,0.335,122.371,23.052,
9,379.406,237.864,28.319,43.673,3.129,0.013,0.000,0.013,26.387,421.485,-42.079,192.670,150.591,0.542,0.293,0.232,0.217,0.219,0.000,0.000,0.000,0.219,0.016,0.202,0.626,0.016,0.006,0.006,0.004,0.016,0.029,0.419,0.016,0.016,0.316,115.486,35.899,
10,376.309,237.234,28.063,42.282,2.944,0.019,0.000,0.019,25.810,418.575,-42.266,192.160,149.894,0.540,0.289,0.231,0.216,0.531,0.000,0.000,0.000,0.531,0.033,0.498,1.561,0.033,0.008,0.014,0.012,0.033,0.064,1.156,0.033,0.033,0.460,168.004,-25.733,
11,380.065,237.446,28.039,42.620,2.880,0.016,0.000,0.016,26.234,420.891,-40.826,192.332,151.506,0.545,0.289,0.230,0.218,0.235,0.000,0.000,0.000,0.235,0.017,0.218,0.676,0.017,0.006,0.006,0.004,0.017,0.031,0.445,0.016,0.017,0.378,137.922,52.439,
12,354.226,235.032,25.932,35.995,2.488,0.021,0.000,0.021,23.120,404.530,-50.303,190.376,140.073,0.504,0.266,0.212,0.197,0.461,0.002,0.007,0.002,0.463,0.036,0.427,2.010,0.036,0.011,0.014,0.011,0.034,0.064,1.112,0.036,0.033,0.505,184.393,15.471,
13,373.359,235.787,27.880,39.887,2.586,0.018,0.000,0.018,25.786,418.616,-45.257,190.987,145.730,0.525,0.277,0.229,0.209,0.553,0.000,0.000,0.000,0.553,0.036,0.517,1.372,0.036,0.008,0.015,0.012,0.035,0.072,1.187,0.035,0.035,0.434,158.243,-43.546,
14,379.287,237.251,27.694,42.468,2.886,0.017,0.000,0.017,25.840,418.853,-39.567,192.174,152.607,0.549,0.289,0.227,0.219,0.342,0.000,0.000,0.000,0.342,0.029,0.314,0.976,0.029,0.012,0.010,0.007,0.029,0.047,0.707,0.028,0.028,0.410,149.802,25.128,
15,379.444,237.279,27.730,42.453,2.878,0.017,0.000,0.017,25.888,419.104,-39.660,192.196,152.536,0.549,0.289,0.227,0.219,0.342,0.000,0.000,0.000,0.342,0.029,0.314,0.976,0.029,0.012,0.010,0.007,0.029,0.047,0.707,0.028,0.028,0.408,149.043,24.370,
16,340.924,237.223,25.522,31.314,2.366,0.021,0.000,0.021,21.946,397.781,-56.856,192.151,135.294,0.487,0.264,0.206,0.189,0.424,0.001,0.002,0.001,0.425,0.032,0.392,1.780,0.032,0.006,0.015,0.011,0.031,0.070,1.132,0.032,0.032,0.509,185.663,30.788,
17,329.963,237.315,24.114,30.191,2.477,0.021,0.000,0.021,20.219,388.720,-58.756,192.225,133.468,0.480,0.261,0.193,0.184,0.206,0.000,0.000,0.000,0.206,0.012,0.194,0.706,0.012,0.004,0.005,0.004,0.011,0.024,0.365,0.012,0.012,0.509,185.785,110.907,
18,364.631,234.226,27.026,40.246,2.306,0.031,0.000,0.031,24.353,410.856,-46.225,189.723,143.499,0.517,0.262,0.222,0.205,0.360,0.000,0.000,0.000,0.360,0.023,0.338,1.391,0.023,0.007,0.008,0.007,0.022,0.039,0.731,0.022,0.023,0.748,273.169,141.765,
19,370.589,234.912,27.254,40.775,2.560,0.025,0.000,0.025,24.900,413.860,-43.271,190.278,147.007,0.529,0.274,0.224,0.210,0.783,0.000,0.001,0.000,0.784,0.065,0.719,2.704,0.065,0.017,0.028,0.020,0.058,0.126,2.005,0.065,0.065,0.604,220.514,-65.590,
20,375.805,238.039,27.957,44.076,3.494,0.016,0.000,0.016,25.438,416.280,-40.475,192.812,152.337,0.548,0.301,0.229,0.219,0.294,0.000,0.000,0.000,0.294,0.025,0.268,0.807,0.025,0.012,0.007,0.006,0.025,0.034,0.588,0.025,0.025,0.391,142.640,35.712,
21,379.590,236.726,27.727,41.865,2.799,0.018,0.000,0.018,25.909,419.417,-39.827,191.748,151.921,0.547,0.287,0.228,0.218,0.319,0.000,0.000,0.000,0.319,0.023,0.296,0.848,0.023,0.008,0.009,0.006,0.021,0.040,0.621,0.022,0.023,0.426,155.543,39.533,
22,332.727,236.942,23.685,32.982,2.429,0.025,0.000,0.025,20.201,389.132,-56.405,191.923,135.518,0.488,0.253,0.192,0.185,0.663,0.027,0.259,0.027,0.691,0.108,0.583,4.300,0.108,0.037,0.047,0.025,0.091,0.200,2.429,0.108,0.080,0.594,216.980,-35.140,
23,320.234,247.692,23.098,29.115,2.808,0.019,0.000,0.018,18.924,381.722,-61.488,200.631,139.143,0.501,0.275,0.183,0.189,0.461,0.002,0.007,0.002,0.463,0.036,0.427,2.010,0.036,0.011,0.014,0.011,0.034,0.064,1.112,0.036,0.033,0.444,162.073,-6.850,
24,315.286,247.217,22.110,29.734,2.688,0.021,0.000,0.021,17.984,376.927,-61.642,200.245,138.604,0.499,0.263,0.175,0.185,0.663,0.027,0.259,0.027,0.691,0.108,0.583,4.300,0.108,0.037,0.047,0.025,0.091,0.200,2.429,0.108,0.080,0.502,183.306,-68.814,
25,378.731,234.452,28.346,39.489,2.497,0.020,0.000,0.020,26.496,423.076,-44.345,189.906,145.561,0.524,0.277,0.237,0.210,0.241,0.000,0.000,0.000,0.241,0.014,0.228,1.163,0.014,0.002,0.006,0.006,0.013,0.029,0.568,0.013,0.013,0.491,179.289,91.533,
