catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
23,383.715,293.156,32.024,23.796,2.884,0.023,0.000,0.023,29.249,436.524,-52.809,237.456,184.648,0.665,0.391,0.271,0.274,0.661,0.000,0.000,0.000,0.661,0.050,0.613,1.633,0.049,0.023,0.016,0.010,0.052,0.073,1.018,0.049,0.047,0.544,198.470,-43.257,2085.000
24,378.479,293.344,31.172,23.834,2.721,0.026,0.000,0.026,28.480,432.169,-53.690,237.609,183.918,0.662,0.376,0.261,0.271,0.137,0.000,0.000,0.000,0.137,0.004,0.141,0.339,0.025,0.000,0.002,0.023,0.004,0.008,2.291,0.025,-0.004,0.614,224.049,163.608,2085.000
25,447.005,272.924,36.782,38.152,2.979,0.031,0.000,0.031,37.757,487.973,-40.968,221.069,180.101,0.648,0.372,0.342,0.278,0.059,0.000,0.000,0.000,0.059,0.003,0.059,0.134,0.007,0.001,0.001,0.005,0.004,0.007,0.489,0.007,-0.001,0.754,275.116,251.140,2085.000
26,448.178,274.330,35.583,41.087,3.466,0.027,0.000,0.027,36.534,480.154,-31.976,222.208,190.231,0.685,0.389,0.322,0.291,0.523,0.000,0.000,0.000,0.523,0.059,0.467,1.006,0.056,0.035,0.015,0.006,0.061,0.071,0.597,0.055,0.056,0.646,235.903,45.470,2085.000
27,434.566,273.643,36.137,34.583,2.558,0.041,0.000,0.041,35.764,475.797,-41.231,221.651,180.421,0.650,0.362,0.333,0.277,1.638,0.000,0.000,0.000,1.638,0.194,1.443,3.237,0.184,0.094,0.063,0.027,0.164,0.283,2.627,0.185,0.195,0.974,355.594,-238.628,2085.000
28,445.711,273.081,36.799,37.585,2.790,0.041,0.000,0.041,36.895,482.504,-36.793,221.196,184.403,0.664,0.371,0.342,0.285,1.118,0.000,0.000,0.000,1.118,0.085,1.036,2.270,0.076,0.027,0.034,0.015,0.077,0.153,1.522,0.076,0.082,0.973,355.206,-50.671,2085.000
29,437.188,269.836,35.344,43.731,3.992,0.040,0.000,0.040,34.488,467.541,-30.353,218.567,188.214,0.678,0.383,0.320,0.288,0.423,0.000,0.000,0.000,0.423,0.024,0.399,0.858,0.020,0.004,0.011,0.005,0.024,0.052,0.457,0.019,0.024,0.959,350.132,197.661,2085.000
30,442.698,269.974,36.802,37.344,2.579,0.049,0.000,0.049,36.105,477.503,-34.805,218.679,183.874,0.662,0.364,0.342,0.285,1.638,0.000,0.000,0.000,1.638,0.194,1.443,3.237,0.184,0.094,0.063,0.027,0.164,0.283,2.627,0.185,0.195,1.175,428.874,-165.347,2085.000
31,391.699,283.742,31.800,29.303,2.638,0.037,0.000,0.037,29.730,440.220,-48.521,229.831,181.310,0.653,0.355,0.274,0.268,0.154,0.000,0.000,0.000,0.154,0.003,0.150,0.341,0.013,0.000,0.001,0.011,0.003,0.007,1.070,0.012,0.003,0.883,322.280,262.887,2085.000
32,419.815,272.257,34.216,36.602,2.481,0.054,0.000,0.054,32.898,458.118,-38.303,220.528,182.225,0.656,0.346,0.303,0.276,0.949,0.000,0.000,0.000,0.949,0.060,0.893,2.166,0.056,0.015,0.025,0.016,0.060,0.115,1.615,0.056,0.056,1.291,471.109,124.857,2085.000
33,406.352,279.268,33.099,31.866,2.544,0.044,0.000,0.044,31.306,449.032,-42.680,226.207,183.527,0.661,0.355,0.289,0.275,1.741,0.000,0.000,0.000,1.741,0.213,1.523,3.713,0.201,0.101,0.071,0.029,0.182,0.313,2.901,0.202,0.218,1.044,381.192,-248.536,2085.000
34,425.797,266.707,33.637,51.412,5.907,0.028,0.000,0.028,33.387,460.809,-35.011,216.033,181.022,0.652,0.393,0.294,0.273,0.653,0.000,0.000,0.000,0.653,0.037,0.615,1.398,0.031,0.008,0.014,0.008,0.039,0.071,0.800,0.030,0.038,0.683,249.316,13.787,2085.000
35,427.487,267.112,33.605,51.613,5.952,0.027,0.000,0.027,33.389,460.818,-33.331,216.360,183.029,0.659,0.394,0.293,0.276,0.653,0.000,0.000,0.000,0.653,0.037,0.615,1.398,0.031,0.008,0.014,0.008,0.039,0.071,0.800,0.030,0.038,0.657,239.772,4.243,2085.000
36,430.639,266.916,34.661,47.091,4.807,0.038,0.000,0.038,34.040,464.803,-34.164,216.202,182.038,0.655,0.383,0.309,0.277,0.743,0.000,0.000,0.000,0.743,0.041,0.702,1.554,0.034,0.009,0.016,0.009,0.043,0.078,0.915,0.033,0.041,0.901,328.747,60.745,2085.000
37,422.796,264.737,33.720,51.153,5.701,0.032,0.000,0.032,33.415,460.982,-38.187,214.437,176.250,0.635,0.386,0.295,0.266,0.743,0.000,0.000,0.000,0.743,0.041,0.702,1.554,0.034,0.009,0.016,0.009,0.043,0.078,0.915,0.033,0.041,0.769,280.769,12.767,2085.000
38,427.707,266.510,34.705,44.872,4.096,0.046,0.000,0.046,33.822,463.476,-35.770,215.873,180.103,0.648,0.370,0.310,0.274,0.743,0.000,0.000,0.000,0.743,0.041,0.702,1.554,0.034,0.009,0.016,0.009,0.043,0.078,0.915,0.033,0.041,1.112,406.009,138.007,2085.000
39,426.052,269.786,34.872,40.244,2.507,0.062,0.000,0.062,33.363,460.660,-34.608,218.527,183.919,0.662,0.346,0.312,0.280,1.118,0.000,0.000,0.000,1.118,0.085,1.036,2.270,0.076,0.027,0.034,0.015,0.077,0.153,1.522,0.076,0.082,1.491,544.292,138.414,2085.000
40,390.492,279.472,31.342,33.255,2.642,0.046,0.000,0.046,29.141,436.268,-45.777,226.373,180.596,0.650,0.344,0.265,0.266,0.221,0.000,0.000,0.000,0.221,0.005,0.217,0.500,0.018,0.001,0.002,0.015,0.005,0.010,1.485,0.018,0.004,1.112,405.738,319.942,2085.000
41,409.815,273.802,33.013,38.627,2.626,0.059,0.000,0.059,31.435,449.273,-39.458,221.780,182.321,0.656,0.343,0.286,0.273,1.747,0.000,0.000,0.000,1.747,0.211,1.540,3.595,0.208,0.108,0.065,0.034,0.172,0.291,3.392,0.208,0.207,1.425,520.224,-117.782,2085.000
42,407.567,274.212,32.737,38.237,2.583,0.059,0.000,0.059,31.193,447.849,-40.282,222.111,181.829,0.655,0.340,0.282,0.272,1.747,0.000,0.000,0.000,1.747,0.211,1.540,3.595,0.208,0.108,0.065,0.034,0.172,0.291,3.392,0.208,0.207,1.415,516.620,-121.385,2085.000
43,425.439,267.367,34.682,40.525,3.085,0.056,0.000,0.056,33.493,461.559,-36.120,216.567,180.447,0.650,0.355,0.310,0.275,0.993,0.000,0.000,0.000,0.993,0.074,0.921,1.986,0.069,0.027,0.028,0.014,0.067,0.133,1.349,0.068,0.072,1.335,487.344,126.252,2085.000
44,426.620,262.398,34.191,46.738,4.522,0.046,0.000,0.046,33.584,462.083,-35.462,212.542,177.080,0.637,0.372,0.302,0.268,1.087,0.000,0.000,0.000,1.087,0.085,1.005,2.152,0.078,0.030,0.033,0.015,0.077,0.153,1.500,0.078,0.082,1.105,403.485,8.157,2085.000
45,376.901,286.132,30.094,31.815,2.715,0.042,0.000,0.042,27.805,428.371,-51.471,231.767,180.296,0.649,0.344,0.248,0.263,0.169,0.000,0.000,0.000,0.169,0.004,0.166,0.372,0.014,0.000,0.002,0.012,0.004,0.008,1.147,0.013,0.003,1.006,367.034,301.636,2085.000
46,391.857,279.984,31.149,36.091,2.612,0.055,0.000,0.055,29.526,438.100,-46.243,226.787,180.544,0.650,0.337,0.260,0.266,1.515,0.000,0.000,0.000,1.515,0.104,1.419,3.253,0.111,0.025,0.043,0.042,0.091,0.199,4.175,0.111,0.095,1.318,481.193,-77.321,2085.000
47,411.757,273.303,33.126,38.992,2.512,0.062,0.000,0.062,31.704,450.869,-39.113,221.375,182.263,0.656,0.338,0.287,0.274,1.747,0.000,0.000,0.000,1.747,0.211,1.540,3.595,0.208,0.108,0.065,0.034,0.172,0.291,3.392,0.208,0.207,1.488,543.211,-94.794,2085.000
48,415.174,272.165,33.621,38.744,2.517,0.060,0.000,0.060,32.116,453.327,-38.153,220.454,182.302,0.656,0.341,0.294,0.275,1.741,0.000,0.000,0.000,1.741,0.213,1.523,3.713,0.201,0.101,0.071,0.029,0.182,0.313,2.901,0.202,0.218,1.438,524.778,-104.950,2085.000
49,448.742,258.523,34.168,47.844,3.986,0.058,0.000,0.058,34.309,466.532,-17.791,209.404,191.613,0.690,0.375,0.302,0.290,1.308,0.000,0.000,0.000,1.308,0.148,1.158,2.627,0.143,0.076,0.048,0.020,0.128,0.218,2.007,0.143,0.150,1.395,509.114,34.246,2085.000
50,408.438,272.511,32.688,37.135,2.437,0.063,0.000,0.063,31.398,449.220,-40.782,220.734,179.952,0.648,0.334,0.282,0.269,0.992,0.000,0.000,0.000,0.992,0.107,0.883,2.138,0.103,0.054,0.034,0.015,0.096,0.156,1.466,0.104,0.109,1.515,552.879,192.584,2085.000
51,459.425,258.149,34.981,44.831,3.127,0.075,0.000,0.075,35.884,476.438,-17.012,209.100,192.088,0.692,0.360,0.315,0.292,1.685,0.000,0.000,0.000,1.685,0.237,1.450,3.485,0.233,0.126,0.074,0.033,0.195,0.327,3.228,0.234,0.235,1.791,653.551,38.868,2085.000
52,450.672,257.977,34.750,43.599,3.076,0.069,0.000,0.069,35.168,471.857,-21.185,208.961,187.776,0.676,0.357,0.311,0.285,1.662,0.000,0.000,0.000,1.662,0.252,1.415,3.605,0.254,0.141,0.078,0.034,0.204,0.343,3.394,0.254,0.247,1.664,607.223,-2.025,2085.000
53,455.704,257.808,34.454,45.669,3.317,0.071,0.000,0.071,35.186,472.020,-16.317,208.825,192.508,0.693,0.364,0.307,0.292,1.605,0.000,0.000,0.000,1.605,0.217,1.392,3.151,0.213,0.116,0.066,0.030,0.177,0.295,2.994,0.213,0.213,1.697,619.551,33.626,2085.000
54,409.329,271.071,32.350,36.068,2.384,0.065,0.000,0.065,31.318,448.984,-39.655,219.568,179.913,0.648,0.332,0.279,0.268,2.227,0.000,0.000,0.000,2.227,0.181,2.053,4.585,0.186,0.039,0.083,0.065,0.166,0.359,6.386,0.186,0.174,1.551,566.174,-250.932,2085.000
55,456.901,257.750,34.894,44.354,3.038,0.073,0.000,0.073,35.891,476.469,-19.567,208.778,189.210,0.681,0.356,0.314,0.288,1.605,0.000,0.000,0.000,1.605,0.217,1.392,3.151,0.213,0.116,0.066,0.030,0.177,0.295,2.994,0.213,0.213,1.743,636.210,50.285,2085.000
56,449.046,257.708,34.785,42.087,2.779,0.074,0.000,0.074,35.367,473.218,-24.173,208.743,184.570,0.664,0.347,0.312,0.281,1.552,0.000,0.000,0.000,1.552,0.225,1.328,3.411,0.221,0.122,0.069,0.030,0.184,0.305,2.942,0.221,0.224,1.770,646.069,80.592,2085.000
57,453.292,257.649,35.502,41.175,2.443,0.081,0.000,0.081,36.454,480.061,-26.769,208.696,181.927,0.655,0.337,0.324,0.278,1.552,0.000,0.000,0.000,1.552,0.225,1.328,3.411,0.221,0.122,0.069,0.030,0.184,0.305,2.942,0.221,0.224,1.938,707.204,141.728,2085.000
58,461.151,258.000,35.173,43.968,2.909,0.078,0.000,0.078,36.279,478.921,-17.770,208.980,191.210,0.688,0.355,0.319,0.291,1.605,0.000,0.000,0.000,1.605,0.217,1.392,3.151,0.213,0.116,0.066,0.030,0.177,0.295,2.994,0.213,0.213,1.868,681.798,95.872,2085.000
59,401.896,270.782,31.863,32.760,2.309,0.059,0.000,0.059,30.638,445.348,-43.452,219.333,175.881,0.633,0.330,0.273,0.260,0.268,0.000,0.000,0.000,0.268,0.007,0.264,0.583,0.021,0.001,0.003,0.018,0.007,0.013,1.756,0.021,0.005,1.427,520.809,416.691,2085.000
60,443.717,259.419,35.253,38.007,2.037,0.084,0.000,0.084,35.774,476.109,-32.392,210.129,177.737,0.640,0.323,0.321,0.271,1.552,0.000,0.000,0.000,1.552,0.225,1.328,3.411,0.221,0.122,0.069,0.030,0.184,0.305,2.942,0.221,0.224,2.015,735.601,170.124,2085.000
61,399.533,272.269,30.716,34.768,2.062,0.080,0.000,0.080,29.557,438.725,-39.192,220.538,181.346,0.653,0.315,0.257,0.265,0.037,0.000,0.000,0.000,0.037,0.000,0.041,0.088,0.014,0.000,0.000,0.014,0.000,0.000,1.420,0.014,-0.004,1.920,700.751,680.582,2085.000
62,404.983,270.254,31.470,36.058,2.070,0.080,0.000,0.080,30.454,443.842,-38.860,218.906,180.046,0.648,0.316,0.267,0.266,0.160,0.000,0.000,0.000,0.160,0.004,0.157,0.352,0.013,0.000,0.001,0.011,0.003,0.008,1.099,0.013,0.003,1.908,696.504,634.606,2085.000
63,384.836,281.515,30.195,34.769,2.455,0.055,0.000,0.055,28.597,432.805,-47.969,228.027,180.057,0.648,0.328,0.249,0.263,0.268,0.000,0.000,0.000,0.268,0.007,0.264,0.583,0.021,0.001,0.003,0.018,0.007,0.013,1.756,0.021,0.005,1.328,484.650,380.533,2085.000
64,376.932,284.578,29.409,32.088,2.424,0.050,0.000,0.050,27.533,426.808,-49.876,230.508,180.632,0.650,0.329,0.239,0.261,0.160,0.000,0.000,0.000,0.160,0.004,0.157,0.352,0.013,0.000,0.001,0.011,0.003,0.008,1.099,0.013,0.003,1.207,440.737,378.839,2085.000
65,375.341,284.103,29.198,31.406,2.342,0.049,0.000,0.049,27.353,425.807,-50.466,230.124,179.657,0.647,0.325,0.237,0.259,0.160,0.000,0.000,0.000,0.160,0.004,0.157,0.352,0.013,0.000,0.001,0.011,0.003,0.008,1.099,0.013,0.003,1.176,429.190,367.292,2085.000
66,361.493,296.697,27.493,28.194,2.574,0.032,0.000,0.032,25.316,414.406,-52.913,240.324,187.411,0.675,0.337,0.217,0.265,0.040,0.000,0.000,0.000,0.040,0.000,0.043,0.092,0.015,0.000,0.000,0.015,0.000,0.000,1.470,0.015,-0.004,0.763,278.645,257.439,2085.000
67,370.738,288.121,28.724,31.779,2.516,0.046,0.000,0.046,26.714,422.118,-51.380,233.378,181.998,0.655,0.331,0.231,0.261,0.268,0.000,0.000,0.000,0.268,0.007,0.264,0.583,0.021,0.001,0.003,0.018,0.007,0.013,1.756,0.021,0.005,1.095,399.709,295.592,2085.000
68,355.968,303.737,27.699,26.104,2.691,0.020,0.000,0.020,25.199,413.622,-57.654,246.027,188.373,0.678,0.349,0.219,0.267,0.037,0.000,0.000,0.000,0.037,0.000,0.041,0.088,0.014,0.000,0.000,0.014,0.000,0.000,1.420,0.014,-0.004,0.488,178.174,158.006,2085.000
69,363.829,293.491,28.801,28.569,2.601,0.035,0.000,0.035,26.291,419.734,-55.906,237.728,181.822,0.655,0.342,0.232,0.261,0.160,0.000,0.000,0.000,0.160,0.004,0.157,0.352,0.013,0.000,0.001,0.011,0.003,0.008,1.099,0.013,0.003,0.830,302.956,241.057,2085.000
70,355.924,297.037,28.069,26.507,2.803,0.028,0.000,0.028,25.142,413.346,-57.422,240.600,183.178,0.659,0.350,0.223,0.261,0.037,0.000,0.000,0.000,0.037,0.000,0.041,0.088,0.014,0.000,0.000,0.014,0.000,0.000,1.420,0.014,-0.004,0.660,241.068,220.900,2085.000
71,368.881,290.313,29.369,29.678,2.755,0.037,0.000,0.037,26.842,422.935,-54.054,235.154,181.100,0.652,0.347,0.239,0.262,0.109,0.000,0.000,0.000,0.109,0.004,0.112,0.244,0.014,0.001,0.002,0.011,0.004,0.011,1.090,0.014,-0.003,0.884,322.733,276.938,2085.000
72,361.065,295.775,28.732,27.513,2.768,0.029,0.000,0.029,25.965,417.949,-56.883,239.578,182.694,0.658,0.351,0.231,0.262,0.184,0.000,0.000,0.000,0.184,0.004,0.181,0.402,0.014,0.000,0.002,0.012,0.004,0.008,1.219,0.014,0.003,0.707,258.220,187.072,2085.000
73,352.806,307.366,27.881,24.609,2.701,0.015,0.000,0.015,25.180,413.481,-60.675,248.967,188.292,0.678,0.354,0.221,0.268,0.160,0.000,0.000,0.000,0.160,0.004,0.157,0.352,0.013,0.000,0.001,0.011,0.003,0.008,1.099,0.013,0.003,0.358,130.661,68.763,2085.000
74,350.060,304.586,28.007,24.093,2.848,0.018,0.000,0.018,24.783,411.298,-61.239,246.714,185.476,0.668,0.360,0.222,0.264,0.160,0.000,0.000,0.000,0.160,0.004,0.157,0.352,0.013,0.000,0.001,0.011,0.003,0.008,1.099,0.013,0.003,0.434,158.294,96.395,2085.000
75,,,,,,,,,,,,,,,,,,0.160,0.000,0.000,0.000,0.160,0.004,0.157,0.352,0.013,0.000,0.001,0.011,0.003,0.008,1.099,0.013,0.003,,,,2085.000
76,430.124,262.098,29.835,74.822,7.851,0.025,0.000,0.025,29.387,437.135,-7.012,212.300,205.288,0.739,0.279,0.244,0.298,0.483,0.000,0.000,0.000,0.483,0.025,0.454,1.166,0.020,0.010,0.008,0.002,0.027,0.041,0.226,0.019,0.029,0.597,217.813,45.033,2085.000
77,434.749,264.561,30.919,68.580,6.367,0.025,0.000,0.025,30.254,442.225,-7.476,214.295,206.819,0.745,0.303,0.258,0.304,0.483,0.000,0.000,0.000,0.483,0.025,0.454,1.166,0.020,0.010,0.008,0.002,0.027,0.041,0.226,0.019,0.029,0.602,219.731,46.951,2085.000
78,437.028,265.490,31.421,65.829,5.879,0.024,0.000,0.024,30.681,444.738,-7.709,215.047,207.338,0.746,0.314,0.264,0.306,0.239,0.000,0.000,0.000,0.239,0.012,0.220,0.552,0.009,0.001,0.006,0.002,0.012,0.026,0.230,0.009,0.019,0.583,212.824,129.316,2085.000
79,436.064,267.205,31.792,62.881,5.399,0.026,0.000,0.026,31.023,446.767,-10.703,216.436,205.733,0.741,0.319,0.269,0.305,0.432,0.000,0.000,0.000,0.432,0.038,0.387,0.875,0.034,0.021,0.010,0.002,0.041,0.048,0.211,0.033,0.045,0.620,226.280,72.887,2085.000
80,438.045,267.956,32.663,58.226,4.498,0.027,0.000,0.027,31.722,450.867,-12.822,217.044,204.222,0.735,0.334,0.281,0.305,0.205,0.000,0.000,0.000,0.205,0.011,0.191,0.470,0.009,0.002,0.005,0.002,0.011,0.024,0.154,0.009,0.014,0.641,233.883,160.932,2085.000
81,435.508,271.677,32.854,55.298,4.121,0.028,0.000,0.028,31.879,451.805,-16.298,220.058,203.760,0.734,0.339,0.283,0.305,0.432,0.000,0.000,0.000,0.432,0.038,0.387,0.875,0.034,0.021,0.010,0.002,0.041,0.048,0.211,0.033,0.045,0.670,244.561,91.167,2085.000
82,442.435,266.073,32.467,61.524,5.326,0.025,0.000,0.025,31.615,450.290,-7.855,215.519,207.665,0.748,0.329,0.279,0.309,0.432,0.000,0.000,0.000,0.432,0.038,0.387,0.875,0.034,0.021,0.010,0.002,0.041,0.048,0.211,0.033,0.045,0.596,217.657,64.263,2085.000
83,431.947,272.796,32.968,52.263,3.904,0.027,0.000,0.027,31.865,451.708,-19.761,220.965,201.204,0.724,0.344,0.285,0.301,0.189,0.000,0.000,0.000,0.189,0.005,0.180,0.362,0.004,0.000,0.002,0.002,0.005,0.011,0.203,0.004,0.009,0.653,238.324,171.219,2085.000
84,423.403,276.651,33.197,45.302,3.445,0.027,0.000,0.027,31.801,451.346,-27.943,224.087,196.145,0.706,0.355,0.288,0.294,0.239,0.000,0.000,0.000,0.239,0.012,0.220,0.552,0.009,0.001,0.006,0.002,0.012,0.026,0.230,0.009,0.019,0.648,236.463,152.955,2085.000
85,433.049,265.049,30.403,70.643,6.813,0.025,0.000,0.025,29.881,440.051,-7.003,214.690,207.687,0.748,0.293,0.251,0.303,0.205,0.000,0.000,0.000,0.205,0.011,0.191,0.470,0.009,0.002,0.005,0.002,0.011,0.024,0.154,0.009,0.014,0.598,218.158,145.207,2085.000
86,434.798,263.910,29.834,74.783,7.540,0.022,0.000,0.022,29.452,437.484,-2.686,213.767,211.081,0.760,0.290,0.243,0.307,0.205,0.000,0.000,0.000,0.205,0.011,0.191,0.470,0.009,0.002,0.005,0.002,0.011,0.024,0.154,0.009,0.014,0.526,192.172,119.221,2085.000
