catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
0,331.573,223.892,24.943,32.484,2.366,0.015,0.000,0.015,21.204,392.603,-61.030,181.353,120.323,0.433,0.243,0.193,0.166,0.303,0.000,0.000,0.000,0.303,0.075,0.234,0.943,0.077,0.054,0.015,0.007,0.092,0.067,0.734,0.077,0.070,0.367,133.997,20.794,2060.000
1,378.921,213.086,27.787,44.188,2.479,0.014,0.000,0.014,25.677,416.605,-37.684,172.600,134.916,0.486,0.252,0.221,0.193,0.238,0.000,0.000,0.000,0.238,0.049,0.181,0.755,0.049,0.033,0.010,0.005,0.048,0.047,0.497,0.048,0.057,0.339,123.877,40.248,2060.000
2,376.072,212.506,27.214,44.590,2.430,0.015,0.000,0.015,25.072,413.296,-37.223,172.130,134.907,0.486,0.248,0.215,0.192,0.265,0.000,0.000,0.000,0.265,0.054,0.201,0.821,0.054,0.037,0.011,0.006,0.053,0.052,0.595,0.054,0.064,0.359,131.108,38.191,2060.000
3,370.793,209.914,27.364,42.281,2.282,0.016,0.000,0.016,24.983,412.865,-42.072,170.031,127.959,0.461,0.240,0.216,0.182,0.331,0.000,0.000,0.000,0.331,0.043,0.276,1.056,0.047,0.022,0.014,0.012,0.033,0.061,1.144,0.047,0.055,0.378,138.017,19.855,2060.000
4,342.527,215.568,25.856,34.632,2.124,0.017,0.000,0.017,22.512,399.596,-57.070,174.610,117.541,0.423,0.232,0.202,0.164,0.124,0.000,0.000,0.000,0.124,0.006,0.094,0.482,0.006,0.001,0.002,0.002,0.007,0.013,0.193,0.005,0.031,0.414,151.096,115.279,2060.000
5,373.771,211.332,27.200,43.624,2.338,0.016,0.000,0.016,24.993,412.896,-39.125,171.179,132.054,0.475,0.243,0.215,0.188,0.345,0.000,0.000,0.000,0.345,0.027,0.312,1.073,0.030,0.008,0.012,0.010,0.025,0.056,1.004,0.030,0.032,0.373,136.231,11.239,2060.000
6,377.824,212.816,27.704,44.496,2.523,0.014,0.000,0.014,25.541,415.835,-38.011,172.381,134.370,0.484,0.252,0.220,0.192,0.215,0.000,0.000,0.000,0.215,0.022,0.190,0.780,0.021,0.009,0.008,0.005,0.016,0.037,0.463,0.020,0.025,0.336,122.728,45.931,2060.000
7,376.862,212.518,27.439,44.680,2.462,0.014,0.000,0.014,25.295,414.492,-37.631,172.140,134.509,0.484,0.249,0.217,0.192,0.284,0.000,0.000,0.000,0.284,0.056,0.218,0.875,0.057,0.038,0.012,0.007,0.055,0.056,0.674,0.056,0.066,0.348,126.855,26.871,2060.000
8,376.763,212.440,27.395,44.687,2.449,0.015,0.000,0.015,25.256,414.284,-37.521,172.077,134.555,0.484,0.248,0.216,0.192,0.265,0.000,0.000,0.000,0.265,0.054,0.201,0.821,0.054,0.037,0.011,0.006,0.053,0.052,0.595,0.054,0.064,0.350,127.603,34.686,2060.000
9,375.678,212.181,27.421,45.117,2.623,0.014,0.000,0.014,25.123,413.514,-37.836,171.867,134.031,0.483,0.252,0.217,0.191,0.215,0.000,0.000,0.000,0.215,0.021,0.191,0.772,0.021,0.009,0.008,0.005,0.015,0.037,0.453,0.020,0.024,0.334,121.935,44.924,2060.000
