catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
0,317.657,278.713,23.866,24.287,2.904,0.014,0.000,0.014,19.780,384.797,-67.140,225.758,158.618,0.571,0.303,0.182,0.214,0.165,0.000,0.000,0.000,0.165,0.005,0.156,0.397,0.005,0.000,0.002,0.003,0.005,0.009,0.285,0.004,0.009,0.334,121.849,63.467,2030.000
1,359.069,276.219,27.190,29.473,2.908,0.009,0.000,0.009,24.164,407.884,-48.815,223.738,174.923,0.630,0.333,0.213,0.247,0.177,0.000,0.000,0.000,0.177,0.012,0.161,0.443,0.012,0.004,0.005,0.003,0.011,0.022,0.326,0.011,0.016,0.207,75.487,12.779,2030.000
2,355.638,275.324,26.519,29.705,2.898,0.011,0.000,0.011,23.470,404.108,-48.470,223.012,174.542,0.628,0.328,0.206,0.245,0.210,0.000,0.000,0.000,0.210,0.016,0.190,0.525,0.016,0.005,0.007,0.004,0.015,0.031,0.405,0.015,0.021,0.262,95.486,20.928,2030.000
3,351.778,271.523,26.651,28.223,2.731,0.011,0.000,0.011,23.498,404.360,-52.582,219.933,167.352,0.602,0.318,0.208,0.235,0.384,0.000,0.000,0.000,0.384,0.024,0.358,0.986,0.024,0.005,0.011,0.008,0.023,0.046,0.819,0.023,0.027,0.268,97.991,-41.103,2030.000
4,327.105,272.195,24.865,24.700,2.607,0.015,0.000,0.015,21.070,391.567,-64.461,220.478,156.017,0.562,0.297,0.191,0.214,0.244,0.000,0.000,0.000,0.244,0.010,0.240,0.730,0.010,0.001,0.004,0.005,0.009,0.019,0.470,0.009,0.005,0.357,130.360,39.474,2030.000
5,353.634,273.637,26.470,29.058,2.803,0.012,0.000,0.012,23.390,403.705,-50.071,221.646,171.575,0.618,0.322,0.205,0.240,0.372,0.000,0.000,0.000,0.372,0.019,0.349,0.854,0.017,0.002,0.009,0.006,0.017,0.040,0.618,0.017,0.023,0.282,102.867,-30.680,2030.000
6,358.678,276.125,27.100,29.791,2.959,0.009,0.000,0.009,24.051,407.259,-48.581,223.661,175.081,0.630,0.334,0.212,0.247,0.170,0.000,0.000,0.000,0.170,0.015,0.148,0.414,0.014,0.006,0.005,0.003,0.011,0.024,0.273,0.013,0.022,0.210,76.684,17.965,2030.000
7,357.208,275.494,26.790,29.879,2.912,0.010,0.000,0.010,23.759,405.672,-48.463,223.150,174.687,0.629,0.330,0.209,0.246,0.235,0.000,0.000,0.000,0.235,0.018,0.212,0.585,0.018,0.006,0.008,0.005,0.017,0.034,0.457,0.017,0.023,0.237,86.524,3.032,2030.000
8,356.893,275.460,26.737,29.840,2.899,0.010,0.000,0.010,23.710,405.403,-48.510,223.123,174.613,0.629,0.329,0.208,0.245,0.210,0.000,0.000,0.000,0.210,0.016,0.190,0.525,0.016,0.005,0.007,0.004,0.015,0.031,0.405,0.015,0.021,0.243,88.577,14.019,2030.000
9,356.693,276.462,26.778,30.149,3.075,0.009,0.000,0.009,23.644,405.033,-48.340,223.934,175.594,0.632,0.336,0.208,0.247,0.173,0.000,0.000,0.000,0.173,0.014,0.152,0.416,0.013,0.006,0.005,0.003,0.010,0.023,0.269,0.012,0.021,0.226,82.326,22.453,2030.000
10,351.277,276.335,26.296,29.474,2.948,0.016,0.000,0.016,23.032,401.853,-50.576,223.832,173.255,0.624,0.326,0.204,0.242,0.537,0.000,0.000,0.000,0.537,0.027,0.517,1.530,0.025,0.000,0.014,0.010,0.027,0.064,1.025,0.025,0.020,0.381,138.956,-58.603,2030.000
11,353.808,275.139,26.203,29.691,2.922,0.012,0.000,0.012,23.106,402.147,-48.339,222.863,174.524,0.628,0.326,0.202,0.244,0.189,0.000,0.000,0.000,0.189,0.015,0.167,0.457,0.014,0.006,0.006,0.003,0.011,0.024,0.292,0.013,0.022,0.287,104.769,39.137,2030.000
12,328.699,269.728,23.908,27.644,2.673,0.019,0.000,0.019,20.221,387.342,-58.643,218.480,159.837,0.575,0.290,0.183,0.216,0.527,0.000,0.000,0.000,0.527,0.033,0.513,1.900,0.033,0.002,0.017,0.014,0.033,0.076,1.396,0.033,0.014,0.460,167.905,-31.157,2030.000
13,347.929,272.503,26.054,28.302,2.680,0.014,0.000,0.014,22.838,400.840,-52.911,220.727,167.816,0.604,0.312,0.202,0.234,0.511,0.000,0.000,0.000,0.511,0.030,0.476,1.188,0.028,0.005,0.014,0.009,0.026,0.060,0.904,0.028,0.035,0.339,123.804,-60.088,2030.000
14,350.880,274.788,25.706,29.675,2.968,0.013,0.000,0.013,22.510,398.959,-48.080,222.578,174.499,0.628,0.324,0.198,0.242,0.281,0.000,0.000,0.000,0.281,0.015,0.263,0.754,0.016,0.003,0.007,0.006,0.015,0.030,0.566,0.015,0.018,0.320,116.668,15.123,2030.000
15,351.165,274.813,25.754,29.668,2.958,0.013,0.000,0.013,22.573,399.294,-48.129,222.599,174.470,0.628,0.324,0.198,0.242,0.281,0.000,0.000,0.000,0.281,0.015,0.263,0.754,0.016,0.003,0.007,0.006,0.015,0.030,0.566,0.015,0.018,0.318,115.944,14.398,2030.000
16,316.627,270.904,23.663,24.187,2.576,0.018,0.000,0.018,19.540,383.576,-66.949,219.433,152.484,0.549,0.285,0.180,0.205,0.822,0.000,0.001,0.001,0.823,0.077,0.786,2.714,0.077,0.019,0.037,0.021,0.069,0.160,2.037,0.077,0.036,0.431,157.366,-157.631,2030.000
17,306.023,270.556,22.074,24.829,2.729,0.020,0.000,0.020,17.662,373.895,-67.872,219.151,151.278,0.545,0.277,0.167,0.199,0.224,0.000,0.000,0.000,0.224,0.009,0.218,0.609,0.008,0.001,0.004,0.004,0.009,0.019,0.353,0.008,0.005,0.476,173.743,91.288,2030.000
18,338.669,271.664,25.074,29.911,2.391,0.029,0.000,0.029,21.783,395.313,-56.644,220.048,163.404,0.588,0.289,0.193,0.225,0.402,0.000,0.000,0.000,0.402,0.017,0.397,1.362,0.016,0.001,0.006,0.009,0.016,0.031,0.844,0.015,0.005,0.687,250.748,100.141,2030.000
