catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
0,389.865,288.644,31.838,31.569,2.972,0.025,0.000,0.025,29.757,439.438,-49.573,233.802,184.229,0.663,0.366,0.269,0.273,0.476,0.000,0.000,0.000,0.476,0.021,0.446,0.974,0.016,0.002,0.010,0.004,0.020,0.046,0.402,0.015,0.030,0.602,219.552,51.356,2060.000
1,435.427,274.138,33.620,46.089,3.954,0.018,0.000,0.018,34.073,464.962,-29.535,222.052,192.517,0.693,0.375,0.293,0.290,0.331,0.000,0.000,0.000,0.331,0.021,0.305,0.738,0.019,0.008,0.007,0.003,0.022,0.035,0.324,0.018,0.027,0.436,159.008,41.363,2060.000
2,436.378,274.481,33.795,43.010,3.649,0.021,0.000,0.021,34.277,466.214,-29.836,222.330,192.494,0.693,0.379,0.296,0.291,0.388,0.000,0.000,0.000,0.388,0.025,0.357,0.817,0.022,0.010,0.008,0.004,0.027,0.041,0.402,0.021,0.031,0.503,183.659,45.742,2060.000
3,429.873,271.939,33.643,42.457,3.385,0.023,0.000,0.023,33.642,462.436,-32.563,220.271,187.708,0.676,0.363,0.294,0.283,0.714,0.000,0.000,0.000,0.714,0.046,0.655,1.493,0.039,0.012,0.017,0.009,0.050,0.086,0.924,0.038,0.059,0.562,204.950,-47.908,2060.000
4,402.989,279.783,32.876,32.964,2.718,0.029,0.000,0.029,31.441,449.368,-46.379,226.624,180.245,0.649,0.353,0.283,0.270,0.079,0.000,0.000,0.000,0.079,0.002,0.078,0.158,0.003,0.000,0.001,0.003,0.002,0.003,0.283,0.002,0.001,0.693,252.789,223.594,2060.000
5,434.855,273.610,33.915,41.695,3.434,0.023,0.000,0.023,34.302,466.397,-31.542,221.624,190.082,0.684,0.374,0.297,0.287,0.705,0.000,0.000,0.000,0.705,0.035,0.661,1.377,0.028,0.008,0.013,0.008,0.035,0.064,0.780,0.028,0.044,0.550,200.679,-50.600,2060.000
6,433.056,273.614,33.571,45.964,3.991,0.018,0.000,0.018,33.949,464.213,-31.157,221.627,190.470,0.686,0.374,0.292,0.287,0.287,0.000,0.000,0.000,0.287,0.011,0.271,0.569,0.009,0.002,0.004,0.003,0.011,0.023,0.280,0.008,0.016,0.434,158.306,56.434,2060.000
7,433.992,273.988,33.703,44.281,3.782,0.019,0.000,0.019,34.130,465.318,-31.326,221.930,190.605,0.686,0.376,0.294,0.287,0.434,0.000,0.000,0.000,0.434,0.028,0.399,0.899,0.025,0.011,0.009,0.005,0.030,0.047,0.468,0.024,0.035,0.468,170.712,16.168,2060.000
8,434.881,274.007,33.727,43.963,3.734,0.020,0.000,0.020,34.176,465.600,-30.718,221.945,191.227,0.688,0.377,0.295,0.288,0.388,0.000,0.000,0.000,0.388,0.025,0.357,0.817,0.022,0.010,0.008,0.004,0.027,0.041,0.402,0.021,0.031,0.475,173.254,35.338,2060.000
9,433.420,272.186,33.435,45.783,4.102,0.018,0.000,0.018,33.667,462.518,-29.098,220.471,191.373,0.689,0.378,0.290,0.288,0.291,0.000,0.000,0.000,0.291,0.011,0.275,0.579,0.009,0.002,0.004,0.003,0.010,0.022,0.273,0.007,0.015,0.442,161.270,58.186,2060.000
10,435.301,271.548,34.028,42.572,3.742,0.029,0.000,0.029,33.791,463.316,-28.015,219.954,191.939,0.691,0.381,0.299,0.290,0.943,0.000,0.000,0.000,0.943,0.049,0.884,2.044,0.039,0.006,0.020,0.013,0.049,0.095,1.280,0.039,0.059,0.695,253.774,-83.251,2060.000
11,438.220,274.842,33.842,41.973,3.569,0.023,0.000,0.023,34.336,466.578,-28.358,222.622,194.264,0.699,0.383,0.296,0.293,0.319,0.000,0.000,0.000,0.319,0.012,0.302,0.632,0.009,0.002,0.004,0.003,0.011,0.024,0.298,0.008,0.017,0.541,197.462,84.283,2060.000
12,409.487,278.637,32.772,32.658,2.761,0.029,0.000,0.029,31.904,452.535,-43.049,225.696,182.647,0.658,0.358,0.283,0.273,0.652,0.000,0.000,0.000,0.652,0.035,0.608,1.626,0.032,0.008,0.012,0.012,0.039,0.056,1.194,0.032,0.044,0.700,255.485,21.946,2060.000
13,429.548,274.929,34.023,38.802,3.066,0.027,0.000,0.027,34.162,465.624,-36.076,222.693,186.617,0.672,0.366,0.299,0.282,0.938,0.000,0.000,0.000,0.938,0.053,0.873,1.835,0.044,0.011,0.021,0.012,0.054,0.101,1.158,0.043,0.066,0.643,234.540,-99.943,2060.000
14,440.607,275.407,33.880,41.030,3.500,0.025,0.000,0.025,34.399,466.971,-26.364,223.079,196.715,0.708,0.387,0.297,0.297,0.536,0.000,0.000,0.000,0.536,0.032,0.494,1.057,0.027,0.009,0.011,0.006,0.035,0.058,0.640,0.026,0.042,0.596,217.433,27.328,2060.000
15,440.574,275.397,33.885,41.052,3.492,0.025,0.000,0.025,34.411,467.043,-26.469,223.072,196.603,0.708,0.387,0.297,0.297,0.536,0.000,0.000,0.000,0.536,0.032,0.494,1.057,0.027,0.009,0.011,0.006,0.035,0.058,0.640,0.026,0.042,0.592,216.183,26.078,2060.000
16,391.214,282.637,32.369,28.168,2.497,0.030,0.000,0.030,30.391,443.229,-52.015,228.936,176.921,0.637,0.351,0.276,0.264,0.137,0.000,0.000,0.000,0.137,0.007,0.134,0.324,0.018,0.002,0.003,0.013,0.006,0.014,1.277,0.018,0.003,0.715,260.905,205.462,2060.000
17,379.206,285.658,31.327,25.146,2.537,0.028,0.000,0.028,28.921,434.793,-55.587,231.383,175.795,0.633,0.355,0.263,0.259,0.182,0.000,0.000,0.000,0.182,0.006,0.174,0.378,0.006,0.000,0.002,0.004,0.006,0.012,0.354,0.005,0.008,0.664,242.519,176.931,2060.000
18,423.897,272.180,33.997,38.406,2.681,0.052,0.000,0.052,33.027,458.762,-34.865,220.466,185.600,0.668,0.353,0.299,0.281,0.491,0.000,0.000,0.000,0.491,0.022,0.462,1.191,0.020,0.007,0.006,0.008,0.024,0.032,0.756,0.020,0.028,1.242,453.306,277.363,2060.000
19,431.364,274.147,33.997,38.846,3.001,0.040,0.000,0.040,33.671,462.654,-31.290,222.059,190.769,0.687,0.368,0.299,0.288,1.159,0.000,0.000,0.000,1.159,0.075,1.072,2.539,0.067,0.009,0.036,0.023,0.071,0.161,2.267,0.067,0.087,0.960,350.255,-65.515,2060.000
20,436.915,267.203,33.438,46.229,4.661,0.023,0.000,0.023,32.855,457.673,-20.759,216.435,195.676,0.704,0.392,0.291,0.294,0.390,0.000,0.000,0.000,0.390,0.013,0.372,0.755,0.009,0.001,0.004,0.004,0.012,0.023,0.390,0.009,0.018,0.561,204.715,65.806,2060.000
21,442.992,275.481,34.133,40.221,3.343,0.026,0.000,0.026,34.774,469.322,-26.330,223.140,196.810,0.709,0.385,0.301,0.298,0.455,0.000,0.000,0.000,0.455,0.018,0.429,0.920,0.014,0.003,0.007,0.005,0.017,0.035,0.458,0.014,0.026,0.628,229.076,67.430,2060.000
22,384.478,285.450,31.090,27.884,2.517,0.032,0.000,0.032,29.222,437.054,-52.576,231.215,178.639,0.643,0.347,0.262,0.262,0.152,0.000,0.000,0.000,0.152,0.009,0.156,0.432,0.035,0.002,0.004,0.029,0.009,0.019,2.911,0.035,-0.004,0.777,283.469,213.430,2060.000
23,367.369,297.240,30.403,23.218,2.842,0.023,0.000,0.023,27.487,426.429,-59.060,240.765,181.705,0.654,0.376,0.250,0.265,0.652,0.000,0.000,0.000,0.652,0.035,0.608,1.626,0.032,0.008,0.012,0.012,0.039,0.056,1.194,0.032,0.044,0.543,198.315,-35.225,2060.000
24,362.372,297.179,29.526,23.495,2.684,0.025,0.000,0.025,26.656,421.798,-59.426,240.715,181.289,0.653,0.361,0.240,0.262,0.152,0.000,0.000,0.000,0.152,0.009,0.156,0.432,0.035,0.002,0.004,0.029,0.009,0.019,2.911,0.035,-0.004,0.602,219.791,149.751,2060.000
25,441.199,274.053,35.207,37.515,2.885,0.032,0.000,0.032,35.864,476.149,-34.950,221.983,187.033,0.673,0.369,0.317,0.285,0.062,0.000,0.000,0.000,0.062,0.004,0.060,0.141,0.008,0.001,0.002,0.005,0.004,0.009,0.517,0.007,0.002,0.761,277.665,253.202,2060.000
26,442.745,275.528,33.997,40.345,3.358,0.027,0.000,0.027,34.603,468.254,-25.508,223.178,197.669,0.712,0.386,0.299,0.299,0.536,0.000,0.000,0.000,0.536,0.032,0.494,1.057,0.027,0.009,0.011,0.006,0.035,0.058,0.640,0.026,0.042,0.640,233.450,43.345,2060.000
27,424.658,274.868,34.545,34.091,2.491,0.041,0.000,0.041,34.016,465.083,-40.424,222.643,182.219,0.656,0.354,0.308,0.277,1.567,0.000,0.000,0.000,1.567,0.155,1.385,3.143,0.136,0.051,0.058,0.027,0.131,0.262,2.718,0.136,0.182,0.995,363.017,-192.139,2060.000
28,437.469,273.806,35.234,36.958,2.705,0.041,0.000,0.041,35.152,471.697,-34.229,221.783,187.554,0.675,0.364,0.317,0.286,1.153,0.000,0.000,0.000,1.153,0.079,1.058,2.414,0.066,0.017,0.032,0.016,0.077,0.150,1.612,0.066,0.095,0.994,362.847,-47.655,2060.000
