catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
16,269.409,179.787,13.457,43.614,2.349,0.022,0.000,0.022,8.435,328.399,-58.990,145.628,86.637,0.312,0.136,0.103,0.097,0.822,0.068,0.415,0.068,0.890,0.084,0.792,5.395,0.066,0.012,0.038,0.016,0.080,0.174,1.600,0.066,0.031,0.530,193.340,-119.560,2030.005
17,260.433,177.039,11.637,43.536,2.519,0.025,0.001,0.025,6.538,319.687,-59.254,143.401,84.148,0.303,0.129,0.093,0.091,0.370,0.000,0.000,0.000,0.370,0.018,0.368,2.165,0.014,0.001,0.007,0.007,0.018,0.034,0.644,0.013,0.001,0.607,221.466,82.152,2030.005
18,283.654,176.146,15.128,53.700,2.084,0.025,0.000,0.025,10.629,338.612,-54.957,142.678,87.721,0.316,0.128,0.112,0.102,0.367,0.023,0.117,0.023,0.390,0.029,0.388,3.319,0.026,0.005,0.012,0.009,0.025,0.053,0.891,0.025,-0.021,0.593,216.471,65.726,2030.005
19,290.196,176.641,15.969,55.484,2.332,0.022,0.000,0.022,11.726,343.885,-53.690,143.080,89.390,0.322,0.134,0.118,0.106,0.547,0.148,1.309,0.148,0.695,0.079,0.634,5.349,0.074,0.012,0.040,0.021,0.076,0.177,2.116,0.074,-0.087,0.532,194.005,-64.259,2030.005
20,301.456,181.736,18.069,56.568,2.748,0.012,0.000,0.012,14.046,355.081,-53.625,147.206,93.581,0.337,0.153,0.131,0.115,0.173,0.000,0.000,0.000,0.173,0.007,0.193,1.139,0.010,0.000,0.004,0.006,0.007,0.018,0.607,0.009,-0.020,0.283,103.353,29.638,2030.005
21,299.444,179.120,17.204,58.398,2.526,0.018,0.000,0.018,13.345,351.660,-52.216,145.087,92.871,0.334,0.141,0.126,0.113,0.225,0.000,0.000,0.000,0.225,0.011,0.232,1.216,0.013,0.001,0.006,0.007,0.011,0.027,0.671,0.012,-0.008,0.422,153.944,64.623,2030.005
22,261.329,174.831,10.994,46.769,2.484,0.030,0.001,0.028,6.215,318.469,-57.140,141.613,84.473,0.304,0.121,0.091,0.089,0.791,0.689,21.639,0.447,1.237,0.198,0.941,10.167,0.152,0.041,0.084,0.027,0.179,0.368,2.648,0.149,-0.151,0.718,262.215,-135.682,2030.005
23,252.478,186.435,10.482,43.175,2.860,0.025,0.001,0.024,5.448,314.609,-62.132,151.013,88.881,0.320,0.133,0.087,0.093,0.376,0.152,1.310,0.152,0.528,0.055,0.507,5.239,0.049,0.009,0.027,0.014,0.052,0.120,1.419,0.050,-0.131,0.594,216.703,13.545,2030.005
24,248.417,185.325,9.350,43.911,2.783,0.028,0.001,0.027,4.406,309.970,-61.553,150.113,88.560,0.319,0.125,0.082,0.090,0.791,0.689,21.639,0.447,1.237,0.198,0.941,10.167,0.152,0.041,0.084,0.027,0.179,0.368,2.648,0.149,-0.151,0.681,248.669,-149.228,2030.005
25,296.202,176.815,16.807,54.534,2.315,0.020,0.000,0.020,12.669,348.389,-52.187,143.220,91.033,0.328,0.139,0.123,0.110,0.565,0.001,0.004,0.001,0.566,0.040,0.538,3.940,0.030,0.003,0.017,0.010,0.038,0.082,0.965,0.030,0.027,0.474,173.059,-34.295,2030.005
26,297.199,178.742,16.760,58.766,2.576,0.018,0.000,0.018,12.855,349.286,-52.087,144.781,92.694,0.334,0.139,0.123,0.112,0.361,0.000,0.000,0.000,0.361,0.033,0.351,2.336,0.032,0.010,0.013,0.009,0.028,0.060,0.890,0.032,0.010,0.430,157.040,17.251,2030.005
27,284.532,174.539,15.055,50.564,2.137,0.026,0.000,0.025,10.523,338.259,-53.727,141.377,87.650,0.316,0.131,0.113,0.102,0.901,0.000,0.000,0.000,0.901,0.163,0.769,6.261,0.158,0.058,0.071,0.029,0.138,0.301,2.918,0.158,0.132,0.616,224.793,-113.426,2030.005
28,293.203,175.884,16.544,53.019,2.136,0.023,0.000,0.023,12.192,346.062,-52.858,142.466,89.608,0.323,0.136,0.121,0.107,0.483,0.000,0.000,0.000,0.483,0.051,0.457,2.993,0.054,0.015,0.022,0.017,0.042,0.096,1.711,0.054,0.026,0.554,202.357,15.857,2030.005
29,292.146,178.521,16.531,55.271,2.433,0.018,0.000,0.018,12.241,346.317,-54.171,144.602,90.431,0.326,0.139,0.121,0.108,0.176,0.000,0.000,0.000,0.176,0.008,0.196,1.163,0.010,0.000,0.004,0.006,0.008,0.019,0.624,0.009,-0.020,0.444,161.880,87.001,2030.005
30,288.841,170.130,15.909,51.860,1.957,0.026,0.000,0.026,11.274,341.630,-52.789,137.805,85.017,0.306,0.129,0.117,0.101,0.901,0.000,0.000,0.000,0.901,0.163,0.769,6.261,0.158,0.058,0.071,0.029,0.138,0.301,2.918,0.158,0.132,0.616,224.677,-113.542,2030.005
31,257.508,169.201,9.496,47.557,2.592,0.037,0.004,0.033,4.847,312.515,-55.007,137.053,82.046,0.295,0.112,0.085,0.084,0.399,0.362,8.662,0.278,0.678,0.058,0.577,4.737,0.044,0.012,0.020,0.011,0.052,0.096,1.079,0.043,-0.178,0.878,320.348,94.249,2030.005
