catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
203,284.651,172.482,13.362,38.195,3.554,0.016,0.000,0.015,6.826,320.881,-36.230,139.710,103.481,0.373,0.175,0.103,0.116,0.320,0.007,0.028,0.007,0.327,0.009,0.320,1.820,0.005,0.000,0.003,0.002,0.009,0.017,0.237,0.005,-0.000,0.375,136.757,18.289,2001.507
204,280.353,174.346,13.099,38.124,4.017,0.015,0.000,0.015,6.274,318.382,-38.028,141.221,103.192,0.371,0.182,0.102,0.115,0.253,0.004,0.017,0.004,0.257,0.006,0.258,1.425,0.003,0.000,0.001,0.002,0.006,0.010,0.173,0.003,-0.004,0.367,134.082,38.987,2001.507
205,275.902,173.783,12.414,38.257,3.965,0.017,0.000,0.016,5.538,315.040,-39.137,140.764,101.627,0.366,0.175,0.098,0.112,0.529,0.036,0.174,0.036,0.565,0.037,0.521,3.768,0.024,0.003,0.014,0.007,0.036,0.073,0.686,0.023,0.008,0.407,148.619,-50.081,2001.507
206,275.273,171.419,11.695,39.968,3.521,0.022,0.001,0.021,5.240,313.744,-38.471,138.850,100.379,0.361,0.159,0.094,0.109,0.417,0.026,0.125,0.026,0.443,0.020,0.420,2.982,0.011,0.001,0.006,0.005,0.020,0.035,0.452,0.010,-0.003,0.518,189.079,32.049,2001.507
207,267.766,176.591,11.660,38.717,3.196,0.032,0.000,0.032,4.664,311.170,-43.404,143.039,99.635,0.359,0.157,0.094,0.108,0.507,0.005,0.018,0.005,0.512,0.025,0.479,2.916,0.015,0.001,0.009,0.005,0.025,0.047,0.485,0.014,0.028,0.774,282.622,102.334,2001.507
208,271.301,177.619,11.925,37.329,4.193,0.023,0.000,0.023,4.934,312.319,-41.018,143.871,102.853,0.370,0.177,0.095,0.112,0.399,0.008,0.064,0.008,0.407,0.016,0.388,2.349,0.010,0.001,0.005,0.003,0.016,0.031,0.322,0.009,0.011,0.553,201.944,56.890,2001.507
209,292.078,190.956,17.130,35.252,4.339,0.018,0.000,0.018,9.912,335.333,-43.254,154.674,111.419,0.401,0.222,0.126,0.135,0.419,0.000,0.000,0.000,0.419,0.024,0.393,2.231,0.018,0.002,0.012,0.004,0.025,0.056,0.423,0.017,0.026,0.431,157.208,7.489,2001.507
210,278.946,182.908,13.807,34.191,4.504,0.015,0.000,0.015,6.663,320.143,-41.197,148.155,106.958,0.385,0.201,0.106,0.121,0.248,0.007,0.024,0.007,0.254,0.005,0.255,1.398,0.003,0.000,0.001,0.002,0.005,0.009,0.166,0.003,-0.007,0.356,129.810,35.725,2001.507
211,243.827,170.080,6.395,43.785,2.795,0.051,0.006,0.045,-0.424,288.991,-45.164,137.765,92.601,0.333,0.112,0.069,0.087,0.246,0.831,22.091,0.339,0.585,0.052,0.473,3.694,0.035,0.004,0.024,0.008,0.052,0.106,0.788,0.034,-0.227,1.223,446.284,261.100,2001.507
212,274.741,174.795,12.370,37.618,4.128,0.022,0.000,0.021,-inf,315.140,-40.400,141.584,101.185,0.364,0.180,0.098,0.111,0.437,0.007,0.036,0.007,0.444,0.019,0.422,2.438,0.012,0.001,0.007,0.004,0.019,0.037,0.368,0.012,0.015,0.519,189.339,31.097,2001.507
213,241.371,169.125,6.275,42.583,2.954,0.047,0.007,0.040,-0.849,287.244,-45.874,136.991,91.117,0.328,0.114,0.068,0.085,0.313,0.752,17.125,0.395,0.708,0.095,0.543,6.426,0.069,0.013,0.044,0.012,0.087,0.192,1.178,0.069,-0.230,1.121,409.046,185.801,2001.507
