catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
22,316.269,268.612,22.231,29.317,2.601,0.032,0.000,0.032,18.374,377.976,-61.707,217.576,155.869,0.561,0.270,0.170,0.206,1.468,0.016,0.084,0.019,1.487,0.274,1.291,6.549,0.268,0.089,0.139,0.040,0.249,0.580,3.971,0.269,0.177,0.759,277.071,-292.018,2085.000
23,303.870,279.740,21.802,25.589,2.998,0.022,0.000,0.022,17.326,372.065,-68.195,226.590,158.394,0.570,0.290,0.164,0.208,0.681,0.000,0.000,0.000,0.681,0.059,0.627,2.567,0.053,0.006,0.033,0.014,0.058,0.141,1.411,0.052,0.054,0.533,194.555,-53.539,2085.000
24,298.998,278.201,20.720,26.801,2.892,0.026,0.000,0.026,16.304,366.905,-67.907,225.343,157.436,0.567,0.276,0.155,0.203,1.468,0.016,0.084,0.019,1.487,0.274,1.291,6.549,0.268,0.089,0.139,0.040,0.249,0.580,3.971,0.269,0.177,0.631,230.290,-338.799,2085.000
25,360.928,270.109,27.033,30.525,2.560,0.021,0.000,0.021,24.257,408.853,-47.925,218.788,170.863,0.615,0.312,0.213,0.241,0.405,0.000,0.000,0.000,0.405,0.028,0.388,1.409,0.026,0.006,0.011,0.008,0.026,0.054,0.803,0.026,0.017,0.515,187.838,36.593,2085.000
26,358.015,273.085,26.093,31.650,2.872,0.018,0.000,0.018,23.145,402.575,-44.560,221.199,176.639,0.636,0.322,0.203,0.247,0.384,0.000,0.000,0.000,0.384,0.021,0.363,1.066,0.020,0.003,0.010,0.007,0.021,0.045,0.739,0.020,0.021,0.422,154.009,14.403,2085.000
27,348.284,267.564,26.045,30.138,2.325,0.031,0.000,0.031,23.008,402.308,-54.023,216.727,162.704,0.586,0.290,0.205,0.227,1.496,0.000,0.000,0.000,1.496,0.223,1.271,4.043,0.210,0.077,0.106,0.027,0.180,0.442,2.714,0.210,0.225,0.747,272.738,-267.987,2085.000
28,357.976,270.832,27.021,30.275,2.377,0.028,0.000,0.028,24.203,408.533,-50.556,219.374,168.817,0.608,0.304,0.213,0.238,0.775,0.000,0.000,0.000,0.775,0.044,0.717,1.922,0.039,0.005,0.020,0.014,0.043,0.090,1.368,0.038,0.058,0.680,248.189,-27.572,2085.000
29,352.980,275.678,26.507,31.537,2.923,0.026,0.000,0.026,23.317,403.569,-50.589,223.299,172.710,0.622,0.321,0.208,0.242,0.208,0.000,0.000,0.000,0.208,0.003,0.198,0.447,0.004,0.000,0.001,0.004,0.003,0.006,0.357,0.003,0.010,0.626,228.479,155.055,2085.000
30,354.810,268.515,26.927,30.262,2.197,0.034,0.000,0.034,24.039,407.655,-52.845,217.497,164.652,0.593,0.293,0.212,0.232,1.496,0.000,0.000,0.000,1.496,0.223,1.271,4.043,0.210,0.077,0.106,0.027,0.180,0.442,2.714,0.210,0.225,0.826,301.571,-239.154,2085.000
31,312.717,263.909,20.911,33.273,2.669,0.045,0.000,0.045,17.275,372.601,-59.884,213.766,153.883,0.554,0.252,0.161,0.199,0.974,0.006,0.018,0.008,0.982,0.100,0.919,3.775,0.091,0.022,0.049,0.020,0.091,0.214,2.026,0.091,0.055,1.082,394.781,26.051,2085.000
32,333.426,265.282,24.139,33.395,2.302,0.041,0.000,0.041,20.925,390.951,-57.525,214.878,157.353,0.566,0.267,0.185,0.214,1.031,0.000,0.000,0.000,1.031,0.106,0.931,3.437,0.094,0.014,0.060,0.019,0.103,0.258,1.896,0.094,0.100,0.981,357.954,-16.149,2085.000
33,322.393,264.593,22.514,32.833,2.485,0.042,0.000,0.042,19.018,381.297,-58.904,214.320,155.416,0.559,0.260,0.172,0.206,1.587,0.000,0.000,0.000,1.587,0.244,1.341,4.368,0.231,0.085,0.116,0.030,0.199,0.484,2.937,0.230,0.246,1.017,371.316,-202.192,2085.000
34,354.483,279.550,25.686,35.796,3.838,0.016,0.000,0.016,22.495,398.822,-44.338,226.436,182.097,0.656,0.343,0.198,0.253,0.401,0.000,0.000,0.000,0.401,0.013,0.374,0.902,0.011,0.000,0.005,0.007,0.013,0.025,0.651,0.011,0.026,0.373,136.308,-4.197,2085.000
35,354.195,280.507,25.749,35.199,3.864,0.015,0.000,0.015,22.505,398.877,-44.682,227.211,182.529,0.657,0.347,0.199,0.253,0.401,0.000,0.000,0.000,0.401,0.013,0.374,0.902,0.011,0.000,0.005,0.007,0.013,0.025,0.651,0.011,0.026,0.352,128.478,-12.027,2085.000
36,352.931,275.374,25.964,34.100,3.321,0.024,0.000,0.024,22.766,400.463,-47.533,223.053,175.521,0.632,0.326,0.202,0.244,0.467,0.000,0.000,0.000,0.467,0.016,0.437,1.064,0.013,0.000,0.006,0.008,0.016,0.030,0.751,0.013,0.030,0.567,207.005,42.720,2085.000
37,353.470,276.301,25.316,37.226,3.750,0.018,0.000,0.018,22.173,397.119,-43.649,223.804,180.155,0.649,0.332,0.194,0.249,0.467,0.000,0.000,0.000,0.467,0.016,0.437,1.064,0.013,0.000,0.006,0.008,0.016,0.030,0.751,0.013,0.030,0.442,161.419,-2.866,2085.000
38,348.902,272.235,25.535,34.419,2.948,0.031,0.000,0.031,22.453,398.830,-49.928,220.510,170.582,0.614,0.306,0.197,0.236,0.467,0.000,0.000,0.000,0.467,0.016,0.437,1.064,0.013,0.000,0.006,0.008,0.016,0.030,0.751,0.013,0.030,0.737,269.068,104.783,2085.000
39,338.942,271.441,25.065,31.795,2.103,0.043,0.000,0.043,22.050,396.773,-57.831,219.867,162.036,0.583,0.275,0.193,0.223,0.775,0.000,0.000,0.000,0.775,0.044,0.717,1.922,0.039,0.005,0.020,0.014,0.043,0.090,1.368,0.038,0.058,1.034,377.404,101.643,2085.000
40,310.194,263.724,20.741,35.136,2.656,0.047,0.000,0.047,17.098,371.276,-61.082,213.616,152.535,0.549,0.248,0.157,0.197,1.167,0.000,0.001,0.001,1.168,0.142,1.072,4.729,0.132,0.033,0.073,0.027,0.129,0.307,2.632,0.132,0.095,1.118,408.126,-31.544,2085.000
41,325.211,266.797,22.983,35.837,2.436,0.045,0.000,0.045,19.716,384.444,-59.233,216.106,156.873,0.565,0.261,0.174,0.210,2.080,0.000,0.000,0.000,2.080,0.379,1.716,5.883,0.361,0.155,0.167,0.039,0.285,0.692,3.851,0.361,0.364,1.073,391.468,-366.712,2085.000
42,322.811,266.308,22.669,36.072,2.419,0.045,0.000,0.045,19.376,382.661,-59.850,215.709,155.859,0.561,0.257,0.171,0.208,2.080,0.000,0.000,0.000,2.080,0.379,1.716,5.883,0.361,0.155,0.167,0.039,0.285,0.692,3.851,0.361,0.364,1.085,396.045,-362.135,2085.000
43,341.878,266.892,24.894,34.203,2.489,0.040,0.000,0.040,21.807,395.510,-53.633,216.183,162.550,0.585,0.281,0.192,0.223,0.704,0.000,0.000,0.000,0.704,0.044,0.647,1.763,0.038,0.002,0.023,0.012,0.044,0.105,1.231,0.038,0.057,0.965,352.181,102.220,2085.000
44,349.140,267.338,24.626,38.344,3.217,0.032,0.000,0.032,21.569,394.068,-44.928,216.544,171.616,0.618,0.300,0.188,0.235,0.779,0.000,0.000,0.000,0.779,0.053,0.712,1.964,0.046,0.004,0.029,0.014,0.052,0.127,1.373,0.046,0.067,0.758,276.573,-0.092,2085.000
45,298.451,265.270,19.303,37.455,2.925,0.047,0.000,0.047,15.487,362.797,-64.346,214.869,150.523,0.542,0.242,0.144,0.190,1.023,0.000,0.000,0.000,1.023,0.105,0.957,3.827,0.095,0.023,0.052,0.021,0.096,0.225,2.084,0.095,0.066,1.118,407.901,23.965,2085.000
46,309.442,265.809,20.870,38.290,2.618,0.047,0.000,0.047,17.396,372.342,-62.900,215.306,152.406,0.549,0.246,0.155,0.198,2.305,0.000,0.000,0.000,2.305,0.422,1.925,7.886,0.398,0.129,0.221,0.048,0.362,0.905,4.783,0.398,0.381,1.123,409.873,-437.832,2085.000
47,326.525,267.446,23.140,35.655,2.303,0.047,0.000,0.047,19.971,385.791,-59.266,216.631,157.365,0.567,0.259,0.175,0.211,2.080,0.000,0.000,0.000,2.080,0.379,1.716,5.883,0.361,0.155,0.167,0.039,0.285,0.692,3.851,0.361,0.364,1.119,408.510,-349.670,2085.000
48,329.412,267.670,23.630,34.353,2.274,0.045,0.000,0.045,20.453,388.367,-58.956,216.812,157.857,0.568,0.263,0.180,0.213,1.587,0.000,0.000,0.000,1.587,0.244,1.341,4.368,0.231,0.085,0.116,0.030,0.199,0.484,2.937,0.230,0.246,1.071,390.902,-182.607,2085.000
49,353.507,256.714,23.673,46.634,3.201,0.043,0.000,0.043,21.063,391.283,-37.775,207.938,170.163,0.613,0.274,0.179,0.230,1.196,0.000,0.000,0.000,1.196,0.157,1.038,3.282,0.146,0.044,0.080,0.022,0.141,0.338,2.143,0.146,0.158,1.029,375.477,-56.714,2085.000
50,324.142,261.235,22.428,38.014,2.346,0.054,0.000,0.054,19.239,382.047,-57.905,211.600,153.695,0.553,0.248,0.169,0.204,0.902,0.000,0.000,0.000,0.902,0.099,0.803,2.573,0.092,0.021,0.054,0.016,0.094,0.230,1.628,0.092,0.100,1.287,469.747,143.249,2085.000
51,359.530,249.179,23.751,48.672,2.756,0.069,0.000,0.069,21.455,393.541,-34.011,201.835,167.824,0.604,0.257,0.180,0.227,2.094,0.000,0.000,0.000,2.094,0.430,1.683,5.624,0.413,0.197,0.179,0.037,0.320,0.740,3.683,0.413,0.411,1.652,603.101,-161.725,2085.000
52,353.455,250.264,23.624,46.289,2.725,0.060,0.000,0.060,21.041,391.323,-37.868,202.714,164.845,0.593,0.258,0.179,0.223,2.083,0.000,0.000,0.000,2.083,0.526,1.586,6.970,0.509,0.263,0.206,0.040,0.364,0.849,3.955,0.509,0.497,1.445,527.519,-237.159,2085.000
53,355.661,250.164,23.279,48.928,2.916,0.061,0.000,0.061,20.851,390.254,-34.593,202.633,168.040,0.605,0.258,0.176,0.226,1.995,0.000,0.000,0.000,1.995,0.390,1.622,5.274,0.374,0.173,0.165,0.035,0.295,0.683,3.483,0.373,0.373,1.460,532.791,-195.577,2085.000
54,324.408,254.343,21.593,41.369,2.373,0.066,0.000,0.066,18.488,378.209,-53.801,206.018,152.216,0.548,0.236,0.162,0.200,3.139,0.000,0.000,0.000,3.139,0.668,2.524,10.199,0.643,0.221,0.352,0.070,0.540,1.433,6.909,0.643,0.615,1.577,575.715,-580.331,2085.000
55,358.085,247.736,23.502,49.099,2.751,0.067,0.000,0.067,21.162,391.990,-33.905,200.666,166.762,0.600,0.254,0.178,0.225,1.995,0.000,0.000,0.000,1.995,0.390,1.622,5.274,0.374,0.173,0.165,0.035,0.295,0.683,3.483,0.373,0.373,1.617,590.149,-138.218,2085.000
56,353.752,246.230,23.409,47.226,2.565,0.071,0.000,0.071,20.900,390.642,-36.890,199.446,162.556,0.585,0.249,0.177,0.219,1.943,0.000,0.000,0.000,1.943,0.393,1.568,5.288,0.376,0.180,0.162,0.034,0.292,0.673,3.413,0.376,0.375,1.695,618.778,-91.107,2085.000
57,359.838,243.800,23.970,47.792,2.320,0.083,0.000,0.083,21.710,395.021,-35.183,197.478,162.295,0.584,0.244,0.183,0.221,1.943,0.000,0.000,0.000,1.943,0.393,1.568,5.288,0.376,0.180,0.162,0.034,0.292,0.673,3.413,0.376,0.375,1.998,729.219,19.335,2085.000
58,360.577,247.133,23.726,49.176,2.651,0.075,0.000,0.075,21.484,393.742,-33.164,200.178,167.013,0.601,0.253,0.180,0.226,1.995,0.000,0.000,0.000,1.995,0.390,1.622,5.274,0.374,0.173,0.165,0.035,0.295,0.683,3.483,0.373,0.373,1.794,654.643,-73.724,2085.000
59,320.683,246.139,20.594,42.206,2.331,0.075,0.000,0.075,17.399,372.815,-52.132,199.372,147.240,0.530,0.223,0.155,0.190,1.352,0.001,0.001,0.001,1.353,0.185,1.218,5.233,0.173,0.048,0.095,0.030,0.169,0.398,2.995,0.173,0.134,1.799,656.547,148.613,2085.000
60,354.405,241.084,23.766,46.153,1.995,0.096,0.000,0.096,21.428,393.693,-39.288,195.278,155.990,0.562,0.232,0.181,0.212,1.943,0.000,0.000,0.000,1.943,0.393,1.568,5.288,0.376,0.180,0.162,0.034,0.292,0.673,3.413,0.376,0.375,2.293,837.010,127.125,2085.000
61,318.324,246.068,19.718,45.727,2.124,0.106,0.000,0.105,16.757,369.331,-51.007,199.315,148.308,0.534,0.210,0.147,0.189,0.945,0.000,0.001,0.001,0.946,0.119,0.878,3.892,0.118,0.036,0.057,0.025,0.101,0.241,2.507,0.117,0.066,2.534,924.787,561.319,2085.000
62,321.662,247.998,20.582,44.782,2.129,0.094,0.000,0.094,17.598,373.535,-51.872,200.879,149.007,0.536,0.217,0.153,0.192,0.996,0.000,0.000,0.000,0.996,0.100,0.933,3.724,0.091,0.022,0.049,0.020,0.091,0.213,2.017,0.091,0.062,2.244,819.204,445.371,2085.000
63,304.449,261.821,19.698,40.781,2.573,0.057,0.000,0.057,16.276,366.678,-62.229,212.075,149.846,0.539,0.231,0.146,0.191,1.352,0.001,0.001,0.001,1.353,0.185,1.218,5.233,0.173,0.048,0.095,0.030,0.169,0.398,2.995,0.173,0.134,1.371,500.490,-7.443,2085.000
64,299.603,258.177,18.508,42.140,2.634,0.068,0.000,0.068,15.055,360.592,-60.988,209.123,148.135,0.533,0.220,0.138,0.184,0.996,0.000,0.000,0.000,0.996,0.100,0.933,3.724,0.091,0.022,0.049,0.020,0.091,0.213,2.017,0.091,0.062,1.627,593.857,220.024,2085.000
65,299.017,255.212,18.153,42.908,2.532,0.071,0.000,0.071,14.769,359.179,-60.162,206.722,146.560,0.528,0.213,0.135,0.181,0.996,0.000,0.000,0.000,0.996,0.100,0.933,3.724,0.091,0.022,0.049,0.020,0.091,0.213,2.017,0.091,0.062,1.710,624.211,250.377,2085.000
66,288.885,259.598,15.950,44.283,2.775,0.073,0.000,0.073,12.731,349.161,-60.276,210.274,149.998,0.540,0.203,0.120,0.178,0.988,0.000,0.000,0.000,0.988,0.125,0.915,3.875,0.124,0.038,0.059,0.026,0.106,0.253,2.570,0.124,0.073,1.744,636.428,257.306,2085.000
67,294.007,261.520,17.761,42.008,2.771,0.061,0.000,0.061,14.275,356.649,-62.641,211.831,149.190,0.537,0.219,0.132,0.183,1.352,0.001,0.001,0.001,1.353,0.185,1.218,5.233,0.173,0.048,0.095,0.030,0.169,0.398,2.995,0.173,0.134,1.465,534.685,26.751,2085.000
68,284.185,266.110,15.888,42.535,3.037,0.061,0.000,0.061,12.467,347.748,-63.563,215.549,151.986,0.547,0.213,0.119,0.180,0.945,0.000,0.001,0.001,0.946,0.119,0.878,3.892,0.118,0.036,0.057,0.025,0.101,0.241,2.507,0.117,0.066,1.468,535.837,172.369,2085.000
69,289.030,264.180,17.516,39.885,3.010,0.056,0.000,0.056,13.686,353.718,-64.688,213.985,149.297,0.537,0.226,0.130,0.183,0.996,0.000,0.000,0.000,0.996,0.100,0.933,3.724,0.091,0.022,0.049,0.020,0.091,0.213,2.017,0.091,0.062,1.354,494.389,120.555,2085.000
70,283.436,263.918,16.531,39.359,3.265,0.056,0.000,0.056,12.599,348.393,-64.957,213.774,148.817,0.536,0.224,0.124,0.179,0.945,0.000,0.001,0.001,0.946,0.119,0.878,3.892,0.118,0.036,0.057,0.025,0.101,0.241,2.507,0.117,0.066,1.348,491.892,128.424,2085.000
71,292.568,265.368,18.291,37.720,3.046,0.049,0.000,0.049,14.416,357.448,-64.880,214.948,150.068,0.540,0.236,0.136,0.186,0.864,0.000,0.000,0.000,0.864,0.096,0.800,3.039,0.091,0.022,0.049,0.020,0.088,0.213,1.969,0.091,0.064,1.177,429.570,104.430,2085.000
72,286.931,265.928,17.334,38.698,3.218,0.052,0.000,0.052,13.409,352.392,-65.461,215.402,149.940,0.540,0.231,0.129,0.183,1.061,0.000,0.000,0.001,1.062,0.112,0.989,3.997,0.102,0.024,0.056,0.022,0.102,0.242,2.195,0.102,0.072,1.258,459.275,61.088,2085.000
73,282.061,268.009,15.822,41.765,3.139,0.058,0.000,0.058,12.285,346.819,-64.759,217.087,152.328,0.548,0.216,0.119,0.180,0.996,0.000,0.000,0.000,0.996,0.100,0.933,3.724,0.091,0.022,0.049,0.020,0.091,0.213,2.017,0.091,0.062,1.400,510.946,137.112,2085.000
74,279.410,268.382,16.133,38.765,3.447,0.054,0.000,0.054,12.096,345.875,-66.465,217.389,150.924,0.543,0.228,0.121,0.180,0.996,0.000,0.000,0.000,0.996,0.100,0.933,3.724,0.091,0.022,0.049,0.020,0.091,0.213,2.017,0.091,0.062,1.298,473.951,100.117,2085.000
75,,,,,,,,,,,,,,,,,,0.996,0.000,0.000,0.000,0.996,0.100,0.933,3.724,0.091,0.022,0.049,0.020,0.091,0.213,2.017,0.091,0.062,,,,2085.000
76,347.887,280.170,26.039,35.097,5.165,0.007,0.000,0.007,22.430,398.591,-50.705,226.938,176.233,0.634,0.359,0.202,0.245,0.105,0.000,0.000,0.000,0.105,0.003,0.090,0.242,0.003,0.000,0.001,0.002,0.003,0.004,0.206,0.002,0.014,0.169,61.528,27.807,2085.000
77,352.837,278.202,26.761,32.990,4.287,0.009,0.000,0.009,23.351,403.625,-50.788,225.344,174.556,0.628,0.349,0.210,0.245,0.105,0.000,0.000,0.000,0.105,0.003,0.090,0.242,0.003,0.000,0.001,0.002,0.003,0.004,0.206,0.002,0.014,0.205,74.696,40.975,2085.000
78,354.763,276.880,27.047,32.080,4.025,0.009,0.000,0.009,23.704,405.557,-50.794,224.272,173.478,0.625,0.347,0.213,0.245,0.182,0.000,0.000,0.000,0.182,0.007,0.175,0.496,0.007,0.001,0.003,0.003,0.007,0.014,0.298,0.006,0.007,0.218,79.586,13.561,2085.000
79,354.267,277.326,27.113,31.318,3.720,0.010,0.000,0.010,23.826,406.245,-51.977,224.634,172.656,0.622,0.341,0.213,0.244,0.120,0.000,0.000,0.000,0.120,0.002,0.120,0.321,0.004,0.000,0.001,0.003,0.002,0.005,0.282,0.003,0.001,0.240,87.655,42.932,2085.000
80,357.515,275.214,27.673,30.144,3.175,0.011,0.000,0.011,24.571,410.321,-52.806,222.924,170.117,0.612,0.332,0.219,0.242,0.125,0.000,0.000,0.000,0.125,0.004,0.122,0.335,0.004,0.000,0.002,0.002,0.004,0.009,0.240,0.004,0.003,0.267,97.359,51.571,2085.000
81,354.935,276.164,27.407,29.015,2.991,0.012,0.000,0.012,24.294,408.809,-53.874,223.693,169.819,0.611,0.328,0.216,0.241,0.120,0.000,0.000,0.000,0.120,0.002,0.120,0.321,0.004,0.000,0.001,0.003,0.002,0.005,0.282,0.003,0.001,0.296,108.139,63.417,2085.000
82,358.469,276.240,27.784,31.434,3.565,0.010,0.000,0.010,24.637,410.739,-52.270,223.755,171.484,0.617,0.338,0.221,0.244,0.120,0.000,0.000,0.000,0.120,0.002,0.120,0.321,0.004,0.000,0.001,0.003,0.002,0.005,0.282,0.003,0.001,0.229,83.413,38.691,2085.000
83,351.486,276.370,27.204,28.585,2.922,0.013,0.000,0.013,24.048,407.511,-56.025,223.860,167.834,0.604,0.324,0.214,0.237,0.230,0.000,0.000,0.000,0.230,0.013,0.218,0.668,0.012,0.004,0.004,0.003,0.011,0.022,0.331,0.011,0.012,0.306,111.849,28.415,2085.000
84,342.831,276.545,26.455,27.184,2.786,0.015,0.000,0.015,23.113,402.524,-59.693,224.001,164.309,0.592,0.316,0.207,0.230,0.182,0.000,0.000,0.000,0.182,0.007,0.175,0.496,0.007,0.001,0.003,0.003,0.007,0.014,0.298,0.006,0.007,0.348,127.068,61.043,2085.000
85,349.178,280.108,26.269,33.716,4.590,0.008,0.000,0.008,22.757,400.389,-51.211,226.888,175.677,0.632,0.351,0.204,0.245,0.125,0.000,0.000,0.000,0.125,0.004,0.122,0.335,0.004,0.000,0.002,0.002,0.004,0.009,0.240,0.004,0.003,0.200,73.086,27.298,2085.000
86,351.104,282.301,26.410,35.947,4.910,0.006,0.000,0.006,22.862,400.862,-49.758,228.664,178.905,0.644,0.357,0.206,0.250,0.125,0.000,0.000,0.000,0.125,0.004,0.122,0.335,0.004,0.000,0.002,0.002,0.004,0.009,0.240,0.004,0.003,0.154,56.336,10.548,2085.000
