catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
24,299.795,226.922,20.921,30.668,2.326,0.014,0.000,0.014,16.408,367.678,-67.883,183.806,115.923,0.417,0.221,0.158,0.151,0.450,0.005,0.017,0.005,0.455,0.078,0.250,2.586,0.072,0.028,0.030,0.014,0.061,0.125,1.378,0.072,0.201,0.335,122.403,5.093,2060.000
25,368.601,210.779,26.872,41.811,2.143,0.014,0.000,0.014,24.486,410.397,-41.796,170.731,128.935,0.464,0.234,0.213,0.183,0.145,0.000,0.000,0.000,0.145,0.005,0.107,0.706,0.005,0.000,0.002,0.003,0.005,0.009,0.292,0.004,0.038,0.347,126.513,86.063,2060.000
26,368.241,212.271,25.899,44.801,2.421,0.013,0.000,0.013,23.454,404.543,-36.302,171.940,135.638,0.488,0.241,0.201,0.190,0.225,0.000,0.000,0.000,0.225,0.007,0.227,0.682,0.011,0.000,0.003,0.008,0.007,0.017,0.823,0.011,-0.003,0.306,111.714,24.593,2060.000
27,353.048,210.131,25.965,38.915,1.953,0.019,0.000,0.019,23.055,402.813,-49.765,170.206,120.441,0.434,0.221,0.205,0.169,0.702,0.000,0.000,0.000,0.702,0.075,0.632,2.379,0.092,0.027,0.030,0.034,0.076,0.133,3.346,0.092,0.070,0.460,167.762,-96.496,2060.000
28,364.715,210.260,26.847,41.187,2.023,0.019,0.000,0.019,24.261,409.099,-44.384,170.311,125.927,0.453,0.229,0.212,0.178,0.531,0.000,0.000,0.000,0.531,0.044,0.509,1.735,0.055,0.015,0.017,0.023,0.046,0.079,2.245,0.055,0.022,0.452,164.812,-41.251,2060.000
29,359.368,209.817,26.174,45.015,2.593,0.020,0.000,0.020,23.164,402.933,-43.565,169.951,126.386,0.455,0.235,0.205,0.178,0.306,0.000,0.000,0.000,0.306,0.045,0.270,1.102,0.047,0.027,0.012,0.008,0.036,0.055,0.768,0.046,0.036,0.491,179.288,63.814,2060.000
30,360.208,205.368,26.729,40.850,1.902,0.023,0.000,0.023,23.909,407.165,-46.957,166.348,119.391,0.430,0.219,0.211,0.169,0.702,0.000,0.000,0.000,0.702,0.075,0.632,2.379,0.092,0.027,0.030,0.034,0.076,0.133,3.346,0.092,0.070,0.549,200.203,-64.055,2060.000
31,313.099,212.464,21.223,35.402,2.218,0.021,0.000,0.021,17.326,373.071,-59.972,172.096,112.124,0.404,0.205,0.163,0.147,0.238,0.001,0.003,0.001,0.239,0.015,0.171,1.233,0.017,0.004,0.006,0.008,0.014,0.027,0.744,0.017,0.067,0.496,181.184,112.475,2060.000
32,336.666,207.592,24.102,41.335,2.008,0.024,0.000,0.024,20.799,390.501,-53.835,168.150,114.315,0.412,0.205,0.185,0.157,0.391,0.000,0.000,0.000,0.391,0.019,0.370,1.584,0.030,0.004,0.006,0.020,0.018,0.033,1.941,0.030,0.021,0.583,212.799,66.994,2060.000
33,323.973,210.830,22.669,37.544,2.093,0.022,0.000,0.022,18.993,381.377,-57.404,170.772,113.368,0.408,0.206,0.174,0.152,0.748,0.000,0.000,0.000,0.748,0.083,0.669,2.674,0.101,0.029,0.036,0.037,0.084,0.153,3.682,0.102,0.079,0.529,192.919,-88.560,2060.000
34,361.485,208.222,25.287,52.448,3.402,0.018,0.000,0.018,22.435,398.690,-37.205,168.660,131.455,0.473,0.242,0.194,0.183,0.336,0.000,0.000,0.000,0.336,0.042,0.306,1.213,0.047,0.022,0.014,0.011,0.045,0.063,1.046,0.047,0.030,0.429,156.694,27.982,2060.000
35,361.476,208.648,25.328,52.146,3.419,0.018,0.000,0.018,22.452,398.788,-37.313,169.005,131.692,0.474,0.244,0.195,0.183,0.336,0.000,0.000,0.000,0.336,0.042,0.306,1.213,0.047,0.022,0.014,0.011,0.045,0.063,1.046,0.047,0.030,0.424,154.925,26.213,2060.000
36,359.390,207.215,25.619,48.858,2.948,0.020,0.000,0.020,22.664,400.110,-40.719,167.844,127.125,0.458,0.234,0.199,0.177,0.384,0.000,0.000,0.000,0.384,0.045,0.351,1.375,0.050,0.023,0.015,0.012,0.048,0.069,1.203,0.050,0.032,0.490,178.942,32.250,2060.000
37,360.199,206.007,24.963,53.392,3.349,0.019,0.000,0.019,22.120,397.032,-36.833,166.866,130.033,0.468,0.236,0.191,0.180,0.384,0.000,0.000,0.000,0.384,0.045,0.351,1.375,0.050,0.023,0.015,0.012,0.048,0.069,1.203,0.050,0.032,0.450,164.299,17.607,2060.000
38,354.586,206.024,25.255,47.880,2.636,0.024,0.000,0.024,22.291,398.155,-43.569,166.880,123.310,0.444,0.223,0.195,0.171,0.384,0.000,0.000,0.000,0.384,0.045,0.351,1.375,0.050,0.023,0.015,0.012,0.048,0.069,1.203,0.050,0.032,0.566,206.435,59.743,2060.000
39,343.910,207.540,24.823,43.597,1.891,0.030,0.000,0.030,21.733,395.260,-51.351,168.108,116.757,0.420,0.204,0.191,0.161,0.531,0.000,0.000,0.000,0.531,0.044,0.509,1.735,0.055,0.015,0.017,0.023,0.046,0.079,2.245,0.055,0.022,0.709,258.736,52.673,2060.000
40,311.155,209.613,20.960,38.707,2.268,0.023,0.000,0.023,17.023,371.088,-59.932,169.787,109.854,0.395,0.199,0.159,0.144,0.293,0.001,0.002,0.001,0.295,0.023,0.196,1.718,0.025,0.005,0.010,0.010,0.022,0.045,1.015,0.025,0.097,0.552,201.513,120.590,2060.000
41,327.999,210.016,22.967,43.323,2.179,0.026,0.000,0.026,19.536,383.711,-55.712,170.113,114.401,0.412,0.203,0.174,0.154,0.786,0.000,0.000,0.000,0.786,0.071,0.705,2.735,0.087,0.022,0.029,0.036,0.066,0.128,3.610,0.087,0.081,0.630,229.881,-59.443,2060.000
42,325.412,210.445,22.679,43.083,2.157,0.026,0.000,0.026,19.214,382.025,-56.613,170.461,113.847,0.410,0.201,0.172,0.153,0.786,0.000,0.000,0.000,0.786,0.071,0.705,2.735,0.087,0.022,0.029,0.036,0.066,0.128,3.610,0.087,0.081,0.625,227.985,-61.339,2060.000
43,346.275,205.296,24.734,44.851,2.220,0.026,0.000,0.026,21.628,394.754,-48.479,166.290,117.810,0.424,0.210,0.191,0.163,0.439,0.000,0.000,0.000,0.439,0.049,0.401,1.477,0.058,0.026,0.015,0.017,0.053,0.067,1.726,0.058,0.039,0.630,230.057,62.731,2060.000
44,354.956,202.014,24.417,51.686,2.899,0.023,0.000,0.023,21.508,393.961,-39.005,163.631,124.626,0.449,0.220,0.187,0.171,0.481,0.000,0.000,0.000,0.481,0.055,0.437,1.621,0.064,0.028,0.017,0.020,0.058,0.076,1.935,0.064,0.044,0.552,201.516,18.443,2060.000
45,297.901,216.345,19.670,37.755,2.501,0.020,0.000,0.020,15.481,363.007,-65.105,175.239,110.134,0.396,0.202,0.147,0.141,0.251,0.001,0.001,0.001,0.251,0.017,0.177,1.338,0.018,0.004,0.007,0.008,0.015,0.031,0.773,0.018,0.073,0.470,171.460,100.046,2060.000
46,310.473,214.734,21.063,41.720,2.321,0.023,0.000,0.023,17.328,372.230,-61.757,173.934,112.177,0.404,0.200,0.157,0.147,0.757,0.000,0.000,0.000,0.757,0.056,0.647,3.196,0.070,0.010,0.023,0.037,0.050,0.104,3.709,0.070,0.109,0.555,202.538,-59.351,2060.000
47,329.544,211.068,23.101,43.576,2.059,0.028,0.000,0.028,19.786,385.022,-55.478,170.965,115.488,0.416,0.200,0.175,0.156,0.786,0.000,0.000,0.000,0.786,0.071,0.705,2.735,0.087,0.022,0.029,0.036,0.066,0.128,3.610,0.087,0.081,0.664,242.311,-47.013,2060.000
48,332.862,209.435,23.548,43.084,2.026,0.027,0.000,0.027,20.242,387.449,-54.587,169.642,115.055,0.414,0.202,0.180,0.156,0.748,0.000,0.000,0.000,0.748,0.083,0.669,2.674,0.101,0.029,0.036,0.037,0.084,0.153,3.682,0.102,0.079,0.655,239.229,-42.249,2060.000
49,359.420,196.500,23.571,57.584,2.754,0.026,0.000,0.026,21.090,391.707,-32.286,159.165,126.878,0.457,0.205,0.179,0.173,0.557,0.000,0.000,0.000,0.557,0.054,0.512,1.850,0.068,0.022,0.020,0.026,0.056,0.089,2.582,0.068,0.045,0.626,228.429,16.944,2060.000
50,325.719,207.831,22.528,43.110,2.074,0.028,0.000,0.028,19.130,381.694,-55.976,168.343,112.367,0.405,0.196,0.171,0.151,0.418,0.000,0.000,0.000,0.418,0.039,0.389,1.467,0.049,0.017,0.012,0.019,0.040,0.057,1.889,0.049,0.029,0.661,241.334,81.626,2060.000
51,363.614,192.475,23.736,56.750,2.294,0.032,0.000,0.032,21.525,394.237,-30.622,155.904,125.282,0.451,0.194,0.181,0.171,0.744,0.000,0.000,0.000,0.744,0.075,0.659,2.552,0.091,0.025,0.032,0.035,0.071,0.139,3.434,0.092,0.084,0.778,283.995,9.934,2060.000
52,357.286,192.491,23.553,55.049,2.282,0.030,0.000,0.030,21.052,391.694,-34.408,155.918,121.510,0.437,0.193,0.179,0.165,0.733,0.000,0.000,0.000,0.733,0.090,0.625,3.320,0.105,0.030,0.038,0.036,0.082,0.167,3.597,0.105,0.109,0.726,265.034,-1.207,2060.000
53,360.164,192.973,23.222,57.887,2.419,0.031,0.000,0.031,20.916,390.927,-30.763,156.308,125.545,0.452,0.194,0.176,0.170,0.705,0.000,0.000,0.000,0.705,0.068,0.629,2.356,0.083,0.023,0.028,0.032,0.063,0.123,3.190,0.083,0.077,0.735,268.119,8.143,2060.000
54,324.730,203.566,21.818,44.061,2.055,0.029,0.000,0.029,18.455,378.280,-53.550,164.889,111.339,0.401,0.189,0.165,0.148,1.150,0.000,0.000,0.000,1.150,0.110,0.970,4.649,0.126,0.019,0.048,0.059,0.101,0.211,5.850,0.126,0.180,0.690,251.770,-148.257,2060.000
55,361.609,191.482,23.480,56.992,2.267,0.031,0.000,0.031,21.242,392.761,-31.152,155.100,123.948,0.446,0.191,0.179,0.169,0.705,0.000,0.000,0.000,0.705,0.068,0.629,2.356,0.083,0.023,0.028,0.032,0.063,0.123,3.190,0.083,0.077,0.751,274.134,14.159,2060.000
56,356.272,190.410,23.414,54.250,2.127,0.032,0.000,0.032,20.937,391.159,-34.886,154.232,119.345,0.430,0.188,0.178,0.162,0.680,0.000,0.000,0.000,0.680,0.068,0.606,2.386,0.083,0.024,0.028,0.032,0.063,0.122,3.151,0.083,0.074,0.770,280.987,29.355,2060.000
57,361.313,188.927,24.033,53.432,1.923,0.035,0.000,0.035,21.750,395.559,-34.246,153.031,118.785,0.428,0.186,0.184,0.163,0.680,0.000,0.000,0.000,0.680,0.068,0.606,2.386,0.083,0.024,0.028,0.032,0.063,0.122,3.151,0.083,0.074,0.837,305.665,54.033,2060.000
58,364.031,191.337,23.730,56.534,2.183,0.034,0.000,0.034,21.567,394.521,-30.490,154.983,124.493,0.448,0.191,0.181,0.170,0.705,0.000,0.000,0.000,0.705,0.068,0.629,2.356,0.083,0.023,0.028,0.032,0.063,0.123,3.190,0.083,0.077,0.807,294.379,34.404,2060.000
59,319.292,197.841,21.010,41.774,1.990,0.029,0.000,0.029,17.437,373.266,-53.974,160.251,106.278,0.383,0.183,0.159,0.139,0.344,0.002,0.003,0.002,0.345,0.030,0.237,1.839,0.032,0.007,0.013,0.012,0.028,0.056,1.213,0.032,0.107,0.693,252.914,154.894,2060.000
60,354.375,188.428,23.974,48.983,1.695,0.037,0.000,0.037,21.449,394.091,-39.716,152.627,112.910,0.406,0.181,0.184,0.155,0.680,0.000,0.000,0.000,0.680,0.068,0.606,2.386,0.083,0.024,0.028,0.032,0.063,0.122,3.151,0.083,0.074,0.892,325.489,73.858,2060.000
61,315.810,200.740,20.196,43.532,1.875,0.039,0.000,0.039,16.763,369.572,-53.762,162.599,108.837,0.392,0.176,0.151,0.141,0.339,0.001,0.001,0.001,0.339,0.060,0.178,1.907,0.056,0.027,0.021,0.008,0.049,0.087,0.818,0.055,0.160,0.937,342.109,256.872,2060.000
62,320.267,199.802,20.947,44.647,1.869,0.037,0.000,0.037,17.562,373.580,-53.314,161.840,108.526,0.391,0.178,0.157,0.142,0.243,0.001,0.001,0.001,0.244,0.016,0.173,1.289,0.018,0.004,0.007,0.007,0.015,0.029,0.738,0.018,0.070,0.877,320.046,250.593,2060.000
63,303.854,214.246,20.043,41.198,2.252,0.024,0.000,0.024,16.256,366.814,-62.961,173.539,110.579,0.398,0.192,0.149,0.143,0.344,0.002,0.003,0.002,0.345,0.030,0.237,1.839,0.032,0.007,0.013,0.012,0.028,0.056,1.213,0.032,0.107,0.580,211.553,113.533,2060.000
64,297.138,213.701,19.027,39.252,2.268,0.025,0.000,0.025,15.091,361.009,-63.871,173.098,109.227,0.393,0.189,0.142,0.139,0.243,0.001,0.001,0.001,0.244,0.016,0.173,1.289,0.018,0.004,0.007,0.007,0.015,0.029,0.738,0.018,0.070,0.593,216.386,146.932,2060.000
65,295.944,211.580,18.743,38.943,2.178,0.025,0.000,0.025,14.842,359.781,-63.838,171.380,107.542,0.387,0.184,0.140,0.136,0.243,0.001,0.001,0.001,0.244,0.016,0.173,1.289,0.018,0.004,0.007,0.007,0.015,0.029,0.738,0.018,0.070,0.602,219.792,150.339,2060.000
66,283.557,218.756,16.769,36.263,2.385,0.022,0.000,0.022,12.838,349.914,-66.357,177.192,110.835,0.399,0.186,0.126,0.135,0.353,0.000,0.000,0.000,0.353,0.063,0.188,1.941,0.058,0.028,0.022,0.008,0.052,0.092,0.840,0.058,0.165,0.526,191.924,102.241,2060.000
67,291.656,216.869,18.306,38.978,2.364,0.022,0.000,0.022,14.314,357.084,-65.428,175.664,110.236,0.397,0.189,0.136,0.138,0.344,0.002,0.003,0.002,0.345,0.030,0.237,1.839,0.032,0.007,0.013,0.012,0.028,0.056,1.213,0.032,0.107,0.525,191.802,93.782,2060.000
68,278.625,225.568,16.733,33.831,2.560,0.017,0.000,0.017,12.616,348.723,-70.098,182.710,112.612,0.405,0.196,0.126,0.137,0.339,0.001,0.001,0.001,0.339,0.060,0.178,1.907,0.056,0.027,0.021,0.008,0.049,0.087,0.818,0.055,0.160,0.403,147.012,61.774,2060.000
69,285.954,220.571,18.122,35.437,2.511,0.019,0.000,0.019,13.774,354.404,-68.450,178.663,110.213,0.397,0.198,0.135,0.138,0.243,0.001,0.001,0.001,0.244,0.016,0.173,1.289,0.018,0.004,0.007,0.007,0.015,0.029,0.738,0.018,0.070,0.445,162.492,93.038,2060.000
70,279.630,220.228,17.222,33.489,2.707,0.017,0.000,0.017,12.660,348.951,-69.321,178.384,109.063,0.393,0.200,0.129,0.134,0.339,0.001,0.001,0.001,0.339,0.060,0.178,1.907,0.056,0.027,0.021,0.008,0.049,0.087,0.818,0.055,0.160,0.413,150.914,65.677,2060.000
71,291.016,218.353,18.772,36.042,2.567,0.019,0.000,0.019,14.449,357.858,-66.842,176.866,110.024,0.396,0.201,0.140,0.139,0.268,0.000,0.000,0.000,0.268,0.024,0.182,1.347,0.024,0.006,0.011,0.007,0.024,0.046,0.688,0.023,0.086,0.450,164.241,89.177,2060.000
72,283.778,222.021,17.945,34.173,2.678,0.017,0.000,0.017,13.475,352.970,-69.192,179.837,110.645,0.398,0.203,0.134,0.138,0.262,0.001,0.001,0.001,0.263,0.018,0.185,1.403,0.020,0.004,0.007,0.008,0.017,0.033,0.826,0.020,0.077,0.408,149.026,74.347,2060.000
73,276.089,227.488,16.703,32.294,2.618,0.015,0.000,0.015,12.465,347.957,-71.868,184.265,112.397,0.405,0.200,0.126,0.137,0.243,0.001,0.001,0.001,0.244,0.016,0.173,1.289,0.018,0.004,0.007,0.007,0.015,0.029,0.738,0.018,0.070,0.361,131.823,62.370,2060.000
74,274.516,226.908,16.896,31.178,2.829,0.015,0.000,0.015,12.200,346.644,-72.128,183.796,111.668,0.402,0.207,0.127,0.137,0.243,0.001,0.001,0.001,0.244,0.016,0.173,1.289,0.018,0.004,0.007,0.007,0.015,0.029,0.738,0.018,0.070,0.351,128.294,58.841,2060.000
75,,,,,,,,,,,,,,,,,,0.243,0.001,0.001,0.001,0.244,0.016,0.173,1.289,0.018,0.004,0.007,0.007,0.015,0.029,0.738,0.018,0.070,,,,2060.000
76,360.088,214.452,25.646,50.977,3.770,0.019,0.000,0.019,22.633,399.831,-39.743,173.706,133.963,0.482,0.238,0.198,0.186,0.384,0.000,0.000,0.000,0.384,0.125,0.270,1.103,0.122,0.099,0.019,0.004,0.108,0.082,0.437,0.122,0.114,0.456,166.441,23.590,2060.000
77,363.441,214.333,26.315,48.910,3.227,0.018,0.000,0.018,23.423,404.139,-40.698,173.610,132.912,0.478,0.237,0.205,0.186,0.384,0.000,0.000,0.000,0.384,0.125,0.270,1.103,0.122,0.099,0.019,0.004,0.108,0.082,0.437,0.122,0.114,0.423,154.500,11.649,2060.000
78,364.598,214.201,26.587,47.944,3.083,0.017,0.000,0.017,23.717,405.747,-41.149,173.503,132.354,0.476,0.238,0.208,0.186,0.159,0.000,0.000,0.000,0.159,0.009,0.153,0.564,0.010,0.003,0.003,0.003,0.009,0.015,0.323,0.009,0.007,0.400,146.070,87.104,2060.000
79,363.614,215.154,26.657,46.783,2.863,0.017,0.000,0.017,23.827,406.372,-42.758,174.275,131.517,0.473,0.235,0.208,0.185,0.317,0.000,0.000,0.000,0.317,0.085,0.240,1.055,0.084,0.067,0.013,0.005,0.081,0.056,0.472,0.084,0.076,0.406,148.327,30.015,2060.000
80,365.722,213.693,27.195,45.287,2.528,0.016,0.000,0.016,24.443,409.736,-44.014,173.091,129.077,0.465,0.233,0.214,0.183,0.201,0.000,0.000,0.000,0.201,0.057,0.144,0.677,0.057,0.047,0.007,0.002,0.050,0.031,0.241,0.056,0.056,0.395,144.162,71.055,2060.000
81,362.242,217.354,26.937,44.238,2.435,0.016,0.000,0.016,24.150,408.138,-45.896,176.057,130.161,0.469,0.234,0.211,0.184,0.317,0.000,0.000,0.000,0.317,0.085,0.240,1.055,0.084,0.067,0.013,0.005,0.081,0.056,0.472,0.084,0.076,0.388,141.786,23.473,2060.000
82,368.096,213.924,27.297,46.390,2.714,0.017,0.000,0.017,24.592,410.609,-42.512,173.278,130.766,0.471,0.233,0.216,0.186,0.317,0.000,0.000,0.000,0.317,0.085,0.240,1.055,0.084,0.067,0.013,0.005,0.081,0.056,0.472,0.084,0.076,0.400,146.118,27.806,2060.000
83,358.397,217.789,26.779,42.675,2.379,0.016,0.000,0.016,23.910,406.879,-48.481,176.409,127.928,0.461,0.234,0.210,0.181,0.125,0.000,0.000,0.000,0.125,0.003,0.119,0.416,0.004,0.000,0.001,0.002,0.003,0.007,0.234,0.003,0.006,0.380,138.875,94.254,2060.000
84,348.457,219.833,26.132,39.374,2.292,0.015,0.000,0.015,22.994,402.015,-53.559,178.065,124.506,0.448,0.234,0.204,0.175,0.159,0.000,0.000,0.000,0.159,0.009,0.153,0.564,0.010,0.003,0.003,0.003,0.009,0.015,0.323,0.009,0.007,0.360,131.239,72.273,2060.000
85,360.456,216.457,25.876,49.435,3.404,0.018,0.000,0.018,22.927,401.439,-40.983,175.330,134.347,0.484,0.236,0.200,0.187,0.201,0.000,0.000,0.000,0.201,0.057,0.144,0.677,0.057,0.047,0.007,0.002,0.050,0.031,0.241,0.056,0.056,0.426,155.465,82.357,2060.000
86,363.671,216.260,26.051,51.042,3.489,0.018,0.000,0.018,23.169,402.669,-38.998,175.170,136.172,0.490,0.235,0.202,0.190,0.201,0.000,0.000,0.000,0.201,0.057,0.144,0.677,0.057,0.047,0.007,0.002,0.050,0.031,0.241,0.056,0.056,0.429,156.582,83.475,2060.000
