catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
0,275.319,192.730,15.421,40.369,2.531,0.012,0.000,0.012,10.401,337.665,-62.346,156.111,93.765,0.338,0.159,0.115,0.110,0.134,0.000,0.000,0.000,0.134,0.004,0.137,0.712,0.007,0.000,0.002,0.006,0.004,0.009,0.551,0.007,-0.003,0.281,102.676,50.351,2084.997
1,316.163,187.835,20.578,52.017,2.307,0.007,0.000,0.007,16.904,369.361,-53.198,152.146,98.948,0.356,0.167,0.150,0.127,0.147,0.000,0.000,0.000,0.147,0.004,0.145,0.707,0.006,0.000,0.001,0.005,0.004,0.008,0.488,0.006,0.003,0.177,64.671,9.816,2084.997
2,312.947,185.670,19.933,54.073,2.360,0.009,0.000,0.009,16.222,365.910,-52.963,150.393,97.430,0.351,0.161,0.145,0.124,0.169,0.000,0.000,0.000,0.169,0.005,0.166,0.839,0.008,0.000,0.002,0.006,0.005,0.011,0.575,0.007,0.004,0.215,78.549,15.439,2084.997
3,308.175,182.922,19.674,50.308,2.230,0.009,0.000,0.009,15.547,362.637,-54.462,148.166,93.704,0.337,0.159,0.144,0.119,0.264,0.000,0.000,0.000,0.264,0.010,0.253,1.372,0.014,0.000,0.004,0.009,0.010,0.023,0.926,0.014,0.011,0.219,79.945,-17.225,2084.997
4,283.832,185.743,16.606,42.394,2.259,0.012,0.000,0.012,11.715,343.923,-60.092,150.452,90.360,0.325,0.154,0.123,0.108,0.217,0.000,0.000,0.000,0.217,0.003,0.216,1.211,0.003,0.000,0.000,0.003,0.003,0.005,0.262,0.002,0.001,0.287,104.624,24.760,2084.997
5,310.651,183.990,19.683,53.009,2.301,0.009,0.000,0.009,15.835,363.988,-53.337,149.032,95.695,0.345,0.158,0.143,0.121,0.174,0.000,0.000,0.000,0.174,0.004,0.172,0.808,0.008,0.000,0.001,0.007,0.004,0.006,0.715,0.007,0.002,0.228,83.160,17.618,2084.997
6,315.924,187.554,20.549,52.486,2.353,0.007,0.000,0.007,16.867,369.171,-53.247,151.919,98.671,0.355,0.167,0.150,0.127,0.091,0.000,0.000,0.000,0.091,0.002,0.091,0.448,0.005,0.000,0.000,0.004,0.002,0.003,0.425,0.004,0.001,0.177,64.442,29.875,2084.997
7,314.561,186.394,20.251,53.591,2.349,0.008,0.000,0.008,16.569,367.662,-53.101,150.979,97.877,0.352,0.163,0.148,0.125,0.185,0.000,0.000,0.000,0.185,0.006,0.180,0.948,0.009,0.000,0.002,0.006,0.006,0.014,0.633,0.008,0.004,0.197,71.974,3.115,2084.997
8,314.311,186.145,20.197,53.752,2.345,0.008,0.000,0.008,16.513,367.375,-53.064,150.778,97.714,0.352,0.162,0.147,0.125,0.169,0.000,0.000,0.000,0.169,0.005,0.166,0.839,0.008,0.000,0.002,0.006,0.005,0.011,0.575,0.007,0.004,0.201,73.311,10.201,2084.997
9,314.360,186.910,20.311,53.482,2.445,0.007,0.000,0.007,16.586,367.737,-53.378,151.397,98.020,0.353,0.166,0.148,0.126,0.091,0.000,0.000,0.000,0.091,0.002,0.090,0.441,0.005,0.000,0.000,0.004,0.002,0.003,0.419,0.004,0.001,0.176,64.204,29.723,2084.997
10,305.993,185.059,19.020,52.612,2.367,0.010,0.000,0.010,14.955,359.612,-53.619,149.898,96.279,0.347,0.158,0.139,0.121,0.230,0.000,0.000,0.000,0.230,0.006,0.222,1.292,0.012,0.000,0.002,0.010,0.006,0.012,0.976,0.012,0.008,0.231,84.385,-0.908,2084.997
11,310.997,185.028,19.569,54.536,2.397,0.010,0.000,0.010,15.812,363.849,-52.852,149.872,97.021,0.349,0.159,0.142,0.123,0.097,0.000,0.000,0.000,0.097,0.002,0.096,0.489,0.005,0.000,0.000,0.004,0.002,0.003,0.444,0.004,0.001,0.232,84.615,47.919,2084.997
12,285.157,179.993,15.783,46.365,2.291,0.014,0.000,0.014,11.178,341.647,-56.489,145.795,89.305,0.321,0.144,0.118,0.105,0.267,0.042,0.171,0.042,0.309,0.013,0.294,2.636,0.015,0.000,0.005,0.010,0.013,0.027,0.989,0.015,-0.027,0.342,124.774,11.987,2084.997
13,303.740,183.046,18.727,50.744,2.242,0.011,0.000,0.011,14.599,357.916,-54.176,148.267,94.091,0.339,0.154,0.137,0.117,0.231,0.000,0.000,0.000,0.231,0.006,0.226,1.034,0.012,0.000,0.002,0.010,0.006,0.012,1.017,0.012,0.005,0.262,95.460,8.708,2084.997
14,307.196,184.198,18.865,54.904,2.454,0.011,0.000,0.011,15.009,359.836,-52.639,149.201,96.561,0.348,0.156,0.137,0.121,0.205,0.000,0.000,0.000,0.205,0.006,0.198,1.127,0.009,0.000,0.002,0.007,0.006,0.014,0.682,0.009,0.007,0.252,92.091,16.658,2084.997
15,307.592,184.260,18.933,54.855,2.446,0.010,0.000,0.010,15.090,360.240,-52.649,149.250,96.602,0.348,0.156,0.138,0.121,0.205,0.000,0.000,0.000,0.205,0.006,0.198,1.127,0.009,0.000,0.002,0.007,0.006,0.014,0.682,0.009,0.007,0.251,91.648,16.214,2084.997
16,274.432,183.199,15.012,40.176,2.259,0.014,0.000,0.014,9.837,334.960,-60.528,148.391,87.863,0.316,0.147,0.112,0.102,0.519,0.015,0.069,0.014,0.533,0.029,0.494,2.865,0.024,0.002,0.012,0.010,0.029,0.058,0.959,0.023,0.025,0.344,125.587,-63.299,2084.997
17,265.109,180.642,13.242,39.705,2.418,0.016,0.000,0.016,7.938,326.109,-61.000,146.320,85.320,0.307,0.141,0.102,0.095,0.214,0.000,0.000,0.000,0.214,0.004,0.210,1.079,0.005,0.000,0.001,0.004,0.004,0.007,0.368,0.004,0.004,0.379,138.175,60.099,2084.997
18,289.776,180.463,16.620,49.918,2.023,0.015,0.000,0.015,12.100,345.653,-55.877,146.175,90.298,0.325,0.140,0.122,0.108,0.232,0.002,0.006,0.002,0.234,0.006,0.223,1.633,0.008,0.000,0.002,0.006,0.006,0.010,0.620,0.007,0.009,0.351,128.012,43.997,2084.997
19,296.164,180.799,17.391,51.489,2.242,0.013,0.000,0.013,13.089,350.473,-54.309,146.447,92.138,0.332,0.146,0.127,0.112,0.408,0.038,0.152,0.038,0.446,0.026,0.410,3.009,0.029,0.001,0.012,0.017,0.026,0.056,1.664,0.030,-0.002,0.322,117.351,-43.146,2084.997
20,307.220,186.968,19.328,53.320,2.638,0.007,0.000,0.007,15.257,361.067,-53.847,151.444,97.597,0.351,0.165,0.141,0.123,0.100,0.000,0.000,0.000,0.100,0.003,0.102,0.520,0.007,0.000,0.001,0.005,0.003,0.006,0.544,0.006,-0.001,0.167,60.801,21.477,2084.997
21,305.327,183.325,18.530,54.080,2.414,0.011,0.000,0.011,14.596,357.813,-52.486,148.494,96.007,0.346,0.154,0.135,0.119,0.129,0.000,0.000,0.000,0.129,0.003,0.128,0.580,0.007,0.000,0.001,0.006,0.003,0.006,0.587,0.006,0.002,0.260,95.063,46.223,2084.997
22,266.103,178.640,12.675,42.374,2.369,0.018,0.000,0.018,7.674,325.141,-59.037,144.698,85.661,0.308,0.133,0.100,0.094,0.734,0.178,2.223,0.175,0.909,0.115,0.778,7.742,0.097,0.025,0.050,0.022,0.108,0.226,2.175,0.097,-0.044,0.434,158.501,-161.102,2084.997
23,256.948,190.297,12.086,39.132,2.753,0.015,0.000,0.015,6.814,320.794,-63.847,154.141,90.294,0.325,0.146,0.095,0.098,0.267,0.042,0.171,0.042,0.309,0.013,0.294,2.636,0.015,0.000,0.005,0.010,0.013,0.027,0.989,0.015,-0.027,0.361,131.785,18.998,2084.997
24,252.764,189.252,11.016,39.597,2.668,0.017,0.000,0.017,5.798,316.199,-63.435,153.294,89.859,0.323,0.138,0.090,0.095,0.734,0.178,2.223,0.175,0.909,0.115,0.778,7.742,0.097,0.025,0.050,0.022,0.108,0.226,2.175,0.097,-0.044,0.412,150.361,-169.242,2084.997
25,302.147,180.781,18.255,50.305,2.213,0.012,0.000,0.012,14.054,355.167,-53.020,146.432,93.412,0.336,0.151,0.133,0.115,0.328,0.000,0.000,0.000,0.328,0.009,0.323,2.088,0.007,0.000,0.002,0.004,0.009,0.015,0.443,0.006,0.005,0.282,103.096,-16.757,2084.997
26,303.101,182.902,18.105,54.368,2.459,0.011,0.000,0.011,14.104,355.395,-52.294,148.150,95.856,0.345,0.153,0.132,0.118,0.205,0.000,0.000,0.000,0.205,0.006,0.198,1.127,0.009,0.000,0.002,0.007,0.006,0.014,0.682,0.009,0.007,0.264,96.251,20.818,2084.997
27,290.273,178.470,16.621,46.539,2.050,0.015,0.000,0.015,12.012,345.396,-55.123,144.561,89.438,0.322,0.143,0.123,0.107,0.556,0.000,0.000,0.000,0.556,0.051,0.511,3.397,0.058,0.008,0.026,0.024,0.050,0.116,2.342,0.058,0.045,0.367,133.971,-73.502,2084.997
28,299.230,180.021,18.019,49.032,2.054,0.014,0.000,0.014,13.636,353.093,-53.863,145.817,91.954,0.331,0.148,0.131,0.113,0.281,0.000,0.000,0.000,0.281,0.011,0.273,1.526,0.018,0.000,0.004,0.014,0.011,0.023,1.401,0.018,0.008,0.328,119.876,13.561,2084.997
29,298.049,183.689,17.904,51.768,2.351,0.011,0.000,0.011,13.585,352.845,-54.796,148.788,93.992,0.338,0.152,0.131,0.116,0.102,0.000,0.000,0.000,0.102,0.003,0.103,0.531,0.007,0.000,0.001,0.006,0.003,0.006,0.557,0.006,-0.001,0.257,93.870,53.849,2084.997
30,294.976,174.384,17.439,48.056,1.895,0.015,0.000,0.015,12.799,348.994,-54.017,141.251,87.234,0.314,0.140,0.127,0.106,0.556,0.000,0.000,0.000,0.556,0.051,0.511,3.397,0.058,0.008,0.026,0.024,0.050,0.116,2.342,0.058,0.045,0.359,131.105,-76.369,2084.997
31,262.311,172.966,11.313,42.740,2.443,0.023,0.001,0.021,6.464,319.760,-57.449,140.103,82.654,0.298,0.125,0.094,0.088,0.359,0.114,1.320,0.113,0.472,0.026,0.428,3.159,0.020,0.000,0.011,0.009,0.026,0.056,0.853,0.020,-0.069,0.542,197.664,34.307,2084.997
32,277.520,175.097,14.707,47.798,2.080,0.017,0.000,0.017,9.899,335.179,-57.659,141.828,84.170,0.303,0.131,0.110,0.097,0.351,0.010,0.024,0.010,0.361,0.017,0.335,2.391,0.020,0.000,0.007,0.013,0.017,0.034,1.270,0.020,0.016,0.403,147.189,17.454,2084.997
33,269.642,174.296,12.936,44.788,2.258,0.020,0.000,0.020,8.058,326.855,-57.213,141.180,83.966,0.302,0.128,0.101,0.093,0.588,0.000,0.000,0.000,0.588,0.057,0.539,3.831,0.065,0.010,0.028,0.026,0.055,0.129,2.573,0.065,0.049,0.487,177.868,-42.431,2084.997
34,307.246,184.775,18.377,58.605,2.931,0.007,0.000,0.007,15.028,359.864,-52.618,149.668,97.050,0.349,0.157,0.133,0.120,0.155,0.000,0.000,0.000,0.155,0.005,0.155,0.819,0.009,0.000,0.001,0.007,0.005,0.010,0.736,0.008,0.000,0.165,60.064,0.633,2084.997
35,307.115,185.348,18.417,58.162,2.944,0.007,0.000,0.007,15.032,359.885,-52.770,150.132,97.362,0.351,0.159,0.134,0.121,0.155,0.000,0.000,0.000,0.155,0.005,0.155,0.819,0.009,0.000,0.001,0.007,0.005,0.010,0.736,0.008,0.000,0.159,57.939,-1.492,2084.997
36,300.865,182.017,17.829,55.440,2.608,0.010,0.000,0.010,13.913,354.392,-53.526,147.434,93.908,0.338,0.150,0.130,0.115,0.176,0.000,0.000,0.000,0.176,0.006,0.175,0.958,0.010,0.000,0.002,0.009,0.006,0.012,0.844,0.010,0.001,0.233,85.170,17.655,2084.997
37,305.136,182.174,17.846,60.107,2.893,0.008,0.000,0.008,14.479,357.143,-52.007,147.561,95.555,0.344,0.150,0.130,0.117,0.176,0.000,0.000,0.000,0.176,0.006,0.175,0.958,0.010,0.000,0.002,0.009,0.006,0.012,0.844,0.010,0.001,0.185,67.433,-0.082,2084.997
