catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
39,409.799,270.541,32.709,40.285,2.457,0.063,0.000,0.063,31.214,447.872,-38.072,219.138,181.066,0.652,0.329,0.280,0.271,1.142,0.000,0.000,0.000,1.142,0.083,1.039,2.359,0.075,0.026,0.029,0.019,0.084,0.137,1.907,0.075,0.103,1.519,554.382,147.698,2060.000
40,372.920,281.450,29.116,34.000,2.591,0.045,0.000,0.045,26.852,423.206,-50.286,227.974,177.689,0.640,0.323,0.237,0.256,0.211,0.000,0.000,0.000,0.211,0.003,0.223,0.504,0.023,0.000,0.001,0.022,0.003,0.006,2.196,0.023,-0.013,1.082,395.096,305.102,2060.000
41,393.556,275.474,30.849,39.171,2.574,0.058,0.000,0.058,29.270,436.621,-43.065,223.134,180.069,0.648,0.325,0.257,0.264,1.524,0.000,0.000,0.000,1.524,0.106,1.413,3.271,0.113,0.026,0.044,0.043,0.106,0.208,4.265,0.113,0.111,1.403,512.014,-44.942,2060.000
42,391.098,275.955,30.573,38.819,2.531,0.058,0.000,0.058,29.010,435.120,-44.022,223.523,179.501,0.646,0.322,0.253,0.263,1.524,0.000,0.000,0.000,1.524,0.106,1.413,3.271,0.113,0.026,0.044,0.043,0.106,0.208,4.265,0.113,0.111,1.389,506.935,-50.020,2060.000
43,412.090,268.404,32.503,40.637,2.992,0.055,0.000,0.055,31.208,447.945,-35.854,217.407,181.553,0.654,0.339,0.278,0.271,0.888,0.000,0.000,0.000,0.888,0.055,0.829,1.772,0.051,0.014,0.021,0.016,0.052,0.100,1.567,0.051,0.060,1.318,481.011,160.130,2060.000
44,420.341,263.033,32.004,46.433,4.335,0.044,0.000,0.044,31.020,446.831,-26.490,213.057,186.567,0.672,0.361,0.272,0.277,0.979,0.000,0.000,0.000,0.979,0.063,0.911,1.937,0.059,0.016,0.025,0.018,0.061,0.119,1.768,0.059,0.068,1.053,384.227,30.398,2060.000
45,358.835,288.513,27.837,32.937,2.671,0.040,0.000,0.040,25.450,415.103,-56.268,233.696,177.428,0.639,0.322,0.221,0.252,0.160,0.000,0.000,0.000,0.160,0.002,0.171,0.369,0.018,0.000,0.000,0.017,0.002,0.004,1.694,0.018,-0.011,0.949,346.307,277.492,2060.000
46,374.911,282.269,28.983,37.000,2.558,0.052,0.000,0.052,27.294,425.292,-50.381,228.638,178.257,0.642,0.317,0.233,0.257,1.356,0.000,0.000,0.000,1.356,0.065,1.314,2.998,0.089,0.003,0.033,0.053,0.064,0.152,5.234,0.089,0.043,1.257,458.839,-52.986,2060.000
47,395.446,274.878,30.961,39.473,2.461,0.061,0.000,0.061,29.520,438.076,-42.630,222.651,180.021,0.648,0.320,0.258,0.265,1.524,0.000,0.000,0.000,1.524,0.106,1.413,3.271,0.113,0.026,0.044,0.043,0.106,0.208,4.265,0.113,0.111,1.472,537.135,-19.821,2060.000
48,398.756,273.539,31.452,39.127,2.465,0.060,0.000,0.060,29.938,440.518,-41.762,221.566,179.804,0.647,0.323,0.264,0.266,1.580,0.000,0.000,0.000,1.580,0.127,1.439,3.371,0.122,0.025,0.059,0.038,0.123,0.264,3.720,0.122,0.141,1.431,522.154,-47.571,2060.000
