catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
82,403.053,260.777,28.340,65.662,5.036,0.058,0.000,0.058,21.842,407.227,-4.174,211.229,207.055,0.745,0.293,0.227,0.296,1.038,0.000,0.000,0.000,1.038,0.179,0.833,2.732,0.159,0.087,0.065,0.007,0.171,0.276,0.660,0.157,0.206,1.402,511.817,150.456,2001.500
83,395.433,268.627,28.839,59.743,3.709,0.053,0.000,0.053,23.077,404.739,-9.306,217.588,208.282,0.750,0.306,0.231,0.300,0.312,0.000,0.000,0.000,0.312,0.029,0.282,0.693,0.026,0.009,0.013,0.004,0.026,0.057,0.385,0.026,0.030,1.282,467.942,355.684,2001.500
84,385.754,274.515,28.981,53.901,3.297,0.050,0.000,0.050,22.793,400.677,-14.923,222.357,207.435,0.747,0.319,0.233,0.299,0.406,0.000,0.000,0.000,0.406,0.066,0.339,0.987,0.062,0.043,0.015,0.004,0.059,0.068,0.390,0.061,0.067,1.192,435.063,288.972,2001.500
85,393.681,257.396,26.054,72.503,6.178,0.058,0.000,0.058,20.946,399.376,-5.694,208.491,202.797,0.730,0.259,0.202,0.282,0.657,0.000,0.000,0.000,0.657,0.112,0.528,1.712,0.101,0.057,0.038,0.006,0.093,0.163,0.567,0.100,0.129,1.400,510.864,281.875,2001.500
86,391.090,259.212,25.543,73.203,6.781,0.056,0.000,0.056,22.253,397.333,-6.244,209.962,203.718,0.733,0.266,0.196,0.282,0.657,0.000,0.000,0.000,0.657,0.112,0.528,1.712,0.101,0.057,0.038,0.006,0.093,0.163,0.567,0.100,0.129,1.343,490.206,261.217,2001.500
87,388.922,254.539,24.835,76.488,6.939,0.058,0.000,0.058,21.756,395.344,-6.422,206.176,199.755,0.719,0.242,0.189,0.274,0.657,0.000,0.000,0.000,0.657,0.112,0.528,1.712,0.101,0.057,0.038,0.006,0.093,0.163,0.567,0.100,0.129,1.402,511.828,282.839,2001.500
88,391.009,258.271,25.721,72.773,6.235,0.054,0.000,0.054,22.229,397.422,-6.414,209.199,202.786,0.730,0.260,0.198,0.281,0.401,0.000,0.000,0.000,0.401,0.048,0.348,1.058,0.042,0.018,0.020,0.004,0.042,0.088,0.401,0.041,0.052,1.286,469.280,327.058,2001.500
89,393.148,259.668,26.226,71.434,5.694,0.052,0.000,0.052,22.630,399.387,-6.239,210.331,204.092,0.735,0.266,0.204,0.285,0.340,0.000,0.000,0.000,0.340,0.038,0.301,0.764,0.035,0.017,0.014,0.004,0.030,0.062,0.375,0.034,0.039,1.254,457.771,335.315,2001.500
90,391.971,267.014,27.952,62.779,4.196,0.053,0.000,0.053,23.096,402.000,-10.029,216.281,206.252,0.743,0.292,0.222,0.294,0.405,0.000,0.000,0.000,0.405,0.060,0.346,0.861,0.056,0.037,0.016,0.004,0.047,0.069,0.375,0.055,0.059,1.276,465.819,319.321,2001.500
91,394.206,260.701,26.601,69.621,5.607,0.051,0.000,0.051,22.705,399.794,-5.589,211.168,205.579,0.740,0.276,0.208,0.288,0.401,0.000,0.000,0.000,0.401,0.048,0.348,1.058,0.042,0.018,0.020,0.004,0.042,0.088,0.401,0.041,0.052,1.221,445.835,303.614,2001.500
