catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
0,329.771,247.224,24.146,32.567,2.677,0.017,0.000,0.017,20.466,389.567,-59.796,200.251,140.455,0.506,0.269,0.191,0.193,0.288,0.000,0.000,0.000,0.288,0.030,0.258,0.818,0.030,0.018,0.007,0.005,0.027,0.031,0.512,0.029,0.030,0.419,152.994,48.226,
1,374.899,240.144,27.380,43.328,2.916,0.013,0.000,0.013,25.312,415.265,-40.365,194.517,154.151,0.555,0.285,0.220,0.220,0.236,0.000,0.000,0.000,0.236,0.022,0.215,0.730,0.022,0.011,0.007,0.004,0.021,0.031,0.439,0.021,0.022,0.310,113.210,27.232,
2,372.429,239.225,26.942,43.210,2.842,0.015,0.000,0.015,24.862,412.897,-40.469,193.772,153.303,0.552,0.282,0.216,0.218,0.273,0.000,0.000,0.000,0.273,0.025,0.248,0.830,0.025,0.013,0.008,0.005,0.024,0.036,0.527,0.025,0.025,0.356,129.792,30.273,
3,367.156,236.139,26.918,41.212,2.659,0.016,0.000,0.016,24.539,411.204,-44.048,191.273,147.225,0.530,0.272,0.216,0.209,0.451,0.000,0.000,0.000,0.451,0.032,0.419,1.347,0.032,0.010,0.012,0.010,0.032,0.059,1.016,0.032,0.032,0.378,138.119,-26.587,
4,340.404,239.723,25.169,34.054,2.416,0.019,0.000,0.019,21.856,397.006,-56.601,194.176,137.574,0.495,0.260,0.201,0.192,0.172,0.000,0.000,0.000,0.172,0.007,0.166,0.719,0.007,0.001,0.003,0.003,0.007,0.013,0.294,0.006,0.007,0.461,168.154,105.635,
5,370.222,237.789,26.896,42.217,2.725,0.016,0.000,0.016,24.738,412.293,-42.071,192.609,150.537,0.542,0.277,0.216,0.214,0.410,0.000,0.000,0.000,0.410,0.023,0.387,1.031,0.023,0.007,0.008,0.008,0.023,0.039,0.796,0.023,0.023,0.380,138.631,-10.955,
6,373.679,239.896,27.315,43.564,2.960,0.013,0.000,0.013,25.206,414.658,-40.979,194.316,153.337,0.552,0.284,0.219,0.219,0.211,0.000,0.000,0.000,0.211,0.023,0.188,0.618,0.023,0.012,0.007,0.004,0.022,0.033,0.398,0.022,0.023,0.310,113.082,36.315,
7,372.911,239.383,27.125,43.478,2.883,0.014,0.000,0.014,25.040,413.803,-40.892,193.900,153.008,0.551,0.282,0.218,0.218,0.301,0.000,0.000,0.000,0.301,0.028,0.273,0.907,0.028,0.014,0.008,0.006,0.026,0.039,0.591,0.027,0.028,0.333,121.426,11.685,
8,372.977,239.296,27.092,43.429,2.864,0.014,0.000,0.014,25.015,413.679,-40.702,193.830,153.128,0.551,0.282,0.217,0.218,0.273,0.000,0.000,0.000,0.273,0.025,0.248,0.830,0.025,0.013,0.008,0.005,0.024,0.036,0.527,0.025,0.025,0.337,123.136,23.616,
9,371.993,239.498,27.071,43.997,3.064,0.013,0.000,0.013,24.855,412.713,-40.720,193.993,153.273,0.552,0.285,0.217,0.218,0.213,0.000,0.000,0.000,0.213,0.023,0.190,0.617,0.023,0.012,0.007,0.004,0.022,0.032,0.391,0.022,0.023,0.317,115.617,38.258,
10,367.423,238.825,26.715,42.470,2.890,0.019,0.000,0.019,24.219,409.537,-42.114,193.449,151.335,0.545,0.281,0.215,0.215,0.540,0.000,0.000,0.000,0.540,0.025,0.515,1.614,0.025,0.002,0.010,0.013,0.025,0.051,1.252,0.025,0.025,0.457,166.873,-30.185,
11,371.565,239.069,26.718,43.059,2.838,0.016,0.000,0.016,24.611,411.585,-40.020,193.646,153.626,0.553,0.281,0.214,0.218,0.229,0.000,0.000,0.000,0.229,0.023,0.206,0.665,0.023,0.012,0.007,0.004,0.023,0.033,0.416,0.023,0.023,0.379,138.398,55.042,
