catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
15,364.886,241.275,25.566,43.393,2.867,0.016,0.000,0.016,23.258,404.225,-39.338,195.432,156.094,0.562,0.277,0.202,0.219,0.354,0.000,0.000,0.000,0.354,0.023,0.330,1.161,0.023,0.007,0.008,0.008,0.025,0.041,0.749,0.023,0.023,0.395,144.326,15.487,
16,322.608,241.392,23.194,32.067,2.366,0.022,0.000,0.022,19.418,384.272,-61.664,195.528,133.864,0.482,0.248,0.183,0.182,0.524,0.009,0.076,0.009,0.533,0.040,0.494,2.313,0.040,0.005,0.019,0.016,0.039,0.087,1.603,0.040,0.031,0.528,192.825,-1.926,
17,311.702,241.368,21.720,31.156,2.488,0.023,0.000,0.022,17.637,375.149,-63.447,195.508,132.062,0.475,0.245,0.171,0.176,0.236,0.000,0.000,0.000,0.236,0.008,0.228,0.855,0.008,0.001,0.003,0.004,0.008,0.015,0.443,0.007,0.008,0.542,197.791,111.894,
18,347.092,238.165,24.673,41.090,2.303,0.032,0.000,0.032,21.733,396.474,-49.382,192.914,143.531,0.517,0.249,0.197,0.199,0.397,0.001,0.001,0.001,0.397,0.022,0.376,1.748,0.022,0.004,0.008,0.009,0.021,0.042,0.933,0.021,0.021,0.760,277.328,132.419,
19,354.017,238.891,24.958,41.702,2.558,0.025,0.000,0.025,22.250,399.139,-45.122,193.502,148.380,0.534,0.260,0.198,0.207,0.845,0.024,0.119,0.024,0.869,0.077,0.792,3.289,0.077,0.016,0.036,0.025,0.070,0.158,2.502,0.077,0.053,0.610,222.710,-94.466,
20,361.970,241.833,25.861,44.403,3.454,0.015,0.000,0.015,22.982,402.516,-40.545,195.885,155.339,0.559,0.288,0.205,0.218,0.254,0.000,0.000,0.000,0.254,0.012,0.242,0.676,0.012,0.002,0.005,0.005,0.012,0.024,0.489,0.011,0.012,0.359,130.929,38.446,
21,364.236,240.712,25.505,42.838,2.795,0.017,0.000,0.017,23.203,404.118,-39.882,194.976,155.095,0.558,0.275,0.202,0.217,0.294,0.000,0.000,0.000,0.294,0.012,0.281,0.785,0.012,0.001,0.005,0.006,0.012,0.025,0.553,0.012,0.012,0.418,152.555,45.528,
22,315.047,240.724,21.225,34.186,2.455,0.027,0.000,0.027,17.510,374.930,-59.883,194.986,135.104,0.486,0.237,0.168,0.179,0.728,0.152,3.565,0.152,0.880,0.160,0.721,5.344,0.160,0.047,0.079,0.034,0.145,0.332,3.318,0.160,0.007,0.644,235.127,-86.312,
23,301.930,251.791,20.692,30.142,2.821,0.020,0.000,0.020,16.358,368.411,-66.481,203.951,137.470,0.495,0.257,0.162,0.180,0.488,0.030,0.169,0.030,0.519,0.039,0.480,2.550,0.039,0.007,0.017,0.015,0.037,0.080,1.492,0.039,0.009,0.481,175.526,-13.858,
24,297.194,251.102,19.673,30.896,2.709,0.023,0.000,0.023,15.390,363.596,-66.402,203.392,136.990,0.493,0.245,0.154,0.177,0.728,0.152,3.565,0.152,0.880,0.160,0.721,5.344,0.160,0.047,0.079,0.034,0.145,0.332,3.318,0.160,0.007,0.552,201.358,-120.080,
25,362.166,238.382,26.015,40.446,2.503,0.021,0.000,0.021,23.670,407.080,-44.914,193.089,148.175,0.533,0.265,0.210,0.209,0.295,0.000,0.001,0.000,0.295,0.015,0.280,1.468,0.015,0.001,0.006,0.008,0.015,0.031,0.753,0.014,0.015,0.494,180.271,72.789,
26,362.806,240.444,25.222,43.112,2.831,0.018,0.000,0.018,22.868,402.347,-39.541,194.760,155.219,0.559,0.274,0.200,0.217,0.354,0.000,0.000,0.000,0.354,0.023,0.330,1.161,0.023,0.007,0.008,0.008,0.025,0.041,0.749,0.023,0.023,0.426,155.376,26.538,
27,347.527,237.086,24.944,37.951,2.249,0.028,0.000,0.028,22.060,398.660,-51.133,192.040,140.907,0.507,0.250,0.201,0.196,1.151,0.000,0.000,0.000,1.151,0.142,1.009,3.732,0.142,0.044,0.066,0.032,0.123,0.284,3.158,0.142,0.142,0.667,243.316,-176.898,
28,358.699,238.367,25.951,39.783,2.333,0.026,0.000,0.026,23.351,405.286,-46.587,193.077,146.490,0.527,0.260,0.209,0.206,0.687,0.000,0.000,0.000,0.687,0.043,0.644,2.045,0.043,0.007,0.020,0.017,0.041,0.090,1.687,0.043,0.043,0.629,229.722,-21.227,
29,354.219,239.547,25.332,43.016,2.971,0.025,0.000,0.025,22.340,399.392,-45.173,194.033,148.860,0.536,0.269,0.202,0.208,0.258,0.000,0.000,0.000,0.258,0.012,0.246,0.689,0.012,0.002,0.005,0.005,0.013,0.025,0.502,0.012,0.012,0.590,215.420,121.486,
30,354.044,234.537,25.743,39.432,2.160,0.031,0.000,0.031,22.865,402.697,-48.653,189.975,141.322,0.509,0.250,0.208,0.199,1.151,0.000,0.000,0.000,1.151,0.142,1.009,3.732,0.142,0.044,0.066,0.032,0.123,0.284,3.158,0.142,0.142,0.749,273.311,-146.902,
31,310.408,237.708,20.006,36.016,2.533,0.034,0.001,0.033,16.323,369.121,-58.713,192.543,133.831,0.482,0.227,0.160,0.174,0.453,0.078,1.207,0.078,0.531,0.047,0.484,2.645,0.047,0.008,0.023,0.016,0.045,0.102,1.543,0.047,-0.031,0.810,295.540,101.592,
32,332.152,234.864,23.049,40.238,2.237,0.035,0.000,0.035,19.815,386.483,-54.331,190.239,135.908,0.489,0.232,0.182,0.185,0.708,0.005,0.042,0.005,0.713,0.056,0.657,2.753,0.056,0.011,0.025,0.020,0.053,0.113,1.968,0.056,0.050,0.840,306.610,46.425,
33,320.726,236.800,21.524,37.425,2.376,0.034,0.000,0.034,18.002,377.410,-56.684,191.808,135.125,0.486,0.231,0.171,0.180,1.219,0.000,0.000,0.000,1.219,0.158,1.061,4.137,0.158,0.050,0.074,0.035,0.135,0.314,3.437,0.158,0.158,0.816,297.739,-147.413,
34,357.609,239.420,24.697,49.230,4.017,0.017,0.000,0.017,22.059,397.295,-39.686,193.930,154.244,0.555,0.282,0.192,0.214,0.375,0.000,0.000,0.000,0.375,0.018,0.357,1.082,0.018,0.001,0.009,0.008,0.018,0.041,0.791,0.018,0.018,0.405,147.727,11.047,
35,357.925,239.978,24.726,48.899,4.045,0.016,0.000,0.016,22.065,397.326,-39.401,194.382,154.981,0.558,0.284,0.193,0.215,0.375,0.000,0.000,0.000,0.375,0.018,0.357,1.082,0.018,0.001,0.009,0.008,0.018,0.041,0.791,0.018,0.018,0.391,142.807,6.128,
36,354.613,237.607,24.905,46.265,3.424,0.023,0.000,0.023,22.055,397.642,-43.029,192.462,149.433,0.538,0.271,0.196,0.208,0.431,0.000,0.000,0.000,0.431,0.021,0.410,1.242,0.021,0.001,0.010,0.009,0.020,0.048,0.920,0.021,0.021,0.549,200.213,42.936,
37,355.786,237.015,24.398,50.252,3.917,0.019,0.000,0.019,21.764,395.793,-40.007,191.982,151.975,0.547,0.274,0.190,0.210,0.431,0.000,0.000,0.000,0.431,0.021,0.410,1.242,0.021,0.001,0.010,0.009,0.020,0.048,0.920,0.021,0.021,0.451,164.663,7.386,
38,349.397,235.974,24.484,45.504,3.015,0.028,0.000,0.028,21.595,395.340,-45.943,191.139,145.197,0.523,0.257,0.193,0.201,0.431,0.000,0.000,0.000,0.431,0.021,0.410,1.242,0.021,0.001,0.010,0.009,0.020,0.048,0.920,0.021,0.021,0.678,247.455,90.177,
39,337.813,237.105,23.853,41.828,2.081,0.038,0.000,0.038,20.721,391.013,-53.200,192.055,138.855,0.500,0.233,0.189,0.191,0.687,0.000,0.000,0.000,0.687,0.043,0.644,2.045,0.043,0.007,0.020,0.017,0.041,0.090,1.687,0.043,0.043,0.917,334.783,83.835,
40,308.168,235.825,19.786,38.767,2.534,0.036,0.001,0.035,16.062,367.343,-59.175,191.018,131.843,0.475,0.221,0.156,0.171,0.581,0.051,0.654,0.051,0.632,0.065,0.567,3.625,0.065,0.011,0.032,0.022,0.062,0.141,2.180,0.065,0.014,0.861,314.351,83.394,
41,323.648,236.945,21.900,42.167,2.378,0.037,0.000,0.037,18.570,379.831,-56.182,191.925,135.743,0.489,0.228,0.171,0.182,1.396,0.000,0.000,0.000,1.396,0.194,1.202,4.721,0.194,0.066,0.089,0.040,0.165,0.373,3.977,0.194,0.194,0.895,326.640,-183.166,
42,321.313,236.998,21.598,42.023,2.357,0.037,0.000,0.037,18.252,378.189,-56.876,191.968,135.093,0.486,0.225,0.169,0.180,1.396,0.000,0.000,0.000,1.396,0.194,1.202,4.721,0.194,0.066,0.089,0.040,0.165,0.373,3.977,0.194,0.194,0.897,327.567,-182.239,
43,341.222,233.902,23.831,43.098,2.486,0.035,0.000,0.035,20.770,391.267,-50.045,189.461,139.415,0.502,0.240,0.188,0.191,0.606,0.000,0.000,0.000,0.606,0.041,0.566,1.815,0.041,0.006,0.019,0.015,0.038,0.090,1.467,0.041,0.040,0.838,305.893,84.434,
44,350.620,231.748,23.772,49.142,3.303,0.028,0.000,0.028,21.015,392.224,-41.604,187.716,146.111,0.526,0.254,0.186,0.200,0.667,0.000,0.000,0.000,0.667,0.048,0.619,2.009,0.048,0.009,0.023,0.017,0.044,0.105,1.640,0.048,0.048,0.674,245.866,2.279,
45,296.186,240.489,18.427,38.261,2.767,0.034,0.000,0.033,14.564,359.558,-63.372,194.796,131.425,0.473,0.220,0.144,0.167,0.522,0.022,0.251,0.022,0.544,0.045,0.500,2.801,0.045,0.007,0.021,0.017,0.043,0.096,1.643,0.045,0.022,0.805,293.674,94.928,
46,307.680,239.524,19.877,41.288,2.531,0.036,0.000,0.036,16.381,368.578,-60.899,194.015,133.116,0.479,0.220,0.154,0.173,1.401,0.014,0.096,0.014,1.415,0.196,1.219,5.779,0.196,0.051,0.098,0.047,0.166,0.411,4.655,0.196,0.181,0.871,317.935,-198.655,
47,325.007,237.853,22.049,42.358,2.252,0.039,0.000,0.039,18.816,381.113,-56.106,192.661,136.555,0.492,0.225,0.173,0.183,1.396,0.000,0.000,0.000,1.396,0.194,1.202,4.721,0.194,0.066,0.089,0.040,0.165,0.373,3.977,0.194,0.194,0.935,341.287,-168.519,
48,328.021,236.857,22.508,41.794,2.225,0.038,0.000,0.038,19.259,383.449,-55.428,191.854,136.426,0.491,0.227,0.177,0.184,1.219,0.000,0.000,0.000,1.219,0.158,1.061,4.137,0.158,0.050,0.074,0.035,0.135,0.314,3.437,0.158,0.158,0.908,331.453,-113.699,
49,356.952,225.359,23.066,55.109,3.105,0.036,0.000,0.036,20.843,391.373,-34.421,182.541,148.120,0.533,0.237,0.180,0.202,0.922,0.000,0.000,0.000,0.922,0.099,0.824,2.967,0.099,0.028,0.046,0.025,0.087,0.202,2.463,0.099,0.098,0.871,318.000,-18.797,
50,322.198,233.777,21.451,42.348,2.276,0.042,0.000,0.042,18.200,378.065,-55.866,189.359,133.493,0.481,0.219,0.168,0.178,0.699,0.000,0.000,0.000,0.699,0.063,0.636,2.381,0.063,0.015,0.029,0.018,0.056,0.130,1.827,0.063,0.063,1.011,368.896,113.789,
51,360.390,220.781,23.174,54.701,2.613,0.052,0.000,0.052,21.143,393.424,-33.034,178.832,145.798,0.525,0.225,0.183,0.199,1.390,0.000,0.000,0.000,1.390,0.219,1.172,4.519,0.219,0.085,0.095,0.039,0.180,0.401,3.817,0.218,0.218,1.257,458.861,-48.680,
52,353.877,221.038,22.929,52.970,2.584,0.047,0.000,0.047,20.566,390.356,-36.479,179.041,142.562,0.513,0.224,0.180,0.194,1.380,0.000,0.000,0.000,1.380,0.272,1.108,5.961,0.272,0.119,0.112,0.041,0.211,0.471,4.082,0.272,0.272,1.135,414.369,-89.630,
53,357.014,221.337,22.674,55.640,2.751,0.048,0.000,0.048,20.561,390.233,-33.220,179.283,146.063,0.526,0.226,0.178,0.198,1.322,0.000,0.000,0.000,1.322,0.195,1.127,4.190,0.195,0.074,0.085,0.036,0.162,0.363,3.588,0.195,0.195,1.151,420.170,-62.543,
54,322.155,229.049,20.780,43.735,2.284,0.048,0.000,0.048,17.618,375.211,-53.056,185.530,132.474,0.477,0.213,0.163,0.175,1.992,0.001,0.002,0.001,1.993,0.330,1.663,7.744,0.330,0.089,0.174,0.068,0.278,0.716,6.694,0.330,0.329,1.150,419.896,-307.793,
55,358.190,219.751,22.899,54.938,2.586,0.051,0.000,0.051,20.828,391.844,-33.654,177.998,144.344,0.520,0.222,0.181,0.196,1.322,0.000,0.000,0.000,1.322,0.195,1.127,4.190,0.195,0.074,0.085,0.036,0.162,0.363,3.588,0.195,0.195,1.230,448.788,-33.926,
56,352.896,218.551,22.770,52.508,2.418,0.053,0.000,0.053,20.430,389.789,-36.892,177.026,140.134,0.504,0.218,0.180,0.190,1.285,0.000,0.000,0.000,1.285,0.198,1.088,4.275,0.198,0.077,0.085,0.036,0.165,0.362,3.528,0.198,0.197,1.273,464.686,-4.580,
57,357.626,217.010,23.393,51.925,2.191,0.060,0.000,0.060,21.228,394.161,-36.536,175.778,139.243,0.501,0.215,0.186,0.191,1.285,0.000,0.000,0.000,1.285,0.198,1.088,4.275,0.198,0.077,0.085,0.036,0.165,0.362,3.528,0.198,0.197,1.444,526.951,57.684,
58,360.605,219.529,23.145,54.594,2.495,0.056,0.000,0.056,21.137,393.537,-32.932,177.818,144.886,0.522,0.222,0.183,0.198,1.322,0.000,0.000,0.000,1.322,0.195,1.127,4.190,0.195,0.074,0.085,0.036,0.162,0.363,3.588,0.195,0.195,1.341,489.447,6.733,
59,317.474,223.026,19.906,42.370,2.250,0.051,0.000,0.051,16.589,370.241,-52.768,180.651,127.884,0.460,0.206,0.157,0.167,0.679,0.055,0.704,0.055,0.734,0.084,0.651,3.866,0.084,0.017,0.042,0.025,0.080,0.184,2.503,0.084,0.029,1.232,449.640,181.359,
60,351.262,215.876,23.214,48.269,1.920,0.066,0.000,0.066,20.813,392.137,-40.875,174.859,133.985,0.482,0.208,0.185,0.183,1.285,0.000,0.000,0.000,1.285,0.198,1.088,4.275,0.198,0.077,0.085,0.036,0.165,0.362,3.528,0.198,0.197,1.588,579.495,110.228,
61,314.394,224.996,19.091,44.323,2.077,0.069,0.001,0.069,15.881,366.363,-51.968,182.247,130.279,0.469,0.196,0.149,0.167,0.572,0.023,0.292,0.023,0.595,0.077,0.518,3.808,0.077,0.018,0.037,0.022,0.072,0.161,2.198,0.077,0.054,1.666,608.115,390.879,
62,318.273,224.994,19.892,44.894,2.069,0.064,0.000,0.064,16.709,370.488,-52.215,182.245,130.030,0.468,0.199,0.155,0.169,0.503,0.027,0.335,0.027,0.531,0.043,0.488,2.707,0.043,0.007,0.020,0.016,0.042,0.093,1.583,0.043,0.015,1.532,559.150,365.401,
63,301.818,238.054,18.795,41.467,2.479,0.041,0.000,0.041,15.296,363.156,-61.337,192.824,131.486,0.473,0.211,0.146,0.168,0.679,0.055,0.704,0.055,0.734,0.084,0.651,3.866,0.084,0.017,0.042,0.025,0.080,0.184,2.503,0.084,0.029,0.983,358.711,90.429,
64,296.062,236.771,17.723,40.409,2.526,0.045,0.000,0.044,14.126,357.372,-61.310,191.784,130.474,0.470,0.206,0.139,0.164,0.503,0.027,0.335,0.027,0.531,0.043,0.488,2.707,0.043,0.007,0.020,0.016,0.042,0.093,1.583,0.043,0.015,1.074,391.907,198.158,
65,295.070,234.552,17.397,40.447,2.442,0.046,0.001,0.046,13.845,356.012,-60.942,189.987,129.046,0.465,0.201,0.136,0.161,0.503,0.027,0.335,0.027,0.531,0.043,0.488,2.707,0.043,0.007,0.020,0.016,0.042,0.093,1.583,0.043,0.015,1.109,404.638,210.889,
66,283.872,240.933,15.271,39.161,2.710,0.043,0.001,0.042,11.787,345.965,-62.094,195.156,133.062,0.479,0.200,0.123,0.160,0.612,0.006,0.022,0.006,0.618,0.081,0.537,3.806,0.081,0.020,0.038,0.023,0.076,0.167,2.262,0.081,0.074,1.027,374.821,149.294,
67,290.514,239.900,16.950,40.308,2.650,0.041,0.001,0.040,13.332,353.388,-62.874,194.319,131.444,0.473,0.206,0.133,0.163,0.679,0.055,0.704,0.055,0.734,0.084,0.651,3.866,0.084,0.017,0.042,0.025,0.080,0.184,2.503,0.084,0.029,0.975,356.021,87.740,
68,279.366,247.350,15.194,36.954,2.911,0.035,0.001,0.034,11.565,344.776,-65.410,200.353,134.943,0.486,0.209,0.122,0.162,0.572,0.023,0.292,0.023,0.595,0.077,0.518,3.808,0.077,0.018,0.037,0.022,0.072,0.161,2.198,0.077,0.054,0.835,304.830,87.593,
69,285.576,243.081,16.769,37.172,2.818,0.036,0.001,0.036,12.834,350.915,-65.339,196.896,131.557,0.474,0.213,0.132,0.163,0.503,0.027,0.335,0.027,0.531,0.043,0.488,2.707,0.043,0.007,0.020,0.016,0.042,0.093,1.583,0.043,0.015,0.868,316.678,122.929,
70,279.745,242.949,15.843,35.729,3.053,0.035,0.001,0.034,11.752,345.633,-65.889,196.789,130.900,0.471,0.215,0.126,0.159,0.572,0.023,0.292,0.023,0.595,0.077,0.518,3.808,0.077,0.018,0.037,0.022,0.072,0.161,2.198,0.077,0.054,0.831,303.371,86.135,
71,289.903,241.903,17.480,37.141,2.864,0.034,0.001,0.033,13.531,354.441,-64.538,195.941,131.404,0.473,0.219,0.137,0.164,0.533,0.003,0.007,0.003,0.536,0.047,0.489,2.654,0.047,0.007,0.023,0.017,0.047,0.106,1.703,0.047,0.044,0.809,295.291,99.693,
72,283.636,244.569,16.604,35.952,3.001,0.033,0.001,0.033,12.565,349.625,-65.989,198.101,132.112,0.476,0.219,0.131,0.163,0.542,0.024,0.265,0.024,0.566,0.048,0.518,2.935,0.048,0.007,0.023,0.018,0.047,0.104,1.754,0.048,0.024,0.797,291.017,84.320,
73,277.218,249.222,15.152,35.614,2.973,0.032,0.001,0.031,11.417,344.034,-66.816,201.869,135.054,0.486,0.213,0.122,0.162,0.503,0.027,0.335,0.027,0.531,0.043,0.488,2.707,0.043,0.007,0.020,0.016,0.042,0.093,1.583,0.043,0.015,0.775,282.775,89.027,
74,275.479,248.689,15.508,33.782,3.184,0.031,0.001,0.030,11.307,343.408,-67.929,201.438,133.509,0.481,0.221,0.124,0.161,0.503,0.027,0.335,0.027,0.531,0.043,0.488,2.707,0.043,0.007,0.020,0.016,0.042,0.093,1.583,0.043,0.015,0.751,274.144,80.396,
75,,,,,,,,,,,,,,,,,,0.503,0.027,0.335,0.027,0.531,0.043,0.488,2.707,0.043,0.007,0.020,0.016,0.042,0.093,1.583,0.043,0.015,,,,
76,350.106,243.042,24.403,48.997,4.845,0.014,0.000,0.014,21.279,392.996,-42.889,196.864,153.975,0.554,0.265,0.187,0.211,0.236,0.000,0.000,0.000,0.236,0.020,0.217,0.614,0.020,0.010,0.006,0.004,0.019,0.028,0.358,0.019,0.020,0.333,121.573,35.705,
77,353.677,242.432,25.087,47.003,4.056,0.015,0.000,0.015,22.011,397.009,-43.332,196.370,153.038,0.551,0.265,0.195,0.212,0.236,0.000,0.000,0.000,0.236,0.020,0.217,0.614,0.020,0.010,0.006,0.004,0.019,0.028,0.358,0.019,0.020,0.348,127.114,41.246,
78,355.072,241.953,25.375,46.170,3.829,0.014,0.000,0.014,22.303,398.618,-43.546,195.982,152.436,0.549,0.267,0.198,0.212,0.186,0.000,0.000,0.000,0.186,0.011,0.174,0.538,0.011,0.004,0.004,0.003,0.012,0.020,0.331,0.011,0.011,0.346,126.346,58.888,
79,354.320,242.794,25.450,44.982,3.543,0.015,0.000,0.015,22.411,399.263,-44.943,196.663,151.720,0.546,0.264,0.199,0.211,0.238,0.000,0.000,0.000,0.238,0.019,0.219,0.625,0.019,0.010,0.006,0.004,0.021,0.027,0.390,0.018,0.019,0.367,134.025,47.485,
80,356.582,241.333,25.991,43.581,3.064,0.016,0.000,0.016,22.997,402.478,-45.896,195.480,149.584,0.539,0.263,0.205,0.210,0.171,0.000,0.000,0.000,0.171,0.022,0.149,0.480,0.022,0.013,0.005,0.003,0.020,0.024,0.271,0.021,0.022,0.385,140.503,78.409,
81,353.673,244.094,25.783,42.621,2.905,0.017,0.000,0.017,22.768,401.294,-47.621,197.716,150.095,0.540,0.263,0.203,0.210,0.238,0.000,0.000,0.000,0.238,0.019,0.219,0.625,0.019,0.010,0.006,0.004,0.021,0.027,0.390,0.018,0.019,0.405,147.968,61.427,
82,358.579,241.563,26.048,44.488,3.403,0.015,0.000,0.015,23.084,402.958,-44.378,195.666,151.288,0.545,0.264,0.205,0.212,0.238,0.000,0.000,0.000,0.238,0.019,0.219,0.625,0.019,0.010,0.006,0.004,0.021,0.027,0.390,0.018,0.019,0.352,128.357,41.816,
83,350.128,244.370,25.588,41.207,2.831,0.017,0.000,0.017,22.515,400.009,-49.881,197.940,148.059,0.533,0.263,0.201,0.207,0.185,0.000,0.000,0.000,0.185,0.013,0.172,0.583,0.013,0.007,0.003,0.003,0.011,0.017,0.290,0.013,0.013,0.404,147.414,80.022,
84,341.249,245.747,24.924,38.236,2.692,0.017,0.000,0.017,21.657,395.608,-54.359,199.055,144.696,0.521,0.262,0.196,0.201,0.186,0.000,0.000,0.000,0.186,0.011,0.174,0.538,0.011,0.004,0.004,0.003,0.012,0.020,0.331,0.011,0.011,0.417,152.228,84.771,
85,350.879,244.246,24.659,47.503,4.308,0.014,0.000,0.014,21.556,394.551,-43.672,197.840,154.167,0.555,0.264,0.190,0.212,0.171,0.000,0.000,0.000,0.171,0.022,0.149,0.480,0.022,0.013,0.005,0.003,0.020,0.024,0.271,0.021,0.022,0.344,125.517,63.422,
86,353.918,244.722,24.867,49.031,4.570,0.013,0.000,0.013,21.822,395.785,-41.866,198.225,156.359,0.563,0.266,0.191,0.216,0.171,0.000,0.000,0.000,0.171,0.022,0.149,0.480,0.022,0.013,0.005,0.003,0.020,0.024,0.271,0.021,0.022,0.305,111.392,49.297,
87,347.845,244.113,24.017,48.730,4.825,0.013,0.000,0.013,20.812,390.464,-42.619,197.732,155.113,0.558,0.264,0.183,0.212,0.171,0.000,0.000,0.000,0.171,0.022,0.149,0.480,0.022,0.013,0.005,0.003,0.020,0.024,0.271,0.021,0.022,0.322,117.565,55.470,
88,351.339,243.638,24.669,47.641,4.392,0.013,0.000,0.013,21.550,394.415,-43.075,197.346,154.271,0.555,0.265,0.190,0.213,0.154,0.000,0.000,0.000,0.154,0.020,0.134,0.439,0.020,0.012,0.005,0.002,0.018,0.022,0.236,0.019,0.020,0.317,115.715,59.905,
