catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
0,317.210,276.775,23.527,26.729,2.867,0.020,0.000,0.020,19.480,383.260,-66.050,224.188,158.137,0.569,0.295,0.179,0.213,0.265,0.000,0.000,0.000,0.265,0.016,0.247,0.714,0.016,0.005,0.007,0.005,0.018,0.031,0.458,0.015,0.018,0.468,170.911,75.301,2030.000
1,358.225,275.856,26.999,31.427,2.885,0.011,0.000,0.011,23.990,406.951,-48.727,223.443,174.717,0.629,0.327,0.211,0.246,0.197,0.000,0.000,0.000,0.197,0.005,0.188,0.455,0.007,0.000,0.002,0.005,0.005,0.011,0.457,0.006,0.009,0.259,94.451,23.463,2030.000
2,354.926,274.815,26.337,31.734,2.883,0.013,0.000,0.013,23.305,403.237,-48.311,222.600,174.289,0.627,0.321,0.204,0.244,0.237,0.000,0.000,0.000,0.237,0.008,0.225,0.556,0.010,0.000,0.004,0.006,0.008,0.018,0.584,0.009,0.012,0.303,110.762,25.200,2030.000
3,351.035,270.735,26.437,30.344,2.709,0.014,0.000,0.014,23.290,403.257,-52.222,219.296,167.074,0.601,0.311,0.206,0.234,0.461,0.000,0.000,0.000,0.461,0.022,0.434,1.124,0.024,0.001,0.012,0.011,0.022,0.055,1.131,0.023,0.026,0.339,123.605,-43.545,2030.000
4,326.620,270.491,24.552,27.078,2.579,0.020,0.000,0.020,20.777,390.044,-63.424,219.097,155.673,0.560,0.289,0.188,0.213,0.265,0.000,0.000,0.000,0.265,0.007,0.263,0.748,0.009,0.000,0.003,0.007,0.007,0.015,0.655,0.008,0.003,0.480,175.219,76.289,2030.000
5,352.936,273.001,26.275,31.144,2.788,0.014,0.000,0.014,23.209,402.748,-49.812,221.131,171.319,0.617,0.316,0.204,0.239,0.453,0.000,0.000,0.000,0.453,0.017,0.426,0.983,0.016,0.000,0.008,0.009,0.017,0.037,0.847,0.016,0.027,0.332,121.085,-40.098,2030.000
6,357.851,275.798,26.913,31.726,2.937,0.011,0.000,0.011,23.884,406.366,-48.515,223.396,174.881,0.630,0.328,0.210,0.246,0.186,0.000,0.000,0.000,0.186,0.005,0.177,0.412,0.005,0.000,0.001,0.004,0.005,0.009,0.380,0.004,0.009,0.259,94.355,28.181,2030.000
7,356.449,275.053,26.609,31.866,2.895,0.012,0.000,0.012,23.595,404.797,-48.348,222.793,174.445,0.628,0.323,0.207,0.245,0.268,0.000,0.000,0.000,0.268,0.010,0.253,0.631,0.011,0.000,0.005,0.007,0.010,0.022,0.668,0.011,0.014,0.280,102.299,5.775,2030.000
8,356.150,275.013,26.557,31.832,2.883,0.012,0.000,0.012,23.546,404.532,-48.382,222.761,174.379,0.628,0.323,0.206,0.245,0.237,0.000,0.000,0.000,0.237,0.008,0.225,0.556,0.010,0.000,0.004,0.006,0.008,0.018,0.584,0.009,0.012,0.285,103.985,18.423,2030.000
9,355.892,276.280,26.600,32.029,3.055,0.011,0.000,0.011,23.492,404.224,-48.332,223.787,175.455,0.632,0.329,0.207,0.246,0.189,0.000,0.000,0.000,0.189,0.005,0.180,0.415,0.005,0.000,0.001,0.004,0.005,0.008,0.372,0.004,0.009,0.267,97.542,30.348,2030.000
