catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
0,380.313,293.560,30.838,31.346,2.965,0.024,0.000,0.024,28.712,433.399,-53.086,237.784,184.697,0.665,0.359,0.255,0.271,0.458,0.000,0.000,0.000,0.458,0.023,0.417,0.872,0.021,0.011,0.005,0.004,0.028,0.025,0.427,0.020,0.041,0.567,206.786,47.121,2085.000
1,439.581,279.744,32.429,46.244,4.005,0.016,0.000,0.016,32.506,455.510,-15.929,226.593,210.664,0.758,0.382,0.276,0.314,0.290,0.000,0.000,0.000,0.290,0.017,0.266,0.566,0.016,0.006,0.006,0.004,0.016,0.031,0.433,0.015,0.024,0.379,138.164,35.596,2085.000
2,438.132,280.184,32.511,43.098,3.689,0.018,0.000,0.018,32.648,456.377,-18.246,226.949,208.703,0.751,0.385,0.277,0.311,0.343,0.000,0.000,0.000,0.343,0.021,0.312,0.668,0.020,0.007,0.007,0.005,0.019,0.038,0.533,0.019,0.031,0.441,160.993,39.991,2085.000
3,428.817,277.408,32.451,42.491,3.408,0.021,0.000,0.021,32.229,453.930,-25.113,224.701,199.588,0.719,0.365,0.277,0.298,0.635,0.000,0.000,0.000,0.635,0.048,0.564,1.258,0.045,0.019,0.015,0.011,0.053,0.073,1.136,0.045,0.070,0.510,186.252,-36.072,2085.000
4,394.617,284.908,31.811,32.805,2.711,0.027,0.000,0.027,30.312,442.710,-48.093,230.775,182.682,0.658,0.348,0.268,0.271,0.059,0.000,0.000,0.000,0.059,0.002,0.058,0.129,0.006,0.000,0.001,0.005,0.002,0.004,0.464,0.005,0.001,0.654,238.568,215.759,2085.000
5,434.609,279.284,32.639,41.737,3.463,0.020,0.000,0.020,32.726,456.863,-22.254,226.220,203.967,0.734,0.378,0.279,0.305,0.614,0.000,0.000,0.000,0.614,0.030,0.567,1.148,0.028,0.007,0.012,0.009,0.028,0.058,0.922,0.027,0.046,0.489,178.630,-38.508,2085.000
6,436.418,279.268,32.371,46.112,4.042,0.016,0.000,0.016,32.370,454.705,-18.287,226.207,207.920,0.749,0.381,0.275,0.310,0.228,0.000,0.000,0.000,0.228,0.006,0.215,0.411,0.006,0.000,0.002,0.003,0.006,0.012,0.338,0.005,0.012,0.375,137.018,56.626,2085.000
7,436.798,279.659,32.451,44.405,3.828,0.017,0.000,0.017,32.517,455.585,-18.787,226.524,207.737,0.748,0.382,0.276,0.310,0.385,0.000,0.000,0.000,0.385,0.024,0.353,0.719,0.022,0.008,0.009,0.006,0.021,0.043,0.605,0.021,0.032,0.407,148.624,11.919,2085.000
8,437.468,279.696,32.465,44.077,3.777,0.017,0.000,0.017,32.558,455.836,-18.368,226.553,208.186,0.749,0.383,0.277,0.310,0.343,0.000,0.000,0.000,0.343,0.021,0.312,0.668,0.020,0.007,0.007,0.005,0.019,0.038,0.533,0.019,0.031,0.414,151.005,30.004,2085.000
9,435.054,278.034,32.212,45.902,4.154,0.016,0.000,0.016,32.064,452.900,-17.847,225.207,207.361,0.746,0.383,0.273,0.308,0.232,0.000,0.000,0.000,0.232,0.006,0.220,0.421,0.005,0.000,0.002,0.003,0.006,0.011,0.331,0.005,0.012,0.379,138.279,56.169,2085.000
10,433.061,277.946,32.802,42.488,3.787,0.025,0.000,0.025,32.282,454.249,-21.187,225.136,203.949,0.734,0.383,0.282,0.305,0.804,0.000,0.000,0.000,0.804,0.048,0.740,1.698,0.046,0.016,0.015,0.016,0.048,0.072,1.536,0.046,0.065,0.605,220.871,-65.976,2085.000
11,438.867,280.606,32.533,42.011,3.604,0.020,0.000,0.020,32.694,456.664,-17.797,227.291,209.494,0.754,0.388,0.278,0.313,0.260,0.000,0.000,0.000,0.260,0.006,0.247,0.470,0.006,0.000,0.002,0.004,0.006,0.012,0.361,0.005,0.013,0.476,173.890,82.002,2085.000
