catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
0,318.954,227.399,23.535,33.877,2.379,0.019,0.000,0.019,19.534,383.717,-64.763,184.193,119.430,0.430,0.234,0.180,0.162,0.301,0.000,0.000,0.000,0.301,0.053,0.261,0.989,0.058,0.037,0.012,0.009,0.053,0.052,0.870,0.057,0.040,0.444,162.156,45.979,2030.000
1,365.226,217.975,26.549,47.154,2.475,0.019,0.000,0.019,23.983,407.048,-41.822,176.560,134.737,0.485,0.239,0.207,0.190,0.364,0.000,0.000,0.000,0.364,0.067,0.293,1.195,0.068,0.046,0.015,0.007,0.078,0.066,0.712,0.068,0.071,0.461,168.142,36.291,2030.000
2,361.946,217.227,25.957,47.793,2.431,0.022,0.000,0.022,23.361,403.693,-41.747,175.954,134.207,0.483,0.234,0.201,0.188,0.406,0.000,0.000,0.000,0.406,0.074,0.325,1.360,0.075,0.050,0.017,0.009,0.085,0.077,0.846,0.075,0.081,0.530,193.316,47.333,2030.000
3,357.175,214.523,26.098,44.942,2.280,0.021,0.000,0.021,23.304,403.492,-46.317,173.764,127.447,0.459,0.228,0.202,0.179,0.528,0.000,0.000,0.000,0.528,0.075,0.448,1.936,0.076,0.040,0.023,0.014,0.085,0.104,1.347,0.076,0.080,0.508,185.516,-6.031,2030.000
4,329.417,219.285,24.466,36.237,2.128,0.021,0.000,0.021,20.814,390.423,-61.006,177.621,116.615,0.420,0.222,0.188,0.160,0.218,0.000,0.000,0.000,0.218,0.015,0.171,1.033,0.012,0.004,0.005,0.003,0.013,0.026,0.256,0.010,0.046,0.514,187.765,121.371,2030.000
5,359.675,215.954,25.924,46.703,2.339,0.023,0.000,0.023,23.271,403.251,-43.576,174.923,131.346,0.473,0.231,0.200,0.184,0.462,0.000,0.000,0.000,0.462,0.043,0.422,1.483,0.047,0.017,0.016,0.014,0.045,0.076,1.345,0.047,0.039,0.545,198.808,27.424,2030.000
6,364.423,217.751,26.472,47.499,2.518,0.019,0.000,0.019,23.871,406.422,-41.999,176.378,134.379,0.484,0.239,0.206,0.189,0.305,0.000,0.000,0.000,0.305,0.043,0.270,1.038,0.046,0.025,0.014,0.008,0.043,0.059,0.787,0.046,0.036,0.462,168.653,53.335,2030.000
7,363.136,217.333,26.204,47.784,2.460,0.021,0.000,0.021,23.614,405.039,-41.903,176.040,134.137,0.483,0.236,0.203,0.188,0.434,0.000,0.000,0.000,0.434,0.078,0.346,1.461,0.079,0.051,0.018,0.009,0.089,0.084,0.934,0.079,0.088,0.498,181.688,26.628,2030.000
8,362.940,217.243,26.157,47.824,2.447,0.021,0.000,0.021,23.571,404.809,-41.869,175.967,134.099,0.483,0.235,0.202,0.188,0.406,0.000,0.000,0.000,0.406,0.074,0.325,1.360,0.075,0.050,0.017,0.009,0.085,0.077,0.846,0.075,0.081,0.505,184.300,38.317,2030.000
9,362.204,217.299,26.171,48.269,2.617,0.020,0.000,0.020,23.477,404.267,-42.063,176.013,133.949,0.482,0.238,0.203,0.188,0.305,0.000,0.000,0.000,0.305,0.042,0.270,1.026,0.045,0.024,0.013,0.008,0.042,0.058,0.773,0.045,0.035,0.471,172.056,56.835,2030.000
10,356.564,216.536,25.698,47.231,2.487,0.025,0.000,0.025,22.822,400.903,-44.339,175.394,131.056,0.472,0.232,0.199,0.183,0.481,0.000,0.000,0.000,0.481,0.037,0.449,2.033,0.046,0.011,0.017,0.018,0.036,0.080,1.766,0.046,0.032,0.594,216.846,36.093,2030.000
11,360.358,217.159,25.667,47.865,2.431,0.023,0.000,0.023,23.037,401.962,-41.604,175.899,134.295,0.483,0.233,0.198,0.187,0.321,0.000,0.000,0.000,0.321,0.043,0.284,1.089,0.047,0.025,0.014,0.008,0.044,0.060,0.816,0.047,0.037,0.559,203.926,83.292,2030.000
12,331.362,215.990,23.565,39.461,2.167,0.025,0.000,0.025,20.065,386.773,-55.411,174.952,119.541,0.430,0.216,0.181,0.162,0.427,0.000,0.000,0.000,0.427,0.038,0.363,2.505,0.043,0.010,0.019,0.014,0.039,0.085,1.381,0.042,0.063,0.595,217.086,68.973,2030.000
13,352.751,216.083,25.560,44.342,2.211,0.024,0.000,0.024,22.716,400.399,-47.648,175.027,127.379,0.459,0.226,0.197,0.178,0.585,0.000,0.000,0.000,0.585,0.058,0.531,1.868,0.064,0.023,0.022,0.019,0.055,0.100,1.849,0.065,0.054,0.575,210.025,-7.543,2030.000
14,357.692,217.053,25.195,47.839,2.443,0.025,0.000,0.025,22.494,399.091,-41.399,175.813,134.414,0.484,0.232,0.193,0.187,0.436,0.000,0.000,0.000,0.436,0.060,0.372,1.653,0.061,0.033,0.017,0.010,0.069,0.079,0.990,0.060,0.064,0.592,216.048,58.468,2030.000
15,357.967,217.083,25.243,47.814,2.437,0.025,0.000,0.025,22.552,399.401,-41.433,175.837,134.404,0.484,0.232,0.194,0.187,0.436,0.000,0.000,0.000,0.436,0.060,0.372,1.653,0.061,0.033,0.017,0.010,0.069,0.079,0.990,0.060,0.064,0.590,215.286,57.705,2030.000
16,317.608,219.014,23.355,33.399,2.079,0.023,0.000,0.023,19.283,382.471,-64.863,177.401,112.539,0.405,0.217,0.178,0.152,0.331,0.001,0.002,0.001,0.332,0.027,0.252,1.507,0.024,0.003,0.014,0.008,0.027,0.061,0.777,0.024,0.080,0.545,198.798,98.313,2030.000
17,305.978,219.164,21.862,32.114,2.205,0.023,0.000,0.023,17.422,372.919,-66.941,177.523,110.582,0.398,0.215,0.166,0.146,0.240,0.000,0.000,0.000,0.240,0.016,0.205,1.046,0.013,0.003,0.006,0.003,0.017,0.032,0.331,0.011,0.035,0.540,197.242,118.428,2030.000
