catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
10,358.581,220.364,26.074,43.643,2.499,0.017,0.000,0.017,23.228,403.136,-44.554,178.495,133.941,0.482,0.243,0.203,0.188,0.425,0.000,0.000,0.000,0.425,0.035,0.401,1.696,0.039,0.009,0.013,0.016,0.030,0.061,1.551,0.038,0.023,0.400,145.992,-14.523,2085.000
11,361.875,220.929,25.987,44.153,2.411,0.014,0.000,0.014,23.429,404.133,-42.258,178.953,136.695,0.492,0.243,0.201,0.191,0.213,0.000,0.000,0.000,0.213,0.009,0.208,0.712,0.009,0.000,0.004,0.004,0.009,0.023,0.433,0.008,0.004,0.339,123.889,44.798,2085.000
12,332.289,219.114,23.922,36.639,2.166,0.017,0.000,0.017,20.439,388.754,-56.465,177.482,121.017,0.436,0.224,0.184,0.165,0.358,0.000,0.000,0.000,0.358,0.035,0.303,2.146,0.036,0.007,0.016,0.013,0.030,0.071,1.315,0.036,0.055,0.411,149.882,26.146,2085.000
13,353.767,219.674,25.893,41.007,2.199,0.015,0.000,0.015,23.095,402.477,-48.710,177.936,129.225,0.465,0.234,0.201,0.181,0.458,0.000,0.000,0.000,0.458,0.036,0.439,1.472,0.040,0.010,0.015,0.015,0.034,0.067,1.527,0.040,0.019,0.371,135.378,-39.463,2085.000
14,359.056,220.802,25.533,44.023,2.422,0.015,0.000,0.015,22.893,401.291,-42.234,178.850,136.615,0.492,0.242,0.197,0.190,0.280,0.000,0.000,0.000,0.280,0.015,0.262,1.099,0.016,0.002,0.006,0.008,0.015,0.031,0.811,0.016,0.018,0.363,132.560,31.107,2085.000
15,359.334,220.832,25.579,44.005,2.416,0.015,0.000,0.015,22.950,401.594,-42.260,178.874,136.614,0.492,0.242,0.197,0.190,0.280,0.000,0.000,0.000,0.280,0.015,0.262,1.099,0.016,0.002,0.006,0.008,0.015,0.031,0.811,0.016,0.018,0.362,131.991,30.539,2085.000
16,318.169,221.880,23.683,31.301,2.099,0.016,0.000,0.016,19.579,383.998,-65.829,179.723,113.894,0.410,0.224,0.181,0.155,0.342,0.000,0.000,0.000,0.342,0.048,0.244,1.482,0.044,0.022,0.014,0.008,0.036,0.064,0.748,0.044,0.098,0.394,143.951,38.861,2085.000
17,306.599,221.794,22.201,30.066,2.231,0.016,0.000,0.016,17.714,374.395,-67.796,179.653,111.858,0.403,0.222,0.168,0.149,0.153,0.000,0.000,0.000,0.153,0.009,0.139,0.682,0.009,0.001,0.005,0.003,0.009,0.021,0.328,0.008,0.014,0.389,142.096,88.564,2085.000
18,343.737,217.312,24.983,41.665,2.025,0.026,0.000,0.026,21.878,396.078,-52.342,176.023,123.681,0.445,0.219,0.193,0.171,0.284,0.000,0.000,0.000,0.284,0.020,0.252,1.501,0.019,0.002,0.009,0.008,0.020,0.041,0.838,0.019,0.032,0.615,224.589,125.434,2085.000
19,349.232,218.360,25.146,42.108,2.203,0.021,0.000,0.021,22.188,397.687,-48.454,176.872,128.417,0.462,0.228,0.194,0.178,0.604,0.000,0.000,0.000,0.604,0.083,0.500,2.777,0.088,0.033,0.032,0.024,0.070,0.135,2.383,0.088,0.104,0.503,183.720,-30.820,2085.000
20,359.177,220.904,26.059,45.278,2.977,0.014,0.000,0.014,22.981,401.714,-42.538,178.933,136.395,0.491,0.255,0.202,0.191,0.283,0.000,0.000,0.000,0.283,0.014,0.284,0.903,0.015,0.001,0.007,0.007,0.015,0.032,0.681,0.014,-0.001,0.347,126.809,18.033,2085.000
21,358.253,220.352,25.563,43.263,2.362,0.016,0.000,0.016,22.923,401.542,-43.289,178.485,135.197,0.487,0.240,0.197,0.188,0.280,0.000,0.000,0.000,0.280,0.014,0.275,0.854,0.014,0.001,0.007,0.007,0.014,0.036,0.670,0.014,0.005,0.372,135.798,30.430,2085.000
22,309.715,221.080,21.675,33.158,2.168,0.019,0.000,0.019,17.568,374.009,-64.295,179.075,114.781,0.413,0.213,0.166,0.152,0.478,0.002,0.009,0.001,0.479,0.075,0.294,2.940,0.069,0.026,0.028,0.015,0.066,0.122,1.512,0.069,0.184,0.468,170.743,38.442,2085.000
23,296.695,232.658,21.203,28.485,2.563,0.014,0.000,0.014,16.392,367.476,-70.781,188.453,117.672,0.424,0.238,0.159,0.154,0.358,0.000,0.000,0.000,0.358,0.035,0.303,2.146,0.036,0.007,0.016,0.013,0.030,0.071,1.315,0.036,0.055,0.327,119.432,-4.304,2085.000
24,291.861,232.120,20.177,29.341,2.443,0.016,0.000,0.016,15.427,362.658,-70.797,188.017,117.220,0.422,0.225,0.151,0.151,0.478,0.002,0.009,0.001,0.479,0.075,0.294,2.940,0.069,0.026,0.028,0.015,0.066,0.122,1.512,0.069,0.184,0.380,138.636,6.335,2085.000
25,356.893,218.258,26.241,40.535,2.131,0.017,0.000,0.017,23.582,405.351,-48.458,176.789,128.331,0.462,0.233,0.206,0.180,0.195,0.000,0.000,0.000,0.195,0.031,0.132,1.057,0.030,0.017,0.009,0.003,0.022,0.043,0.334,0.028,0.064,0.413,150.770,92.456,2085.000
26,356.604,220.124,25.290,43.437,2.394,0.016,0.000,0.016,22.580,399.706,-43.102,178.300,135.198,0.487,0.240,0.195,0.188,0.280,0.000,0.000,0.000,0.280,0.015,0.262,1.099,0.016,0.002,0.006,0.008,0.015,0.031,0.811,0.016,0.018,0.375,136.819,35.366,2085.000
27,342.888,217.030,25.313,37.807,1.960,0.022,0.000,0.022,22.175,397.987,-55.099,175.794,120.695,0.435,0.221,0.198,0.168,0.878,0.000,0.000,0.000,0.878,0.157,0.715,3.404,0.167,0.071,0.063,0.033,0.118,0.267,3.260,0.167,0.163,0.522,190.432,-131.287,2085.000
28,354.150,217.892,26.221,40.053,2.010,0.021,0.000,0.021,23.404,404.342,-50.191,176.493,126.301,0.455,0.228,0.205,0.177,0.553,0.000,0.000,0.000,0.553,0.052,0.519,1.990,0.058,0.014,0.023,0.021,0.050,0.100,2.109,0.058,0.033,0.513,187.325,-23.209,2085.000
29,351.592,218.600,25.603,43.954,2.590,0.021,0.000,0.021,22.449,399.001,-47.409,177.066,129.657,0.467,0.237,0.199,0.181,0.287,0.000,0.000,0.000,0.287,0.015,0.288,0.918,0.015,0.001,0.007,0.007,0.015,0.033,0.702,0.015,-0.001,0.514,187.450,76.925,2085.000
30,350.572,213.295,26.102,39.818,1.892,0.025,0.000,0.025,23.082,402.605,-52.033,172.769,120.736,0.435,0.219,0.204,0.170,0.878,0.000,0.000,0.000,0.878,0.157,0.715,3.404,0.167,0.071,0.063,0.033,0.118,0.267,3.260,0.167,0.163,0.602,219.596,-102.123,2085.000
31,305.250,217.929,20.527,34.682,2.233,0.024,0.000,0.024,16.490,368.753,-63.503,176.523,113.019,0.407,0.204,0.157,0.147,0.312,0.001,0.003,0.001,0.313,0.036,0.217,1.675,0.034,0.014,0.012,0.008,0.027,0.053,0.823,0.034,0.095,0.572,208.846,117.101,2085.000
32,328.145,214.469,23.470,40.328,2.004,0.027,0.000,0.027,19.990,386.185,-58.039,173.720,115.681,0.416,0.206,0.179,0.157,0.507,0.000,0.000,0.000,0.507,0.065,0.425,2.427,0.068,0.025,0.024,0.019,0.052,0.107,1.906,0.069,0.082,0.645,235.492,55.226,2085.000
33,315.814,216.830,22.001,36.667,2.103,0.025,0.000,0.025,18.168,377.045,-61.230,175.632,114.402,0.412,0.206,0.168,0.152,0.923,0.000,0.000,0.000,0.923,0.170,0.745,3.740,0.181,0.076,0.069,0.036,0.129,0.293,3.559,0.181,0.178,0.598,218.146,-120.034,2085.000
34,355.340,218.675,24.828,50.783,3.462,0.018,0.000,0.018,21.833,395.378,-40.038,177.127,137.089,0.494,0.250,0.189,0.189,0.356,0.000,0.000,0.000,0.356,0.029,0.343,1.243,0.031,0.007,0.013,0.011,0.030,0.061,1.101,0.031,0.013,0.423,154.546,18.088,2085.000
35,355.337,219.179,24.863,50.418,3.483,0.017,0.000,0.017,21.845,395.442,-40.105,177.535,137.429,0.495,0.252,0.190,0.190,0.356,0.000,0.000,0.000,0.356,0.029,0.343,1.243,0.031,0.007,0.013,0.011,0.030,0.061,1.101,0.031,0.013,0.414,151.238,14.780,2085.000
36,352.242,216.719,25.097,47.526,2.976,0.021,0.000,0.021,21.994,396.431,-44.189,175.542,131.354,0.473,0.239,0.193,0.182,0.402,0.000,0.000,0.000,0.402,0.033,0.386,1.405,0.035,0.008,0.015,0.013,0.034,0.069,1.251,0.035,0.016,0.505,184.391,30.615,2085.000
37,353.815,216.245,24.501,51.878,3.396,0.019,0.000,0.019,21.513,393.703,-39.888,175.159,135.271,0.487,0.243,0.187,0.186,0.402,0.000,0.000,0.000,0.402,0.033,0.386,1.405,0.035,0.008,0.015,0.013,0.034,0.069,1.251,0.035,0.016,0.455,166.067,12.291,2085.000
38,347.231,214.979,24.721,46.712,2.648,0.025,0.000,0.025,21.607,394.426,-47.195,174.133,126.938,0.457,0.226,0.190,0.175,0.402,0.000,0.000,0.000,0.402,0.033,0.386,1.405,0.035,0.008,0.015,0.013,0.034,0.069,1.251,0.035,0.016,0.590,215.518,61.742,2085.000
39,335.904,215.430,24.221,42.783,1.867,0.031,0.000,0.031,20.987,391.246,-55.342,174.498,119.156,0.429,0.204,0.185,0.163,0.553,0.000,0.000,0.000,0.553,0.052,0.519,1.990,0.058,0.014,0.023,0.021,0.050,0.100,2.109,0.058,0.033,0.742,270.872,60.338,2085.000
40,303.736,215.626,20.297,37.948,2.267,0.026,0.000,0.026,16.236,367.049,-63.313,174.657,111.344,0.401,0.198,0.153,0.144,0.369,0.001,0.003,0.001,0.370,0.048,0.240,2.222,0.045,0.019,0.016,0.011,0.036,0.071,1.093,0.045,0.129,0.631,230.134,125.990,2085.000
41,320.155,216.837,22.350,42.464,2.159,0.029,0.000,0.029,18.772,379.694,-59.538,175.638,116.100,0.418,0.203,0.169,0.155,1.009,0.000,0.000,0.000,1.009,0.183,0.797,3.847,0.189,0.087,0.065,0.037,0.134,0.274,3.682,0.189,0.212,0.690,251.840,-107.804,2085.000
42,317.607,217.139,22.058,42.236,2.140,0.029,0.000,0.029,18.445,377.993,-60.386,175.882,115.496,0.416,0.201,0.166,0.154,1.009,0.000,0.000,0.000,1.009,0.183,0.797,3.847,0.189,0.087,0.065,0.037,0.134,0.274,3.682,0.189,0.212,0.688,251.068,-108.576,2085.000
43,338.378,213.121,24.155,43.880,2.216,0.028,0.000,0.028,20.891,390.779,-52.401,172.628,120.227,0.433,0.212,0.185,0.165,0.526,0.000,0.000,0.000,0.526,0.063,0.471,1.908,0.066,0.023,0.025,0.018,0.053,0.112,1.752,0.066,0.055,0.678,247.484,51.727,2085.000
44,347.681,211.118,23.913,50.514,2.917,0.025,0.000,0.025,20.848,390.380,-42.699,171.006,128.307,0.462,0.224,0.182,0.175,0.571,0.000,0.000,0.000,0.571,0.071,0.508,2.085,0.075,0.026,0.029,0.020,0.061,0.126,1.938,0.075,0.063,0.593,216.552,3.832,2085.000
45,290.915,221.664,19.012,37.060,2.495,0.024,0.000,0.024,14.704,359.085,-68.171,179.548,111.378,0.401,0.201,0.142,0.141,0.326,0.000,0.001,0.000,0.326,0.038,0.223,1.800,0.036,0.015,0.013,0.009,0.029,0.057,0.853,0.036,0.103,0.578,210.977,116.551,2085.000
46,303.054,220.695,20.423,41.002,2.310,0.027,0.000,0.027,16.555,368.255,-65.201,178.763,113.562,0.409,0.199,0.152,0.147,0.902,0.000,0.000,0.000,0.902,0.140,0.694,4.060,0.143,0.058,0.049,0.037,0.109,0.207,3.659,0.143,0.208,0.646,235.824,-69.609,2085.000
47,321.673,217.817,22.489,42.742,2.040,0.030,0.000,0.030,19.020,380.982,-59.309,176.432,117.122,0.422,0.200,0.170,0.157,1.009,0.000,0.000,0.000,1.009,0.183,0.797,3.847,0.189,0.087,0.065,0.037,0.134,0.274,3.682,0.189,0.212,0.722,263.510,-96.134,2085.000
48,324.918,216.479,22.933,42.241,2.009,0.030,0.000,0.030,19.474,383.383,-58.465,175.348,116.883,0.421,0.202,0.174,0.157,0.923,0.000,0.000,0.000,0.923,0.170,0.745,3.740,0.181,0.076,0.069,0.036,0.129,0.293,3.559,0.181,0.178,0.709,258.806,-79.374,2085.000
49,351.171,204.910,23.075,56.492,2.751,0.031,0.000,0.031,20.443,388.201,-37.030,165.977,128.947,0.464,0.206,0.174,0.174,0.726,0.000,0.000,0.000,0.726,0.116,0.604,2.838,0.122,0.046,0.049,0.026,0.099,0.212,2.575,0.122,0.122,0.751,274.169,9.333,2085.000
50,317.968,214.152,21.912,42.332,2.068,0.032,0.000,0.032,18.358,377.651,-59.683,173.463,113.780,0.410,0.196,0.165,0.151,0.577,0.000,0.000,0.000,0.577,0.080,0.487,2.398,0.082,0.029,0.033,0.020,0.070,0.147,1.958,0.083,0.090,0.757,276.373,68.576,2085.000
51,354.425,199.961,23.219,55.508,2.312,0.041,0.000,0.041,20.806,390.327,-35.902,161.968,126.066,0.454,0.195,0.176,0.171,0.994,0.000,0.000,0.000,0.994,0.205,0.756,3.718,0.211,0.107,0.069,0.036,0.152,0.293,3.536,0.211,0.237,0.993,362.378,9.362,2085.000
52,348.444,200.151,23.021,53.779,2.293,0.038,0.000,0.038,20.323,387.762,-39.317,162.122,122.805,0.442,0.194,0.174,0.166,0.992,0.000,0.000,0.000,0.992,0.236,0.704,4.780,0.243,0.132,0.074,0.037,0.163,0.312,3.655,0.243,0.289,0.913,333.260,-12.139,2085.000
53,351.007,200.645,22.703,56.586,2.431,0.039,0.000,0.039,20.200,387.060,-36.053,162.522,126.469,0.455,0.195,0.171,0.170,0.950,0.000,0.000,0.000,0.950,0.188,0.729,3.494,0.193,0.097,0.063,0.033,0.138,0.269,3.308,0.193,0.221,0.931,339.753,3.021,2085.000
54,317.024,209.447,21.208,43.327,2.066,0.035,0.000,0.035,17.683,374.259,-57.235,169.652,112.417,0.405,0.189,0.160,0.148,1.286,0.000,0.000,0.000,1.286,0.216,0.995,5.503,0.224,0.084,0.082,0.058,0.171,0.345,5.719,0.223,0.292,0.843,307.514,-136.859,2085.000
55,352.384,198.867,22.955,55.671,2.287,0.041,0.000,0.041,20.502,388.751,-36.367,161.082,124.715,0.449,0.192,0.174,0.168,0.950,0.000,0.000,0.000,0.950,0.188,0.729,3.494,0.193,0.097,0.063,0.033,0.138,0.269,3.308,0.193,0.221,0.975,355.845,19.113,2085.000
56,347.422,197.594,22.878,52.989,2.149,0.041,0.000,0.041,20.190,387.135,-39.713,160.051,120.338,0.433,0.189,0.173,0.162,0.929,0.000,0.000,0.000,0.929,0.190,0.706,3.559,0.196,0.100,0.063,0.033,0.139,0.269,3.266,0.196,0.223,0.992,362.210,33.170,2085.000
57,352.434,195.828,23.504,52.216,1.954,0.046,0.000,0.046,20.997,391.472,-39.038,158.621,119.583,0.430,0.187,0.179,0.163,0.929,0.000,0.000,0.000,0.929,0.190,0.706,3.559,0.196,0.100,0.063,0.033,0.139,0.269,3.266,0.196,0.223,1.098,400.947,71.907,2085.000
58,354.645,198.580,23.206,55.243,2.207,0.044,0.000,0.044,20.824,390.487,-35.843,160.850,125.007,0.450,0.192,0.176,0.169,0.950,0.000,0.000,0.000,0.950,0.188,0.729,3.494,0.193,0.097,0.063,0.033,0.138,0.269,3.308,0.193,0.221,1.044,381.195,44.463,2085.000
59,311.848,202.909,20.368,41.246,2.018,0.036,0.000,0.036,16.645,369.181,-57.333,164.356,107.023,0.385,0.183,0.154,0.139,0.424,0.001,0.003,0.001,0.425,0.059,0.285,2.326,0.056,0.023,0.019,0.013,0.046,0.088,1.276,0.055,0.139,0.866,316.086,191.993,2085.000
60,346.021,194.645,23.429,48.067,1.731,0.048,0.000,0.048,20.690,390.005,-43.984,157.663,113.679,0.409,0.182,0.179,0.154,0.929,0.000,0.000,0.000,0.929,0.190,0.706,3.559,0.196,0.100,0.063,0.033,0.139,0.269,3.266,0.196,0.223,1.161,423.683,94.643,2085.000
61,308.598,205.369,19.585,43.141,1.896,0.047,0.000,0.047,15.983,365.588,-56.990,166.349,109.359,0.394,0.175,0.147,0.140,0.315,0.000,0.000,0.000,0.315,0.035,0.205,1.955,0.032,0.009,0.015,0.009,0.034,0.065,0.874,0.032,0.110,1.134,413.834,327.307,2085.000
62,312.799,205.038,20.345,44.088,1.887,0.045,0.000,0.045,16.789,369.598,-56.799,166.081,109.282,0.393,0.178,0.152,0.142,0.318,0.000,0.001,0.000,0.318,0.037,0.218,1.745,0.035,0.014,0.012,0.008,0.028,0.055,0.820,0.034,0.100,1.069,390.230,297.958,2085.000
63,296.609,219.487,19.394,40.665,2.254,0.029,0.000,0.029,15.464,362.789,-66.180,177.785,111.605,0.402,0.191,0.144,0.142,0.424,0.001,0.003,0.001,0.425,0.059,0.285,2.326,0.056,0.023,0.019,0.013,0.046,0.088,1.276,0.055,0.139,0.699,255.085,130.992,2085.000
64,290.252,218.125,18.364,38.902,2.278,0.031,0.000,0.031,14.288,356.970,-66.718,176.681,109.963,0.396,0.188,0.137,0.138,0.318,0.000,0.001,0.000,0.318,0.037,0.218,1.745,0.035,0.014,0.012,0.008,0.028,0.055,0.820,0.034,0.100,0.733,267.551,175.278,2085.000
65,289.073,215.724,18.057,38.722,2.195,0.031,0.000,0.031,14.021,355.662,-66.588,174.736,108.148,0.389,0.183,0.135,0.135,0.318,0.000,0.001,0.000,0.318,0.037,0.218,1.745,0.035,0.014,0.012,0.008,0.028,0.055,0.820,0.034,0.100,0.744,271.504,179.231,2085.000
66,277.096,221.897,16.003,36.435,2.403,0.027,0.000,0.027,11.976,345.679,-68.584,179.737,111.153,0.400,0.183,0.121,0.133,0.328,0.000,0.000,0.000,0.328,0.037,0.214,1.997,0.034,0.010,0.015,0.009,0.036,0.068,0.905,0.034,0.114,0.654,238.852,147.995,2085.000
67,284.728,221.397,17.612,38.716,2.380,0.028,0.000,0.028,13.502,353.032,-68.304,179.332,111.028,0.400,0.188,0.131,0.137,0.424,0.001,0.003,0.001,0.425,0.059,0.285,2.326,0.056,0.023,0.019,0.013,0.046,0.088,1.276,0.055,0.139,0.668,243.827,119.733,2085.000
68,272.408,228.656,15.962,33.897,2.571,0.022,0.000,0.022,11.756,344.505,-72.097,185.211,113.114,0.407,0.193,0.121,0.136,0.315,0.000,0.000,0.000,0.315,0.035,0.205,1.955,0.032,0.009,0.015,0.009,0.034,0.065,0.874,0.032,0.110,0.531,193.972,107.445,2085.000
69,279.420,224.777,17.445,35.016,2.517,0.025,0.000,0.025,12.977,350.442,-71.022,182.070,111.048,0.400,0.196,0.130,0.137,0.318,0.000,0.001,0.000,0.318,0.037,0.218,1.745,0.035,0.014,0.012,0.008,0.028,0.055,0.820,0.034,0.100,0.590,215.226,122.954,2085.000
70,273.378,224.161,16.525,33.154,2.712,0.023,0.000,0.023,11.863,345.035,-71.657,181.571,109.913,0.396,0.198,0.124,0.134,0.315,0.000,0.000,0.000,0.315,0.035,0.205,1.955,0.032,0.009,0.015,0.009,0.034,0.065,0.874,0.032,0.110,0.553,201.672,115.145,2085.000
71,284.256,223.217,18.092,35.459,2.567,0.024,0.000,0.023,13.664,353.929,-69.673,180.806,111.133,0.400,0.200,0.135,0.139,0.345,0.000,0.000,0.000,0.345,0.054,0.229,1.712,0.050,0.027,0.015,0.008,0.042,0.069,0.770,0.050,0.116,0.565,206.111,104.456,2085.000
72,277.433,226.214,17.276,33.667,2.676,0.023,0.000,0.023,12.688,349.071,-71.638,183.233,111.595,0.402,0.202,0.129,0.137,0.337,0.000,0.001,0.000,0.337,0.040,0.230,1.867,0.037,0.015,0.013,0.009,0.030,0.060,0.906,0.037,0.107,0.543,198.145,100.442,2085.000
73,270.127,230.468,15.940,32.283,2.622,0.020,0.000,0.020,11.611,343.776,-73.649,186.679,113.030,0.407,0.197,0.120,0.136,0.318,0.000,0.001,0.000,0.318,0.037,0.218,1.745,0.035,0.014,0.012,0.008,0.028,0.055,0.820,0.034,0.100,0.491,179.199,86.927,2085.000
74,268.769,230.390,16.225,30.781,2.821,0.021,0.000,0.021,11.418,342.818,-74.050,186.616,112.567,0.405,0.205,0.122,0.136,0.318,0.000,0.001,0.000,0.318,0.037,0.218,1.745,0.035,0.014,0.012,0.008,0.028,0.055,0.820,0.034,0.100,0.495,180.619,88.346,2085.000
75,,,,,,,,,,,,,,,,,,0.318,0.000,0.001,0.000,0.318,0.037,0.218,1.745,0.035,0.014,0.012,0.008,0.028,0.055,0.820,0.034,0.100,,,,2085.000
76,351.699,223.806,25.037,48.538,3.811,0.013,0.000,0.013,21.914,395.914,-44.215,181.283,137.068,0.493,0.243,0.191,0.189,0.176,0.000,0.000,0.000,0.176,0.009,0.177,0.491,0.010,0.001,0.005,0.004,0.008,0.022,0.352,0.009,-0.002,0.300,109.680,41.661,2085.000
77,354.876,223.336,25.734,46.588,3.242,0.013,0.000,0.013,22.716,400.262,-45.386,180.902,135.516,0.488,0.241,0.198,0.188,0.176,0.000,0.000,0.000,0.176,0.009,0.177,0.491,0.010,0.001,0.005,0.004,0.008,0.022,0.352,0.009,-0.002,0.312,113.818,45.799,2085.000
78,355.883,222.929,26.017,45.625,3.090,0.013,0.000,0.013,23.006,401.838,-45.955,180.572,134.617,0.485,0.242,0.201,0.188,0.142,0.000,0.000,0.000,0.142,0.004,0.139,0.463,0.005,0.000,0.002,0.003,0.004,0.008,0.299,0.003,0.002,0.308,112.588,60.435,2085.000
79,354.959,223.809,26.086,44.578,2.868,0.013,0.000,0.013,23.110,402.425,-47.466,181.285,133.819,0.482,0.239,0.202,0.187,0.209,0.000,0.000,0.000,0.209,0.006,0.216,0.641,0.007,0.000,0.003,0.004,0.006,0.015,0.438,0.007,-0.007,0.324,118.199,36.810,2085.000
80,357.044,222.165,26.640,43.172,2.520,0.014,0.000,0.014,23.739,405.837,-48.793,179.954,131.161,0.472,0.237,0.208,0.185,0.140,0.000,0.000,0.000,0.140,0.005,0.136,0.455,0.005,0.001,0.002,0.002,0.006,0.012,0.240,0.004,0.004,0.338,123.296,72.039,2085.000
81,353.505,225.354,26.380,42.159,2.422,0.015,0.000,0.015,23.427,404.146,-50.642,182.537,131.895,0.475,0.237,0.205,0.185,0.209,0.000,0.000,0.000,0.209,0.006,0.216,0.641,0.007,0.000,0.003,0.004,0.006,0.015,0.438,0.007,-0.007,0.351,128.072,46.682,2085.000
82,359.423,222.657,26.725,44.354,2.712,0.013,0.000,0.013,23.894,406.735,-47.312,180.352,133.040,0.479,0.237,0.209,0.187,0.209,0.000,0.000,0.000,0.209,0.006,0.216,0.641,0.007,0.000,0.003,0.004,0.006,0.015,0.438,0.007,-0.007,0.316,115.468,34.079,2085.000
83,349.647,225.578,26.212,40.598,2.380,0.014,0.000,0.014,23.163,402.768,-53.122,182.718,129.596,0.467,0.237,0.204,0.182,0.103,0.000,0.000,0.000,0.103,0.003,0.096,0.343,0.004,0.001,0.001,0.002,0.003,0.006,0.209,0.002,0.007,0.342,124.810,88.870,2085.000
84,339.668,227.036,25.538,37.365,2.317,0.014,0.000,0.014,22.186,397.616,-57.948,183.899,125.951,0.453,0.238,0.198,0.175,0.142,0.000,0.000,0.000,0.142,0.004,0.139,0.463,0.005,0.000,0.002,0.003,0.004,0.008,0.299,0.003,0.002,0.337,122.843,70.690,2085.000
85,351.844,225.386,25.284,47.069,3.426,0.013,0.000,0.013,22.201,397.480,-45.636,182.563,136.927,0.493,0.241,0.194,0.189,0.140,0.000,0.000,0.000,0.140,0.005,0.136,0.455,0.005,0.001,0.002,0.002,0.006,0.012,0.240,0.004,0.004,0.304,111.031,59.773,2085.000
86,355.353,225.930,25.484,48.465,3.518,0.011,0.000,0.011,22.490,398.955,-43.602,183.003,139.401,0.502,0.241,0.196,0.193,0.140,0.000,0.000,0.000,0.140,0.005,0.136,0.455,0.005,0.001,0.002,0.002,0.006,0.012,0.240,0.004,0.004,0.276,100.663,49.405,2085.000
